Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3880R_L_F_S2_week5_S50_L001_R2_001	(1.0, 10.866630992979738)	(2.0, 2.1691731425057306)	(3.0, 1.2411248392687428)	(4.0, 0.7763020230175147)	(5.0, 0.6668849683329473)	(6.0, 0.675670279293022)	(7.0, 0.570246547772125)	(8.0, 0.5430919502591667)	(9.0, 0.43127890167639704)	('>10', 11.463233473632087)	('>50', 4.482105918903593)	('>100', 16.585868427988405)	('>500', 16.152193532413804)	('>1k', 33.376195001956724)	('>5k', 0.0)	('>10k+', 0.0)
3880R_L_F_S2_week9_S75_L001_R1_001	(1.0, 3.165373976243423)	(2.0, 1.2051852253620436)	(3.0, 0.6801540380756088)	(4.0, 0.5315398383684982)	(5.0, 0.4311981341866898)	(6.0, 0.31892390302109885)	(7.0, 0.2809567717090633)	(8.0, 0.2777024461680317)	(9.0, 0.20502250908499214)	('>10', 4.220860226718013)	('>50', 2.199381678147204)	('>100', 19.70602592612681)	('>500', 13.319954439442425)	('>1k', 25.464554970982263)	('>5k', 27.993165916363832)	('>10k+', 0.0)
3880R_L_F_S2_week9_S75_L001_R2_001	(1.0, 9.485816564517004)	(2.0, 1.9037804415034985)	(3.0, 1.236643705592016)	(4.0, 0.885176547160601)	(5.0, 0.5640830937788144)	(6.0, 0.5434723653522808)	(7.0, 0.3796713131203558)	(8.0, 0.412214568530672)	(9.0, 0.3026522753159408)	('>10', 8.492704886912188)	('>50', 7.478440093290666)	('>100', 10.92151651570212)	('>500', 11.629332320876498)	('>1k', 39.541140098714536)	('>5k', 6.223355209632803)	('>10k+', 0.0)
3880R_R_F_S2_week5_S51_L001_R1_001	(1.0, 3.6125864644829244)	(2.0, 1.4084414345041825)	(3.0, 0.8292692558295653)	(4.0, 0.5976003843597186)	(5.0, 0.4738681461883231)	(6.0, 0.4067368254783107)	(7.0, 0.22574551964249281)	(8.0, 0.2737904844643645)	(9.0, 0.18954725847532924)	('>10', 4.372749948993359)	('>50', 3.292067315602767)	('>100', 18.447292040989595)	('>500', 16.135868527915438)	('>1k', 38.942089363634565)	('>5k', 10.792347029439059)	('>10k+', 0.0)
3880R_R_F_S2_week5_S51_L001_R2_001	(1.0, 10.296101776347397)	(2.0, 2.104764349319802)	(3.0, 1.1412324520702115)	(4.0, 0.7871476428350479)	(5.0, 0.6252426928873708)	(6.0, 0.6397219973542362)	(7.0, 0.4699192449700871)	(8.0, 0.4528073396910643)	(9.0, 0.4383280352241989)	('>10', 11.030597402939298)	('>50', 5.519905752890924)	('>100', 15.992391783652865)	('>500', 11.563699067401162)	('>1k', 38.938140462416335)	('>5k', 0.0)	('>10k+', 0.0)
3880R_R_F_S2_week9_S76_L001_R1_001	(1.0, 4.060411912920033)	(2.0, 1.6098942345569818)	(3.0, 0.7826494131987543)	(4.0, 0.5381179251243098)	(5.0, 0.45338664962131064)	(6.0, 0.3166273979322596)	(7.0, 0.32257345235352264)	(8.0, 0.19027374148041892)	(9.0, 0.21405795916547127)	('>10', 5.141850560787257)	('>50', 2.8593089198248887)	('>100', 18.815545959284393)	('>500', 24.039154768364018)	('>1k', 40.65614710538638)	('>5k', 0.0)	('>10k+', 0.0)
3880R_R_F_S2_week9_S76_L001_R2_001	(1.0, 10.444987847751277)	(2.0, 2.2401760032108693)	(3.0, 1.2531309692811963)	(4.0, 0.7759601019748332)	(5.0, 0.6094705781794668)	(6.0, 0.46379224485852105)	(7.0, 0.3329790475907331)	(8.0, 0.3627093196970485)	(9.0, 0.12709691325449857)	('>10', 13.791129973317082)	('>50', 5.435436997837122)	('>100', 8.427045628535115)	('>500', 25.41269333967579)	('>1k', 30.323391034836444)	('>5k', 0.0)	('>10k+', 0.0)
3880R_S2_week15_S25_L001_R1_001	(1.0, 3.6864771748492684)	(2.0, 1.4289815840203437)	(3.0, 0.8662483081087733)	(4.0, 0.5807801156638366)	(5.0, 0.37324145851277635)	(6.0, 0.3297649809277716)	(7.0, 0.304335343095033)	(8.0, 0.25593700012304665)	(9.0, 0.33222591362126247)	('>10', 4.451006931627087)	('>50', 3.926007957015709)	('>100', 20.568475452196385)	('>500', 12.591772281694762)	('>1k', 50.304745498543944)	('>5k', 0.0)	('>10k+', 0.0)
3880R_S2_week15_S25_L001_R2_001	(1.0, 10.351503219720273)	(2.0, 2.3772609819121446)	(3.0, 1.1837086255690905)	(4.0, 0.8695295517000943)	(5.0, 0.6603502727533735)	(6.0, 0.5660145195028916)	(7.0, 0.4249210450760838)	(8.0, 0.46593658996759774)	(9.0, 0.37652270210409744)	('>10', 12.065952996185555)	('>50', 6.44026085886551)	('>100', 12.012632787826586)	('>500', 11.435133915754072)	('>1k', 40.77027193306263)	('>5k', 0.0)	('>10k+', 0.0)
3909R_0_M_S2_diabetes_S15_L001_R1_001	(1.0, 3.898930284028034)	(2.0, 1.4710438952416083)	(3.0, 0.7901143489487275)	(4.0, 0.5400221320545924)	(5.0, 0.4020656584286241)	(6.0, 0.38952416082626334)	(7.0, 0.23755071929177424)	(8.0, 0.2183696053116931)	(9.0, 0.2523054223533751)	('>10', 4.495020287716709)	('>50', 3.644411656215419)	('>100', 17.85023976392475)	('>500', 15.566211729988936)	('>1k', 50.244190335669494)	('>5k', 0.0)	('>10k+', 0.0)
3909R_0_M_S2_diabetes_S15_L001_R2_001	(1.0, 9.870158613057912)	(2.0, 2.0405754334194026)	(3.0, 1.1552932497233492)	(4.0, 0.8380671338989303)	(5.0, 0.5127259313906307)	(6.0, 0.433788270011066)	(7.0, 0.4131316857248247)	(8.0, 0.2891921800073774)	(9.0, 0.30542235337513834)	('>10', 12.31501291036518)	('>50', 5.985983032091479)	('>100', 10.277388417558097)	('>500', 12.49575802286979)	('>1k', 43.06750276650683)	('>5k', 0.0)	('>10k+', 0.0)
3909R_L_M_S2_diabetes_S16_L001_R1_001	(1.0, 3.696609181807167)	(2.0, 1.5370324426930377)	(3.0, 0.8394828093537424)	(4.0, 0.533114856249387)	(5.0, 0.43272309760502187)	(6.0, 0.2977134911522551)	(7.0, 0.2705961770356737)	(8.0, 0.22616993901489144)	(9.0, 0.23367047270671182)	('>10', 4.476664685756487)	('>50', 3.133492190790499)	('>100', 14.664120331638983)	('>500', 15.681885057205994)	('>1k', 53.97672526699016)	('>5k', 0.0)	('>10k+', 0.0)
3909R_L_M_S2_diabetes_S16_L001_R2_001	(1.0, 9.548179389687343)	(2.0, 2.013604814188702)	(3.0, 1.0870004211838151)	(4.0, 0.8839090473745247)	(5.0, 0.6606239290103334)	(6.0, 0.4846498693176245)	(7.0, 0.26251867921371325)	(8.0, 0.19385994772704981)	(9.0, 0.24405582704923237)	('>10', 8.479641820668009)	('>50', 8.69773426186094)	('>100', 7.313020349524869)	('>500', 19.603510249767773)	('>1k', 37.5488255895131)	('>5k', 2.9788658039129707)	('>10k+', 0.0)
3909R_L_M_S2_week5_S52_L001_R1_001	(1.0, 3.8695084678432736)	(2.0, 1.5938515918248222)	(3.0, 0.9096141841441762)	(4.0, 0.5999237934640734)	(5.0, 0.4134609927928074)	(6.0, 0.3696827700265101)	(7.0, 0.29509764975800373)	(8.0, 0.2594265052817615)	(9.0, 0.24807659567568446)	('>10', 4.674541342045741)	('>50', 4.234326990895751)	('>100', 26.170459428126698)	('>500', 7.126121816958387)	('>1k', 49.23590787116231)	('>5k', 0.0)	('>10k+', 0.0)
3909R_L_M_S2_week5_S52_L001_R2_001	(1.0, 10.524609036149462)	(2.0, 2.257010595951325)	(3.0, 1.2549757193005213)	(4.0, 0.8009793350574387)	(5.0, 0.5512813237237432)	(6.0, 0.4669677095071707)	(7.0, 0.4596713390461212)	(8.0, 0.35671144476242206)	(9.0, 0.40130037535772484)	('>10', 13.028885519947467)	('>50', 5.406610511637711)	('>100', 12.927547041321777)	('>500', 16.331709215315893)	('>1k', 35.23174083292122)	('>5k', 0.0)	('>10k+', 0.0)
3909R_L_M_S2_week9_S77_L001_R1_001	(1.0, 3.7415497503142303)	(2.0, 1.5517885654108774)	(3.0, 0.8438359887216769)	(4.0, 0.6223460271087407)	(5.0, 0.43142983320311173)	(6.0, 0.3098141794340456)	(7.0, 0.2710874070047899)	(8.0, 0.25546081462105513)	(9.0, 0.22013112749261132)	('>10', 4.596256411998505)	('>50', 2.9710908040900907)	('>100', 17.51401297686585)	('>500', 19.43540442300506)	('>1k', 47.23579169072936)	('>5k', 0.0)	('>10k+', 0.0)
3909R_L_M_S2_week9_S77_L001_R2_001	(1.0, 10.558141114923396)	(2.0, 2.2121819478887117)	(3.0, 1.1740326799605938)	(4.0, 0.8343241498794035)	(5.0, 0.6726228895607569)	(6.0, 0.46472126915106843)	(7.0, 0.33291435947956655)	(8.0, 0.2989435064714475)	(9.0, 0.3485409518633013)	('>10', 11.430512620171893)	('>50', 6.4388354791588815)	('>100', 9.92016849543092)	('>500', 15.038217209634134)	('>1k', 40.27584332642593)	('>5k', 0.0)	('>10k+', 0.0)
3909R_S2_week21_S29_L001_R1_001	(1.0, 3.8096211551518953)	(2.0, 1.4660251589775788)	(3.0, 0.8213537369769801)	(4.0, 0.5373478670356066)	(5.0, 0.47455993692003295)	(6.0, 0.38986924048507327)	(7.0, 0.3628558286911637)	(8.0, 0.18106286824025875)	(9.0, 0.3022581752075287)	('>10', 4.171016799421768)	('>50', 4.037409924873511)	('>100', 15.949594433776987)	('>500', 17.422920514861026)	('>1k', 50.07410435938059)	('>5k', 0.0)	('>10k+', 0.0)
3909R_S2_week21_S29_L001_R2_001	(1.0, 10.102285918711534)	(2.0, 2.2150997671005848)	(3.0, 1.230935467149501)	(4.0, 0.8001810628682403)	(5.0, 0.5840737685169637)	(6.0, 0.5475691579846534)	(7.0, 0.40885163796187457)	(8.0, 0.28619614657331216)	(9.0, 0.3285414947907921)	('>10', 11.992494652074557)	('>50', 6.381736013258475)	('>100', 10.146821543560952)	('>500', 13.100774627835495)	('>1k', 41.87443874161307)	('>5k', 0.0)	('>10k+', 0.0)
3918R_0_M_S2_diabetes_S17_L001_R1_001	(1.0, 3.2846088688445776)	(2.0, 1.3392550536846686)	(3.0, 0.7280053112337171)	(4.0, 0.5723312195233625)	(5.0, 0.37201529269018563)	(6.0, 0.27471898537121403)	(7.0, 0.2523980678098029)	(8.0, 0.2014605892722236)	(9.0, 0.20088825805270027)	('>10', 4.265012247888097)	('>50', 2.833611867860168)	('>100', 14.535495982234838)	('>500', 14.172065657837503)	('>1k', 56.96813259769694)	('>5k', 0.0)	('>10k+', 0.0)
3918R_0_M_S2_diabetes_S17_L001_R2_001	(1.0, 8.373778072846317)	(2.0, 1.9516494585746662)	(3.0, 1.1280648336805477)	(4.0, 0.7508985600146517)	(5.0, 0.5265447219614936)	(6.0, 0.3949085414711202)	(7.0, 0.36056866829971845)	(8.0, 0.26098303610265333)	(9.0, 0.3039078775669055)	('>10', 9.711316132872415)	('>50', 6.5869600054943795)	('>100', 7.450607815755133)	('>500', 17.531077585220117)	('>1k', 41.780751356424986)	('>5k', 2.8879833337148875)	('>10k+', 0.0)
3918R_0_M_S2_week5_S53_L001_R1_001	(1.0, 3.6558560053085603)	(2.0, 1.4460296394602965)	(3.0, 0.8004313205043132)	(4.0, 0.4810882548108826)	(5.0, 0.4389239106392391)	(6.0, 0.33593231585932315)	(7.0, 0.30966600309666004)	(8.0, 0.28754700287547)	(9.0, 0.2923855341738554)	('>10', 4.306984074319841)	('>50', 3.7581563813315637)	('>100', 18.257852245078524)	('>500', 16.18488719309887)	('>1k', 49.4442601194426)	('>5k', 0.0)	('>10k+', 0.0)
3918R_0_M_S2_week5_S53_L001_R2_001	(1.0, 10.458139792081397)	(2.0, 2.1745742092457423)	(3.0, 1.0865958858659588)	(4.0, 0.8294625082946251)	(5.0, 0.5875359433753594)	(6.0, 0.4230258792302588)	(7.0, 0.36288984737889846)	(8.0, 0.3483742534837425)	(9.0, 0.2737226277372263)	('>10', 12.037574651625746)	('>50', 4.877930767529308)	('>100', 11.787353461623534)	('>500', 16.274745631497456)	('>1k', 38.47807454103074)	('>5k', 0.0)	('>10k+', 0.0)
3918R_0_M_S2_week9_S78_L001_R1_001	(1.0, 3.7549360753802246)	(2.0, 1.615513938303945)	(3.0, 0.7577120068811823)	(4.0, 0.5755170661140869)	(5.0, 0.4809008093208742)	(6.0, 0.42694608437267856)	(7.0, 0.3229463971536928)	(8.0, 0.28150291277319467)	(9.0, 0.20408961176056611)	('>10', 4.76443679868632)	('>50', 4.027055557727646)	('>100', 11.71912264925519)	('>500', 22.27313602064355)	('>1k', 48.796184071626854)	('>5k', 0.0)	('>10k+', 0.0)
3918R_0_M_S2_week9_S78_L001_R2_001	(1.0, 10.718223403839387)	(2.0, 2.266098447824217)	(3.0, 1.1799663760409742)	(4.0, 0.6943738515072134)	(5.0, 0.5199984360949291)	(6.0, 0.29088634319896783)	(7.0, 0.3174727294053251)	(8.0, 0.2752472924893459)	(9.0, 0.2744653399538648)	('>10', 13.712319662196503)	('>50', 5.094420768659343)	('>100', 8.993236110568088)	('>500', 23.869883098095947)	('>1k', 31.793408140125894)	('>5k', 0.0)	('>10k+', 0.0)
3918R_L_M_S2_week5_S54_L001_R1_001	(1.0, 3.8425739308879034)	(2.0, 1.5097658397156364)	(3.0, 0.8311041078822969)	(4.0, 0.5335483161713511)	(5.0, 0.3920993807028473)	(6.0, 0.3298032174136099)	(7.0, 0.2924255194400674)	(8.0, 0.2228003957638609)	(9.0, 0.21767012349298254)	('>10', 5.331818681520026)	('>50', 3.12213712484884)	('>100', 17.541133790171866)	('>500', 22.442742496976802)	('>1k', 43.39037707501191)	('>5k', 0.0)	('>10k+', 0.0)
3918R_L_M_S2_week5_S54_L001_R2_001	(1.0, 10.663637363040053)	(2.0, 2.261717175418667)	(3.0, 1.1938876470372677)	(4.0, 0.8296383158049031)	(5.0, 0.5496720290226831)	(6.0, 0.4837113855399612)	(7.0, 0.41555205394114847)	(8.0, 0.33420059364579136)	(9.0, 0.3561874748066987)	('>10', 13.209718201473123)	('>50', 4.656088533841475)	('>100', 13.028692879914985)	('>500', 17.53014034959141)	('>1k', 34.487155996921835)	('>5k', 0.0)	('>10k+', 0.0)
3918R_L_M_S2_week9_S79_L001_R1_001	(1.0, 3.5839204517063905)	(2.0, 1.4827861889771647)	(3.0, 0.8132214060860441)	(4.0, 0.5696297406685654)	(5.0, 0.44346174986258935)	(6.0, 0.299805126667666)	(7.0, 0.2273522210563134)	(8.0, 0.22985059711187728)	(9.0, 0.21361115275071205)	('>10', 4.184779893069504)	('>50', 3.718832758706841)	('>100', 12.19020136911008)	('>500', 16.57172837655524)	('>1k', 55.47081896767101)	('>5k', 0.0)	('>10k+', 0.0)
3918R_L_M_S2_week9_S79_L001_R2_001	(1.0, 10.111552490880928)	(2.0, 2.1773347324239243)	(3.0, 1.262929096087543)	(4.0, 0.7120371758357068)	(5.0, 0.5839954029880577)	(6.0, 0.4796882026682657)	(7.0, 0.3104232249038125)	(8.0, 0.1948733323339829)	(9.0, 0.22485384500074954)	('>10', 11.346999450357268)	('>50', 6.7774696447309255)	('>100', 5.6119772148103735)	('>500', 18.634137810423223)	('>1k', 41.57172837655524)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RL_M_S2_week5_S55_L001_R1_001	(1.0, 3.814634642932455)	(2.0, 1.5008398595144083)	(3.0, 0.8791256735237014)	(4.0, 0.5671778538862591)	(5.0, 0.3672113028366164)	(6.0, 0.3446696189001113)	(7.0, 0.2748631138064178)	(8.0, 0.17451626273423354)	(9.0, 0.189786435723479)	('>10', 4.706849036161223)	('>50', 3.469237872937618)	('>100', 19.889036742944814)	('>500', 18.30821026301055)	('>1k', 45.51384132108811)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RL_M_S2_week5_S55_L001_R2_001	(1.0, 10.657126444303861)	(2.0, 2.325429200933662)	(3.0, 1.162714600466831)	(4.0, 0.8580382917766481)	(5.0, 0.5671778538862591)	(6.0, 0.510460068497633)	(7.0, 0.4275648436988722)	(8.0, 0.4072046130465449)	(9.0, 0.33376235247922165)	('>10', 12.421922151203798)	('>50', 5.13368672876537)	('>100', 12.769500374482815)	('>500', 15.567577786988357)	('>1k', 36.857834689470124)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RL_M_S2_week9_S80_L001_R1_001	(1.0, 3.6183446107579793)	(2.0, 1.4749504476795845)	(3.0, 0.8181258970678695)	(4.0, 0.5467842252751008)	(5.0, 0.4510969858519582)	(6.0, 0.3280705351650605)	(7.0, 0.33490533798099925)	(8.0, 0.24058505912104436)	(9.0, 0.25220422390814023)	('>10', 4.415282619096439)	('>50', 3.074977786890848)	('>100', 15.308591347139636)	('>500', 16.745950379331557)	('>1k', 48.77588681566537)	('>5k', 3.6142437290684164)	('>10k+', 0.0)
3918R_RL_M_S2_week9_S80_L001_R2_001	(1.0, 10.533114619643223)	(2.0, 2.2295126785592236)	(3.0, 1.1831043674389994)	(4.0, 0.8775886815665369)	(5.0, 0.656141070330121)	(6.0, 0.4305925774041419)	(7.0, 0.3588271478367849)	(8.0, 0.24605290137379537)	(9.0, 0.24605290137379537)	('>10', 11.90280910395735)	('>50', 5.932608844234844)	('>100', 10.116875128152552)	('>500', 13.906773289590596)	('>1k', 41.379946688538034)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RR_M_S2_week5_S56_L001_R1_001	(1.0, 3.6968922832054893)	(2.0, 1.520754893634096)	(3.0, 0.8526660023674021)	(4.0, 0.6125820064066984)	(5.0, 0.3745042833927413)	(6.0, 0.2728531207575687)	(7.0, 0.2855595160869652)	(8.0, 0.2514528759922691)	(9.0, 0.222696297088898)	('>10', 4.676622238866857)	('>50', 3.3043315432920264)	('>100', 17.330185713999104)	('>500', 15.1921675104159)	('>1k', 51.40673171449398)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RR_M_S2_week5_S56_L001_R2_001	(1.0, 10.482107389103263)	(2.0, 2.4396279032441437)	(3.0, 1.2479017728765271)	(4.0, 0.7222582608288582)	(5.0, 0.5784753663120021)	(6.0, 0.46144277775177056)	(7.0, 0.33237255151105793)	(8.0, 0.3263537326708174)	(9.0, 0.3370538550534672)	('>10', 12.972560873664992)	('>50', 4.874574502945878)	('>100', 11.974774461482903)	('>500', 17.437855695474518)	('>1k', 35.8126408570798)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RR_M_S2_week9_S81_L001_R1_001	(1.0, 3.84859527447984)	(2.0, 1.426276399827593)	(3.0, 0.7734806629834254)	(4.0, 0.5611065397123938)	(5.0, 0.4075075428078837)	(6.0, 0.31503467732455626)	(7.0, 0.2468555307393911)	(8.0, 0.21942713843501432)	(9.0, 0.2539085459033737)	('>10', 4.972375690607735)	('>50', 3.932447788096078)	('>100', 14.272168018494574)	('>500', 23.01555581677834)	('>1k', 45.755260373809804)	('>5k', 0.0)	('>10k+', 0.0)
3918R_RR_M_S2_week9_S81_L001_R2_001	(1.0, 10.327181536773637)	(2.0, 2.296148270052114)	(3.0, 1.3212648407194076)	(4.0, 0.8150150856157674)	(5.0, 0.5681595548763763)	(6.0, 0.44198895027624313)	(7.0, 0.23588417381764037)	(8.0, 0.29465930018416203)	(9.0, 0.2821206065593041)	('>10', 13.27220720191215)	('>50', 5.944124446534227)	('>100', 10.182986560087771)	('>500', 24.742760863602523)	('>1k', 29.275498608988677)	('>5k', 0.0)	('>10k+', 0.0)
3918R_S2_week29_S32_L001_R1_001	(1.0, 4.114736464682682)	(2.0, 1.6565077088562208)	(3.0, 0.8131946934385084)	(4.0, 0.5191825026891359)	(5.0, 0.4732879168160631)	(6.0, 0.2968806023664396)	(7.0, 0.3513804230907135)	(8.0, 0.20652563642882754)	(9.0, 0.2258874148440301)	('>10', 4.986016493366798)	('>50', 3.90462531373252)	('>100', 16.845464324130514)	('>500', 20.707780566511293)	('>1k', 44.898529939046256)	('>5k', 0.0)	('>10k+', 0.0)
3918R_S2_week29_S32_L001_R2_001	(1.0, 9.941197561850124)	(2.0, 2.1728217999282897)	(3.0, 1.1444962352097525)	(4.0, 0.8461814270347794)	(5.0, 0.5772678379347436)	(6.0, 0.5765507350304769)	(7.0, 0.46181427034779493)	(8.0, 0.38436715668698457)	(9.0, 0.4130512728576551)	('>10', 10.958049480100394)	('>50', 6.811760487629975)	('>100', 11.638580136249551)	('>500', 19.549659376120474)	('>1k', 34.524202223019)	('>5k', 0.0)	('>10k+', 0.0)
3969R_R_F_S2_Pellet_week9_S82_L001_R1_001	(1.0, 3.663013679899913)	(2.0, 1.4315697360415114)	(3.0, 0.7978232483096676)	(4.0, 0.45941492961790625)	(5.0, 0.3862640405269599)	(6.0, 0.31174584509786496)	(7.0, 0.20577960389135383)	(8.0, 0.2734612676297061)	(9.0, 0.21535074825839354)	('>10', 4.496386893001443)	('>50', 3.5577310918624763)	('>100', 16.35435111059457)	('>500', 20.573858470120935)	('>1k', 47.27324933514729)	('>5k', 0.0)	('>10k+', 0.0)
3969R_R_F_S2_Pellet_week9_S82_L001_R2_001	(1.0, 10.002529516725575)	(2.0, 2.2287093311821047)	(3.0, 1.304410246593698)	(4.0, 0.8614029930335741)	(5.0, 0.5503408011047835)	(6.0, 0.45121109158901507)	(7.0, 0.3541323415804694)	(8.0, 0.28986894368748845)	(9.0, 0.23380938382339872)	('>10', 11.944104516896488)	('>50', 7.045045907310303)	('>100', 8.37953689334327)	('>500', 16.1677137954373)	('>1k', 40.187184237692534)	('>5k', 0.0)	('>10k+', 0.0)
3969R_R_F_S2_diabetes_S18_L001_R1_001	(1.0, 3.745556971363423)	(2.0, 1.5210247468311984)	(3.0, 0.7363691234658977)	(4.0, 0.5070082489437329)	(5.0, 0.4023874991616927)	(6.0, 0.3098383743545034)	(7.0, 0.26758768694252566)	(8.0, 0.2199718328750587)	(9.0, 0.22936087452216486)	('>10', 4.686473073569847)	('>50', 3.519549326000939)	('>100', 16.168600362148748)	('>500', 23.188250285024477)	('>1k', 44.49802159479579)	('>5k', 0.0)	('>10k+', 0.0)
3969R_R_F_S2_diabetes_S18_L001_R2_001	(1.0, 8.624505398698947)	(2.0, 2.089732412313057)	(3.0, 1.080410435249145)	(4.0, 0.7269800818187915)	(5.0, 0.590168332103816)	(6.0, 0.3621487492455234)	(7.0, 0.37086714506069346)	(8.0, 0.3165448326738649)	(9.0, 0.25350412447186643)	('>10', 11.367446851317819)	('>50', 6.74937965260546)	('>100', 8.874656294011132)	('>500', 21.97102810006036)	('>1k', 36.622627590369525)	('>5k', 0.0)	('>10k+', 0.0)
3969R_R_F_S2_week5_S57_L001_R1_001	(1.0, 3.4846848102589116)	(2.0, 1.3276649127086455)	(3.0, 0.8502630937031747)	(4.0, 0.5621958160551045)	(5.0, 0.41525827322252035)	(6.0, 0.3240756873540788)	(7.0, 0.3008444552856861)	(8.0, 0.20443484220185618)	(9.0, 0.21953514304631147)	('>10', 4.473754515570733)	('>50', 2.4038517382769395)	('>100', 18.92590398531786)	('>500', 13.251675552612932)	('>1k', 40.11859543970914)	('>5k', 13.137261734676098)	('>10k+', 0.0)
3969R_R_F_S2_week5_S57_L001_R2_001	(1.0, 9.983621981391783)	(2.0, 2.203482361687052)	(3.0, 1.3137261734676098)	(4.0, 0.8665249561510494)	(5.0, 0.5691651856756224)	(6.0, 0.5784576785029795)	(7.0, 0.43907028609262294)	(8.0, 0.38563845233531957)	(9.0, 0.2927135240617486)	('>10', 10.0260189799166)	('>50', 6.723118560592861)	('>100', 10.373325899339072)	('>500', 10.404688062631402)	('>1k', 45.84044789815428)	('>5k', 0.0)	('>10k+', 0.0)
3969R_S2_week18_S26_L001_R1_001	(1.0, 3.680396932246207)	(2.0, 1.4143736669339102)	(3.0, 0.8168575188709214)	(4.0, 0.4870891131045124)	(5.0, 0.38952002057270785)	(6.0, 0.32674300754836855)	(7.0, 0.2435445565522562)	(8.0, 0.22387946813499326)	(9.0, 0.21782867169891237)	('>10', 4.470782216709274)	('>50', 3.818052551167048)	('>100', 20.798856399473582)	('>500', 17.48907074893733)	('>1k', 45.62300512804998)	('>5k', 0.0)	('>10k+', 0.0)
3969R_S2_week18_S26_L001_R2_001	(1.0, 9.89153947388325)	(2.0, 2.2796375572934786)	(3.0, 1.3342006141558382)	(4.0, 0.8622384921415281)	(5.0, 0.6164248869257416)	(6.0, 0.517343095284917)	(7.0, 0.3917890692362382)	(8.0, 0.28438743249580223)	(9.0, 0.3607787375013236)	('>10', 12.007805527402544)	('>50', 6.517464111213639)	('>100', 11.224227388930068)	('>500', 13.37755457062036)	('>1k', 40.334609042915275)	('>5k', 0.0)	('>10k+', 0.0)
3980R_0_F_S2_diabetes_S19_L001_R1_001	(1.0, 3.432535160076142)	(2.0, 1.4575337740021808)	(3.0, 0.7780495167222122)	(4.0, 0.5199317435578362)	(5.0, 0.37578005162355466)	(6.0, 0.34374634230482537)	(7.0, 0.2846071866394791)	(8.0, 0.19713051888448768)	(9.0, 0.18850605868329134)	('>10', 4.6769215605344705)	('>50', 3.166408959582083)	('>100', 15.80185918720623)	('>500', 15.580087353461181)	('>1k', 49.90420688847957)	('>5k', 3.292695698242458)	('>10k+', 0.0)
3980R_0_F_S2_diabetes_S19_L001_R2_001	(1.0, 8.39837613735069)	(2.0, 1.9934823722193815)	(3.0, 1.0109099421545134)	(4.0, 0.7343111828447166)	(5.0, 0.6098725427988837)	(6.0, 0.4287588785737607)	(7.0, 0.3536028682490498)	(8.0, 0.33019361913151685)	(9.0, 0.29939197555581565)	('>10', 11.485316856507463)	('>50', 6.022337351921099)	('>100', 11.130481922515385)	('>500', 16.009462264906453)	('>1k', 41.19350208527127)	('>5k', 0.0)	('>10k+', 0.0)
3980R_0_F_S2_week5_S58_L001_R1_001	(1.0, 3.5252327612244096)	(2.0, 1.3355044582474294)	(3.0, 0.7879082349542356)	(4.0, 0.5384039605520611)	(5.0, 0.3808223135612139)	(6.0, 0.37031687042849076)	(7.0, 0.2298065685283187)	(8.0, 0.2363724704862707)	(9.0, 0.14182348229176242)	('>10', 4.591535239195808)	('>50', 3.349923178947092)	('>100', 21.895313259182416)	('>500', 12.588147233785504)	('>1k', 46.38612756234324)	('>5k', 3.64276240627175)	('>10k+', 0.0)
3980R_0_F_S2_week5_S58_L001_R2_001	(1.0, 10.209977544615304)	(2.0, 2.122099512810075)	(3.0, 1.1562553347953408)	(4.0, 0.8062927604365012)	(5.0, 0.6106288820895326)	(6.0, 0.4924426468463973)	(7.0, 0.3906711664981418)	(8.0, 0.3624377880789484)	(9.0, 0.354558705729406)	('>10', 11.171882181455267)	('>50', 6.575094220693097)	('>100', 10.630851860120025)	('>500', 10.65186274638547)	('>1k', 44.464944649446494)	('>5k', 0.0)	('>10k+', 0.0)
3980R_L_F_S2_Pellet_week9_S83_L001_R1_001	(1.0, 3.6758232998537435)	(2.0, 1.4292942946065281)	(3.0, 0.8671421738859199)	(4.0, 0.5184830903810296)	(5.0, 0.46095087580666405)	(6.0, 0.29944477947139675)	(7.0, 0.28142263996617384)	(8.0, 0.1996298529809312)	(9.0, 0.2245835846035476)	('>10', 4.7398226898736375)	('>50', 3.03465102899485)	('>100', 16.004353039849722)	('>500', 21.628646883902764)	('>1k', 46.635751765823095)	('>5k', 0.0)	('>10k+', 0.0)
3980R_L_F_S2_Pellet_week9_S83_L001_R2_001	(1.0, 9.815134438229117)	(2.0, 2.152952511662404)	(3.0, 1.1603485204516626)	(4.0, 0.7569298592193641)	(5.0, 0.599582718154533)	(6.0, 0.42837239285491485)	(7.0, 0.3881691585740329)	(8.0, 0.3049900531653116)	(9.0, 0.2370604504148558)	('>10', 13.124969674284486)	('>50', 5.401789737084711)	('>100', 7.395315630047065)	('>500', 21.33959949260746)	('>1k', 36.89478536325008)	('>5k', 0.0)	('>10k+', 0.0)
