Pathways	Object ID	Names	Enzymes of pathway	Reactions of pathway	Ontology - pathway type	Ontology -  all instances of class	Species	Taxonomic-Range
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5531	PWY-5531	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis (from uroporphyrinogen-III) II (anaerobic)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-11600 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7437 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13249 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13265 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19721 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7438	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-17485 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=HEMN-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN0-6259 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-8799 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-8797 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-8798 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN1F-20 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=UROGENDECARBOX-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Tetrapyrrole-Biosynthesis // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-194439 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1049 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1097 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1061 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1063 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1076 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1085 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-28068	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=CHLOROPHYLL-SYN	CHLOROPHYLL-SYN	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis (from uroporphyrinogen-III) I (aerobic, light-dependent) // light-dependent aerobic 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT4G01690-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-11759 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=SGL_RS03055-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-11784 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX1F-78 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-6983 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT4G25080-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17820 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT1G03475-MONOMER // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-8582 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-8583 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT3G56940-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13266 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT5G54190-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT4G27440-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT1G03630-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-5285 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-5282 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-5283 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-5284 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN0-1461 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN1F-20 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=UROGENDECARBOX-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=PROTOPORGENOXI-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Tetrapyrrole-Biosynthesis // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3055 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3041 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-35883 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4097 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-28068 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1148 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4565 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=ORG-5993	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2763 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33682 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33090
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7562	PWY-7562	3,6-anhydro-&alpha;-L-galactopyranose degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18902 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18903	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=KDPGALDOL-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=DEOXYGLUCONOKIN-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16964 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.1.1.127-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15999 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15893 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15892	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1116375 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-100226 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-943941	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7076	PWY-7076	3,5-dimethoxytoluene biosynthesis // DMT biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17507 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17508 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13681 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13680	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9018 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9017	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-74649 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-128735	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-58024
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6084	PWY-6084	3,5-dichlorocatechol degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14417 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14382 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14412 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14403 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14404 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14423 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14432 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14383 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14414 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=REUT_A1589-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-18362 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16227 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=MALEYLACETATE-REDUCTASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=CHLOROMALERED-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=5.2.1.10-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9856 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9857 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9855	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-DEGRADATION // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=CHLORINATED-COMPOUNDS-DEG		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-65741 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-80866 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-69003 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-244562 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-393999 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-140098 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-264198 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=ORG-6081	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7512	PWY-7512	3,5,6-trichloro-2-pyridinol degradation // TCP degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18699 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18698	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20730 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20729 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20728 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20727 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20726 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15576	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-DEGRADATION // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=CHLORINATED-COMPOUNDS-DEG		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1796606 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-657395	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7095	PWY-7095	3,4-dihydroxymandelonitrile &beta;-<i>D</i>-glucose biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17558	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13598	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-55501	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-58024
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6192	PWY-6192	3,4-dichlorotoluene degradation	HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7696 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14426 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14423 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14658 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14401	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-17088 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10095 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10104 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10103 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10098 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10092	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-DEGRADATION // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=CHLORINATED-COMPOUNDS-DEG		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-393999	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6217	PWY-6217	3,4-dichlorobenzoate degradation	HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-2701 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7827	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10427 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10428 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10425 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-10426	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-DEGRADATION // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=CHLORINATED-COMPOUNDS-DEG		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-285	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6094	PWY-6094	3,4,6-trichlorocatechol degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14402 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14405 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14406 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-14415	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-18362 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-18363 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-17093 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9891 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9890 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9889 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9888 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9885 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=MALEYLACETATE-REDUCTASE-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-DEGRADATION // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=CHLORINATED-COMPOUNDS-DEG		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-393999 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-65067 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-469561 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=ORG-6079	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7465	PWY-7465	3,3'-thiodipropanoate degradation // 3,3'-thiodipropionate degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18546 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18547	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15375 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15370 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15362 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15364	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Noncarbon-Nutrients		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-34073	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7462	PWY-7462	3,3'-disulfanediyldipropannoate degradation // 3,3'-dithiodipropionate degradation // 3,3'-dithiodipropanoate degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18551 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18554 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-8842 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18550	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15362 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15363 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15364 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-15365	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Noncarbon-Nutrients		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1247726	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7065	PWY-7065	2&alpha;,7&beta;-dihydroxylation of taxusin	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17469 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17468	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13488 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13487 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13486 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12885	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-99806	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3313
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8238	PWY-8238	24-<i>epi</i>-campesterol, fucosterol, and clionasterol biosynthesis (diatoms)		HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22207 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-19724 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.14.13.70-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-19720 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22196 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22198 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22206 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22205 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22204 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22203 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22199 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN3O-218 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11934 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11933 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11929 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11928 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-707 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-4161 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-4144 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=CYCLOEUCALENOL-CYCLOISOMERASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-4021	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Lipid-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-29204 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-267567	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2836
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7010	PWY-7010	2-propylphenol degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17239 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17249 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17250	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13157 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13154 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-13151	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-DEGRADATION		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-46680	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5046	PWY-5046	2-oxoisovalerate decarboxylation to isobutanoyl-CoA // branched-chain &alpha;-keto acid dehydrogenase system // branched-chain &alpha;-keto acid dehydrogenase complex // branched-chain 2-oxo acid dehydrogenase complex // branched-chain 2-oxo acid dehydrogenase system	HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7047 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12007 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7050	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7719 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=2.3.1.168-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.2.4.4-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Energy-Metabolism		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1422 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-9606 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-10090 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-287 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-303 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-10116 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2287 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1142	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2759 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2157
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8451	PWY-8451	2-oxoglutarate-derived opine biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18212	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.5.1.19-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14880	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-176300	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-227290
