pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
PWY-5896	11085.223727935883	11511.88162372381	12583.832615679918	10861.199083167412	11426.446218993939	9503.731712139283	9955.877741284936	12118.190116071943	12829.226427200467	14026.104857913278	10656.72896250797	13402.716172423372	15058.64488980564	14624.103512896572	13517.805894145496	11944.248897527157	13923.196375424657	12858.072907806249	5769.443921234143	6398.926273677552	7335.350363028628	9166.22195291734	8731.844104502918	6900.591905459363	9343.901828377477	7905.057858014922	11233.333072789947	12957.793638447574	13319.840278091142	9139.18534384872	10081.899513162887	10903.52458424634
PWY-5897	12357.378714856195	12747.975958187746	13658.292591583062	11609.349210282244	12476.379262324064	10168.939942860034	10430.026321143412	13310.24303884814	15161.545402634547	15305.704689224624	11578.788681241933	14164.58146973152	17197.327603477162	15316.615900511291	14475.61608371782	12501.393665486406	14692.695583741588	15382.57096796159	7221.272701215262	8299.001866884728	9808.945909199683	10088.58645574584	8955.025382070105	7081.907568002653	11793.459805391203	8720.415253199464	12002.998511384072	13735.060373956914	14062.825397362478	10000.877539373914	10960.053009471452	11286.851958880508
PWY-5898	12357.378714856195	12747.975958187746	13658.292591583062	11609.349210282244	12476.379262324064	10168.939942860034	10430.026321143412	13310.24303884814	15161.545402634547	15305.704689224624	11578.788681241933	14164.58146973152	17197.327603477162	15316.615900511291	14475.61608371782	12501.393665486406	14692.695583741588	15382.57096796159	7221.272701215262	8299.001866884728	9808.945909199683	10088.58645574584	8955.025382070105	7081.907568002653	11793.459805391203	8720.415253199464	12002.998511384072	13735.060373956914	14062.825397362478	10000.877539373914	10960.053009471452	11286.851958880508
PWY-5899	12357.378714856195	12747.975958187746	13658.292591583062	11609.349210282244	12476.379262324064	10168.939942860034	10430.026321143412	13310.24303884814	15161.545402634547	15305.704689224624	11578.788681241933	14164.58146973152	17197.327603477162	15316.615900511291	14475.61608371782	12501.393665486406	14692.695583741588	15382.57096796159	7221.272701215262	8299.001866884728	9808.945909199683	10088.58645574584	8955.025382070105	7081.907568002653	11793.459805391203	8720.415253199464	12002.998511384072	13735.060373956914	14062.825397362478	10000.877539373914	10960.053009471452	11286.851958880508
PWY-5910	256.2158144931508	231.1865280239664	206.63522925312415	270.075072482686	276.3899725254911	252.87540609049935	280.1194148882099	199.06110362878758	276.99540292007083	273.71570702362726	585.409824196996	271.17207078894734	344.0549965420195	425.17951754940185	578.9394405453784	207.7358520751662	291.6285762282116	177.84281381914116	345.67862631081647	340.9532903501466	430.74818961153045	382.42915423518076	285.8418047379934	188.65563946826873	70.00902028979752	502.235762224464	414.02924639099786	374.06698195062836	437.1767496253297	353.18792987831074	157.7958061055347	426.03150366858983
PWY-5913	16709.8165460904	17556.730537597865	18744.287299996642	16462.21194030247	16871.23297826196	14448.829830882354	14684.303216300537	18458.416981038023	19810.190132958665	21092.313307152246	16219.597885940308	16013.319740197441	22575.15459762997	21440.154228271986	20447.24286015583	17305.13971507695	20856.96712071053	20525.988662041334	10109.573990032022	11312.251819416206	13352.184697610348	13562.765400591239	13079.46946489028	9777.944058271547	14637.700257636649	12276.836631124263	17411.796618816337	19755.069353590043	20847.60703785174	14158.476718485188	15573.215426208724	15391.956209393446
PWY-5918	512.4152270790871	469.294823724562	432.2809997180987	501.85222199095654	1187.6230440292534	408.87187298941205	621.8563745422687	377.23824220606963	944.5993977103668	655.783110704063	2136.2365036560204	458.48281583539364	2145.9670585973017	564.6190432459397	416.67274698462955	289.42331026240174	522.8055697328449	416.1448804981869	802.5625396877077	643.6307438693208	1247.1590831915223	1399.221985697474	1227.37533703372	316.22093443884916	308.53652260755354	1276.8745010422006	802.2693525888039	832.1602676054871	2038.320450962204	491.27651461647855	367.2261898115946	1065.1590865123358
PWY-5941	15005.440197506341	15731.565153757074	17704.01387598592	15771.494918236574	15081.419864284127	13713.316604902631	14824.789114774665	17181.105789814872	16563.471044402082	18464.14592084147	13861.379842356253	25850.371040112117	17678.261273008025	20646.277983853433	19054.144007398	17535.79931892117	19588.509982422147	15961.020132398347	5727.859623668736	6529.689658514306	6849.210744252701	11242.227806633848	12435.604949532373	10498.871639624489	10772.34507665667	9747.231523855467	15294.859341092833	18049.97764857007	17881.829879702284	12169.59612375452	14051.213145857939	17450.6063503811
PWY-5971	21279.492815997542	22166.881265637105	24972.952301526526	22218.677029432198	21276.269053955148	19363.451369176128	21094.404008865047	24324.724743074676	24062.27618444524	25768.007693425196	19842.92740232159	36159.28804806156	24326.82258639844	28544.25975586295	26436.339575582322	24444.496067517663	26815.759129467813	22198.894406679407	7395.918986446115	8876.201610529966	9834.69205435453	15754.712090784444	16857.583897668886	14133.391153325338	15138.114588286557	13654.196688311209	20464.792894509297	24302.06199445994	24051.76205197409	16589.477484977197	19108.37568480106	24210.77156368733
PWY-5973	20421.091919085	21188.381696836015	23048.152078268125	20548.276486157214	20539.35133909235	18497.551442876047	19054.39611113392	22829.242481497226	24711.498272915695	23879.670326735064	19200.810948960432	30560.440214907358	26027.40544234598	26478.473437772645	25496.255056625745	22203.06865189108	25477.372669087883	25174.584947836374	12195.442691476666	13755.067788827015	16195.790292788279	15412.750593397364	16063.44580214636	13019.621405440972	16350.513274225801	14010.908459063901	20711.908805225186	23986.20975140416	23875.786841959576	16650.59486872579	18935.551897536297	20896.761709853763
PWY-5989	19765.646189003837	20643.428094398132	23689.142620581868	20982.73136074151	19698.735043137407	17978.31363606156	20096.428858439664	22869.938841463096	21667.816517921434	24370.061998046727	18195.61050315524	35374.385234335474	21513.098265652963	26920.884465673113	24394.667205345253	23320.043465963594	25049.307305474733	19202.309910928787	5713.439587333688	6952.691849030824	7574.380550844397	14480.626332639391	15714.217526759268	13365.750140584636	13356.96508386827	12225.179049554188	18525.399787697577	22244.952082563923	21911.96683091105	15070.922690032683	17550.196181199433	23630.795800943848
PWY-6121	20784.183762714183	21661.78187622131	23412.68181639811	20849.90289443938	20816.18453729129	18805.411426216182	19141.394115246683	23262.925798080443	25274.318451976364	23941.184014364102	19279.405285157467	30269.74965832182	26840.81396179422	26734.875995180617	25747.70019370489	22354.276394437184	25875.87581203427	26051.02984693185	12809.225138914491	14376.334824439149	17055.34740881991	15677.588553862637	16323.894177069596	13157.816771940164	17013.521903003526	14288.542143391056	21136.386814488647	24263.461023237247	24101.36137106862	17061.69360544445	19615.439573059626	20921.51660257545
PWY-6122	20528.79275398763	21446.02768353661	23013.833491612437	20525.0339175136	20472.97816449212	18535.492961853208	18775.202855533014	22951.37227728799	25019.290836977718	23538.873078748744	19006.21554984466	29361.25731046709	26724.86707303151	26266.920034918534	25426.144189111612	21904.427260926055	25489.54179808974	26007.853102303783	13046.424982540324	14593.501612297665	17390.446814164905	15515.103484280477	16035.343274671231	12935.590586718728	17000.346095874935	14228.04365009912	20934.9523611964	23942.93471536934	23719.53212325353	16954.411859202028	19500.055901650765	20437.791426155174
PWY-6123	17373.322189508235	18222.065214449132	19555.414469453168	17407.28354506714	17369.128022364264	15522.808561525944	16034.194665507523	19430.10680890129	20923.564857686204	20544.52548274416	16355.982357011975	25463.40231317526	22717.71369769051	22396.937945231995	21573.90980067868	18700.456809433403	21614.350866094504	21443.38810598505	10640.05453660085	11885.836945620262	14228.510385787302	13421.814526680995	13615.75213696466	11086.550414029924	14511.631142151684	12204.916503929624	17685.048767137083	20372.711747488807	20331.320867455805	14335.326060262987	16361.24759004322	17883.787731630102
PWY-6125	16269.082145318771	17080.476061878413	18167.804197072932	15903.569474438777	16513.838612976368	14045.968468385227	14583.837856659175	17810.552865472742	19252.37555408812	20227.437046332736	15589.772478879411	23004.058077794303	22465.69750529655	21338.212978693256	20085.271040654257	17328.56812844138	20470.451535988264	19849.294491274755	9857.818388944585	10980.337148597673	13024.83186459261	13438.060564601657	12951.123462026877	10340.5358971237	14501.838391116777	11981.502864666998	16692.503136353873	19092.281910497633	19404.438720895516	13644.046150889422	15153.418913535885	17045.530424710236
PWY-6126	17788.094878420936	18679.642480906863	19840.850006468383	17361.360781981966	17955.799995061527	15335.102123671777	15919.381490261612	19516.478346749136	21196.50743651186	22071.430569510456	16931.526939302166	24495.945622224725	24339.957132399693	23038.213074903197	21853.909745295077	18840.400900573684	22129.19246152957	21768.61178920288	10804.454704274101	12070.75614391535	14349.1993345256	14521.953342998335	13860.855057442772	11135.263609796497	15866.144661851074	12967.251736853756	18045.248577212584	20718.432848595563	20948.361253558232	14787.285315738853	16462.587065652227	18228.717260311292
PWY-6147	10128.38434272829	10536.0296157066	12009.578210959065	10858.317873840157	10496.474987811049	9944.997051965473	10269.805831534377	11732.979351599524	11820.51692430719	11151.100902739066	9339.629521623521	19019.82775377892	11812.878901715027	13975.970807408847	12776.379713244105	11913.617278787357	13410.040958363705	11726.562570146867	5271.0743757748105	5830.714093328714	6748.1014093655795	7213.7472764483955	8904.761747080249	7009.700670116971	6359.746907728839	6476.285893759644	10335.948546871517	11915.874484163816	12017.6000576562	8072.620784211626	9771.576823546277	11819.920149346324
PWY-6151	7701.671571824617	8133.863091528639	8957.769946361044	7961.386625999516	7721.184136213662	6700.275932975344	7554.924572607073	8836.432435559707	8935.524518969598	10159.810359648563	8000.414662018439	10715.882165609793	9256.92099509395	10083.738124092035	9902.445893244818	8704.141208513218	9397.566096656856	7905.832192540873	3466.178661211963	3835.928379835493	4760.600009945773	6196.16379139058	5793.593374900676	5037.325589644841	5680.457200969291	5580.149417135539	7702.3255663653645	9359.69780662817	9467.257357172155	6151.834151601375	6814.204784396195	8656.38719357919
PWY-6163	16763.415194053523	17470.667274630712	18732.468660193415	16730.521734422768	16820.654707443686	15046.671671600216	15360.034458322838	18696.92012611117	20672.760310437832	19478.154935512488	16007.71656276291	23742.566689234212	22101.561105202934	21367.573638453672	20906.312819116127	17858.384096157497	20676.792095214078	21291.73535974671	10814.09533997374	12103.110159188303	14556.271595667817	12854.77275423754	13049.882108522632	10556.679444924925	14029.154049605482	11844.479565701175	17217.03004644284	19840.08620357986	19848.995456036948	13854.066052689212	15742.111904266934	16705.98807397362
PWY-621	11938.89731416793	13725.391215350575	13029.820565526628	13375.759846814934	12438.486160158369	13465.140717076598	13105.523560557232	14605.253427467374	15633.36426185635	14419.731243709748	12867.560339206912	24906.404059015564	17890.39933205431	16075.401773962767	17570.00689470511	13588.962053790434	16356.099831897152	17218.715157648967	12216.690969063	12451.990742079135	15930.848186621482	10061.356883091878	11200.38165912202	8656.399237634067	12211.449613641342	10694.88763994869	14199.964660763622	15843.947169065446	16084.955598472527	10778.287092061713	13709.805333095679	15201.024489358866
PWY-622	9658.369703860226	10283.406354010212	10676.795741989668	10167.821322103477	9622.16648561343	9206.843764443991	9211.867915874984	11161.849807384664	12271.17048177894	9712.798480918902	10062.911706180577	12907.225762046713	12976.855802359938	12414.409572907754	12874.830727583256	10457.162684129938	12323.482314296394	13268.095765560869	7516.271686448207	8181.257598598397	10203.761300513172	7130.4627481425605	8189.072931545856	6635.538914759562	6316.254528993104	7324.895793333691	11112.127510401482	12729.507492133629	12800.146652770525	8645.780597446019	10050.788367536557	9963.22993403536
PWY-6263	3564.5660550520356	3214.0451630609973	4208.970989833825	3619.7396421418293	3440.685880061445	3528.4111754184673	3426.5765430439483	4231.684669883457	5366.616555904319	2538.169335191204	2347.0026806236215	3619.295003323177	2015.7133765445858	3349.356235213946	3659.1730730686836	3702.775706987739	3179.1245971451926	4545.430512381184	1038.1107668766995	1785.811294831072	1790.3429200702974	856.5018683270334	1520.4223321650977	1037.5576900005672	1970.4815438911696	974.3812831574735	1897.0977352194036	2478.532378234898	2062.183917659526	1581.0812624065131	2270.694037507523	987.5888263217021
PWY-6269	10029.583394270889	10821.382221072594	11581.188665012201	10768.020861791822	10419.304413062177	9607.127098548046	10105.500765680375	11452.23550484978	11348.442392574167	12246.677750604842	10275.458606494944	18668.867796991104	13314.896092134159	14413.20254779909	13767.334451787438	11783.650559764143	13909.103448689586	11912.448086152921	6542.659294458735	6890.784606486627	8409.291425762578	8221.565899772195	9349.180454655148	7698.387518451849	6830.105227255634	7812.018548548089	11718.22859462368	13559.323132862173	13700.971851273283	9060.331212839948	10369.746759353242	12820.928910056346
PWY-6277	20528.79275398763	21446.02768353661	23013.833491612437	20525.0339175136	20472.97816449212	18535.492961853208	18775.202855533014	22951.37227728799	25019.290836977718	23538.873078748744	19006.21554984466	29361.25731046709	26724.86707303151	26266.920034918534	25426.144189111612	21904.427260926055	25489.54179808974	26007.853102303783	13046.424982540324	14593.501612297665	17390.446814164905	15515.103484280477	16035.343274671231	12935.590586718728	17000.346095874935	14228.04365009912	20934.9523611964	23942.93471536934	23719.53212325353	16954.411859202028	19500.055901650765	20437.791426155174
PWY-6282	19733.61162171026	20610.62523614897	23477.18284172782	20757.44855071079	19629.488706653832	17774.278455090578	19793.37566228607	22702.459579116807	21816.50066434452	24338.741537754922	18254.05448033535	34086.48369740568	21851.642052615804	26576.43509433612	24243.050210974085	22947.028683929017	24750.99544582359	19393.48057533269	5817.966974117519	7100.073937275381	7782.10455193209	14588.141987794854	15453.962172122741	13147.410910162576	13785.589950375625	12336.155087458015	18473.08965427682	22136.921909840767	21865.774293916736	15098.113554304266	17461.225140996088	22968.39161402946
PWY-6317	7511.625357473786	8192.371073152051	8200.85190315422	8492.255791687297	7714.972893782863	7900.848032663616	7962.538760585482	9031.875741922344	9761.65103538079	7500.945775226306	10924.748222454004	13580.348404708782	11289.912452814335	9957.790096087616	11066.460335064416	8439.416900977183	10021.7829001325	10580.010646238235	7222.363816420352	7473.385636368814	9745.855235041046	6875.687133350169	7312.886118119682	5866.5962591235175	4563.316214825186	7013.012541087445	9649.012594795671	11133.604850854108	13500.366235838339	7156.583943292062	8610.245255630929	9708.941628776114
PWY-6344	800.1033401212059	919.4929278933421	762.3300383382214	724.0956857728679	837.2769833271219	744.9951993738646	743.0096053315514	628.4662699777787	922.3990758342632	1060.0736296038053	730.413527997022	1688.5774925387714	830.3974261115393	837.8734132093018	912.2788151899771	592.0507623529367	842.3445767989864	1006.3919370692533	531.9296532847354	675.5733052364927	609.8518082473895	526.2439560978369	747.7869141779618	598.2484068349917	396.59772535695055	640.7669641654848	828.56019382269	1096.692800764572	1023.254183553039	702.1536929540314	512.9542030469803	842.8342128585182
PWY-6353	6216.932081483951	6870.369316726928	5967.419544509625	6009.808074891723	6916.754481246095	6028.899198711371	7061.747675195091	7146.976315168754	8610.123600140321	9661.906300857105	8436.860352796311	11429.049821816296	8787.904733339898	7498.204625573805	9137.876296854101	6575.579166130368	7186.759432601752	7267.849576197392	4881.709788046593	5018.259554775798	5727.496838466174	6326.9174627597195	6067.871399042794	3441.6073852371364	4834.346606394628	6618.607792493143	6105.053762375415	7841.741477154055	8318.632998603081	4630.296786322258	4241.518979479996	10064.97657388738
PWY-6383	41.97307936434657	31.372061473580786	57.637866824796205	54.729030355491204	33.665928684765454	41.80882209788151	33.929397195062414	60.592603341066905	41.87403178039209	91.78387599631736	87.28693072146812	45.236403355104784	43.673255984134556	34.9386613159855	41.69867966081069	44.64838510989654	36.74766899632952	51.007209831414116	28.674116184092952	32.99717893152188	40.55858988891731	55.735107232303584	37.59581618476858	24.454002970581794	71.99001339701873	81.31519390247213	41.35779307105872	44.74605023057333	62.12812338626914	19.787240857994558	49.79603991505632	156.86970471215034
PWY-6385	14096.211118818366	14598.862635836564	16199.221289371986	14764.343306167873	14457.061169704013	13518.871187282353	13869.223264544866	16067.265676664034	17106.60916312853	15919.55021573587	13585.904465724978	23748.926213224084	17092.429291453132	18910.865023821025	18351.793221170803	16025.005853029434	18204.190721889012	17273.759024842235	8520.688151396085	9437.588696917283	11108.98921299185	10251.435970865823	11899.975451647893	9583.133092180542	9537.060233895438	9645.844133416149	14933.948785968314	17423.607426495797	17363.219820339502	11600.453358423802	13416.96284950558	15600.541549745418
PWY-6386	11686.513868444968	12142.922513855423	13661.650218374198	12609.333722061281	12129.466023314326	11651.707605529855	11966.915819377466	13517.825180363745	14093.417973902719	13006.927727812825	11292.604096412893	21737.57423184595	13694.30017195595	16125.550106586892	15627.765151360687	13764.391925621443	15502.791231854128	14136.54945403157	6952.853757363028	7644.699855388854	8984.99076087821	8294.46050919539	10256.471178497064	8319.06330343567	7238.047437921225	7914.84405627058	12670.329787036871	14847.731828078551	14794.775185987297	9667.225135656048	11344.430801637225	13639.327270719788
PWY-6387	13196.674070428568	13676.390203910185	15214.322842556938	13920.915657784399	13549.240774413609	12780.992248096887	13115.49011614278	15100.579779141766	15979.290130057512	14824.062894476732	12720.694163046663	22777.0984147248	15822.911412331008	17812.045009218462	17297.63894611617	15125.804793829197	17146.901208755975	16122.531125478277	7960.109289036358	8795.654860640074	10338.448668421463	9518.191558144026	11249.390627862027	9072.688401782942	8690.130610334389	9002.674105321721	14051.877771361353	16415.57112884462	16324.11571988759	10870.683257040148	12620.791429231274	14811.699780390036
PWY-6396	723.5207796579145	687.400161388639	634.4010240104232	735.7860962566845	1433.3070215030305	625.7323709641381	866.5782991249646	582.0026711125889	1212.153791579092	769.2809118654976	2427.5414336508975	751.1910549449955	2506.797204323262	822.57212512454	640.4622137652173	453.5051037367294	784.4343621783137	655.4878925049162	1098.4116126490896	916.1387473286208	1636.4534411280542	1511.2959684314449	1533.3342090325161	466.7675057810213	395.59239554645893	1504.284511087158	1075.7019323880206	1104.5178782240985	2383.1659400923054	691.9939609942062	575.4834968777877	1354.4686244118857
PWY-6467	13455.37	13788.069999999998	15191.070000000007	12908.939999999999	13588.779999999999	11404.730000000001	11763.07	14714.14	16414.84	16326.02	12051.4	17301.399999999998	17757.160000000003	16902.05	15608.26	14119.109999999999	16192.850000000004	16421.390000000003	7099.400000000001	8313.130000000001	9606.870000000003	10403.26	9884.78	7807.800000000002	12256.010000000004	8784.82	12698.710000000001	14679.179999999998	14831.560000000007	10508.61	11832.599999999999	12456.86
PWY-6470	2417.497168037589	2558.196373818774	2260.3636081363516	2296.4408317343664	2459.2975658739956	2322.3264256114035	2365.1132906949724	2095.1894028771644	2759.602754284096	2764.577968928902	3132.8630010119177	3749.2570286510027	2721.513722810704	3147.6692483993984	3977.454705327504	2111.1866061627716	2619.871362482163	2566.2229168772956	2281.08149224254	2446.5828906538272	2787.7550580037346	2224.2299963309056	2267.1848426527345	1805.741906938958	1119.1973789000992	2726.7578373256893	3000.587958552878	3408.1966045097274	3425.652571351222	2568.065954490435	1769.84641585054	3105.9088476739944
PWY-6471	2511.6153587260346	2650.7340295227923	2333.5866301785795	2364.371536088412	2563.3950034002733	2394.3361746658143	2446.92947134933	2150.708631381047	2857.6306027225464	2957.523699366882	3288.936359725959	3850.115683935943	2813.9359814124036	3262.847516540886	4141.733639079779	2171.917381384313	2691.5578581224286	2630.5810593140345	2348.8976463888935	2523.5403941213776	2861.6232643904345	2362.8487313223623	2349.851830225757	1862.4609125631985	1165.7972688358204	2885.3919163097817	3100.2567561837755	3526.4337631592502	3551.7351386477044	2667.521829034725	1803.449643818232	3243.460460760737
PWY-6478	8998.775418129926	9480.60849379243	10243.215275065353	9435.62001242528	9493.111817438084	9010.928401434003	8863.298217951597	10293.62419294195	10852.426546794808	10341.53026023416	8474.442640171355	14539.010599487776	11720.804554399376	12719.846836628212	12261.991866131486	10458.826682237022	12508.638472893059	11970.56128505227	6227.585979045139	6700.310652790236	7702.211580884765	6720.052523555862	8273.338271199575	6257.379298859204	6040.7629827058545	6449.9358016788465	10366.141487827781	11885.694273086634	11869.744291780848	7869.720348608953	9207.273515297256	10128.141147506014
PWY-6507	8979.040775201645	10259.090566892994	10576.658823255226	10024.427085151092	9088.511725600267	8565.852259838999	9951.777049748813	10536.903189614786	8540.337292981036	11989.971239896828	9603.037086213184	20777.952646571153	11396.373470411943	13798.951562266222	12779.400664496947	11148.184624952764	12920.421761986274	8217.602264570378	4745.447099746704	4536.371158823642	5650.36517593367	8065.189979162996	8804.375236436907	7438.600360297615	5708.910778693765	7778.703145279094	10055.900563323632	11530.732464958937	11775.474304254	8148.621614206169	9278.11954924855	14505.243847249683
PWY-6519	19287.66738819547	20253.59948778597	22811.173198797875	20121.307775076017	19258.489745388088	17189.37925254301	19073.883205019323	22023.05068550971	21174.329128638386	24141.504669623813	17961.055411606212	33106.34870916342	22220.51308901388	26182.52512490414	23737.523324939557	22301.881020448276	24466.439208536853	19351.146642980537	6195.514230302971	7450.141084088514	8243.16848158804	14684.98257091543	15351.328075477382	12999.25254602137	14004.222817949078	12428.972421043276	18434.93334162957	21916.262906771623	21798.443223132625	15078.784863806251	17345.528541904805	22670.7026141109
PWY-6545	2007.166342947096	2783.812134719239	2233.006552337706	1972.1983065194092	2370.4491329515595	2207.902777549599	2394.840225101361	2446.5633787708525	3025.4198861108507	4262.512375854637	1422.497121331226	4460.044063610417	2433.7716128386114	2825.065948628124	3489.0296388301067	2424.1312375450134	2624.5789460728124	2674.133276991869	1924.2978720518875	1994.2716806264016	2249.6739705348996	1942.9065351622487	1068.4067174686174	1084.3219868864421	1967.2987569651968	2252.739061146391	1931.4044263349144	2726.237446929118	2445.6217971362253	1429.2335312134317	1478.9286379849818	3028.5683111018616
PWY-6572	0.0	0.0	0.0	0.0	0.0	5.5197727401553855	7.23393764397141	5.714082777059566	3.2342168881620714	6.662656333730874	3.2341906680298953	0.0	7.233948545513743	0.0	5.5198505918778755	0.0	6.091222464114872	0.0	0.0	6.285309364021623	0.0	4.948361448368824	0.0	0.0	14.477999002891307	7.428128151708332	4.571267737444049	2.2856817637259663	5.714067862622915	10.661750531784666	7.999488293433015	27.425017858655323
PWY-6588	1935.8774630853172	2023.956993720799	1702.3446376367858	1805.9143796278604	2581.2908373264377	1649.3244356043667	1976.9391238641435	1645.2668641604005	2827.8621875530503	2259.6621280418917	3555.3329598054215	2985.913396647425	3767.6429543629765	1913.9813061886791	2166.0786070027484	1320.829218637879	1853.0174770746032	2100.8632966344376	1976.7281509171032	1955.4733784948212	2663.701973633376	2506.4167960463838	2926.010204864082	1319.9695414635414	1098.4915541276118	2615.6959058782536	2311.8767470744297	2744.9130193936276	3765.942430654516	1771.5929438536793	1257.641652130706	3155.3699520787823
PWY-6590	1250.2617489529916	1161.9973028860181	1077.3681289525819	1240.8669884493777	2547.649234187727	1024.5821878789884	1506.0726841580233	955.6581725268757	2191.5443168258385	1539.995871855941	4011.123606159657	1192.2972363362012	4138.067516421275	1397.935266343033	1058.9495158318587	741.8353301172365	1303.669751615037	1052.0269958389067	1755.158270471806	1479.978546339223	2618.653936422891	2610.2359803418117	2603.532894448893	785.4059666168517	737.8245599908853	2524.076115899891	1878.93400578889	1977.8715248492813	4061.104073809696	1183.6380470737488	923.5797705680936	2467.4360537283
PWY-6608	7805.781779277445	8331.078203679048	9134.571972436648	8402.111922090386	8444.048050559975	7626.967473617256	8537.769147065896	8937.287385031601	8363.31192407019	10890.055375489123	8405.577700263575	17443.733679744302	9722.370019639535	11772.437814517198	10869.162967674525	9793.547054982424	11057.82531622839	8089.800510411281	4340.3964538005175	4298.161782070162	5210.068616445123	6689.370242361305	7549.762184686913	5975.68041847129	5046.9246649991555	6162.905593765747	8528.238205392554	10319.705854117141	10648.03060833636	6443.583238103034	7135.677726973412	11633.200057046335
PWY-6609	11871.18305520819	12243.996180350638	13540.508306551428	12380.498342559338	12644.642483119494	11588.526716281178	12428.214933734813	13615.432063478778	15209.736809635613	14895.09241132696	12592.677474037211	20423.56940029432	13732.243468201908	15648.032009915703	16057.03595870869	13647.039978015993	14742.360033244997	13679.152471519754	6895.155419824319	7648.915407833672	8843.319017895077	9117.607174893876	9502.137451933228	7399.236790476111	7857.6227821925395	8866.571431703602	11710.874505167567	14306.651851520282	14685.558750620323	8928.599795629845	9865.278248969662	13791.798262721115
PWY-6612	14884.558165188853	15511.68942862594	16878.972147979002	15018.39852608186	15185.348431127726	13573.573351357749	13901.783066156266	16707.130607877603	18050.733828020428	17131.362388647874	14127.853679495443	22359.665776193462	19309.841550563866	19310.203232288433	18296.558909780866	16155.315235109047	18650.754610037926	18321.065370649547	8941.75172850822	9939.905373022473	11834.444019335313	11414.736728716625	12052.80790653071	9443.70055924961	11674.584573478518	10297.016230893627	15051.275559207006	17262.227037450873	17524.019153439545	12083.584860233563	14004.469646890944	15436.686715440275
PWY-6628	2718.586744510043	2524.9737673522823	2358.7822395097855	2666.1609392216924	5478.025536214993	2197.4414192072068	3179.6154307006436	2082.9122609746255	4751.945566176888	3441.7245714933274	8188.454500990423	2542.5350787548637	9116.059166321626	3040.189852713928	2303.315958334641	1622.8841091454944	2828.217289087462	2305.6439301022842	3666.189326400455	3153.8619200718267	5493.977001090624	5742.625347722258	5249.210822308781	1678.486057615519	1694.9655334068489	5263.84419485348	4009.2406060073668	4231.291476499486	8496.567053172408	2556.6423440179474	2001.6187670611464	5031.3019631947445
PWY-6629	1741.7382213364367	1605.7996246715177	1489.5559724341322	1706.7589541642028	3766.6201367542894	1397.673520583242	2076.5513949523247	1306.6252238675693	3123.4071069779857	2222.8470164213572	6131.1573234515945	1595.4133361475754	6518.680316174492	1935.4340704160293	1445.0084436752097	1010.5719234892575	1795.1403513093733	1442.9826511887443	2517.1049736753375	2095.191659547875	3829.219206708583	4184.510390418618	3747.725580477893	1076.4954224312226	1067.3703167036974	3819.3785261011926	2650.5459137192174	2773.8337213941827	6136.641150648384	1655.05151668178	1264.0043614036344	3439.4358014512522
PWY-6630	2718.586744510043	2524.9737673522823	2358.7822395097855	2666.1609392216924	5478.025536214993	2197.4414192072068	3179.6154307006436	2082.9122609746255	4751.945566176888	3441.7245714933274	8188.454500990423	2542.5350787548637	9116.059166321626	3040.189852713928	2303.315958334641	1622.8841091454944	2828.217289087462	2305.6439301022842	3666.189326400455	3153.8619200718267	5493.977001090624	5742.625347722258	5249.210822308781	1678.486057615519	1694.9655334068489	5263.84419485348	4009.2406060073668	4231.291476499486	8496.567053172408	2556.6423440179474	2001.6187670611464	5031.3019631947445
