pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
PWY-5104	18974.590115638992	19817.721653901062	21221.841351318846	19017.912661965387	19037.945707705643	17310.18291054006	17479.975513265974	21242.614048167958	23437.182619921066	21621.438860980365	17707.6030490408	27798.305636127137	24819.286221374525	24293.75570058097	23717.317633209856	20313.1745091696	23636.467775392866	24397.459863409666	12478.903054436463	13910.748005939266	16682.05206178404	14289.891047029185	14957.799232429867	12019.084256494112	15652.512824609881	13222.222279948695	19535.1483663905	22407.80792945239	22238.099845938294	15706.614849993251	18071.25341419044	18893.904059878598
PWY-5154	7036.173742381737	7275.6027153857285	8472.866936572806	7579.475350220556	7516.419437961357	6945.5763769886635	7593.47923877778	8232.2156837284	8255.036315968699	8919.074464622609	6728.493713252591	14636.440376734043	7719.819648559189	10025.066174402582	9242.60575161169	8749.350011226852	9377.68185850146	7404.476135150721	2876.6201709433617	3243.0286194044456	3437.382464065204	5201.0122379857185	6216.167187418695	4850.905935398216	4401.079169023498	4595.294638092994	6891.4855934176485	8393.184910424008	8467.5497860928	5248.116272032219	6091.983168437964	9258.640651695994
PWY-5188	9357.381818181817	9749.987272727274	9954.840000000002	8737.77909090909	9166.962727272728	7628.2818181818175	7408.441818181818	10021.973636363637	12028.768181818183	10318.567272727272	8981.32909090909	8571.313636363637	14289.373636363638	10814.509999999998	10707.304545454546	8751.315454545454	10805.353636363638	13257.136363636362	7231.063636363637	8133.5481818181825	10293.847272727271	7512.9345454545455	6739.0	5433.362727272727	9485.627272727274	6774.978181818182	9770.753636363637	10906.445454545454	11215.570909090908	8116.370909090908	9146.184545454546	7032.179090909091
PWY-5189	9065.705714285714	9549.714285714286	9530.661428571428	8227.455714285714	8968.16857142857	7419.821428571428	7159.91	9649.331428571428	11679.284285714286	10305.955714285714	8448.045714285714	8417.224285714285	13831.597142857145	10338.0	10115.035714285716	8275.222857142857	10326.90142857143	12632.454285714286	6997.891428571428	7816.472857142857	9707.125714285714	7524.831428571429	6412.82	4783.411428571429	9471.491428571428	6780.7585714285715	8785.125714285714	9644.51	9952.945714285714	7541.858571428572	8531.472857142857	6957.8042857142855
PWY-5304	1789.32	1469.09	2240.47	2302.24	2027.51	2106.4	1812.58	2065.6	2513.0299999999997	957.56	1971.91	4030.02	2264.73	3004.34	3022.58	2602.3399999999997	3032.17	3357.1600000000003	1413.78	1704.0500000000002	2081.29	601.0	2217.0	2161.5	489.28999999999996	660.0	3456.79	4167.79	4222.73	2053.4300000000003	2374.2799999999997	1557.07
PWY-5345	8809.821428571428	9110.357142857143	9242.357142857143	7535.396785714286	8459.785714285714	6543.039642857143	6384.321428571428	9181.07142857143	11314.674642857144	10877.825357142858	7557.388928571429	5787.186428571428	13271.892857142857	9782.531785714285	9467.853214285715	7850.075357142858	9624.603214285713	12090.56357142857	5922.710357142857	6936.281785714285	8319.535714285714	7241.531785714286	5285.892857142857	4186.285714285715	10299.535714285714	6148.996071428572	7978.138928571429	8922.174642857142	8856.174642857142	7066.325357142858	7687.031785714285	5805.642857142857
PWY-5347	1154.4617340765046	1317.7061964856946	1291.4011357028612	1365.8501354300577	1530.6769204983707	1168.6477793618644	1372.6475031764778	1338.662408928518	1752.614226770606	1902.8274232039823	2253.2559767668695	1848.097714188018	2207.5684887627435	1739.4578744880266	2210.638063619241	1409.278021259978	1547.6128866520673	1508.6860489289666	1405.5482075510479	1365.152017100661	2029.9663869248707	1483.240958941224	1195.0094169108195	1030.9490765232144	842.1777366662682	1671.9413446029776	1913.338656499447	2358.5911052834167	2880.6590571085626	1252.9529333649737	1163.350493064068	1809.1329883180365
PWY-5384	10080.937272727273	10538.74090909091	10706.377272727272	9604.746363636365	9984.213787878787	8518.066666666666	8242.229545454546	10902.877121212121	12957.044393939394	10768.975757575756	10207.398787878787	10027.044696969697	15520.25	11857.202727272726	11872.341363636364	9511.65787878788	11814.692878787879	14229.762121212121	8264.19893939394	9093.867272727275	11658.767272727271	8315.48	7647.415757575757	5954.57803030303	9821.6	7736.095	10740.58090909091	11772.551969696968	12317.825606060607	8884.365454545454	10079.58696969697	8162.027424242424
PWY-5484	8927.448131546413	9705.002492260288	10596.85574816494	10179.953999077386	9467.680762419544	9149.306393161882	9813.906860039191	10542.17742852968	9677.152163580004	10873.467950377899	9665.435639405452	20949.215911175183	11617.230193522179	13829.788524893811	12962.071971262254	11428.431679556466	13313.068975105953	10310.50383099851	5734.80297989226	5818.882272388516	7151.5796981487365	7291.409955112969	9354.646405407862	7790.332414079076	5234.587488536805	7009.164653385264	11184.822833769053	13092.481037952279	13340.777515842117	8273.945770749375	9757.565482277741	13413.837178759135
PWY-5505	11306.248850340327	12518.97871002479	13459.78387127776	12818.2144020211	11718.422273188065	11664.379053519406	12479.577345020094	13407.759831346068	12166.613786856655	14663.488099981127	11093.903149562142	27009.01712010844	13704.062280440396	17668.478969869026	16906.71788599858	14613.993047544578	16880.441780939113	12968.250259041104	7052.4065580573115	7278.936387615023	8501.75665092655	8903.71178738017	11116.080077917035	9696.647078014112	6910.524371847413	8770.009011850156	13823.268163218749	16341.089737841472	15843.192760036056	10347.761040702413	12055.406032988369	17094.54303179226
PWY-5509	5117.432277848536	5586.97318604879	6305.170526109532	5801.383720975801	5402.457585970412	4978.622332712843	5605.227604585089	5982.3771294209855	5268.997265602038	7232.130452630547	4986.77828353091	12306.608544136376	6196.581010091113	8270.261498971293	7569.750667189184	6872.605558930146	7794.230810288256	5352.4487234251	2309.0827148035664	2448.62259723719	2735.043457431175	4119.172996962869	5162.646975604977	4653.483679827568	3246.2952140687767	3727.7031390222396	6392.89622709905	7822.627145096502	7651.174776134025	4709.99720289997	5303.876094456985	8052.185681395121
PWY-5659	19850.295379000087	20699.0709062615	22362.945341934763	19710.01691933339	20328.326557734206	18166.079716492663	18447.590082053026	22075.928908977738	24186.42880768469	23871.644282601923	18006.41854058795	31100.35283167812	25777.723980420444	26159.436627903688	24786.485979967743	21688.817215290153	25231.492037744392	24860.611122994655	11967.694911863737	13476.664747757688	15465.06632034632	15259.254937045525	15967.488414113122	12491.365908666496	16571.831920889563	13766.010466853406	19996.98366126248	23053.979189372716	22951.296137566136	16065.76018957078	18267.319250771016	20832.673818012052
PWY-5667	18728.76414565826	19419.56734453782	20890.792067226896	18508.88206722689	18664.291338935578	16661.529350140056	16893.670380952375	20856.539081232488	23374.087254901962	21539.68780392156	17432.126341736694	25209.77231932773	24445.62113725491	23365.077949579834	22902.198851540616	19683.86660504202	22684.760330532215	23990.971238095248	11929.012985994397	13487.52602801121	16179.501607843136	14043.797131652662	14091.233445378153	11391.271759103643	16008.982481792718	12817.215820728286	18752.241467787124	21634.5598767507	21491.358128851545	15200.576621848742	17366.652218487394	17728.254296918767
PWY-5676	401.7004958677686	464.67966942148763	375.79239669421486	358.21487603305786	420.2221487603306	373.04330578512395	369.3223140495868	307.3150413223141	470.2056198347108	532.2128925619835	245.28	844.1652892561983	411.9193388429752	409.11471074380165	451.7117355371901	286.93289256198346	412.8357024793389	516.4958677685951	286.01652892561987	374.87603305785126	333.22314049586777	260.1084297520661	373.9319008264463	298.0403305785124	195.29652892561984	312.86876033057854	412.83570247933886	551.6786776859504	511.88628099173553	352.6611570247934	249.91735537190084	413.7520661157025
PWY-5677	261.0406015037594	301.96691729323305	244.20451127819547	232.78195488721803	273.0766917293233	242.41804511278195	240.0	199.70526315789473	305.55789473684206	345.85263157894735	159.3924812030075	548.5714285714286	267.6812030075188	265.85864661654136	293.53984962406014	186.46015037593983	268.27669172932326	335.63909774436087	185.86466165413532	243.60902255639098	216.5413533834586	169.0285714285714	242.9954887218045	193.67819548872177	126.9112781954887	203.3142857142857	268.27669172932326	358.5022556390977	332.64360902255635	229.17293233082705	162.406015037594	268.8721804511278
PWY-5686	19743.015095505478	20546.938752883107	22110.112929031042	19546.468100456455	19729.06335853516	17557.360811597006	17936.078259347083	21979.157750362683	24216.735823468214	23209.936030583878	18315.52551638769	27743.413720122757	25817.233445843758	25121.489917754523	24314.6207277089	21019.978563334505	24297.85622480812	24885.317278859067	12252.027141368873	13816.980888304332	16427.26622187354	15055.603248564763	15149.475584496395	12247.069069217532	16873.86263130284	13652.758485506196	19882.288130146237	22934.69088639025	22753.6985317032	16121.477815326498	18353.760955968068	19513.46664211806
PWY-5695	9749.975773404101	10200.253742296922	11370.606646911394	10335.29408712959	10751.958088309008	9756.373365030226	10609.561650449654	11204.06941220699	12046.192003390834	12693.086953118094	10249.834068406317	19772.85051909185	11351.228658853011	13659.033361639395	13354.201881910662	11719.93416158042	12812.899057577095	10576.533733598702	5133.201123101872	5564.739052779007	6202.563203154947	7848.724816305472	8828.579107916852	6521.282430487985	6187.928926876014	7470.076262273332	9808.969605336873	11930.29159251069	12379.704872327879	7437.592824266551	8255.178778617668	13115.231651629076
PWY-5705	234.26142857142855	145.14	133.29	198.74285714285713	388.14	186.59571428571428	266.53999999999996	179.40285714285716	299.14	247.1457142857143	933.5785714285714	244.2871428571429	761.65	219.43142857142857	159.54285714285714	143.42714285714285	237.6842857142857	256.02714285714285	292.39571428571423	265.9428571428571	407.86	476.29	413.14	108.80428571428573	94.86	433.57	253.86	278.5185714285715	691.71	153.29	113.0	347.86
PWY-5747	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
PWY-5837	7651.057368421053	7890.417894736842	7989.32052631579	6566.091052631579	7606.996842105264	5691.717894736842	5633.7863157894735	7918.055789473684	9930.958421052632	9456.094210526317	7245.864210526315	5066.6573684210525	12053.307894736841	8493.596315789473	8174.803684210527	6758.563157894737	8344.907368421053	10399.65842105263	5312.377894736842	6110.803684210527	7509.792631578947	6670.755789473684	4941.628421052632	3660.636315789474	8843.845263157895	5696.538947368421	7049.912105263158	7860.2294736842105	8278.851578947368	6165.095789473684	6647.224736842105	5310.476842105263
PWY-5838	7638.841142857143	7879.286857142857	7979.098285714285	6554.127142857143	7577.229714285714	5682.000285714285	5618.744	7909.1702857142855	9908.016857142857	9440.383142857143	7188.027142857143	5055.8108571428575	11998.331428571428	8480.186	8164.987142857143	6751.770571428571	8332.516285714286	10389.874857142857	5292.460285714285	6095.158571428571	7478.513142857143	6634.228285714285	4909.944	3653.098285714286	8836.570285714286	5663.287714285714	7030.443142857142	7840.114	8225.803142857143	6153.339714285715	6638.558571428572	5283.798857142857
PWY-5840	163.84114285714287	149.28685714285714	137.0982857142857	160.45714285714288	399.2297142857143	130.33028571428574	201.744	119.17028571428573	307.68685714285715	210.71314285714288	775.6971428571429	145.47085714285717	737.3314285714287	179.85600000000002	131.65714285714287	91.10057142857143	166.18628571428573	131.21485714285714	267.1302857142857	209.82857142857145	419.5131428571429	489.8982857142858	424.944	101.09828571428574	97.57028571428573	445.9577142857143	261.1131428571429	269.78400000000005	711.473142857143	157.6697142857143	116.22857142857144	357.7988571428572
PWY-5845	163.84114285714287	149.28685714285714	137.0982857142857	160.45714285714288	399.2297142857143	130.33028571428574	201.744	119.17028571428573	307.68685714285715	210.71314285714288	775.6971428571429	145.47085714285717	737.3314285714287	179.85600000000002	131.65714285714287	91.10057142857143	166.18628571428573	131.21485714285714	267.1302857142857	209.82857142857145	419.5131428571429	489.8982857142858	424.944	101.09828571428574	97.57028571428573	445.9577142857143	261.1131428571429	269.78400000000005	711.473142857143	157.6697142857143	116.22857142857144	357.7988571428572
PWY-5850	163.84114285714287	149.28685714285714	137.0982857142857	160.45714285714288	399.2297142857143	130.33028571428574	201.744	119.17028571428573	307.68685714285715	210.71314285714288	775.6971428571429	145.47085714285717	737.3314285714287	179.85600000000002	131.65714285714287	91.10057142857143	166.18628571428573	131.21485714285714	267.1302857142857	209.82857142857145	419.5131428571429	489.8982857142858	424.944	101.09828571428574	97.57028571428573	445.9577142857143	261.1131428571429	269.78400000000005	711.473142857143	157.6697142857143	116.22857142857144	357.7988571428572
PWY-5855	2132.415	1847.0149999999999	2538.915	2152.25	2283.765	2122.335	2098.015	2507.11	3501.015	1464.2350000000001	1917.275	1957.055	1659.35	1876.1100000000001	2007.375	2121.0699999999997	1770.945	2632.5699999999997	742.835	1089.625	1269.1100000000001	863.165	1141.2649999999999	582.665	1122.3600000000001	702.9449999999999	1151.9850000000001	1457.29	1662.335	906.415	1245.5	787.86
PWY-5856	2132.415	1847.0149999999999	2538.915	2152.25	2283.765	2122.335	2098.015	2507.11	3501.015	1464.2350000000001	1917.275	1957.055	1659.35	1876.1100000000001	2007.375	2121.0699999999997	1770.945	2632.5699999999997	742.835	1089.625	1269.1100000000001	863.165	1141.2649999999999	582.665	1122.3600000000001	702.9449999999999	1151.9850000000001	1457.29	1662.335	906.415	1245.5	787.86
PWY-5857	2132.415	1847.0149999999999	2538.915	2152.25	2283.765	2122.335	2098.015	2507.11	3501.015	1464.2350000000001	1917.275	1957.055	1659.35	1876.1100000000001	2007.375	2121.0699999999997	1770.945	2632.5699999999997	742.835	1089.625	1269.1100000000001	863.165	1141.2649999999999	582.665	1122.3600000000001	702.9449999999999	1151.9850000000001	1457.29	1662.335	906.415	1245.5	787.86
PWY-5860	166.21565217391304	151.45043478260868	139.08521739130433	162.78260869565216	405.015652173913	132.21913043478258	204.6678260869565	120.89739130434782	312.14608695652174	213.76695652173913	786.9391304347824	147.5791304347826	748.0173913043477	182.4626086956522	133.56521739130434	92.42086956521739	168.59478260869565	133.11652173913043	271.00173913043477	212.8695652173913	425.5930434782609	496.99826086956523	431.1026086956521	102.56347826086957	98.98434782608696	452.42086956521734	264.8973913043478	273.6939130434783	721.784347826087	159.95478260869564	117.91304347826086	362.98434782608695
PWY-5861	7641.215652173913	7881.450434782609	7981.0852173913045	6556.452608695652	7583.015652173913	5683.889130434783	5621.667826086957	7910.897391304348	9912.476086956522	9443.436956521738	7199.269130434783	5057.919130434782	12009.017391304349	8482.792608695652	8166.895217391304	6753.090869565218	8334.924782608696	10391.77652173913	5296.3317391304345	6098.199565217391	7484.593043478261	6641.328260869565	4916.102608695652	3654.5634782608695	8837.984347826086	5669.750869565218	7034.227391304348	7844.023913043478	8236.114347826087	6155.624782608696	6640.243043478261	5288.984347826087
PWY-5862	166.21565217391304	151.45043478260868	139.08521739130433	162.78260869565216	405.015652173913	132.21913043478258	204.6678260869565	120.89739130434782	312.14608695652174	213.76695652173913	786.9391304347824	147.5791304347826	748.0173913043477	182.4626086956522	133.56521739130434	92.42086956521739	168.59478260869565	133.11652173913043	271.00173913043477	212.8695652173913	425.5930434782609	496.99826086956523	431.1026086956521	102.56347826086957	98.98434782608696	452.42086956521734	264.8973913043478	273.6939130434783	721.784347826087	159.95478260869564	117.91304347826086	362.98434782608695
PWY-5863	7648.770909090909	7888.334545454545	7987.407272727272	6563.851818181818	7601.425454545455	5689.899090909091	5630.970909090909	7916.392727272727	9926.664545454545	9453.153636363637	7235.039090909091	5064.627272727273	12043.018181818183	8491.086363636363	8172.966363636364	6757.291818181819	8342.588181818182	10397.827272727272	5308.65	6107.875454545455	7503.938181818182	6663.919090909091	4935.698181818182	3659.2254545454543	8842.483636363637	5690.3154545454545	7046.268181818182	7856.464545454545	8268.922727272728	6162.895454545454	6645.602727272727	5305.483636363637
PWY-5896	163.84114285714287	149.28685714285714	137.0982857142857	160.45714285714288	399.2297142857143	130.33028571428574	201.744	119.17028571428573	307.68685714285715	210.71314285714288	775.6971428571429	145.47085714285717	737.3314285714287	179.85600000000002	131.65714285714287	91.10057142857143	166.18628571428573	131.21485714285714	267.1302857142857	209.82857142857145	419.5131428571429	489.8982857142858	424.944	101.09828571428574	97.57028571428573	445.9577142857143	261.1131428571429	269.78400000000005	711.473142857143	157.6697142857143	116.22857142857144	357.7988571428572
PWY-5897	7639.51262295082	7879.89868852459	7979.660163934426	6554.78475409836	7578.865901639344	5682.534426229508	5619.570819672131	7909.658688524591	9909.27786885246	9441.246721311476	7191.206229508197	5056.407049180328	12001.353278688524	8480.923114754098	8165.526721311476	6752.14393442623	8333.19737704918	10390.41262295082	5293.5550819672135	6096.018524590164	7480.2324590163935	6636.23606557377	4911.685573770492	3653.5126229508196	8836.970163934426	5665.115409836066	7031.513278688524	7841.2196721311475	8228.719016393443	6153.985901639344	6639.034918032787	5285.265245901639
PWY-5898	7639.51262295082	7879.89868852459	7979.660163934426	6554.78475409836	7578.865901639344	5682.534426229508	5619.570819672131	7909.658688524591	9909.27786885246	9441.246721311476	7191.206229508197	5056.407049180328	12001.353278688524	8480.923114754098	8165.526721311476	6752.14393442623	8333.19737704918	10390.41262295082	5293.5550819672135	6096.018524590164	7480.2324590163935	6636.23606557377	4911.685573770492	3653.5126229508196	8836.970163934426	5665.115409836066	7031.513278688524	7841.2196721311475	8228.719016393443	6153.985901639344	6639.034918032787	5285.265245901639
PWY-5899	7639.51262295082	7879.89868852459	7979.660163934426	6554.78475409836	7578.865901639344	5682.534426229508	5619.570819672131	7909.658688524591	9909.27786885246	9441.246721311476	7191.206229508197	5056.407049180328	12001.353278688524	8480.923114754098	8165.526721311476	6752.14393442623	8333.19737704918	10390.41262295082	5293.5550819672135	6096.018524590164	7480.2324590163935	6636.23606557377	4911.685573770492	3653.5126229508196	8836.970163934426	5665.115409836066	7031.513278688524	7841.2196721311475	8228.719016393443	6153.985901639344	6639.034918032787	5285.265245901639
PWY-5910	121.67	109.5	97.5	129.33	122.17	122.83	131.67	94.83	124.67	127.83	263.5	130.67	148.17	212.0	309.17	102.5	140.17	82.83	162.5	163.67	197.83	172.17	126.33	91.5	30.83	234.83	198.17	176.0	192.17	175.67	73.67	198.17
PWY-5913	8421.21399649724	8669.33547148504	8816.221490109008	7245.9998943429455	8366.13577773737	6282.65108365474	6206.445373962811	8740.5106654289	10912.627674874868	10472.15067117113	8042.016306405461	5595.755659255999	13236.784415584416	9333.408214836014	9005.802576730568	7455.308145355014	9168.021756165721	11433.093166936236	5862.662729665324	6728.853251921256	8277.269637186691	7390.733255366595	5466.001225774962	4046.6400604848363	9777.01093244265	6364.976093942903	7776.223238427013	8686.407138741877	9157.413823081857	6778.698535156812	7352.079197236074	6066.090517853556
PWY-5918	167.6736842105263	152.77894736842103	140.30526315789473	164.21052631578945	408.56842105263155	133.37894736842105	206.4631578947368	121.95789473684209	314.88421052631577	215.6421052631579	793.8421052631578	148.8736842105263	754.5789473684209	184.06315789473683	134.73684210526315	93.2315789473684	170.0736842105263	134.28421052631577	273.378947368421	214.73684210526315	429.32631578947365	501.3578947368421	434.88421052631577	103.46315789473684	99.85263157894737	456.3894736842105	267.22105263157897	276.09473684210525	728.1157894736842	161.3578947368421	118.94736842105263	366.1684210526316
PWY-5941	7326.867692307691	7507.195897435899	9096.106520146519	8025.840293040292	7568.655677655678	7149.426813186813	7766.068424908424	8564.24161172161	8001.921904761903	8898.214212454213	6230.596776556777	15666.430769230772	7410.638388278388	10749.161904761906	9431.753406593407	9330.419047619049	10010.94446886447	7426.424175824174	2240.9563369963366	2708.4722344322345	2610.459340659341	4922.238388278389	6366.882490842491	5357.155604395604	4355.247032967032	4069.1903296703294	7236.9623443223445	8715.282197802198	8469.695238095239	5582.163223443224	6616.521904761905	9359.033406593406
PWY-5971	10340.98669950739	10987.97881773399	13010.808428687795	11253.780295566503	9935.191625615764	9012.83497536946	10883.96305418719	12248.12512315271	10297.062561576357	13807.630049261086	8921.321674876848	19665.902955665024	10015.903448275862	14395.569458128079	12420.169950738917	12782.642364532021	12999.43300492611	8325.812807881775	1796.6793103448276	2308.3226600985226	2338.820689655173	7454.481280788179	7741.55024630542	7176.78472906404	6752.624630541873	5801.892118226601	8954.176847290642	11069.899507389164	10541.06748768473	7532.773891625617	8860.025615763549	13441.016748768472
PWY-5973	19064.631534894575	19810.552290701627	21598.788193302866	19214.92491578942	19174.52234055317	17222.483523618546	17808.68584023286	21341.639481050785	23041.629963536892	22383.472219148767	17886.66124126935	28717.798777889588	24297.123557304647	24753.98705860388	23778.575879405857	20786.14458622771	23782.913725589588	23369.738841097755	11278.117650729662	12706.940594526211	15027.268717287825	14418.267932359773	15004.98007777162	12201.907314878059	15384.614980002094	13051.969800524002	19330.221171665213	22413.40178115457	22309.028768546887	15546.597755460796	17695.087254547954	19641.46937950456
PWY-5989	11055.775344827587	11717.551551724137	13826.780172413793	12010.12448275862	10913.780172413793	9620.771896551727	11671.645344827588	13004.357586206897	11183.261896551723	14752.320517241378	10303.573965517242	20824.766379310346	11406.581379310346	15332.41551724138	13200.075	13531.723448275863	13849.97431034483	8900.466206896552	2208.911896551724	2676.980172413793	2962.070689655173	8418.461896551726	8641.491206896551	7657.639137931034	7208.0131034482765	6630.211551724137	9717.02224137931	11948.995862068965	11926.795344827588	8099.7036206896555	9443.30275862069	14544.893793103449
PWY-6121	18809.926709401712	19541.95936454849	21186.194193608317	18765.237077294685	18848.9336352657	16859.670057599407	17241.37929672984	20984.95348848011	22942.345777591978	21926.311334076552	17438.553232998886	27212.09626997398	24340.101746562614	24118.589344109998	23193.348397435897	20204.821869193616	23289.707373652924	23520.362987736902	11445.257390375325	12917.858816425123	15321.208063916762	14227.87961724266	14621.243896321073	11817.765565774804	15696.89356187291	12866.601342437754	18994.107107023407	21905.930903939054	21772.36261148272	15347.464409141585	17534.384678558155	18812.121474358974
PWY-6122	18542.75619047619	19291.166	20793.587428571427	18428.57933333333	18517.392380952377	16569.79952380952	16880.69666666667	20655.729142857133	22678.659904761902	21549.637361344536	17171.17504761905	26348.72057142857	24167.371047619043	23643.678000000007	22834.188380952382	19765.335428571438	22877.867904761904	23385.64638095239	11536.246857142856	12999.166571428574	15468.71876190476	14056.347142857141	14326.398761904764	11581.318000000001	15659.47667787115	12762.407238095235	18740.953809523806	21555.48428571429	21385.281523809528	15187.640666666666	17343.83466666667	18335.004476190472
PWY-6123	16820.49272727273	17591.68090909091	18917.51363636364	16795.32381818182	16816.046727272722	14993.419818181814	15441.539999999999	18780.101090909084	20383.54581818182	19870.16690909091	15775.94090909091	24319.207999999995	22000.132545454555	21603.220545454547	20820.37818181818	18051.221090909086	20852.230545454546	20912.836000000007	10364.832545454547	11617.743454545458	13896.987818181815	12942.211454545453	13093.342000000002	10658.887999999999	14149.696	11742.496909090905	17078.05090909091	19687.455636363633	19629.31381818182	13838.934909090907	15779.539454545456	17101.19072727273
PWY-6125	13511.084030100332	14117.408199554067	15079.243651059087	12973.826838350054	13777.49661984392	11248.59442140468	11815.643104793757	14525.886264214043	15600.375973244147	17437.239372352284	13018.830139353404	18526.438395763656	19235.00405908584	17920.646607580828	16414.412497212936	14293.847373467112	17049.39247714604	16100.020403567445	7695.163105908581	8648.099031215164	10143.515704570791	11649.389227424746	10784.128761426979	8586.472186176143	12689.815303232997	10041.74073244147	13819.770802675584	15752.39220624303	16210.934380156077	11415.586630992197	12391.14037123746	14223.492559643253
PWY-6126	14221.038357819678	14875.20034430997	15833.83209681959	13590.725963317384	14446.233709353595	11735.147897082279	12346.942537386245	15268.889001219628	16438.525422741346	18398.211434374705	13690.326790787129	18995.64264790318	20327.46543296744	18721.163671920447	17169.17141805047	14929.20839056197	17812.977186321423	16948.981754198325	8120.668393188854	9134.885854864435	10755.461560934424	12300.312569940896	11210.901257528849	8943.086016887137	13525.453899802982	10584.977598930482	14449.44883750821	16460.92708012009	16936.758385120553	11995.24309325453	13005.734828877004	14794.07107008162
PWY-6147	7871.952857142857	8210.774285714286	9535.91	8750.344285714285	8266.764285714286	8053.538571428572	8410.274285714286	9271.465714285714	8968.34857142857	8635.42	7333.737142857142	16998.007142857143	8839.061428571427	11319.378571428571	10217.991428571428	9712.242857142859	10812.155714285713	8807.11	3865.3	4224.021428571428	4837.657142857142	5525.842857142857	7368.942857142856	5818.622857142856	4481.459999999999	4981.157142857142	8235.525714285714	9548.858571428571	9647.954285714286	6303.675714285714	7739.308571428571	10074.217142857142
PWY-6151	4233.76	4765.550476190477	5069.378095238094	4749.033333333334	4292.304761904763	3589.8109523809526	4690.929523809525	4936.294761904762	3884.44238095238	6798.474761904763	5400.361428571428	8874.669047619049	5708.001904761905	6607.304761904761	6215.62619047619	5414.882380952381	5974.519047619047	3387.986666666666	1883.216666666667	1780.3490476190475	2406.5185714285717	4317.2390476190485	4070.2971428571423	3769.2590476190476	2981.1133333333332	3942.2466666666664	5048.244761904762	6108.300000000001	6509.20619047619	3964.414285714286	4175.006666666668	7398.306666666666
PWY-6163	16335.980213675215	17013.017091230027	18274.56246005203	16252.624552211068	16391.388370494235	14600.771419546636	14919.966533816425	18204.609979561497	20134.09466740989	19107.04948346339	15475.412596618356	23020.546480862133	21520.753401151993	20796.36684596804	20268.877439613523	17397.099861575625	20064.79276384244	20708.477485135638	10409.870303790416	11673.399916387963	14014.535861204015	12527.54922333705	12656.764307878115	10232.994663693793	13809.907573392791	11468.788205128203	16672.868463396506	19233.307610553693	19219.711137123748	13439.256064659981	15232.273248792271	16210.818292456335
PWY-621	15087.820486639795	16542.19723839379	15984.681071801764	14939.59693834901	15259.52315270936	14170.061113335616	13831.569094597087	17098.210307245157	19805.331451401875	16989.30928286048	15545.597983720132	20345.49749216301	22494.192377176576	18420.42988655023	19411.399492198136	15117.323430362741	18536.947930595434	21521.883431855502	13974.973500522467	14755.206054195975	18846.828889386477	12602.127292045345	11884.652374981339	9087.92895506792	13552.643564798958	12733.270682893844	16144.449170113185	17963.184062590553	18437.1200661644	13074.064543610546	15447.446431337428	14816.814608677325
PWY-622	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
