pathway	1174R_0_M_S2_week9	160R_0_F_S2_week10	160R_L_F_S2_week10	2446R_0_F_S2_week9	3795R_R_F_S2_week10	3896R_0_M_S2_week10	3896R_L_M_S2_week10	3909R_R_M_S2_week10	S2_inocula	073R_0_M_S2_week5	073R_0_M_S2_week6	073R_0_M_S2_week7	073R_0_M_S2_week9	1067R_R_M_S2_week5	1067R_R_M_S2_week6	1067R_R_M_S2_week7	1067R_R_M_S2_week9	1152R_0_M_S2_week9	2404R_R_F_S2_week5	2404R_R_F_S2_week6	2404R_R_F_S2_week7	2404R_R_F_S2_week9	2446R_L_F_S2_week5	2446R_L_F_S2_week6	2446R_L_F_S2_week7	2446R_L_F_S2_week9	3795R_0_F_S2_week5	3795R_0_F_S2_week6	3795R_0_F_S2_week7	3795R_0_F_S2_week9	3909R_0_M_S2_week5	3909R_0_M_S2_week6	3909R_0_M_S2_week7	3909R_0_M_S2_week9	3918R_R_M_S2_week5	3918R_R_M_S2_week6	3918R_R_M_S2_week7	3918R_R_M_S2_week9	3969R_0_F_S2_week5	3969R_0_F_S2_week6	3969R_0_F_S2_week7	3969R_0_F_S2_week9	3980R_0_F_S2_week9	073R_R_M_S2_diabetes	073R_R_M_S2_Pellet_week9	073R_R_M_S2_week5	073R_S2_week21	1067R_0_M_S2_week5	1067R_0_M_S2_week9	1067R_L_M_S2_week5	1067R_L_M_S2_week9	1067R_R_M_S2_diabetes	1067R_S2_week27	1152R_0_M_S2_week5	1152R_L_M_S2_diabetes	1152R_L_M_S2_week5	1152R_L_M_S2_week9	1152R_R_M_S2_week5	1152R_R_M_S2_week9	1152R_S2_week28	1174R_0_M_S2_diabetes	1174R_0_M_S2_week5	1174R_S2_week14	2404R_0_F_S2_week5	2404R_0_F_S2_week9	2404R_L_F_S2_diabetes	2404R_L_F_S2_week5	2404R_L_F_S2_week9	2404R_S2_week14	2446R_0_F_S2_week5	2446R_L_F_S2_diabetes	2446R_R_F_S2_Pellet_week9	2446R_R_F_S2_week5	2446R_RL_F_S2_Pellet_week9	2446R_RL_F_S2_week5	2446R_S2_week15	2453R_0_F_S2_Pellet_week9	2453R_0_F_S2_week5	2453R_L_F_S2_diabetes	2453R_L_F_S2_Pellet_week9	2453R_L_F_S2_week5	2453R_R_F_S2_diabetes	2453R_R_F_S2_Pellet_week9	2453R_R_F_S2_week5	2453R_S2_week21	3795R_L_F_S2_week5	3795R_L_F_S2_week9	3880R_0_F_S2_week5	3880R_0_F_S2_week9	3880R_L_F_S2_week5	3880R_L_F_S2_week9	3880R_R_F_S2_week5	3880R_R_F_S2_week9	3880R_S2_week15	3909R_0_M_S2_diabetes	3909R_L_M_S2_diabetes	3909R_L_M_S2_week5	3909R_L_M_S2_week9	3909R_S2_week21	3918R_0_M_S2_diabetes	3918R_0_M_S2_week5	3918R_0_M_S2_week9	3918R_L_M_S2_week5	3918R_L_M_S2_week9	3918R_RL_M_S2_week5	3918R_RL_M_S2_week9	3918R_RR_M_S2_week5	3918R_RR_M_S2_week9	3918R_S2_week29	3969R_R_F_S2_diabetes	3969R_R_F_S2_Pellet_week9	3969R_R_F_S2_week5	3969R_S2_week18	3980R_0_F_S2_diabetes	3980R_0_F_S2_week5	3980R_L_F_S2_Pellet_week9	3980R_L_F_S2_week5	3980R_R_F_S2_diabetes	3980R_R_F_S2_Pellet_week9	3980R_R_F_S2_week5	3980R_S2_week14	S2_defined_inocula	048R_S2_R_Female_week5	048R_S2_R_Female_week9	1050R_S2_L_Male_week5	1050R_S2_L_Male_week9	1050R_S2_R_Male_week5	1050R_S2_R_Male_week9	1050R_S2_RR_Male_week5	1050R_S2_RR_Male_week9	1127R_S2_0_Female_week5	1127R_S2_0_Female_week9	1127R_S2_R_Female_week5	1127R_S2_R_Female_week9	2514R_S2_L_Male_week5	2514R_S2_L_Male_week9	2514R_S2_R_Male_week5	2514R_S2_R_Male_week9	3995R_S2_0_Female_week5	3995R_S2_0_Female_week9	3995R_S2_L_Female_week5	3995R_S2_L_Female_week9	3995R_S2_R_Female_week5	3995R_S2_R_Female_week9	3995R_S2_RR_Female_week5	3995R_S2_RR_Female_week9	3997R_S2_L_Male_week5	3997R_S2_L_Male_week9	3997R_S2_R_Male_week5	3997R_S2_R_Male_week9	S2_mouse_inoculum
PWY-5097	0.9971384966253655	0.9999999107843611	0.9999999999999216	0.9999927085640633	0.9464212801956073	0.9999999991766415	0.9999999199619574	0.9999999999947995	1.0	0.9999988703530426	0.9999999769513425	0.999999998238388	0.999999999993805	0.9999999766410939	0.996866046117525	0.9999999999999982	0.9999875386459588	0.999999310299244	0.9889610152674334	0.9262717629517169	0.9999934246796724	0.9133101310369895	0.999985481896341	0.9999993847946806	0.9999874371945702	0.999983469605297	0.9999997308242375	0.9999999953139925	0.999999999356524	0.9999995741435077	0.9999999909882226	0.9999999999999406	0.9999999925294574	0.999999939758614	0.9963110809750945	0.999995762239061	0.9999999967102969	0.9999994978140294	0.999872660664779	0.999965746414315	0.9999992498934857	0.9427218994224142	0.9999999990260432	0.9178949727559055	0.9559506682907754	0.9999966797858282	0.9999999999544562	0.9997707152866269	0.9616394923875788	0.9999984485720195	0.9999999997360349	0.9383658962194048	0.9504117154226318	0.9999999982989667	0.9491069800119006	0.9981558581237083	0.9999999989941559	0.999267625944305	0.9999989745199308	0.9999999999998869	0.9999999999299217	0.9978985519483318	0.9999846523381318	0.9999900461415486	0.9999999819231412	0.9999999999996502	0.9988776531985543	1.0	0.9999999983781167	0.9789843549138746	0.9986691715513201	0.9999999967101116	0.9855660838101452	0.988634479487862	0.9999986570598197	0.9999549719150678	0.9999999999682411	0.9825054794229563	0.9408207794990429	0.9999924039428949	0.9796328842713257	0.9384633888566641	0.999998143823318	0.9742091957605713	0.9995923222005876	0.9999960769135324	0.999999821133952	0.9999999984746901	0.9999999999999994	0.999990747841043	1.0	0.9999999798591641	0.9999841335510515	0.999999988830896	0.9999910857238401	0.983701531732589	0.9999874668055504	0.9999999856483063	0.9999980211721703	0.9956556906412671	0.9999292197420916	0.9999998301972441	0.9999992237987517	0.9999999991269828	0.9999909160991978	0.9999999998559481	0.9999792302910085	0.9506096167575045	0.959330069678423	0.9859688119730291	0.999999994850905	0.9999754379038249	0.9999999999932577	0.9999991020651308	0.9999993724513523	0.9999999623555773	0.9999792410972705	0.8867160508461629	0.9999999993673218	0.9800565622000147	0.999988955243323	0.9999999105799509	0.9998681252731793	0.9999961640043228	0.9999098100519538	0.9999999884597415	0.9999641963500997	0.9999996350718199	0.9999973150539406	0.999999885942716	0.9999999950549385	0.9999962358129851	0.9994023286194599	0.9999999999595168	0.9995696315881245	0.9999999998467642	0.9999697218754952	0.9995821650438844	0.9999997352292863	0.9999999999995988	0.999656731241479	0.986038642123879	0.9999897148548751	0.9999999840150219	0.9999086634941226	0.9999999999670598	0.9536833313838562	0.9821660377715065	0.9999997143878209	0.999999835837914	0.9999999917579812
PWY-5100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.9121999999981415e-12	0.0	0.0	0.0	0.9923050970429386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9818278935137617e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013571382847061015	0.0	0.0	0.007077820860144999	0.0	0.0	0.0	0.0	0.0	0.0	4.2708922087973964e-08	0.0	0.0	0.0	0.948839229073936	0.00112144528192433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.638943540325863e-07	0.1322731505320015	0.0	0.0	0.0	0.011296856084147315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8857106948546696	0.0	0.0	0.0	2.0838199999094144e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0973999999864453e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2852591973887953e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1218491724451772e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.750989342701801e-07	0.0	0.0	0.0	0.9975751377056378	0.0	0.0	0.0	0.0	0.00028148484506004324	0.7347109167879848	0.0	0.0	1.0
PWY-5101	0.972041752787984	0.999999773434712	0.9999999999995364	0.999980981284883	0.769088355756107	0.9999999972749422	0.9999997384916357	0.9999999999818499	0.6110886283791973	0.9999957879738809	0.9999998975392819	0.9999999868451136	0.9999999999651209	0.9984687603807054	0.9496644092246179	0.9999999999999793	0.999612213630872	0.999997969178976	0.7155741182118123	0.8745597997767421	0.9999859645271073	0.719034608062299	0.9999619034997795	0.999997892269427	0.9999601952404199	0.9999593361032899	0.9999988788559978	0.999999982102193	0.9999999980517529	0.9999988568178884	0.999999785855896	0.9999999999993033	0.9999999784031116	0.9999996792400124	0.7154774227150664	0.9999838954103016	0.9999999435799697	0.9999903404557166	0.9996283558045455	0.9999041294880755	0.9999980323820091	0.7554822689567136	0.9999999968378777	0.7156397424808423	0.7987947566501897	0.9999864710299105	0.9999999997831776	0.9990750763992255	0.7154641730086402	0.7155741772797535	0.9999999990392041	0.724773339138144	0.7879252712253718	0.999963611320133	0.7154821725323913	0.7928234941562277	0.9999999968964396	0.997438843127993	0.9999973231663318	0.9999999999996195	0.9999999997620265	0.7155727795519398	0.9997427470603265	0.9999410454613674	0.9999999291384924	0.7155445630496844	0.7154938920462256	1.0	0.999999993883781	0.7958162701952756	0.9975910594376879	0.9999999880060704	0.7695111301055012	0.85832946993987	0.99999017697222	0.9999131598393356	0.9999999998746094	0.960580185153335	0.7153990654093082	0.9989540732171365	0.7969864354924053	0.7761248437388264	0.9999944215590811	0.7156680185450597	0.999152058068362	0.9999832901043434	0.9999993413949394	0.9999999737780445	0.9999999999999908	0.9999479423446876	0.9999999999999993	0.9999997979839491	0.9998380501102007	0.9999999698216188	0.9999804502500013	0.7154450361043352	0.9999148103792239	0.9999999325556842	0.9999953373454257	0.7153855472372637	0.8375565304972808	0.999986004099255	0.9745465828290426	0.9999998742837635	0.9999660297784394	0.9999999992187035	0.9999007052524308	0.7566027148846489	0.7190698295717948	0.7993340473457314	0.9999999820048696	0.999864421579542	0.9999999999817988	0.9999987428916346	0.9999941093983609	0.9999998484433947	0.9946701660613886	0.8433242032643047	0.999999998015506	0.7153367404502703	0.9999729437040145	0.7155879855061027	0.9996331736578571	0.9999881295132471	0.9995858148873631	0.9999944414446742	0.999868722080274	0.9999991630412643	0.9999875885614131	0.9997910558212605	0.9999999691580963	0.9999894333145508	0.9968551765482631	0.9999999998500957	0.9989329505249316	0.9999999988134831	0.9998757226017398	0.9748106310821611	0.9999981056934301	0.9999999999984546	0.9983009111236355	0.7703318356129221	0.9999646153024314	0.9999999198932578	0.9997383869966795	0.9999999997186038	0.7156009871063616	0.7997740884681654	0.9990651265045195	0.9999996124152524	0.7153385173520732
PWY-5103	0.963599422609687	0.9999997205526907	0.9999999999994811	0.9999775335969492	0.6987481474533113	0.9999999969776535	0.9999996803881954	0.9999999999789988	0.533984482988315	0.9999956420570804	0.9999998901636203	0.9999999854416256	0.9999999999624073	0.9982080296825067	0.930977137789295	0.9999999999999792	0.999541025239711	0.999997494532379	0.6394511827610789	0.8372017678048155	0.9999835823451837	0.6449233706119526	0.9999556397989855	0.9999976881629912	0.9999500505613809	0.9999522787566418	0.9999986310252735	0.9999999810881406	0.9999999977534596	0.9999986838773673	0.9999997819504194	0.9999999999992957	0.9999999737437985	0.9999995910719381	0.6717168485690764	0.9999817777229213	0.999999935508045	0.9999888430845526	0.9995480288272829	0.9998890629653829	0.9999977088830442	0.6880317627653237	0.9999999965271306	0.6448907351958943	0.7513830881191321	0.999983815633223	0.9999999997227388	0.9989386937548895	0.641080203960468	0.6633257076051303	0.9999999989588984	0.6461225610328286	0.718704882959436	0.9999605915935561	0.6333400309320726	0.7562849154563618	0.9999999967328467	0.996901507891507	0.999997020575654	0.9999999999995481	0.9999999997381991	0.6471995400754046	0.9997224663590979	0.9999368402734745	0.9999999214603901	0.6403023371347849	0.6741744494834979	1.0	0.9999999925826579	0.7476731442638249	0.9970279812933928	0.9999999867567249	0.7081743378942605	0.8200052485899669	0.999990133900215	0.9998835942320156	0.9999999998548861	0.9489797977078226	0.6423493862566264	0.9985201837915673	0.748721470583426	0.7179947471502977	0.9999932896021887	0.6523820241513686	0.9988302712480155	0.9999803495060214	0.9999992218172402	0.999999971286258	0.9999999999999905	0.9999370634989526	0.9999999999999989	0.9999997863094159	0.9998012009440115	0.9999999616864174	0.9999734677136548	0.6301850744552195	0.9999117447785196	0.9999999194150418	0.9999937812407118	0.64273925979912	0.8085314909196789	0.9999831949020497	0.9701213467773354	0.9999998467334438	0.9999659991546737	0.999999999118365	0.9999000901691665	0.6888075217142999	0.6400687065090309	0.7389102317870515	0.9999999792099633	0.9998567181235899	0.9999999999753374	0.9999984221263638	0.9999935234761524	0.999999825017585	0.9936250296268699	0.7846571963072867	0.9999999978103997	0.651730849815138	0.9999675871055675	0.6556327187450095	0.9995989016196266	0.9999861820812105	0.9995340678446814	0.9999933154886831	0.9998376037939878	0.99999901373676	0.9999846202615323	0.9997558620261059	0.999999966170724	0.9999864088968825	0.996277064062904	0.9999999998321247	0.9987654001289814	0.9999999987181294	0.9998694933568377	0.9672069641762389	0.9999979895662222	0.9999999999984002	0.9980551746854296	0.7020375132734409	0.9999623415101649	0.9999999152018897	0.999710686692696	0.9999999996977987	0.659809247324099	0.7462503762789476	0.9989743745261642	0.9999995633032854	0.6555307352236757
PWY-5104	0.972041752787984	0.999999773434712	0.9999999999995364	0.999980981284883	0.769088355756107	0.9999999972749422	0.9999997384916357	0.9999999999818499	0.6110886283791973	0.9999957879738809	0.9999998975392819	0.9999999868451136	0.9999999999651209	0.9984687603807054	0.9496644092246179	0.9999999999999793	0.999612213630872	0.999997969178976	0.7155741182118123	0.8745597997767421	0.9999859645271073	0.719034608062299	0.9999619034997795	0.999997892269427	0.9999601952404199	0.9999593361032899	0.9999988788559978	0.999999982102193	0.9999999980517529	0.9999988568178884	0.999999785855896	0.9999999999993033	0.9999999784031116	0.9999996792400124	0.7154774227150664	0.9999838954103016	0.9999999435799697	0.9999903404557166	0.9996283558045455	0.9999041294880755	0.9999980323820091	0.7554822689567136	0.9999999968378777	0.7156397424808423	0.7987947566501897	0.9999864710299105	0.9999999997831776	0.9990750763992255	0.7154641730086402	0.7155741772797535	0.9999999990392041	0.724773339138144	0.7879252712253718	0.999963611320133	0.7154821725323913	0.7928234941562277	0.9999999968964396	0.997438843127993	0.9999973231663318	0.9999999999996195	0.9999999997620265	0.7155727795519398	0.9997427470603265	0.9999410454613674	0.9999999291384924	0.7155445630496844	0.7154938920462256	1.0	0.999999993883781	0.7958162701952756	0.9975910594376879	0.9999999880060704	0.7695111301055012	0.85832946993987	0.99999017697222	0.9999131598393356	0.9999999998746094	0.960580185153335	0.7153990654093082	0.9989540732171365	0.7969864354924053	0.7761248437388264	0.9999944215590811	0.7156680185450597	0.999152058068362	0.9999832901043434	0.9999993413949394	0.9999999737780445	0.9999999999999908	0.9999479423446876	0.9999999999999993	0.9999997979839491	0.9998380501102007	0.9999999698216188	0.9999804502500013	0.7154450361043352	0.9999148103792239	0.9999999325556842	0.9999953373454257	0.7153855472372637	0.8375565304972808	0.999986004099255	0.9745465828290426	0.9999998742837635	0.9999660297784394	0.9999999992187035	0.9999007052524308	0.7566027148846489	0.7190698295717948	0.7993340473457314	0.9999999820048696	0.999864421579542	0.9999999999817988	0.9999987428916346	0.9999941093983609	0.9999998484433947	0.9946701660613886	0.8433242032643047	0.999999998015506	0.7153367404502703	0.9999729437040145	0.7155879855061027	0.9996331736578571	0.9999881295132471	0.9995858148873631	0.9999944414446742	0.999868722080274	0.9999991630412643	0.9999875885614131	0.9997910558212605	0.9999999691580963	0.9999894333145508	0.9968551765482631	0.9999999998500957	0.9989329505249316	0.9999999988134831	0.9998757226017398	0.9748106310821611	0.9999981056934301	0.9999999999984546	0.9983009111236355	0.7703318356129221	0.9999646153024314	0.9999999198932578	0.9997383869966795	0.9999999997186038	0.7156009871063616	0.7997740884681654	0.9990651265045195	0.9999996124152524	0.7153385173520732
PWY-5659	0.9999787490465711	1.0	1.0	0.9999999999999449	0.9999953691929399	0.9999999999999998	0.9999999999998868	1.0	1.0	0.9999999999999982	0.9999999999999947	0.9999999999999996	1.0	0.9999999999999987	0.9999981798638409	1.0	0.9999999999869194	0.9999999999999654	0.999999999915687	0.9999037292307842	0.9999998574968955	0.9999197953877662	0.9999999981503607	0.9999999999998839	0.9999999999999951	0.9999999999974327	1.0	0.9999999999999991	1.0	1.0	1.0	1.0	0.9999999999999989	1.0	0.9999996942575999	0.9999999999998304	0.9999999999999996	0.999999999995673	0.9999999998771356	0.9999999999999991	0.9999999997064215	0.99372108030322	1.0	0.9999956353012177	0.9999097915592672	0.9999999999999996	1.0	1.0	0.9999057998900012	1.0	1.0	0.9998490903422895	0.9966702837856917	1.0	0.9999926922976906	0.9999999940463205	0.9999999999999998	0.9999999999999996	0.999999999905814	1.0	1.0	0.9999999999999114	0.9999999998404983	1.0	1.0	1.0	1.0	1.0	1.0	0.9999996699809032	1.0	1.0	0.9999999973362208	0.9999999912545513	1.0	0.9999999999007376	1.0	0.9999982181546108	0.9999999975037459	0.9999999999999785	0.9999965267646395	0.9999985536047937	0.999999999999988	0.9999999982677101	0.9999999999999807	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999993	1.0	0.9999999999887672	0.9999999999834608	1.0	1.0	0.9999999999701701	0.9999999702342528	0.999999999986231	0.9999999999678524	0.9999999999999964	1.0	0.9999999999999996	1.0	1.0	0.9999129225355471	0.9995508411787991	0.9999994400527434	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999929	0.999956016757205	1.0	0.999999998124177	0.9999999999823788	1.0	1.0	0.9999999999779845	0.9999999998433928	0.9999999999999996	0.9999999999989928	1.0	1.0	1.0	1.0	0.9999999999999973	1.0	0.9999999999914606	0.9999999999130784	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999729	1.0	1.0	1.0	1.0	0.9999813708963736	0.9999999999214315	1.0	0.9999999999999976	1.0
PWY-5667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999993684945	0.9999999999907028	1.0	1.0	1.0	0.9865107625305521	1.0	1.0	0.999999999792645	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9998845776887395	1.0	1.0	1.0	0.9999999999834472	0.9999999999999996	1.0	0.9999999999996998	1.0	0.9999999994711066	1.0	1.0	1.0	0.9999999999929283	1.0	0.999998876890991	1.0	1.0	1.0	0.999999999999984	1.0	0.9998589399053461	1.0	0.9999996554690379	1.0	1.0	1.0	0.9999913803844366	1.0	0.99999999999996	1.0	1.0	0.9999991405731442	1.0	1.0	0.9999999983389238	1.0	1.0	0.999999960950112	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	0.9999966936113142	0.9999999999999998	1.0	0.9995579544649086	1.0	1.0	1.0	1.0	1.0	0.9999999999930438	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999981215	1.0	1.0	1.0	0.9999828384499215	1.0	0.9999999123331019	1.0	0.9999999999992584	1.0	0.9999999999999993	1.0	1.0	1.0	1.0	0.9999999999998983	1.0	1.0	0.9999999999999996	1.0	0.9999999999998384	1.0	1.0	0.9999999980746033	1.0	1.0	0.9999999995863798	1.0	0.9999999999999978	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999998413813	1.0	0.9999999999993514	1.0	1.0	1.0	0.9999999999907259	0.9999999999999996	0.9999999999999982	1.0	1.0	1.0	0.9999737420571545	0.9999999999999982	0.9999999999994742	1.0	1.0
PWY-5686	0.9765923880229371	0.9999998111955862	0.9999999999996136	0.999984151020498	0.7998716348194763	0.9999999977291184	0.9999997820763538	0.9999999999848749	0.6534439238280731	0.9999964899757701	0.9999999146160666	0.9999999890375946	0.9999999999709339	0.9987236412487398	0.9576987983579884	0.9999999999999828	0.9996768238051728	0.9999983076485739	0.7511834542728545	0.8932343830868612	0.999988303745229	0.7543594232306137	0.9999682527149062	0.999998243557239	0.9999668291469568	0.9999661131897465	0.999999065713157	0.9999999850851607	0.9999999983764606	0.9999990473480588	0.9999998215465736	0.9999999999994195	0.9999999820025931	0.9999997326999961	0.7510946538305328	0.9999865794725628	0.9999999529833077	0.9999919503668045	0.9996902773193483	0.99992010663016	0.9999983603178032	0.7875784168755594	0.9999999973648981	0.7512437186989914	0.8265111529261632	0.9999887258328374	0.9999999998193146	0.999229111497193	0.7510824857103608	0.7511835085170614	0.9999999991993368	0.7596178533565392	0.816795553815323	0.9999696759162018	0.7510990159019726	0.8211783027285648	0.9999999974136996	0.9978647911725339	0.9999977693042813	0.9999999999996829	0.9999999998016887	0.7511822249332312	0.9997856133583398	0.9999508707350739	0.9999999409487431	0.7511563125679344	0.7511097786757347	1.0	0.9999999949031508	0.8238524823028552	0.9979917432362103	0.9999999900050587	0.8002526863222431	0.8790862388441391	0.9999918141301151	0.9999276321520404	0.9999999998955079	0.9669329044974078	0.7510226920871097	0.9991282423818401	0.8248973265965989	0.8062064426257609	0.9999953512949121	0.7512696848973764	0.9992932818476424	0.9999860750481722	0.9999994511623892	0.9999999781483704	0.9999999999999921	0.999956618244181	0.9999999999999992	0.9999998316532853	0.9998650381156569	0.9999999748513491	0.9999837084885853	0.7510649108703368	0.9999290076413846	0.9999999437964029	0.9999961144515019	0.7510102770754329	0.8608634720245861	0.9999883367221728	0.978698452829784	0.9999998952364674	0.9999716913217576	0.9999999993489198	0.9999172530076353	0.7885929452053317	0.7543917290749016	0.8269922451301884	0.999999985004058	0.9998870154299068	0.9999999999848322	0.999998952409476	0.9999950911604814	0.9999998737028257	0.9955545227752596	0.8659360739832216	0.999999998346255	0.7509654527133749	0.9999774529850057	0.7511961890752757	0.9996942926912986	0.9999901079081351	0.9996548219115317	0.9999953678662704	0.999890599339913	0.9999993025342897	0.9999896571131158	0.9998258737872739	0.9999999742984136	0.9999911944132847	0.9973779394706451	0.9999999998750798	0.9991106339378447	0.9999999990112358	0.9998964333562845	0.9789203621058726	0.9999984214106933	0.9999999999987121	0.9985836915307019	0.8009922384622419	0.9999705125781256	0.9999999332443806	0.9997819796577402	0.9999999997655032	0.7512081288256433	0.8273847321657332	0.9992208173475646	0.9999996770126894	0.750967084641024
PWY-5695	0.9999999999999973	0.0	0.0	0.8490235176924289	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.046657753589382e-08	0.0	0.018704825131402307	1.0	0.0	1.0	0.920762383314067	1.0	0.0	0.0	1.0	0.0	0.0	5.216399999986395e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9225249336135456	0.8393786921178282	0.9999999999999993	1.0	0.0	0.0012519999512154577	0.0	0.9999999055452116	0.0	1.0	9.63388485547844e-05	0.0	0.0	0.003755838863883867	1.0	0.9979990006680919	1.7795595841658384e-08	1.0	1.0	0.005948149117993583	1.0	1.0	2.1465159997696232e-10	0.19647592359739874	2.9217999999957315e-12	0.0	0.0	1.0	1.0	2.9948071659583044e-06	0.08776391559044049	1.0	1.0	0.9999999996781119	1.0	1.0	1.0	0.0	0.0	1.0	1.994301175135817e-05	0.0	0.0	0.0	1.0	1.0	0.9996105454112246	1.0	0.9889351923167436	0.9872805919436799	0.06808260058776898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.9829975214086122	1.0	7.799999999999969e-15	1.0	0.7375666641266699	1.0	0.33546644852715507	1.0	0.8294250341469488	1.0	6.959999999999758e-14	0.9999999771795244	5.999999999999998e-16	1.0	1.0	1.0	0.1033815957309862	1.9642119998070935e-10	7.912199999968698e-12	1.0	0.0	0.9999791228217171	1.0	0.0	0.6679307536654697	1.0	0.0	1.0	0.0	0.010642648216152406	0.0	1.0	0.20903701838690394	0.9999999968612667	0.0	1.0	0.0	0.9999999999999933	0.9999999611557464	1.0	0.6682111606513303	1.0	0.0	1.0	0.3883818550645437	0.48717727974556463	0.9999999960412538	1.0	2.19679999997587e-11	1.0	0.6680252723800282	1.0	0.8560282380988594	1.0	7.999999999999997e-16	0.9999169523473681	1.0
PWY-5913	0.0	0.9446630583888701	0.9906322414689991	0.01290101282815231	0.0	0.696922906459491	0.7206787305102906	0.7943387322220918	0.0	0.988100968088372	0.8301839042730589	0.6916809022335678	0.6677969535688943	0.01961273285062285	0.0	0.995901003644043	0.0	0.023889547867658557	0.0	0.013878978727625491	0.8483208081545413	0.0	0.9464690788698813	0.9830877857011062	0.8871009365141588	0.9315411644032603	0.9919713470523922	0.9767715306365824	0.9741648588578381	0.8999911737401516	0.9999994115815855	0.9980719068365996	0.9069653041198301	0.7826687827105052	0.0	0.6592839791370644	2.602251425414332e-07	1.8281999999983285e-12	0.9792035706894231	0.9634393338135355	0.6678438438375475	0.0	0.9855327923434076	0.0	0.0	0.9959212049608237	0.7756016624952581	0.9999643450496927	0.0	0.0043616835077114075	0.7747925200020395	0.0	0.0	0.5859937333447367	0.0	0.0	0.7249880472647371	0.9978866707086375	0.7179904785624631	0.8117062850453743	0.9999919301839163	0.0	0.0	0.9186066405827191	0.9242516824550873	0.0	0.0	0.9654727566975706	4.5206777897817364e-09	0.0	0.9999909634629471	0.9381916621648251	0.0	0.0	0.9698395005445513	0.07110818869352445	0.9868527771596657	0.03606932192170586	0.0	0.0	0.0	0.0	0.05232139816249009	0.0	9.62843200882537e-06	0.9943327375066928	0.9885431617572855	0.9999999999820459	0.9999409077251442	0.9999870265678276	0.9924600252807761	0.9999977255643288	0.0	0.8133110362561601	0.017167154829052157	0.0	0.9997990959796197	0.6679670315003747	0.16022689048446304	0.0	5.285609186031167e-09	0.0	7.91677406662343e-08	0.0	0.9999847156809554	0.9086470049908295	0.9999999584863175	0.0	0.0	0.0	0.7613529364836225	0.995290666393912	0.7785003147968073	0.999999999834752	0.9982690130690004	0.994219978456226	0.0	1.6979999999998558e-13	0.971602748606851	0.0	0.4130163109602003	0.0	0.9960206981345917	0.12252224057253266	0.9100305522392222	1.6079295987072812e-09	0.7781965451669282	0.8771191787461615	0.9827059043111541	0.0	0.9997178277431565	0.6678848158973484	3.20578559486147e-09	0.9073926769996506	0.044408689137412666	0.9263149678036614	0.9979032894448078	0.0	0.9999999999905422	0.9983904039753895	0.999983352184895	0.0	0.9998962676391256	0.4373798958281996	0.28261065141956065	0.9977631795702379	0.0	0.0	0.0	0.3707571020351036	0.0
