Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2529R_L_F_NS1_week9_S75_L001_R1_001	(1.0, 4.267694320644396)	(2.0, 1.4842376415750091)	(3.0, 0.7175859672077524)	(4.0, 0.4170585108557877)	(5.0, 0.3015496585844543)	(6.0, 0.20852925542789386)	(7.0, 0.12164206566627142)	(8.0, 0.1390195036185959)	(9.0, 0.22079568221776996)	('>10', 4.438402093470172)	('>50', 5.611890256368319)	('>100', 33.23077237600687)	('>500', 18.90869689659402)	('>1k', 29.932125771762685)	('>5k', 0.0)	('>10k+', 0.0)
2529R_L_F_NS1_week9_S75_L001_R2_001	(1.0, 10.009404260538906)	(2.0, 1.9646726908451568)	(3.0, 0.9169154025432391)	(4.0, 0.6419430020035164)	(5.0, 0.4804350492701476)	(6.0, 0.46612421801529214)	(7.0, 0.4937236782925134)	(8.0, 0.3843480394161181)	(9.0, 0.5335895653596107)	('>10', 14.053236292268062)	('>50', 4.150141063908083)	('>100', 20.048452385820013)	('>500', 24.77613771108476)	('>1k', 21.08087664063458)	('>5k', 0.0)	('>10k+', 0.0)
2529R_NS1_week22_S37_L001_R1_001	(1.0, 3.951074657933181)	(2.0, 1.5219944429061119)	(3.0, 0.7533586044246688)	(4.0, 0.40484670250451155)	(5.0, 0.27689986727902915)	(6.0, 0.12603718096838568)	(7.0, 0.17377853739580448)	(8.0, 0.18332680868128826)	(9.0, 0.11171477404016003)	('>10', 4.29863173272479)	('>50', 6.548204447584764)	('>100', 29.410585213547087)	('>500', 22.48235956880007)	('>1k', 29.75718746121015)	('>5k', 0.0)	('>10k+', 0.0)
2529R_NS1_week22_S37_L001_R2_001	(1.0, 9.43178237580086)	(2.0, 2.060516943407396)	(3.0, 1.1944887378140188)	(4.0, 0.7753196283812815)	(5.0, 0.6970238038403147)	(6.0, 0.5614383515864453)	(7.0, 0.5079680323877362)	(8.0, 0.3590150003341895)	(9.0, 0.35233121043435084)	('>10', 12.291489625803248)	('>50', 7.191757932226371)	('>100', 18.08251616044915)	('>500', 21.407224222054598)	('>1k', 25.08712797548004)	('>5k', 0.0)	('>10k+', 0.0)
2529R_RL_F_NS1_week5_S55_L001_R1_001	(1.0, 3.7572937305727736)	(2.0, 1.3887626560994675)	(3.0, 0.602584843582426)	(4.0, 0.407176485557959)	(5.0, 0.24994092305455073)	(6.0, 0.21813026012033518)	(7.0, 0.20995037536582262)	(8.0, 0.18904622543762384)	(9.0, 0.1308781560722011)	('>10', 3.6409575918419286)	('>50', 5.002453965426354)	('>100', 27.86159634995365)	('>500', 16.664242997109774)	('>1k', 39.67698543980514)	('>5k', 0.0)	('>10k+', 0.0)
2529R_RL_F_NS1_week5_S55_L001_R2_001	(1.0, 10.308472542853506)	(2.0, 1.8232054241724682)	(3.0, 1.033392107320088)	(4.0, 0.6507552760256666)	(5.0, 0.4817043244324069)	(6.0, 0.5562321633068548)	(7.0, 0.4517114136658608)	(8.0, 0.42898951156999254)	(9.0, 0.5316925090433171)	('>10', 9.879483031283515)	('>50', 6.286695871884827)	('>100', 25.005907694544927)	('>500', 11.993528802283096)	('>1k', 30.568229327613473)	('>5k', 0.0)	('>10k+', 0.0)
2529R_RL_F_NS1_week9_S76_L001_R1_001	(1.0, 4.454924503096789)	(2.0, 1.5220823381775492)	(3.0, 0.7043678905396106)	(4.0, 0.4574343197182529)	(5.0, 0.29854673521434644)	(6.0, 0.23074120552159655)	(7.0, 0.12043071691697366)	(8.0, 0.12144273974820873)	(9.0, 0.17305590414119743)	('>10', 4.52677812411448)	('>50', 6.997125855159291)	('>100', 31.749180261506698)	('>500', 19.28611909484678)	('>1k', 29.35777031129822)	('>5k', 0.0)	('>10k+', 0.0)
2529R_RL_F_NS1_week9_S76_L001_R2_001	(1.0, 10.005869732421163)	(2.0, 2.1070315346314215)	(3.0, 1.0474436303283001)	(4.0, 0.6841274339149092)	(5.0, 0.5313119863984131)	(6.0, 0.4857709589928349)	(7.0, 0.432133748937376)	(8.0, 0.42100149779379026)	(9.0, 0.4280856576124357)	('>10', 13.318220459053556)	('>50', 5.197749261223334)	('>100', 19.97429462008663)	('>500', 22.896004533862286)	('>1k', 22.470954944743553)	('>5k', 0.0)	('>10k+', 0.0)
2562R_0_F_NS6_week5_S10_L001_R1_001	(1.0, 4.243360805860806)	(2.0, 1.4629120879120878)	(3.0, 0.6456043956043955)	(4.0, 0.3891941391941392)	(5.0, 0.23466117216117216)	(6.0, 0.2541208791208791)	(7.0, 0.16826923076923078)	(8.0, 0.11904761904761905)	(9.0, 0.14423076923076925)	('>10', 5.013736263736264)	('>50', 6.158424908424909)	('>100', 33.14217032967033)	('>500', 27.17834249084249)	('>1k', 20.84592490842491)	('>5k', 0.0)	('>10k+', 0.0)
2562R_0_F_NS6_week5_S10_L001_R2_001	(1.0, 9.87293956043956)	(2.0, 1.913919413919414)	(3.0, 0.9203296703296704)	(4.0, 0.7417582417582417)	(5.0, 0.6810897435897436)	(6.0, 0.7486263736263736)	(7.0, 0.6009615384615385)	(8.0, 0.6501831501831502)	(9.0, 0.7417582417582417)	('>10', 12.379807692307693)	('>50', 3.7030677655677655)	('>100', 35.29990842490843)	('>500', 22.368360805860807)	('>1k', 9.377289377289378)	('>5k', 0.0)	('>10k+', 0.0)
2562R_RL_F_NS6_week5_S11_L001_R1_001	(1.0, 4.268025280536566)	(2.0, 1.3620533986843801)	(3.0, 0.6578098800464336)	(4.0, 0.4024248677931124)	(5.0, 0.2966593576679995)	(6.0, 0.239907132722817)	(7.0, 0.18057526118921707)	(8.0, 0.2579646588417387)	(9.0, 0.17412614471817361)	('>10', 5.578485747452599)	('>50', 6.6619373145879015)	('>100', 37.15980910615246)	('>500', 18.986198890751968)	('>1k', 23.774022958854637)	('>5k', 0.0)	('>10k+', 0.0)
2562R_RL_F_NS6_week5_S11_L001_R2_001	(1.0, 9.551141493615374)	(2.0, 1.9218367083709533)	(3.0, 0.9634980007738939)	(4.0, 0.6242744743970077)	(5.0, 0.4578872694440862)	(6.0, 0.44885850638462527)	(7.0, 0.5507545466271121)	(8.0, 0.6087965948665033)	(9.0, 0.6500709402811815)	('>10', 14.732361666451697)	('>50', 2.786018315490778)	('>100', 27.658970721011222)	('>500', 24.50148329678834)	('>1k', 14.544047465497226)	('>5k', 0.0)	('>10k+', 0.0)
3861R_0_M_NS1_week5_S56_L001_R1_001	(1.0, 4.052917335780378)	(2.0, 1.3936682725395733)	(3.0, 0.6853636155081441)	(4.0, 0.47793836506844084)	(5.0, 0.3154393209451709)	(6.0, 0.25235145675613674)	(7.0, 0.1338227422191634)	(8.0, 0.20646937370956642)	(9.0, 0.09463179628355127)	('>10', 4.434312151104994)	('>50', 5.321365756672019)	('>100', 30.199013535214497)	('>500', 20.231130993347097)	('>1k', 32.201575284851266)	('>5k', 0.0)	('>10k+', 0.0)
3861R_0_M_NS1_week5_S56_L001_R2_001	(1.0, 10.439129769824882)	(2.0, 2.1316051082052456)	(3.0, 1.1327139252122047)	(4.0, 0.8144069740766232)	(5.0, 0.5783054217328133)	(6.0, 0.5505849965588437)	(7.0, 0.45499732354515565)	(8.0, 0.40529173357803777)	(9.0, 0.4301445285615967)	('>10', 10.45537967423721)	('>50', 7.5141469756060255)	('>100', 25.598378833065688)	('>500', 11.97235604496444)	('>1k', 27.52255869083123)	('>5k', 0.0)	('>10k+', 0.0)
3861R_0_M_NS1_week9_S77_L001_R1_001	(1.0, 4.5089999774718965)	(2.0, 1.3652030908558428)	(3.0, 0.6454301741422425)	(4.0, 0.468584559237649)	(5.0, 0.32665750523778414)	(6.0, 0.13516862285701411)	(7.0, 0.22077541733312306)	(8.0, 0.1261573813332132)	(9.0, 0.22302822771407332)	('>10', 4.735407420757395)	('>50', 5.2456689720426235)	('>100', 35.06274076910946)	('>500', 25.21232737840456)	('>1k', 21.72385050350312)	('>5k', 0.0)	('>10k+', 0.0)
3861R_0_M_NS1_week9_S77_L001_R2_001	(1.0, 10.383203045799636)	(2.0, 1.8720854265696456)	(3.0, 0.9799725157133523)	(4.0, 0.6848543558088716)	(5.0, 0.4561941021424227)	(6.0, 0.459573317713848)	(7.0, 0.536168870666156)	(8.0, 0.5496857329518575)	(9.0, 0.4764693955709748)	('>10', 13.721868030367885)	('>50', 3.820766406091599)	('>100', 25.71357768816599)	('>500', 21.788055599360202)	('>1k', 18.557525513077564)	('>5k', 0.0)	('>10k+', 0.0)
3861R_L_M_NS1_diabetes_S27_L001_R1_001	(1.0, 4.080145719489982)	(2.0, 1.4640255009107468)	(3.0, 0.7547814207650274)	(4.0, 0.4098360655737705)	(5.0, 0.2846083788706739)	(6.0, 0.20491803278688525)	(7.0, 0.20719489981785066)	(8.0, 0.23679417122040072)	(9.0, 0.1331967213114754)	('>10', 5.413251366120218)	('>50', 4.806466302367942)	('>100', 29.33287795992714)	('>500', 25.46106557377049)	('>1k', 27.210837887067395)	('>5k', 0.0)	('>10k+', 0.0)
3861R_L_M_NS1_diabetes_S27_L001_R2_001	(1.0, 12.765255009107468)	(2.0, 2.3451730418943533)	(3.0, 1.3080601092896174)	(4.0, 0.8515482695810564)	(5.0, 0.5919854280510018)	(6.0, 0.6967213114754098)	(7.0, 0.5817395264116575)	(8.0, 0.5100182149362478)	(9.0, 0.6352459016393442)	('>10', 12.647996357012751)	('>50', 5.21971766848816)	('>100', 23.2433970856102)	('>500', 19.9146174863388)	('>1k', 18.688524590163937)	('>5k', 0.0)	('>10k+', 0.0)
3861R_L_M_NS1_week5_S57_L001_R1_001	(1.0, 4.40907766861743)	(2.0, 1.602097290999126)	(3.0, 0.5997934486137224)	(4.0, 0.43428753012207716)	(5.0, 0.3111511267642931)	(6.0, 0.2621613748907661)	(7.0, 0.16682996583957843)	(8.0, 0.2542170908031671)	(9.0, 0.14299711357678152)	('>10', 4.499112888276885)	('>50', 6.6480417339724065)	('>100', 39.48044382067103)	('>500', 19.380081031697692)	('>1k', 21.809707915155048)	('>5k', 0.0)	('>10k+', 0.0)
3861R_L_M_NS1_week5_S57_L001_R2_001	(1.0, 12.963747583613591)	(2.0, 2.5792442337737995)	(3.0, 1.3505282948918254)	(4.0, 0.8685750602441543)	(5.0, 0.8341498291978922)	(6.0, 0.6196541588327198)	(7.0, 0.5097582289542675)	(8.0, 0.5508036967401955)	(9.0, 0.42899134073034456)	('>10', 14.109048539575774)	('>50', 4.820856393824643)	('>100', 31.785080634483485)	('>500', 19.677991684982654)	('>1k', 8.901570320154649)	('>5k', 0.0)	('>10k+', 0.0)
3861R_L_M_NS1_week9_S78_L001_R1_001	(1.0, 4.398913123301755)	(2.0, 1.5673685204418846)	(3.0, 0.6640858590627262)	(4.0, 0.35669698591046906)	(5.0, 0.2727682833432999)	(6.0, 0.2329021496238945)	(7.0, 0.1909377983403099)	(8.0, 0.21821462667463992)	(9.0, 0.17939760173732414)	('>10', 4.363243424710708)	('>50', 4.73987347748088)	('>100', 40.64667065328004)	('>500', 22.43938774011477)	('>1k', 19.729539755977296)	('>5k', 0.0)	('>10k+', 0.0)
3861R_L_M_NS1_week9_S78_L001_R2_001	(1.0, 10.122850638382694)	(2.0, 2.0058959913553434)	(3.0, 0.8843987033015452)	(4.0, 0.5245543910448075)	(5.0, 0.5088177593134632)	(6.0, 0.4280363830925628)	(7.0, 0.40390688110450174)	(8.0, 0.520357955916449)	(9.0, 0.5193088471343593)	('>10', 15.343215938060617)	('>50', 3.481992047755432)	('>100', 27.057564598873256)	('>500', 24.84394506866417)	('>1k', 13.355154796000798)	('>5k', 0.0)	('>10k+', 0.0)
3861R_NS1_week28_S39_L001_R1_001	(1.0, 4.089806614688363)	(2.0, 1.4924402234013883)	(3.0, 0.6997555966508378)	(4.0, 0.3754332816028399)	(5.0, 0.2973728963190811)	(6.0, 0.18399947959743143)	(7.0, 0.09757548160469849)	(8.0, 0.08177754648774731)	(9.0, 0.1338178033435865)	('>10', 4.044271389939503)	('>50', 6.603536878885595)	('>100', 29.67223931083831)	('>500', 18.365564218606252)	('>1k', 33.86240927803436)	('>5k', 0.0)	('>10k+', 0.0)
3861R_NS1_week28_S39_L001_R2_001	(1.0, 9.791931901606743)	(2.0, 2.1596706595173263)	(3.0, 1.1959966173833043)	(4.0, 0.8958358501612319)	(5.0, 0.7991896588575305)	(6.0, 0.5687256642102426)	(7.0, 0.6309881143770503)	(8.0, 0.4832309565185068)	(9.0, 0.35127173377691456)	('>10', 11.678391212630913)	('>50', 7.094202157812079)	('>100', 19.75020676709197)	('>500', 18.092352870113096)	('>1k', 26.508005835943088)	('>5k', 0.0)	('>10k+', 0.0)
3861R_R_M_NS1_week5_S58_L001_R1_001	(1.0, 4.018042156191871)	(2.0, 1.3531617143903545)	(3.0, 0.7026031978565302)	(4.0, 0.4818951974324624)	(5.0, 0.21203388687028343)	(6.0, 0.1908304981832551)	(7.0, 0.12818412251703498)	(8.0, 0.15420646317838796)	(9.0, 0.10408936264541188)	('>10', 4.411268637296761)	('>50', 5.932129880393612)	('>100', 30.75069633856029)	('>500', 17.492795666798386)	('>1k', 34.068062877685364)	('>5k', 0.0)	('>10k+', 0.0)
3861R_R_M_NS1_week5_S58_L001_R2_001	(1.0, 12.270015517025357)	(2.0, 2.255269523983924)	(3.0, 1.2895515483292694)	(4.0, 0.9753558796033038)	(5.0, 0.7613944119432905)	(6.0, 0.5724914945497653)	(7.0, 0.5667087521805758)	(8.0, 0.5088813284886803)	(9.0, 0.49442447256570643)	('>10', 12.485904565475101)	('>50', 5.514808639417099)	('>100', 22.747380899601954)	('>500', 21.710342434727295)	('>1k', 17.847470532108677)	('>5k', 0.0)	('>10k+', 0.0)
3924R_L_F_S5_week5_S21_L001_R1_001	(1.0, 3.430220040477113)	(2.0, 1.4106704560134349)	(3.0, 0.6407440899108642)	(4.0, 0.43749730870257936)	(5.0, 0.2798949317486974)	(6.0, 0.2635318434310812)	(7.0, 0.18688369289066872)	(8.0, 0.16535331352538432)	(9.0, 0.16276966800155018)	('>10', 3.7841794772423887)	('>50', 3.2924256125392932)	('>100', 18.228480385824398)	('>500', 24.585970804805584)	('>1k', 43.131378374886964)	('>5k', 0.0)	('>10k+', 0.0)
3924R_L_F_S5_week5_S21_L001_R2_001	(1.0, 8.250441372776988)	(2.0, 1.8378331826206777)	(3.0, 0.9352796796279551)	(4.0, 0.7130861645782199)	(5.0, 0.4478318907979158)	(6.0, 0.3048701718124273)	(7.0, 0.30142531111398185)	(8.0, 0.22047108470051244)	(9.0, 0.17827154114455498)	('>10', 12.960427162726607)	('>50', 5.220686388494165)	('>100', 13.76824699651208)	('>500', 31.739224045127674)	('>1k', 23.12190500796624)	('>5k', 0.0)	('>10k+', 0.0)
3929R_0_F_S5_week5_S22_L001_R1_001	(1.0, 3.377737794539981)	(2.0, 1.3618905920210373)	(3.0, 0.774367668938791)	(4.0, 0.46226774160063666)	(5.0, 0.3598491401681603)	(6.0, 0.21590948410089617)	(7.0, 0.2518943981177122)	(8.0, 0.19930106224698108)	(9.0, 0.21798553683263555)	('>10', 3.2607868239853297)	('>50', 3.2884675270751873)	('>100', 20.27957510120757)	('>500', 15.885955503269782)	('>1k', 46.516037507352685)	('>5k', 3.547974118542611)	('>10k+', 0.0)
3929R_0_F_S5_week5_S22_L001_R2_001	(1.0, 8.883429639112833)	(2.0, 1.9584097436074877)	(3.0, 0.9342237292827238)	(4.0, 0.6615688038476177)	(5.0, 0.501712743503685)	(6.0, 0.33632054254178056)	(7.0, 0.27611501332133837)	(8.0, 0.22144562471886783)	(9.0, 0.24912632780872634)	('>10', 10.375419535656205)	('>50', 6.995605688384485)	('>100', 11.89647417044393)	('>500', 19.49136708072385)	('>1k', 37.218781357046474)	('>5k', 0.0)	('>10k+', 0.0)
3971R_0_F_NS1_week5_S59_L001_R1_001	(1.0, 3.970426616045559)	(2.0, 1.4666799880107904)	(3.0, 0.6773903486861824)	(4.0, 0.41562593665700864)	(5.0, 0.27475272254970523)	(6.0, 0.263762613647717)	(7.0, 0.2028174642821461)	(8.0, 0.17584174243181136)	(9.0, 0.1348786092516735)	('>10', 4.506943750624438)	('>50', 5.912678589269657)	('>100', 26.51513637726047)	('>500', 21.10400639424518)	('>1k', 34.37905884703766)	('>5k', 0.0)	('>10k+', 0.0)
3971R_0_F_NS1_week5_S59_L001_R2_001	(1.0, 12.379858127685084)	(2.0, 2.3938455390148867)	(3.0, 1.267858926965731)	(4.0, 0.8672195024477971)	(5.0, 0.7493256069537416)	(6.0, 0.6594065341192926)	(7.0, 0.5105405135378159)	(8.0, 0.4236187431311819)	(9.0, 0.3866520131881307)	('>10', 12.839444499950044)	('>50', 6.591068038765112)	('>100', 19.44050354680787)	('>500', 22.82945349185733)	('>1k', 18.661204915575983)	('>5k', 0.0)	('>10k+', 0.0)
3971R_0_F_NS1_week9_S79_L001_R1_001	(1.0, 3.991713060455441)	(2.0, 1.4715285652170207)	(3.0, 0.6445397423546162)	(4.0, 0.4365136879438671)	(5.0, 0.31118651581935836)	(6.0, 0.2097311860042799)	(7.0, 0.1969426990527994)	(8.0, 0.17051315935307307)	(9.0, 0.10742329039243603)	('>10', 4.157963390824687)	('>50', 4.369399708422497)	('>100', 27.932613199423667)	('>500', 18.990903122948513)	('>1k', 37.009028671787746)	('>5k', 0.0)	('>10k+', 0.0)
3971R_0_F_NS1_week9_S79_L001_R2_001	(1.0, 9.55299975275592)	(2.0, 1.8585934369484964)	(3.0, 0.9540211265804439)	(4.0, 0.6343089527934318)	(5.0, 0.40070592447972175)	(6.0, 0.4501547406921129)	(7.0, 0.34614171348673833)	(8.0, 0.4637957934403587)	(9.0, 0.3913277007153027)	('>10', 11.889882601689786)	('>50', 5.6473958377737805)	('>100', 16.402513363968865)	('>500', 19.24411516458783)	('>1k', 31.76404389008722)	('>5k', 0.0)	('>10k+', 0.0)
3971R_NS1_week30_S40_L001_R1_001	(1.0, 3.9797352943623188)	(2.0, 1.4557978187989251)	(3.0, 0.7087655666381053)	(4.0, 0.44921761265795407)	(5.0, 0.26620302972323207)	(6.0, 0.30946102205325726)	(7.0, 0.13975659060469683)	(8.0, 0.14641166634777764)	(9.0, 0.11230440316448852)	('>10', 3.5837582876490117)	('>50', 5.9795855551581)	('>100', 27.991248575397847)	('>500', 20.603282616110274)	('>1k', 34.27447196133401)	('>5k', 0.0)	('>10k+', 0.0)
3971R_NS1_week30_S40_L001_R2_001	(1.0, 9.087505927176833)	(2.0, 1.9998502607957807)	(3.0, 1.0781222703790898)	(4.0, 0.8851250738297465)	(5.0, 0.6863046860052076)	(6.0, 0.5640176692260979)	(7.0, 0.5706727449691786)	(8.0, 0.4325799233002521)	(9.0, 0.37434801054829503)	('>10', 11.014150354798726)	('>50', 7.329734046535617)	('>100', 19.07927027094477)	('>500', 17.709988436805897)	('>1k', 29.188330324684507)	('>5k', 0.0)	('>10k+', 0.0)
3971R_RL_F_NS1_diabetes_S29_L001_R1_001	(1.0, 4.015389847802058)	(2.0, 1.3264178216138083)	(3.0, 0.7014709633534564)	(4.0, 0.47614998724598245)	(5.0, 0.2657086982399456)	(6.0, 0.25508035031034776)	(7.0, 0.14879687101436953)	(8.0, 0.10203214012413911)	(9.0, 0.15304821018620865)	('>10', 4.805076098971176)	('>50', 5.050590936144886)	('>100', 28.32348439758524)	('>500', 26.440141144460505)	('>1k', 27.93661253294788)	('>5k', 0.0)	('>10k+', 0.0)
3971R_RL_F_NS1_diabetes_S29_L001_R2_001	(1.0, 12.93257376073463)	(2.0, 2.3956296233313497)	(3.0, 1.2116316639741518)	(4.0, 0.8375138168523085)	(5.0, 0.658957571635065)	(6.0, 0.6313238670181107)	(7.0, 0.6026273276081966)	(8.0, 0.5186633789643738)	(9.0, 0.4400136042853499)	('>10', 12.481931808519683)	('>50', 6.25478275656832)	('>100', 20.522277017260436)	('>500', 20.634937505314173)	('>1k', 19.87713629793385)	('>5k', 0.0)	('>10k+', 0.0)
3971R_RL_F_NS1_week9_S81_L001_R1_001	(1.0, 4.076772775380608)	(2.0, 1.4918993731173165)	(3.0, 0.6380770170153871)	(4.0, 0.4233493446226492)	(5.0, 0.2595050069201335)	(6.0, 0.2076040055361068)	(7.0, 0.15672067084588456)	(8.0, 0.19539200521045347)	(9.0, 0.11906700317512009)	('>10', 4.726044126027843)	('>50', 5.325449808678662)	('>100', 31.655540177481072)	('>500', 20.591467882439144)	('>1k', 30.133110803549624)	('>5k', 0.0)	('>10k+', 0.0)
3971R_RL_F_NS1_week9_S81_L001_R2_001	(1.0, 9.874419929984532)	(2.0, 2.1594887242530327)	(3.0, 1.1692990311813076)	(4.0, 0.6838720182365872)	(5.0, 0.5139216803712449)	(6.0, 0.5739640153057071)	(7.0, 0.3276886754050314)	(8.0, 0.46405601237482696)	(9.0, 0.5037450134332003)	('>10', 13.508507693560205)	('>50', 4.315924448424652)	('>100', 22.938207278352195)	('>500', 26.29141903443784)	('>1k', 16.67548644467964)	('>5k', 0.0)	('>10k+', 0.0)
3971R_R_F_NS1_diabetes_S28_L001_R1_001	(1.0, 4.5473214809599245)	(2.0, 1.6053511705685617)	(3.0, 0.7252244323182538)	(4.0, 0.3896027694654697)	(5.0, 0.29337557941676934)	(6.0, 0.1830663615560641)	(7.0, 0.20536290559173853)	(8.0, 0.1408202781200493)	(9.0, 0.08449216687202957)	('>10', 5.666842692014316)	('>50', 8.534882356392654)	('>100', 33.144399460188936)	('>500', 18.513172563515813)	('>1k', 25.966085783019423)	('>5k', 0.0)	('>10k+', 0.0)
3971R_R_F_NS1_diabetes_S28_L001_R2_001	(1.0, 13.174910520448277)	(2.0, 2.4807838995482014)	(3.0, 1.3835592325294843)	(4.0, 0.9294138355923253)	(5.0, 0.7627765064836003)	(6.0, 0.6125682098222144)	(7.0, 0.48465645719650297)	(8.0, 0.5351170568561873)	(9.0, 0.4224608343601478)	('>10', 13.817989790529836)	('>50', 6.145631637622484)	('>100', 24.05914451681042)	('>500', 23.846740597312678)	('>1k', 11.344246904887637)	('>5k', 0.0)	('>10k+', 0.0)
3971R_R_F_NS1_week9_S80_L001_R1_001	(1.0, 4.24855030057988)	(2.0, 1.461935415225834)	(3.0, 0.6862797254881098)	(4.0, 0.4383678246528701)	(5.0, 0.27663988934404427)	(6.0, 0.30643187742724903)	(7.0, 0.20854391658243335)	(8.0, 0.1787519284992286)	(9.0, 0.1819439272224291)	('>10', 4.2847262861094855)	('>50', 4.271958291216683)	('>100', 34.960898015640794)	('>500', 28.63222854710858)	('>1k', 19.86274405490238)	('>5k', 0.0)	('>10k+', 0.0)
3971R_R_F_NS1_week9_S80_L001_R2_001	(1.0, 9.743044102782358)	(2.0, 1.742831302867479)	(3.0, 0.9065276373889452)	(4.0, 0.6128637548544981)	(5.0, 0.5319997872000851)	(6.0, 0.5298717880512848)	(7.0, 0.5883917646432941)	(8.0, 0.47667180933127623)	(9.0, 0.47879980848007664)	('>10', 12.36473905410438)	('>50', 4.328350268659893)	('>100', 26.707453317018675)	('>500', 22.389743044102783)	('>1k', 18.598712560514976)	('>5k', 0.0)	('>10k+', 0.0)
3975R_0_F_NS1_week5_S60_L001_R1_001	(1.0, 4.876266792363893)	(2.0, 1.487155314635871)	(3.0, 0.6964411972660853)	(4.0, 0.42894178647183595)	(5.0, 0.2592505302851756)	(6.0, 0.16262078717888287)	(7.0, 0.11548432712703276)	(8.0, 0.12255479613481027)	(9.0, 0.1590855526749941)	('>10', 4.773744991751119)	('>50', 7.918925288710818)	('>100', 38.68489276455338)	('>500', 23.22059863304266)	('>1k', 17.09403723780344)	('>5k', 0.0)	('>10k+', 0.0)
3975R_0_F_NS1_week5_S60_L001_R2_001	(1.0, 12.65378270091916)	(2.0, 2.4133867546547254)	(3.0, 1.2726844213999529)	(4.0, 0.914447325005892)	(5.0, 0.7129389582842329)	(6.0, 0.8838086259721896)	(7.0, 0.6351637991986802)	(8.0, 0.6222012726844214)	(9.0, 0.7530049493283054)	('>10', 13.365543247702098)	('>50', 4.102050436012256)	('>100', 30.360593919396656)	('>500', 22.055149658260664)	('>1k', 9.255243931180768)	('>5k', 0.0)	('>10k+', 0.0)
3975R_L_F_NS1_diabetes_S30_L001_R1_001	(1.0, 3.8611213574326815)	(2.0, 1.4791589819254887)	(3.0, 0.7303578015492438)	(4.0, 0.40944300995942456)	(5.0, 0.30431575064551825)	(6.0, 0.20472150497971228)	(7.0, 0.200110660272962)	(8.0, 0.15492438214680931)	(9.0, 0.09129472519365547)	('>10', 4.523238657322022)	('>50', 5.5302471412762815)	('>100', 24.247510143858356)	('>500', 16.6672814459609)	('>1k', 41.59627443747694)	('>5k', 0.0)	('>10k+', 0.0)
3975R_L_F_NS1_diabetes_S30_L001_R2_001	(1.0, 12.740686093692362)	(2.0, 2.2888233124308375)	(3.0, 1.2698266322390261)	(4.0, 0.8225746956842493)	(5.0, 0.5809664330505349)	(6.0, 0.5588343784581336)	(7.0, 0.41958686831427516)	(8.0, 0.450018443378827)	(9.0, 0.31538177794171895)	('>10', 13.577093323496864)	('>50', 6.270748801180376)	('>100', 14.49649575802287)	('>500', 24.070453707119142)	('>1k', 22.138509774990776)	('>5k', 0.0)	('>10k+', 0.0)
3975R_L_F_NS1_week5_S61_L001_R1_001	(1.0, 4.40629697017641)	(2.0, 1.5327110196978087)	(3.0, 0.7653666640297445)	(4.0, 0.4350921604303457)	(5.0, 0.2570999129815679)	(6.0, 0.23138992168341113)	(7.0, 0.152282256150621)	(8.0, 0.13448303140574322)	(9.0, 0.12459457321414445)	('>10', 3.815956016137964)	('>50', 5.697729609999209)	('>100', 32.73771853492604)	('>500', 25.868206629222374)	('>1k', 23.841072699944625)	('>5k', 0.0)	('>10k+', 0.0)
3975R_L_F_NS1_week5_S61_L001_R2_001	(1.0, 12.924214856419585)	(2.0, 2.3653191994304246)	(3.0, 1.1836484455343723)	(4.0, 0.9295150700102841)	(5.0, 0.7416343643699075)	(6.0, 0.6111067162408037)	(7.0, 0.56067557946365)	(8.0, 0.5695751918360888)	(9.0, 0.5339767423463333)	('>10', 12.64634918123566)	('>50', 5.118265959971521)	('>100', 28.15244047148169)	('>500', 21.08021517285025)	('>1k', 12.583063048809429)	('>5k', 0.0)	('>10k+', 0.0)
3975R_L_F_NS1_week9_S82_L001_R1_001	(1.0, 4.066645040369089)	(2.0, 1.3786764705882353)	(3.0, 0.6866349480968859)	(4.0, 0.3820645905420992)	(5.0, 0.2297794117647059)	(6.0, 0.18923010380622837)	(7.0, 0.16399942329873124)	(8.0, 0.13696655132641292)	(9.0, 0.12164792387543252)	('>10', 3.6845804498269894)	('>50', 5.180399365628604)	('>100', 33.21889417531719)	('>500', 18.34721020761246)	('>1k', 32.21327133794694)	('>5k', 0.0)	('>10k+', 0.0)
3975R_L_F_NS1_week9_S82_L001_R2_001	(1.0, 9.429065743944637)	(2.0, 2.0022347174163784)	(3.0, 1.0272491349480968)	(4.0, 0.7677335640138407)	(5.0, 0.5541738754325259)	(6.0, 0.5298442906574394)	(7.0, 0.384767877739331)	(8.0, 0.461361014994233)	(9.0, 0.3406141868512111)	('>10', 13.373161764705882)	('>50', 3.270977508650519)	('>100', 21.540693483275664)	('>500', 23.268094002306803)	('>1k', 23.050028835063436)	('>5k', 0.0)	('>10k+', 0.0)
3975R_NS1_week14_S33_L001_R1_001	(1.0, 4.31416307058194)	(2.0, 1.4801826317647193)	(3.0, 0.6934086328805492)	(4.0, 0.37801587211222065)	(5.0, 0.30172953647511586)	(6.0, 0.2322748129846175)	(7.0, 0.2151957826181015)	(8.0, 0.1730675077140287)	(9.0, 0.13321643685882475)	('>10', 4.8504446240905414)	('>50', 5.509695196238059)	('>100', 34.660184225807555)	('>500', 19.023762624249947)	('>1k', 28.034659045623783)	('>5k', 0.0)	('>10k+', 0.0)
