S_S2_Ea_077_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_077_v1v9_477	RXN1G-440
S_S2_Ea_077_v1v9_477	RXN1G-127
S_S2_Ea_077_v1v9_477	RXN1G-464
S_S2_Ea_077_v1v9_477	RXN-16631
S_S2_Ea_077_v1v9_477	RXN-16619
S_S2_Ea_077_v1v9_477	RXN1G-363
S_S2_Ea_077_v1v9_477	RXN1G-554
S_S2_Ea_077_v1v9_477	RXN1G-309
S_S2_Ea_077_v1v9_477	RXN1G-308
S_S2_Ea_077_v1v9_477	RXN1G-320
S_S2_Ea_077_v1v9_477	RXN1G-188
S_S2_Ea_077_v1v9_477	RXN1G-517
S_S2_Ea_077_v1v9_477	RXN-11477
S_S2_Ea_077_v1v9_477	4.2.1.58-RXN
S_S2_Ea_077_v1v9_477	RXN-9634
S_S2_Ea_077_v1v9_478	RXN-10781
S_S2_Ea_077_v1v9_478	RXN-5424
S_S2_Ea_077_v1v9_478	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_478	RXN-15818
S_S2_Ea_077_v1v9_478	RXN3O-4113
S_S2_Ea_077_v1v9_478	RXN-12448
S_S2_Ea_077_v1v9_478	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_077_v1v9_478	RXN-7694
S_S2_Ea_077_v1v9_478	RXN-7693
S_S2_Ea_077_v1v9_478	RXN-7657
S_S2_Ea_077_v1v9_478	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_077_v1v9_478	RXN-7700
S_S2_Ea_077_v1v9_478	RXN-7706
S_S2_Ea_077_v1v9_478	RXN-10911
S_S2_Ea_077_v1v9_478	RXN-10915
S_S2_Ea_077_v1v9_478	RXN66-478
S_S2_Ea_077_v1v9_478	RXN-15823
S_S2_Ea_077_v1v9_478	RXN-13198
S_S2_Ea_077_v1v9_479	RXN-10781
S_S2_Ea_077_v1v9_479	RXN-5424
S_S2_Ea_077_v1v9_479	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_479	RXN-15818
S_S2_Ea_077_v1v9_479	RXN3O-4113
S_S2_Ea_077_v1v9_479	RXN-12448
S_S2_Ea_077_v1v9_479	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_077_v1v9_479	RXN-7694
S_S2_Ea_077_v1v9_479	RXN-7693
S_S2_Ea_077_v1v9_479	RXN-7657
S_S2_Ea_077_v1v9_479	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_077_v1v9_479	RXN-7700
S_S2_Ea_077_v1v9_479	RXN-7706
S_S2_Ea_077_v1v9_479	RXN-10911
S_S2_Ea_077_v1v9_479	RXN-10915
S_S2_Ea_077_v1v9_479	RXN66-478
S_S2_Ea_077_v1v9_479	RXN-15823
S_S2_Ea_077_v1v9_479	RXN-13198
S_S2_Ea_077_v1v9_480	RXN-10781
S_S2_Ea_077_v1v9_480	RXN-5424
S_S2_Ea_077_v1v9_480	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_480	RXN-15818
S_S2_Ea_077_v1v9_480	RXN3O-4113
S_S2_Ea_077_v1v9_480	RXN-12448
S_S2_Ea_077_v1v9_480	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_077_v1v9_480	RXN-7694
S_S2_Ea_077_v1v9_480	RXN-7693
S_S2_Ea_077_v1v9_480	RXN-7657
S_S2_Ea_077_v1v9_480	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_077_v1v9_480	RXN-7700
S_S2_Ea_077_v1v9_480	RXN-7706
S_S2_Ea_077_v1v9_480	RXN-10911
S_S2_Ea_077_v1v9_480	RXN-10915
S_S2_Ea_077_v1v9_480	RXN66-478
S_S2_Ea_077_v1v9_480	RXN-15823
S_S2_Ea_077_v1v9_480	RXN-13198
S_S2_Ea_077_v1v9_481	RXN-10781
S_S2_Ea_077_v1v9_481	RXN-5424
S_S2_Ea_077_v1v9_481	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_481	RXN-15818
S_S2_Ea_077_v1v9_481	RXN3O-4113
S_S2_Ea_077_v1v9_481	RXN-12448
S_S2_Ea_077_v1v9_481	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_077_v1v9_481	RXN-7694
S_S2_Ea_077_v1v9_481	RXN-7693
S_S2_Ea_077_v1v9_481	RXN-7657
S_S2_Ea_077_v1v9_481	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_077_v1v9_481	RXN-7700
S_S2_Ea_077_v1v9_481	RXN-7706
S_S2_Ea_077_v1v9_481	RXN-10911
S_S2_Ea_077_v1v9_481	RXN-10915
S_S2_Ea_077_v1v9_481	RXN66-478
S_S2_Ea_077_v1v9_481	RXN-15823
S_S2_Ea_077_v1v9_481	RXN-13198
S_S2_Ea_077_v1v9_482	RXN-10781
S_S2_Ea_077_v1v9_482	RXN-5424
S_S2_Ea_077_v1v9_482	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_482	RXN-15818
S_S2_Ea_077_v1v9_482	RXN3O-4113
S_S2_Ea_077_v1v9_482	RXN-12448
S_S2_Ea_077_v1v9_482	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_077_v1v9_482	RXN-7694
S_S2_Ea_077_v1v9_482	RXN-7693
S_S2_Ea_077_v1v9_482	RXN-7657
S_S2_Ea_077_v1v9_482	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_077_v1v9_482	RXN-7700
S_S2_Ea_077_v1v9_482	RXN-7706
S_S2_Ea_077_v1v9_482	RXN-10911
S_S2_Ea_077_v1v9_482	RXN-10915
S_S2_Ea_077_v1v9_482	RXN66-478
S_S2_Ea_077_v1v9_482	RXN-15823
S_S2_Ea_077_v1v9_482	RXN-13198
S_S2_Ea_077_v1v9_483	CHORISMATE-SYNTHASE-RXN
S_S2_Ea_077_v1v9_484	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
S_S2_Ea_077_v1v9_485	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
S_S2_Ea_077_v1v9_486	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN
S_S2_Ea_077_v1v9_487	PGLUCISOM-RXN
S_S2_Ea_077_v1v9_487	RXN-6182
S_S2_Ea_077_v1v9_487	RXN-13720
S_S2_Ea_077_v1v9_488	RXN66-546
S_S2_Ea_077_v1v9_488	PYRROLINECARBREDUCT-RXN
S_S2_Ea_077_v1v9_489	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
S_S2_Ea_077_v1v9_490	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
S_S2_Ea_077_v1v9_491	NICONUCADENYLYLTRAN-RXN
S_S2_Ea_077_v1v9_492	TRNA-NUCLEOTIDYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_492	RXN0-6482
S_S2_Ea_077_v1v9_492	RXN0-6481
S_S2_Ea_077_v1v9_493	PANTOATE-BETA-ALANINE-LIG-RXN
S_S2_Ea_077_v1v9_494	2-DEHYDROPANTOATE-REDUCT-RXN
S_S2_Ea_077_v1v9_495	FORMATETHFLIG-RXN
S_S2_Ea_077_v1v9_496	GLYRIBONUCSYN-RXN
S_S2_Ea_077_v1v9_497	DIOHBUTANONEPSYN-RXN
S_S2_Ea_077_v1v9_498	GTP-CYCLOHYDRO-II-RXN
S_S2_Ea_077_v1v9_499	LUMAZINESYN-RXN
S_S2_Ea_077_v1v9_500	RXN-11586
S_S2_Ea_077_v1v9_501	RXN0-5189
S_S2_Ea_077_v1v9_502	RXN0-5189
S_S2_Ea_077_v1v9_503	RXN-9939
S_S2_Ea_077_v1v9_503	SPERMACTRAN-RXN
S_S2_Ea_077_v1v9_503	DIAMACTRANS-RXN
S_S2_Ea_077_v1v9_503	RXN-0
S_S2_Ea_077_v1v9_504	RXN-9939
S_S2_Ea_077_v1v9_504	SPERMACTRAN-RXN
S_S2_Ea_077_v1v9_504	DIAMACTRANS-RXN
S_S2_Ea_077_v1v9_504	RXN-0
S_S2_Ea_077_v1v9_505	RXN-11601
S_S2_Ea_077_v1v9_506	RXN-11601
S_S2_Ea_077_v1v9_507	RIBOFLAVIN-SYN-RXN
S_S2_Ea_077_v1v9_508	PROLINE--TRNA-LIGASE-RXN
S_S2_Ea_077_v1v9_509	RXN-14992
S_S2_Ea_077_v1v9_510	DIAMINOPIMEPIM-RXN
S_S2_Ea_077_v1v9_511	ARGSUCCINLYA-RXN
S_S2_Ea_077_v1v9_511	RXN-22
S_S2_Ea_077_v1v9_512	CYSTEINE--TRNA-LIGASE-RXN
S_S2_Ea_077_v1v9_513	3.4.21.102-RXN
S_S2_Ea_077_v1v9_514	SUCCINYLDIAMINOPIMTRANS-RXN
S_S2_Ea_077_v1v9_515	RXN-15007
S_S2_Ea_077_v1v9_515	ACETYLORNTRANSAM-RXN
S_S2_Ea_077_v1v9_516	RXN0-5515
S_S2_Ea_077_v1v9_516	CDPDIGLYSYN-RXN
S_S2_Ea_077_v1v9_517	RXN0-1133
S_S2_Ea_077_v1v9_517	DIHYDLIPACETRANS-RXN
S_S2_Ea_077_v1v9_518	RXN0-1133
S_S2_Ea_077_v1v9_518	DIHYDLIPACETRANS-RXN
S_S2_Ea_077_v1v9_519	RXN-13403
S_S2_Ea_077_v1v9_520	RXN-13403
S_S2_Ea_077_v1v9_521	PHOSPHAGLYPSYN-RXN
S_S2_Ea_077_v1v9_522	PHOSPHAGLYPSYN-RXN
S_S2_Ea_077_v1v9_523	DNA-LIGASE-NAD+-RXN
S_S2_Ea_077_v1v9_524	PREPHENATEDEHYDRAT-RXN
S_S2_Ea_077_v1v9_525	CITSYN-RXN
S_S2_Ea_077_v1v9_526	RXN-11860
S_S2_Ea_077_v1v9_526	RXN-11865
S_S2_Ea_077_v1v9_527	2.5.1.19-RXN
S_S2_Ea_077_v1v9_528	DGDPKIN-RXN
S_S2_Ea_077_v1v9_528	CDPKIN-RXN
S_S2_Ea_077_v1v9_528	NUCLEOSIDE-DIP-KIN-RXN
S_S2_Ea_077_v1v9_528	UDPKIN-RXN
S_S2_Ea_077_v1v9_528	RXN-14228
S_S2_Ea_077_v1v9_528	DUDPKIN-RXN
S_S2_Ea_077_v1v9_528	RXN-14120
S_S2_Ea_077_v1v9_528	DTDPKIN-RXN
S_S2_Ea_077_v1v9_528	GDPKIN-RXN
S_S2_Ea_077_v1v9_528	DCDPKIN-RXN
S_S2_Ea_077_v1v9_528	DADPKIN-RXN
S_S2_Ea_077_v1v9_529	THREONINE-ALDOLASE-RXN
S_S2_Ea_077_v1v9_529	LTAA-RXN
S_S2_Ea_077_v1v9_530	ACETOOHBUTREDUCTOISOM-RXN
S_S2_Ea_077_v1v9_530	ACETOLACTREDUCTOISOM-RXN
S_S2_Ea_077_v1v9_531	RXN-11737
S_S2_Ea_077_v1v9_531	ASPAMINOTRANS-RXN
S_S2_Ea_077_v1v9_531	RXN-13697
S_S2_Ea_077_v1v9_531	RXN-10814
S_S2_Ea_077_v1v9_532	RXN-8999
S_S2_Ea_077_v1v9_533	2.7.1.148-RXN
S_S2_Ea_077_v1v9_534	RXN-15005
S_S2_Ea_077_v1v9_534	ACETYLGLUTKIN-RXN
S_S2_Ea_077_v1v9_535	IMPCYCLOHYDROLASE-RXN
S_S2_Ea_077_v1v9_536	AICARTRANSFORM-RXN
S_S2_Ea_077_v1v9_537	ENTDB-RXN
S_S2_Ea_077_v1v9_537	HOLO-ACP-SYNTH-RXN
S_S2_Ea_077_v1v9_537	RXN-15889
S_S2_Ea_077_v1v9_537	RXN-16759
S_S2_Ea_077_v1v9_537	RXN-10994
S_S2_Ea_077_v1v9_538	SUPEROX-DISMUT-RXN
S_S2_Ea_077_v1v9_539	ARGININE--TRNA-LIGASE-RXN
S_S2_Ea_077_v1v9_540	R341-RXN
S_S2_Ea_077_v1v9_541	RXN-8769
S_S2_Ea_077_v1v9_542	RXN0-1441
S_S2_Ea_077_v1v9_543	RXN0-1441
S_S2_Ea_077_v1v9_544	5.99.1.2-RXN
S_S2_Ea_077_v1v9_545	5.99.1.2-RXN
S_S2_Ea_077_v1v9_546	5.99.1.2-RXN
S_S2_Ea_077_v1v9_547	5.99.1.2-RXN
S_S2_Ea_077_v1v9_548	RXN-14047
S_S2_Ea_077_v1v9_549	METHYLENETHFDEHYDROG-NADP-RXN
S_S2_Ea_077_v1v9_550	RXN-11588
S_S2_Ea_077_v1v9_551	LEUCINE--TRNA-LIGASE-RXN
S_S2_Ea_077_v1v9_552	S-ADENMETSYN-RXN
S_S2_Ea_077_v1v9_553	3.4.21.92-RXN
S_S2_Ea_077_v1v9_554	3.4.21.92-RXN
S_S2_Ea_077_v1v9_555	RXN-14570
S_S2_Ea_077_v1v9_556	RXN-14570
S_S2_Ea_077_v1v9_557	RXN0-6274
S_S2_Ea_077_v1v9_558	4.99.1.3-RXN
S_S2_Ea_077_v1v9_558	RXN-8759
S_S2_Ea_077_v1v9_559	4.99.1.3-RXN
S_S2_Ea_077_v1v9_559	RXN-8759
S_S2_Ea_077_v1v9_560	RXN-8976
S_S2_Ea_077_v1v9_560	RXN-11029
S_S2_Ea_077_v1v9_560	NACGLCTRANS-RXN
S_S2_Ea_077_v1v9_560	RXN-11346
S_S2_Ea_077_v1v9_561	UDP-NACMURALA-GLU-LIG-RXN
S_S2_Ea_077_v1v9_562	RXN-8975
S_S2_Ea_077_v1v9_562	RXN-11347
S_S2_Ea_077_v1v9_562	PHOSNACMURPENTATRANS-RXN
S_S2_Ea_077_v1v9_563	UDP-NACMURALGLDAPAALIG-RXN
S_S2_Ea_077_v1v9_563	6.3.2.10-RXN
S_S2_Ea_077_v1v9_564	UDP-NACMURALGLDAPLIG-RXN
S_S2_Ea_077_v1v9_565	UDP-NACMURALGLDAPLIG-RXN
S_S2_Ea_077_v1v9_566	RXN-11638
S_S2_Ea_077_v1v9_568	RXN-10060
S_S2_Ea_077_v1v9_568	RXN-9518
S_S2_Ea_077_v1v9_568	RXN-9514
S_S2_Ea_077_v1v9_568	RXN-10655
S_S2_Ea_077_v1v9_568	RXN-10659
S_S2_Ea_077_v1v9_568	RXN-9536
S_S2_Ea_077_v1v9_568	RXN1G-240
S_S2_Ea_077_v1v9_568	RXN1G-203
S_S2_Ea_077_v1v9_568	RXN-13008
S_S2_Ea_077_v1v9_568	RXN-9556
S_S2_Ea_077_v1v9_568	RXN-9552
S_S2_Ea_077_v1v9_568	RXN1G-1247
S_S2_Ea_077_v1v9_568	RXN1G-881
S_S2_Ea_077_v1v9_568	RXN-16622
S_S2_Ea_077_v1v9_568	RXN-16626
S_S2_Ea_077_v1v9_568	RXN1G-358
S_S2_Ea_077_v1v9_568	RXN1G-157
S_S2_Ea_077_v1v9_568	RXN1G-508
S_S2_Ea_077_v1v9_568	RXN-9532
S_S2_Ea_077_v1v9_568	RXN0-2142
S_S2_Ea_077_v1v9_568	RXN1G-717
S_S2_Ea_077_v1v9_568	RXN-11480
S_S2_Ea_077_v1v9_568	RXN1G-481
S_S2_Ea_077_v1v9_568	RXN1G-252
S_S2_Ea_077_v1v9_568	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_077_v1v9_568	RXN-9524
S_S2_Ea_077_v1v9_568	RXN-9528
S_S2_Ea_077_v1v9_568	RXN1G-637
S_S2_Ea_077_v1v9_568	RXN1G-951
S_S2_Ea_077_v1v9_568	RXN-9540
S_S2_Ea_077_v1v9_568	RXN1G-408
S_S2_Ea_077_v1v9_568	RXN1G-409
S_S2_Ea_077_v1v9_568	RXN1G-617
S_S2_Ea_077_v1v9_568	RXN1G-613
S_S2_Ea_077_v1v9_568	RXN1G-384
S_S2_Ea_077_v1v9_568	RXN1G-469
S_S2_Ea_077_v1v9_568	RXN-16630
S_S2_Ea_077_v1v9_568	RXN1G-72
S_S2_Ea_077_v1v9_568	RXN1G-349
S_S2_Ea_077_v1v9_568	RXN1G-163
S_S2_Ea_077_v1v9_568	RXN-16616
S_S2_Ea_077_v1v9_568	RXN1G-853
S_S2_Ea_077_v1v9_568	RXN-11476
S_S2_Ea_077_v1v9_568	RXN1G-184
S_S2_Ea_077_v1v9_568	RXN1G-182
S_S2_Ea_077_v1v9_568	RXN1G-364
S_S2_Ea_077_v1v9_568	RXN1G-287
S_S2_Ea_077_v1v9_568	RXN1G-1053
S_S2_Ea_077_v1v9_568	RXN1G-1050
S_S2_Ea_077_v1v9_568	RXN-9633
S_S2_Ea_077_v1v9_568	RXN1G-262
S_S2_Ea_077_v1v9_568	RXN1G-260
S_S2_Ea_077_v1v9_569	RXN-10060
S_S2_Ea_077_v1v9_569	RXN-9518
S_S2_Ea_077_v1v9_569	RXN-9514
S_S2_Ea_077_v1v9_569	RXN-10655
S_S2_Ea_077_v1v9_569	RXN-10659
S_S2_Ea_077_v1v9_569	RXN-9536
S_S2_Ea_077_v1v9_569	RXN1G-240
S_S2_Ea_077_v1v9_569	RXN1G-203
S_S2_Ea_077_v1v9_569	RXN-13008
S_S2_Ea_077_v1v9_569	RXN-9556
S_S2_Ea_077_v1v9_569	RXN-9552
S_S2_Ea_077_v1v9_569	RXN1G-1247
S_S2_Ea_077_v1v9_569	RXN1G-881
S_S2_Ea_077_v1v9_569	RXN-16622
S_S2_Ea_077_v1v9_569	RXN-16626
S_S2_Ea_077_v1v9_569	RXN1G-358
S_S2_Ea_077_v1v9_569	RXN1G-157
S_S2_Ea_077_v1v9_569	RXN1G-508
S_S2_Ea_077_v1v9_569	RXN-9532
S_S2_Ea_077_v1v9_569	RXN0-2142
S_S2_Ea_077_v1v9_569	RXN1G-717
S_S2_Ea_077_v1v9_569	RXN-11480
S_S2_Ea_077_v1v9_569	RXN1G-481
S_S2_Ea_077_v1v9_569	RXN1G-252
S_S2_Ea_077_v1v9_569	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_077_v1v9_569	RXN-9524
S_S2_Ea_077_v1v9_569	RXN-9528
S_S2_Ea_077_v1v9_569	RXN1G-637
S_S2_Ea_077_v1v9_569	RXN1G-951
S_S2_Ea_077_v1v9_569	RXN-9540
S_S2_Ea_077_v1v9_569	RXN1G-408
S_S2_Ea_077_v1v9_569	RXN1G-409
S_S2_Ea_077_v1v9_569	RXN1G-617
S_S2_Ea_077_v1v9_569	RXN1G-613
S_S2_Ea_077_v1v9_569	RXN1G-384
S_S2_Ea_077_v1v9_569	RXN1G-469
S_S2_Ea_077_v1v9_569	RXN-16630
S_S2_Ea_077_v1v9_569	RXN1G-72
S_S2_Ea_077_v1v9_569	RXN1G-349
S_S2_Ea_077_v1v9_569	RXN1G-163
S_S2_Ea_077_v1v9_569	RXN-16616
S_S2_Ea_077_v1v9_569	RXN1G-853
S_S2_Ea_077_v1v9_569	RXN-11476
S_S2_Ea_077_v1v9_569	RXN1G-184
S_S2_Ea_077_v1v9_569	RXN1G-182
S_S2_Ea_077_v1v9_569	RXN1G-364
S_S2_Ea_077_v1v9_569	RXN1G-287
S_S2_Ea_077_v1v9_569	RXN1G-1053
S_S2_Ea_077_v1v9_569	RXN1G-1050
S_S2_Ea_077_v1v9_569	RXN-9633
S_S2_Ea_077_v1v9_569	RXN1G-262
S_S2_Ea_077_v1v9_569	RXN1G-260
S_S2_Ea_077_v1v9_570	RXN-10060
S_S2_Ea_077_v1v9_570	RXN-9518
S_S2_Ea_077_v1v9_570	RXN-9514
S_S2_Ea_077_v1v9_570	RXN-10655
S_S2_Ea_077_v1v9_570	RXN-10659
S_S2_Ea_077_v1v9_570	RXN-9536
S_S2_Ea_077_v1v9_570	RXN1G-240
S_S2_Ea_077_v1v9_570	RXN1G-203
S_S2_Ea_077_v1v9_570	RXN-13008
S_S2_Ea_077_v1v9_570	RXN-9556
S_S2_Ea_077_v1v9_570	RXN-9552
S_S2_Ea_077_v1v9_570	RXN1G-1247
S_S2_Ea_077_v1v9_570	RXN1G-881
S_S2_Ea_077_v1v9_570	RXN-16622
S_S2_Ea_077_v1v9_570	RXN-16626
S_S2_Ea_077_v1v9_570	RXN1G-358
S_S2_Ea_077_v1v9_570	RXN1G-157
S_S2_Ea_077_v1v9_570	RXN1G-508
S_S2_Ea_077_v1v9_570	RXN-9532
S_S2_Ea_077_v1v9_570	RXN0-2142
S_S2_Ea_077_v1v9_570	RXN1G-717
S_S2_Ea_077_v1v9_570	RXN-11480
S_S2_Ea_077_v1v9_570	RXN1G-481
S_S2_Ea_077_v1v9_570	RXN1G-252
S_S2_Ea_077_v1v9_570	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_077_v1v9_570	RXN-9524
S_S2_Ea_077_v1v9_570	RXN-9528
S_S2_Ea_077_v1v9_570	RXN1G-637
S_S2_Ea_077_v1v9_570	RXN1G-951
S_S2_Ea_077_v1v9_570	RXN-9540
S_S2_Ea_077_v1v9_570	RXN1G-408
S_S2_Ea_077_v1v9_570	RXN1G-409
S_S2_Ea_077_v1v9_570	RXN1G-617
S_S2_Ea_077_v1v9_570	RXN1G-613
S_S2_Ea_077_v1v9_570	RXN1G-384
S_S2_Ea_077_v1v9_570	RXN1G-469
S_S2_Ea_077_v1v9_570	RXN-16630
S_S2_Ea_077_v1v9_570	RXN1G-72
S_S2_Ea_077_v1v9_570	RXN1G-349
S_S2_Ea_077_v1v9_570	RXN1G-163
S_S2_Ea_077_v1v9_570	RXN-16616
S_S2_Ea_077_v1v9_570	RXN1G-853
S_S2_Ea_077_v1v9_570	RXN-11476
S_S2_Ea_077_v1v9_570	RXN1G-184
S_S2_Ea_077_v1v9_570	RXN1G-182
S_S2_Ea_077_v1v9_570	RXN1G-364
S_S2_Ea_077_v1v9_570	RXN1G-287
S_S2_Ea_077_v1v9_570	RXN1G-1053
S_S2_Ea_077_v1v9_570	RXN1G-1050
S_S2_Ea_077_v1v9_570	RXN-9633
S_S2_Ea_077_v1v9_570	RXN1G-262
S_S2_Ea_077_v1v9_570	RXN1G-260
S_S2_Ea_077_v1v9_571	RXN-10060
S_S2_Ea_077_v1v9_571	RXN-9518
S_S2_Ea_077_v1v9_571	RXN-9514
S_S2_Ea_077_v1v9_571	RXN-10655
S_S2_Ea_077_v1v9_571	RXN-10659
S_S2_Ea_077_v1v9_571	RXN-9536
S_S2_Ea_077_v1v9_571	RXN1G-240
S_S2_Ea_077_v1v9_571	RXN1G-203
S_S2_Ea_077_v1v9_571	RXN-13008
S_S2_Ea_077_v1v9_571	RXN-9556
S_S2_Ea_077_v1v9_571	RXN-9552
S_S2_Ea_077_v1v9_571	RXN1G-1247
S_S2_Ea_077_v1v9_571	RXN1G-881
S_S2_Ea_077_v1v9_571	RXN-16622
S_S2_Ea_077_v1v9_571	RXN-16626
S_S2_Ea_077_v1v9_571	RXN1G-358
S_S2_Ea_077_v1v9_571	RXN1G-157
S_S2_Ea_077_v1v9_571	RXN1G-508
S_S2_Ea_077_v1v9_571	RXN-9532
S_S2_Ea_077_v1v9_571	RXN0-2142
S_S2_Ea_077_v1v9_571	RXN1G-717
S_S2_Ea_077_v1v9_571	RXN-11480
S_S2_Ea_077_v1v9_571	RXN1G-481
S_S2_Ea_077_v1v9_571	RXN1G-252
S_S2_Ea_077_v1v9_571	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_077_v1v9_571	RXN-9524
S_S2_Ea_077_v1v9_571	RXN-9528
S_S2_Ea_077_v1v9_571	RXN1G-637
S_S2_Ea_077_v1v9_571	RXN1G-951
S_S2_Ea_077_v1v9_571	RXN-9540
S_S2_Ea_077_v1v9_571	RXN1G-408
S_S2_Ea_077_v1v9_571	RXN1G-409
S_S2_Ea_077_v1v9_571	RXN1G-617
S_S2_Ea_077_v1v9_571	RXN1G-613
S_S2_Ea_077_v1v9_571	RXN1G-384
S_S2_Ea_077_v1v9_571	RXN1G-469
S_S2_Ea_077_v1v9_571	RXN-16630
S_S2_Ea_077_v1v9_571	RXN1G-72
S_S2_Ea_077_v1v9_571	RXN1G-349
S_S2_Ea_077_v1v9_571	RXN1G-163
S_S2_Ea_077_v1v9_571	RXN-16616
S_S2_Ea_077_v1v9_571	RXN1G-853
S_S2_Ea_077_v1v9_571	RXN-11476
S_S2_Ea_077_v1v9_571	RXN1G-184
S_S2_Ea_077_v1v9_571	RXN1G-182
S_S2_Ea_077_v1v9_571	RXN1G-364
S_S2_Ea_077_v1v9_571	RXN1G-287
S_S2_Ea_077_v1v9_571	RXN1G-1053
S_S2_Ea_077_v1v9_571	RXN1G-1050
S_S2_Ea_077_v1v9_571	RXN-9633
S_S2_Ea_077_v1v9_571	RXN1G-262
S_S2_Ea_077_v1v9_571	RXN1G-260
S_S2_Ea_077_v1v9_572	RXN-10060
S_S2_Ea_077_v1v9_572	RXN-9518
S_S2_Ea_077_v1v9_572	RXN-9514
S_S2_Ea_077_v1v9_572	RXN-10655
S_S2_Ea_077_v1v9_572	RXN-10659
S_S2_Ea_077_v1v9_572	RXN-9536
S_S2_Ea_077_v1v9_572	RXN1G-240
S_S2_Ea_077_v1v9_572	RXN1G-203
S_S2_Ea_077_v1v9_572	RXN-13008
S_S2_Ea_077_v1v9_572	RXN-9556
S_S2_Ea_077_v1v9_572	RXN-9552
S_S2_Ea_077_v1v9_572	RXN1G-1247
S_S2_Ea_077_v1v9_572	RXN1G-881
S_S2_Ea_077_v1v9_572	RXN-16622
S_S2_Ea_077_v1v9_572	RXN-16626
S_S2_Ea_077_v1v9_572	RXN1G-358
S_S2_Ea_077_v1v9_572	RXN1G-157
S_S2_Ea_077_v1v9_572	RXN1G-508
S_S2_Ea_077_v1v9_572	RXN-9532
S_S2_Ea_077_v1v9_572	RXN0-2142
S_S2_Ea_077_v1v9_572	RXN1G-717
S_S2_Ea_077_v1v9_572	RXN-11480
S_S2_Ea_077_v1v9_572	RXN1G-481
S_S2_Ea_077_v1v9_572	RXN1G-252
S_S2_Ea_077_v1v9_572	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_077_v1v9_572	RXN-9524
S_S2_Ea_077_v1v9_572	RXN-9528
S_S2_Ea_077_v1v9_572	RXN1G-637
S_S2_Ea_077_v1v9_572	RXN1G-951
S_S2_Ea_077_v1v9_572	RXN-9540
S_S2_Ea_077_v1v9_572	RXN1G-408
S_S2_Ea_077_v1v9_572	RXN1G-409
S_S2_Ea_077_v1v9_572	RXN1G-617
S_S2_Ea_077_v1v9_572	RXN1G-613
S_S2_Ea_077_v1v9_572	RXN1G-384
S_S2_Ea_077_v1v9_572	RXN1G-469
S_S2_Ea_077_v1v9_572	RXN-16630
S_S2_Ea_077_v1v9_572	RXN1G-72
S_S2_Ea_077_v1v9_572	RXN1G-349
S_S2_Ea_077_v1v9_572	RXN1G-163
S_S2_Ea_077_v1v9_572	RXN-16616
S_S2_Ea_077_v1v9_572	RXN1G-853
S_S2_Ea_077_v1v9_572	RXN-11476
S_S2_Ea_077_v1v9_572	RXN1G-184
S_S2_Ea_077_v1v9_572	RXN1G-182
S_S2_Ea_077_v1v9_572	RXN1G-364
S_S2_Ea_077_v1v9_572	RXN1G-287
S_S2_Ea_077_v1v9_572	RXN1G-1053
S_S2_Ea_077_v1v9_572	RXN1G-1050
S_S2_Ea_077_v1v9_572	RXN-9633
S_S2_Ea_077_v1v9_572	RXN1G-262
S_S2_Ea_077_v1v9_572	RXN1G-260
S_S2_Ea_077_v1v9_573	RXN-10060
S_S2_Ea_077_v1v9_573	RXN-9518
S_S2_Ea_077_v1v9_573	RXN-9514
S_S2_Ea_077_v1v9_573	RXN-10655
S_S2_Ea_077_v1v9_573	RXN-10659
S_S2_Ea_077_v1v9_573	RXN-9536
S_S2_Ea_077_v1v9_573	RXN1G-240
S_S2_Ea_077_v1v9_573	RXN1G-203
S_S2_Ea_077_v1v9_573	RXN-13008
S_S2_Ea_077_v1v9_573	RXN-9556
