S_S2_Ea_076_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_076_v1v9_489	RXN1G-884
S_S2_Ea_076_v1v9_489	RXN1G-648
S_S2_Ea_076_v1v9_489	RXN1G-645
S_S2_Ea_076_v1v9_489	RXN-16623
S_S2_Ea_076_v1v9_489	RXN1G-355
S_S2_Ea_076_v1v9_489	RXN1G-377
S_S2_Ea_076_v1v9_489	RXN1G-27
S_S2_Ea_076_v1v9_489	4.2.1.59-RXN
S_S2_Ea_076_v1v9_489	RXN1G-214
S_S2_Ea_076_v1v9_489	RXN1G-294
S_S2_Ea_076_v1v9_489	RXN-11481
S_S2_Ea_076_v1v9_489	3-HYDROXYDECANOYL-ACP-DEHYDR-RXN
S_S2_Ea_076_v1v9_489	RXN1G-279
S_S2_Ea_076_v1v9_489	RXN1G-1004
S_S2_Ea_076_v1v9_489	RXN1G-912
S_S2_Ea_076_v1v9_489	RXN-10660
S_S2_Ea_076_v1v9_489	RXN-16627
S_S2_Ea_076_v1v9_489	RXN-9520
S_S2_Ea_076_v1v9_489	RXN1G-266
S_S2_Ea_076_v1v9_489	RXN1G-1081
S_S2_Ea_076_v1v9_489	RXN1G-1084
S_S2_Ea_076_v1v9_489	RXN1G-420
S_S2_Ea_076_v1v9_489	RXN1G-425
S_S2_Ea_076_v1v9_489	RXN1G-1278
S_S2_Ea_076_v1v9_489	RXN0-2144
S_S2_Ea_076_v1v9_489	RXN1G-440
S_S2_Ea_076_v1v9_489	RXN1G-127
S_S2_Ea_076_v1v9_489	RXN1G-464
S_S2_Ea_076_v1v9_489	RXN-16631
S_S2_Ea_076_v1v9_489	RXN-16619
S_S2_Ea_076_v1v9_489	RXN1G-363
S_S2_Ea_076_v1v9_489	RXN1G-554
S_S2_Ea_076_v1v9_489	RXN1G-309
S_S2_Ea_076_v1v9_489	RXN1G-308
S_S2_Ea_076_v1v9_489	RXN1G-320
S_S2_Ea_076_v1v9_489	RXN1G-188
S_S2_Ea_076_v1v9_489	RXN1G-517
S_S2_Ea_076_v1v9_489	RXN-11477
S_S2_Ea_076_v1v9_489	4.2.1.58-RXN
S_S2_Ea_076_v1v9_489	RXN-9634
S_S2_Ea_076_v1v9_490	RXN-10781
S_S2_Ea_076_v1v9_490	RXN-5424
S_S2_Ea_076_v1v9_490	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_490	RXN-15818
S_S2_Ea_076_v1v9_490	RXN3O-4113
S_S2_Ea_076_v1v9_490	RXN-12448
S_S2_Ea_076_v1v9_490	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_490	RXN-7694
S_S2_Ea_076_v1v9_490	RXN-7693
S_S2_Ea_076_v1v9_490	RXN-7657
S_S2_Ea_076_v1v9_490	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_490	RXN-7700
S_S2_Ea_076_v1v9_490	RXN-7706
S_S2_Ea_076_v1v9_490	RXN-10911
S_S2_Ea_076_v1v9_490	RXN-10915
S_S2_Ea_076_v1v9_490	RXN66-478
S_S2_Ea_076_v1v9_490	RXN-15823
S_S2_Ea_076_v1v9_490	RXN-13198
S_S2_Ea_076_v1v9_491	RXN-10781
S_S2_Ea_076_v1v9_491	RXN-5424
S_S2_Ea_076_v1v9_491	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_491	RXN-15818
S_S2_Ea_076_v1v9_491	RXN3O-4113
S_S2_Ea_076_v1v9_491	RXN-12448
S_S2_Ea_076_v1v9_491	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_491	RXN-7694
S_S2_Ea_076_v1v9_491	RXN-7693
S_S2_Ea_076_v1v9_491	RXN-7657
S_S2_Ea_076_v1v9_491	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_491	RXN-7700
S_S2_Ea_076_v1v9_491	RXN-7706
S_S2_Ea_076_v1v9_491	RXN-10911
S_S2_Ea_076_v1v9_491	RXN-10915
S_S2_Ea_076_v1v9_491	RXN66-478
S_S2_Ea_076_v1v9_491	RXN-15823
S_S2_Ea_076_v1v9_491	RXN-13198
S_S2_Ea_076_v1v9_492	RXN-10781
S_S2_Ea_076_v1v9_492	RXN-5424
S_S2_Ea_076_v1v9_492	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_492	RXN-15818
S_S2_Ea_076_v1v9_492	RXN3O-4113
S_S2_Ea_076_v1v9_492	RXN-12448
S_S2_Ea_076_v1v9_492	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_492	RXN-7694
S_S2_Ea_076_v1v9_492	RXN-7693
S_S2_Ea_076_v1v9_492	RXN-7657
S_S2_Ea_076_v1v9_492	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_492	RXN-7700
S_S2_Ea_076_v1v9_492	RXN-7706
S_S2_Ea_076_v1v9_492	RXN-10911
S_S2_Ea_076_v1v9_492	RXN-10915
S_S2_Ea_076_v1v9_492	RXN66-478
S_S2_Ea_076_v1v9_492	RXN-15823
S_S2_Ea_076_v1v9_492	RXN-13198
S_S2_Ea_076_v1v9_493	RXN-10781
S_S2_Ea_076_v1v9_493	RXN-5424
S_S2_Ea_076_v1v9_493	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_493	RXN-15818
S_S2_Ea_076_v1v9_493	RXN3O-4113
S_S2_Ea_076_v1v9_493	RXN-12448
S_S2_Ea_076_v1v9_493	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_493	RXN-7694
S_S2_Ea_076_v1v9_493	RXN-7693
S_S2_Ea_076_v1v9_493	RXN-7657
S_S2_Ea_076_v1v9_493	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_493	RXN-7700
S_S2_Ea_076_v1v9_493	RXN-7706
S_S2_Ea_076_v1v9_493	RXN-10911
S_S2_Ea_076_v1v9_493	RXN-10915
S_S2_Ea_076_v1v9_493	RXN66-478
S_S2_Ea_076_v1v9_493	RXN-15823
S_S2_Ea_076_v1v9_493	RXN-13198
S_S2_Ea_076_v1v9_494	RXN-10781
S_S2_Ea_076_v1v9_494	RXN-5424
S_S2_Ea_076_v1v9_494	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_494	RXN-15818
S_S2_Ea_076_v1v9_494	RXN3O-4113
S_S2_Ea_076_v1v9_494	RXN-12448
S_S2_Ea_076_v1v9_494	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_494	RXN-7694
S_S2_Ea_076_v1v9_494	RXN-7693
S_S2_Ea_076_v1v9_494	RXN-7657
S_S2_Ea_076_v1v9_494	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_494	RXN-7700
S_S2_Ea_076_v1v9_494	RXN-7706
S_S2_Ea_076_v1v9_494	RXN-10911
S_S2_Ea_076_v1v9_494	RXN-10915
S_S2_Ea_076_v1v9_494	RXN66-478
S_S2_Ea_076_v1v9_494	RXN-15823
S_S2_Ea_076_v1v9_494	RXN-13198
S_S2_Ea_076_v1v9_495	RXN-10781
S_S2_Ea_076_v1v9_495	RXN-5424
S_S2_Ea_076_v1v9_495	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_495	RXN-15818
S_S2_Ea_076_v1v9_495	RXN3O-4113
S_S2_Ea_076_v1v9_495	RXN-12448
S_S2_Ea_076_v1v9_495	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_495	RXN-7694
S_S2_Ea_076_v1v9_495	RXN-7693
S_S2_Ea_076_v1v9_495	RXN-7657
S_S2_Ea_076_v1v9_495	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_495	RXN-7700
S_S2_Ea_076_v1v9_495	RXN-7706
S_S2_Ea_076_v1v9_495	RXN-10911
S_S2_Ea_076_v1v9_495	RXN-10915
S_S2_Ea_076_v1v9_495	RXN66-478
S_S2_Ea_076_v1v9_495	RXN-15823
S_S2_Ea_076_v1v9_495	RXN-13198
S_S2_Ea_076_v1v9_496	RXN-10781
S_S2_Ea_076_v1v9_496	RXN-5424
S_S2_Ea_076_v1v9_496	METHANOL-DEHYDROGENASE-RXN
S_S2_Ea_076_v1v9_496	RXN-15818
S_S2_Ea_076_v1v9_496	RXN3O-4113
S_S2_Ea_076_v1v9_496	RXN-12448
S_S2_Ea_076_v1v9_496	ALCOHOL-DEHYDROG-GENERIC-RXN
S_S2_Ea_076_v1v9_496	RXN-7694
S_S2_Ea_076_v1v9_496	RXN-7693
S_S2_Ea_076_v1v9_496	RXN-7657
S_S2_Ea_076_v1v9_496	ALCOHOL-DEHYDROG-RXN
S_S2_Ea_076_v1v9_496	RXN-7700
S_S2_Ea_076_v1v9_496	RXN-7706
S_S2_Ea_076_v1v9_496	RXN-10911
S_S2_Ea_076_v1v9_496	RXN-10915
S_S2_Ea_076_v1v9_496	RXN66-478
S_S2_Ea_076_v1v9_496	RXN-15823
S_S2_Ea_076_v1v9_496	RXN-13198
S_S2_Ea_076_v1v9_497	CHORISMATE-SYNTHASE-RXN
S_S2_Ea_076_v1v9_498	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
S_S2_Ea_076_v1v9_499	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
S_S2_Ea_076_v1v9_500	PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN
S_S2_Ea_076_v1v9_501	PGLUCISOM-RXN
S_S2_Ea_076_v1v9_501	RXN-6182
S_S2_Ea_076_v1v9_501	RXN-13720
S_S2_Ea_076_v1v9_502	RXN66-546
S_S2_Ea_076_v1v9_502	PYRROLINECARBREDUCT-RXN
S_S2_Ea_076_v1v9_503	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
S_S2_Ea_076_v1v9_504	TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN
S_S2_Ea_076_v1v9_505	NICONUCADENYLYLTRAN-RXN
S_S2_Ea_076_v1v9_506	TRNA-NUCLEOTIDYLTRANSFERASE-RXN
S_S2_Ea_076_v1v9_506	RXN0-6482
S_S2_Ea_076_v1v9_506	RXN0-6481
S_S2_Ea_076_v1v9_507	PANTOATE-BETA-ALANINE-LIG-RXN
S_S2_Ea_076_v1v9_508	2-DEHYDROPANTOATE-REDUCT-RXN
S_S2_Ea_076_v1v9_509	FORMATETHFLIG-RXN
S_S2_Ea_076_v1v9_510	GLYRIBONUCSYN-RXN
S_S2_Ea_076_v1v9_511	DIOHBUTANONEPSYN-RXN
S_S2_Ea_076_v1v9_512	GTP-CYCLOHYDRO-II-RXN
S_S2_Ea_076_v1v9_513	LUMAZINESYN-RXN
S_S2_Ea_076_v1v9_514	RXN-11586
S_S2_Ea_076_v1v9_515	RXN0-5189
S_S2_Ea_076_v1v9_516	RXN0-5189
S_S2_Ea_076_v1v9_517	RXN-9939
S_S2_Ea_076_v1v9_517	SPERMACTRAN-RXN
S_S2_Ea_076_v1v9_517	DIAMACTRANS-RXN
S_S2_Ea_076_v1v9_517	RXN-0
S_S2_Ea_076_v1v9_518	RXN-9939
S_S2_Ea_076_v1v9_518	SPERMACTRAN-RXN
S_S2_Ea_076_v1v9_518	DIAMACTRANS-RXN
S_S2_Ea_076_v1v9_518	RXN-0
S_S2_Ea_076_v1v9_519	RXN-11601
S_S2_Ea_076_v1v9_520	RXN-11601
S_S2_Ea_076_v1v9_521	RIBOFLAVIN-SYN-RXN
S_S2_Ea_076_v1v9_522	PROLINE--TRNA-LIGASE-RXN
S_S2_Ea_076_v1v9_523	RXN-14992
S_S2_Ea_076_v1v9_524	DIAMINOPIMEPIM-RXN
S_S2_Ea_076_v1v9_525	ARGSUCCINLYA-RXN
S_S2_Ea_076_v1v9_525	RXN-22
S_S2_Ea_076_v1v9_526	3.1.21.2-RXN
S_S2_Ea_076_v1v9_527	CYSTEINE--TRNA-LIGASE-RXN
S_S2_Ea_076_v1v9_528	3.4.21.102-RXN
S_S2_Ea_076_v1v9_529	SUCCINYLDIAMINOPIMTRANS-RXN
S_S2_Ea_076_v1v9_530	RXN-15007
S_S2_Ea_076_v1v9_530	ACETYLORNTRANSAM-RXN
S_S2_Ea_076_v1v9_531	RXN0-5515
S_S2_Ea_076_v1v9_531	CDPDIGLYSYN-RXN
S_S2_Ea_076_v1v9_532	RXN0-1133
S_S2_Ea_076_v1v9_532	DIHYDLIPACETRANS-RXN
S_S2_Ea_076_v1v9_533	RXN0-1133
S_S2_Ea_076_v1v9_533	DIHYDLIPACETRANS-RXN
S_S2_Ea_076_v1v9_534	RXN-13403
S_S2_Ea_076_v1v9_535	RXN-13403
S_S2_Ea_076_v1v9_536	PHOSPHAGLYPSYN-RXN
S_S2_Ea_076_v1v9_537	PHOSPHAGLYPSYN-RXN
S_S2_Ea_076_v1v9_538	DNA-LIGASE-NAD+-RXN
S_S2_Ea_076_v1v9_539	PREPHENATEDEHYDRAT-RXN
S_S2_Ea_076_v1v9_540	CITSYN-RXN
S_S2_Ea_076_v1v9_541	RXN-11860
S_S2_Ea_076_v1v9_541	RXN-11865
S_S2_Ea_076_v1v9_542	2.5.1.19-RXN
S_S2_Ea_076_v1v9_543	DGDPKIN-RXN
S_S2_Ea_076_v1v9_543	CDPKIN-RXN
S_S2_Ea_076_v1v9_543	NUCLEOSIDE-DIP-KIN-RXN
S_S2_Ea_076_v1v9_543	UDPKIN-RXN
S_S2_Ea_076_v1v9_543	RXN-14228
S_S2_Ea_076_v1v9_543	DUDPKIN-RXN
S_S2_Ea_076_v1v9_543	RXN-14120
S_S2_Ea_076_v1v9_543	DTDPKIN-RXN
S_S2_Ea_076_v1v9_543	GDPKIN-RXN
S_S2_Ea_076_v1v9_543	DCDPKIN-RXN
S_S2_Ea_076_v1v9_543	DADPKIN-RXN
S_S2_Ea_076_v1v9_544	THREONINE-ALDOLASE-RXN
S_S2_Ea_076_v1v9_544	LTAA-RXN
S_S2_Ea_076_v1v9_545	ACETOOHBUTREDUCTOISOM-RXN
S_S2_Ea_076_v1v9_545	ACETOLACTREDUCTOISOM-RXN
S_S2_Ea_076_v1v9_546	RXN-11737
S_S2_Ea_076_v1v9_546	ASPAMINOTRANS-RXN
S_S2_Ea_076_v1v9_546	RXN-13697
S_S2_Ea_076_v1v9_546	RXN-10814
S_S2_Ea_076_v1v9_547	RXN-8999
S_S2_Ea_076_v1v9_548	2.7.1.148-RXN
S_S2_Ea_076_v1v9_549	RXN-15005
S_S2_Ea_076_v1v9_549	ACETYLGLUTKIN-RXN
S_S2_Ea_076_v1v9_550	IMPCYCLOHYDROLASE-RXN
S_S2_Ea_076_v1v9_551	AICARTRANSFORM-RXN
S_S2_Ea_076_v1v9_552	ENTDB-RXN
S_S2_Ea_076_v1v9_552	HOLO-ACP-SYNTH-RXN
S_S2_Ea_076_v1v9_552	RXN-15889
S_S2_Ea_076_v1v9_552	RXN-16759
S_S2_Ea_076_v1v9_552	RXN-10994
S_S2_Ea_076_v1v9_553	SUPEROX-DISMUT-RXN
S_S2_Ea_076_v1v9_554	ARGININE--TRNA-LIGASE-RXN
S_S2_Ea_076_v1v9_555	R341-RXN
S_S2_Ea_076_v1v9_556	RXN-8769
S_S2_Ea_076_v1v9_557	RXN0-1441
S_S2_Ea_076_v1v9_558	RXN0-1441
S_S2_Ea_076_v1v9_559	5.99.1.2-RXN
S_S2_Ea_076_v1v9_560	5.99.1.2-RXN
S_S2_Ea_076_v1v9_561	RXN-14047
S_S2_Ea_076_v1v9_562	METHYLENETHFDEHYDROG-NADP-RXN
S_S2_Ea_076_v1v9_563	RXN-11588
S_S2_Ea_076_v1v9_564	LEUCINE--TRNA-LIGASE-RXN
S_S2_Ea_076_v1v9_565	S-ADENMETSYN-RXN
S_S2_Ea_076_v1v9_566	3.4.21.92-RXN
S_S2_Ea_076_v1v9_567	3.4.21.92-RXN
S_S2_Ea_076_v1v9_568	RXN-14570
S_S2_Ea_076_v1v9_569	RXN-14570
S_S2_Ea_076_v1v9_570	RXN0-6274
S_S2_Ea_076_v1v9_571	4.99.1.3-RXN
S_S2_Ea_076_v1v9_571	RXN-8759
S_S2_Ea_076_v1v9_572	4.99.1.3-RXN
S_S2_Ea_076_v1v9_572	RXN-8759
S_S2_Ea_076_v1v9_573	RXN-8976
S_S2_Ea_076_v1v9_573	RXN-11029
S_S2_Ea_076_v1v9_573	NACGLCTRANS-RXN
S_S2_Ea_076_v1v9_573	RXN-11346
S_S2_Ea_076_v1v9_574	UDP-NACMURALA-GLU-LIG-RXN
S_S2_Ea_076_v1v9_575	RXN-8975
S_S2_Ea_076_v1v9_575	RXN-11347
S_S2_Ea_076_v1v9_575	PHOSNACMURPENTATRANS-RXN
S_S2_Ea_076_v1v9_576	UDP-NACMURALGLDAPAALIG-RXN
S_S2_Ea_076_v1v9_576	6.3.2.10-RXN
S_S2_Ea_076_v1v9_577	UDP-NACMURALGLDAPLIG-RXN
S_S2_Ea_076_v1v9_578	UDP-NACMURALGLDAPLIG-RXN
S_S2_Ea_076_v1v9_579	RXN-11638
S_S2_Ea_076_v1v9_581	RXN-10060
S_S2_Ea_076_v1v9_581	RXN-9518
S_S2_Ea_076_v1v9_581	RXN-9514
S_S2_Ea_076_v1v9_581	RXN-10655
S_S2_Ea_076_v1v9_581	RXN-10659
S_S2_Ea_076_v1v9_581	RXN-9536
S_S2_Ea_076_v1v9_581	RXN1G-240
S_S2_Ea_076_v1v9_581	RXN1G-203
S_S2_Ea_076_v1v9_581	RXN-13008
S_S2_Ea_076_v1v9_581	RXN-9556
S_S2_Ea_076_v1v9_581	RXN-9552
S_S2_Ea_076_v1v9_581	RXN1G-1247
S_S2_Ea_076_v1v9_581	RXN1G-881
S_S2_Ea_076_v1v9_581	RXN-16622
S_S2_Ea_076_v1v9_581	RXN-16626
S_S2_Ea_076_v1v9_581	RXN1G-358
S_S2_Ea_076_v1v9_581	RXN1G-157
S_S2_Ea_076_v1v9_581	RXN1G-508
S_S2_Ea_076_v1v9_581	RXN-9532
S_S2_Ea_076_v1v9_581	RXN0-2142
S_S2_Ea_076_v1v9_581	RXN1G-717
S_S2_Ea_076_v1v9_581	RXN-11480
S_S2_Ea_076_v1v9_581	RXN1G-481
S_S2_Ea_076_v1v9_581	RXN1G-252
S_S2_Ea_076_v1v9_581	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_076_v1v9_581	RXN-9524
S_S2_Ea_076_v1v9_581	RXN-9528
S_S2_Ea_076_v1v9_581	RXN1G-637
S_S2_Ea_076_v1v9_581	RXN1G-951
S_S2_Ea_076_v1v9_581	RXN-9540
S_S2_Ea_076_v1v9_581	RXN1G-408
S_S2_Ea_076_v1v9_581	RXN1G-409
S_S2_Ea_076_v1v9_581	RXN1G-617
S_S2_Ea_076_v1v9_581	RXN1G-613
S_S2_Ea_076_v1v9_581	RXN1G-384
S_S2_Ea_076_v1v9_581	RXN1G-469
S_S2_Ea_076_v1v9_581	RXN-16630
S_S2_Ea_076_v1v9_581	RXN1G-72
S_S2_Ea_076_v1v9_581	RXN1G-349
S_S2_Ea_076_v1v9_581	RXN1G-163
S_S2_Ea_076_v1v9_581	RXN-16616
S_S2_Ea_076_v1v9_581	RXN1G-853
S_S2_Ea_076_v1v9_581	RXN-11476
S_S2_Ea_076_v1v9_581	RXN1G-184
S_S2_Ea_076_v1v9_581	RXN1G-182
S_S2_Ea_076_v1v9_581	RXN1G-364
S_S2_Ea_076_v1v9_581	RXN1G-287
S_S2_Ea_076_v1v9_581	RXN1G-1053
S_S2_Ea_076_v1v9_581	RXN1G-1050
S_S2_Ea_076_v1v9_581	RXN-9633
S_S2_Ea_076_v1v9_581	RXN1G-262
S_S2_Ea_076_v1v9_581	RXN1G-260
S_S2_Ea_076_v1v9_582	RXN-10060
S_S2_Ea_076_v1v9_582	RXN-9518
S_S2_Ea_076_v1v9_582	RXN-9514
S_S2_Ea_076_v1v9_582	RXN-10655
S_S2_Ea_076_v1v9_582	RXN-10659
S_S2_Ea_076_v1v9_582	RXN-9536
S_S2_Ea_076_v1v9_582	RXN1G-240
S_S2_Ea_076_v1v9_582	RXN1G-203
S_S2_Ea_076_v1v9_582	RXN-13008
S_S2_Ea_076_v1v9_582	RXN-9556
S_S2_Ea_076_v1v9_582	RXN-9552
S_S2_Ea_076_v1v9_582	RXN1G-1247
S_S2_Ea_076_v1v9_582	RXN1G-881
S_S2_Ea_076_v1v9_582	RXN-16622
S_S2_Ea_076_v1v9_582	RXN-16626
S_S2_Ea_076_v1v9_582	RXN1G-358
S_S2_Ea_076_v1v9_582	RXN1G-157
S_S2_Ea_076_v1v9_582	RXN1G-508
S_S2_Ea_076_v1v9_582	RXN-9532
S_S2_Ea_076_v1v9_582	RXN0-2142
S_S2_Ea_076_v1v9_582	RXN1G-717
S_S2_Ea_076_v1v9_582	RXN-11480
S_S2_Ea_076_v1v9_582	RXN1G-481
S_S2_Ea_076_v1v9_582	RXN1G-252
S_S2_Ea_076_v1v9_582	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_076_v1v9_582	RXN-9524
S_S2_Ea_076_v1v9_582	RXN-9528
S_S2_Ea_076_v1v9_582	RXN1G-637
S_S2_Ea_076_v1v9_582	RXN1G-951
S_S2_Ea_076_v1v9_582	RXN-9540
S_S2_Ea_076_v1v9_582	RXN1G-408
S_S2_Ea_076_v1v9_582	RXN1G-409
S_S2_Ea_076_v1v9_582	RXN1G-617
S_S2_Ea_076_v1v9_582	RXN1G-613
S_S2_Ea_076_v1v9_582	RXN1G-384
S_S2_Ea_076_v1v9_582	RXN1G-469
S_S2_Ea_076_v1v9_582	RXN-16630
S_S2_Ea_076_v1v9_582	RXN1G-72
S_S2_Ea_076_v1v9_582	RXN1G-349
S_S2_Ea_076_v1v9_582	RXN1G-163
S_S2_Ea_076_v1v9_582	RXN-16616
S_S2_Ea_076_v1v9_582	RXN1G-853
S_S2_Ea_076_v1v9_582	RXN-11476
S_S2_Ea_076_v1v9_582	RXN1G-184
S_S2_Ea_076_v1v9_582	RXN1G-182
S_S2_Ea_076_v1v9_582	RXN1G-364
S_S2_Ea_076_v1v9_582	RXN1G-287
S_S2_Ea_076_v1v9_582	RXN1G-1053
S_S2_Ea_076_v1v9_582	RXN1G-1050
S_S2_Ea_076_v1v9_582	RXN-9633
S_S2_Ea_076_v1v9_582	RXN1G-262
S_S2_Ea_076_v1v9_582	RXN1G-260
S_S2_Ea_076_v1v9_583	RXN-10060
S_S2_Ea_076_v1v9_583	RXN-9518
S_S2_Ea_076_v1v9_583	RXN-9514
S_S2_Ea_076_v1v9_583	RXN-10655
S_S2_Ea_076_v1v9_583	RXN-10659
S_S2_Ea_076_v1v9_583	RXN-9536
S_S2_Ea_076_v1v9_583	RXN1G-240
S_S2_Ea_076_v1v9_583	RXN1G-203
S_S2_Ea_076_v1v9_583	RXN-13008
S_S2_Ea_076_v1v9_583	RXN-9556
S_S2_Ea_076_v1v9_583	RXN-9552
S_S2_Ea_076_v1v9_583	RXN1G-1247
S_S2_Ea_076_v1v9_583	RXN1G-881
S_S2_Ea_076_v1v9_583	RXN-16622
S_S2_Ea_076_v1v9_583	RXN-16626
S_S2_Ea_076_v1v9_583	RXN1G-358
S_S2_Ea_076_v1v9_583	RXN1G-157
S_S2_Ea_076_v1v9_583	RXN1G-508
S_S2_Ea_076_v1v9_583	RXN-9532
S_S2_Ea_076_v1v9_583	RXN0-2142
S_S2_Ea_076_v1v9_583	RXN1G-717
S_S2_Ea_076_v1v9_583	RXN-11480
S_S2_Ea_076_v1v9_583	RXN1G-481
S_S2_Ea_076_v1v9_583	RXN1G-252
S_S2_Ea_076_v1v9_583	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_076_v1v9_583	RXN-9524
S_S2_Ea_076_v1v9_583	RXN-9528
S_S2_Ea_076_v1v9_583	RXN1G-637
S_S2_Ea_076_v1v9_583	RXN1G-951
S_S2_Ea_076_v1v9_583	RXN-9540
S_S2_Ea_076_v1v9_583	RXN1G-408
S_S2_Ea_076_v1v9_583	RXN1G-409
S_S2_Ea_076_v1v9_583	RXN1G-617
S_S2_Ea_076_v1v9_583	RXN1G-613
S_S2_Ea_076_v1v9_583	RXN1G-384
S_S2_Ea_076_v1v9_583	RXN1G-469
S_S2_Ea_076_v1v9_583	RXN-16630
S_S2_Ea_076_v1v9_583	RXN1G-72
S_S2_Ea_076_v1v9_583	RXN1G-349
S_S2_Ea_076_v1v9_583	RXN1G-163
S_S2_Ea_076_v1v9_583	RXN-16616
S_S2_Ea_076_v1v9_583	RXN1G-853
S_S2_Ea_076_v1v9_583	RXN-11476
S_S2_Ea_076_v1v9_583	RXN1G-184
S_S2_Ea_076_v1v9_583	RXN1G-182
S_S2_Ea_076_v1v9_583	RXN1G-364
S_S2_Ea_076_v1v9_583	RXN1G-287
S_S2_Ea_076_v1v9_583	RXN1G-1053
S_S2_Ea_076_v1v9_583	RXN1G-1050
S_S2_Ea_076_v1v9_583	RXN-9633
S_S2_Ea_076_v1v9_583	RXN1G-262
S_S2_Ea_076_v1v9_583	RXN1G-260
S_S2_Ea_076_v1v9_584	RXN-10060
S_S2_Ea_076_v1v9_584	RXN-9518
S_S2_Ea_076_v1v9_584	RXN-9514
S_S2_Ea_076_v1v9_584	RXN-10655
S_S2_Ea_076_v1v9_584	RXN-10659
S_S2_Ea_076_v1v9_584	RXN-9536
S_S2_Ea_076_v1v9_584	RXN1G-240
S_S2_Ea_076_v1v9_584	RXN1G-203
S_S2_Ea_076_v1v9_584	RXN-13008
S_S2_Ea_076_v1v9_584	RXN-9556
S_S2_Ea_076_v1v9_584	RXN-9552
S_S2_Ea_076_v1v9_584	RXN1G-1247
S_S2_Ea_076_v1v9_584	RXN1G-881
S_S2_Ea_076_v1v9_584	RXN-16622
S_S2_Ea_076_v1v9_584	RXN-16626
S_S2_Ea_076_v1v9_584	RXN1G-358
S_S2_Ea_076_v1v9_584	RXN1G-157
S_S2_Ea_076_v1v9_584	RXN1G-508
S_S2_Ea_076_v1v9_584	RXN-9532
S_S2_Ea_076_v1v9_584	RXN0-2142
S_S2_Ea_076_v1v9_584	RXN1G-717
S_S2_Ea_076_v1v9_584	RXN-11480
S_S2_Ea_076_v1v9_584	RXN1G-481
S_S2_Ea_076_v1v9_584	RXN1G-252
S_S2_Ea_076_v1v9_584	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_076_v1v9_584	RXN-9524
S_S2_Ea_076_v1v9_584	RXN-9528
S_S2_Ea_076_v1v9_584	RXN1G-637
S_S2_Ea_076_v1v9_584	RXN1G-951
S_S2_Ea_076_v1v9_584	RXN-9540
S_S2_Ea_076_v1v9_584	RXN1G-408
S_S2_Ea_076_v1v9_584	RXN1G-409
S_S2_Ea_076_v1v9_584	RXN1G-617
S_S2_Ea_076_v1v9_584	RXN1G-613
S_S2_Ea_076_v1v9_584	RXN1G-384
S_S2_Ea_076_v1v9_584	RXN1G-469
S_S2_Ea_076_v1v9_584	RXN-16630
S_S2_Ea_076_v1v9_584	RXN1G-72
S_S2_Ea_076_v1v9_584	RXN1G-349
S_S2_Ea_076_v1v9_584	RXN1G-163
S_S2_Ea_076_v1v9_584	RXN-16616
S_S2_Ea_076_v1v9_584	RXN1G-853
S_S2_Ea_076_v1v9_584	RXN-11476
S_S2_Ea_076_v1v9_584	RXN1G-184
S_S2_Ea_076_v1v9_584	RXN1G-182
S_S2_Ea_076_v1v9_584	RXN1G-364
S_S2_Ea_076_v1v9_584	RXN1G-287
S_S2_Ea_076_v1v9_584	RXN1G-1053
S_S2_Ea_076_v1v9_584	RXN1G-1050
S_S2_Ea_076_v1v9_584	RXN-9633
S_S2_Ea_076_v1v9_584	RXN1G-262
