pathway	plate1_1030R_0_M_NS1_week10_S77_	plate1_1030R_R_M_NS1_week10_S78_	plate1_2472R_0_F_NS1_week10_S73_	plate1_2472R_R_F_NS1_week10_S74_	plate1_3874R_0_F_NS1_week10_S75_	plate1_3874R_L_F_NS1_week10_S76_	plate1_3974R_0_M_NS1_week10_S79_	plate1_3974R_L_M_NS1_week10_S80_	plate1_T1D_NS1_defined_mouse_ino	plate2_036R_R_M_NS1_week5_S18_L0	plate2_036R_R_M_NS1_week6_S19_L0	plate2_036R_R_M_NS1_week7_S20_L0	plate2_036R_R_M_NS1_week9_S21_L0	plate2_1030R_L_M_NS1_week5_S22_L	plate2_1030R_L_M_NS1_week6_S23_L	plate2_1030R_L_M_NS1_week7_S24_L	plate2_1030R_L_M_NS1_week9_S25_L	plate2_1121R_0_M_NS1_week5_S26_L	plate2_1121R_0_M_NS1_week6_S27_L	plate2_1121R_0_M_NS1_week7_S28_L	plate2_1121R_0_M_NS1_week9_S29_L	plate2_1151R_R_M_NS1_week5_S30_L	plate2_1151R_R_M_NS1_week6_S31_L	plate2_1151R_R_M_NS1_week7_S32_L	plate2_1151R_R_M_NS1_week9_S33_L	plate2_1193R_R_F_NS1_week5_S1_L0	plate2_1193R_R_F_NS1_week6_S2_L0	plate2_1193R_R_F_NS1_week7_S3_L0	plate2_1193R_R_F_NS1_week9_S4_L0	plate2_2529R_R_F_NS1_week5_S5_L0	plate2_2529R_R_F_NS1_week6_S6_L0	plate2_2529R_R_F_NS1_week7_S7_L0	plate2_2529R_R_F_NS1_week9_S8_L0	plate2_3861R_R_M_NS1_week9_S34_L	plate2_3971R_L_F_NS1_week5_S9_L0	plate2_3971R_L_F_NS1_week6_S10_L	plate2_3971R_L_F_NS1_week7_S11_L	plate2_3971R_L_F_NS1_week9_S12_L	plate2_3975R_0_F_NS1_week9_S13_L	plate2_3975R_R_F_NS1_week5_S14_L	plate2_3975R_R_F_NS1_week6_S15_L	plate2_3975R_R_F_NS1_week7_S16_L	plate2_3975R_R_F_NS1_week9_S17_L	plate4_036R_0_M_NS1_week5_S41_L0	plate4_036R_0_M_NS1_week9_S62_L001	plate4_036R_L_M_NS1_week5_S42_L0	plate4_036R_L_M_NS1_week9_S63_L001	plate4_036R_NS1_week18_S34_L001	plate4_036R_RL_M_NS1_week5_S43_L	plate4_036R_RL_M_NS1_week9_S64_L001	plate4_036R_RR_M_NS1_week5_S44_L	plate4_036R_RR_M_NS1_week9_S65_L001	plate4_1030R_RR_M_NS1_week5_S45_	plate4_1030R_RR_M_NS1_week9_S66_	plate4_1121R_L_M_NS1_week5_S46_L	plate4_1121R_L_M_NS1_week9_S67_L	plate4_1121R_NS1_week19_S35_L001	plate4_1121R_RL_M_NS1_diabetes_S	plate4_1121R_RL_M_NS1_week5_S48_	plate4_1121R_RL_M_NS1_week9_S69_	plate4_1121R_RR_M_NS1_week5_S49_	plate4_1121R_RR_M_NS1_week9_S70_	plate4_1121R_R_M_NS1_week5_S47_L	plate4_1121R_R_M_NS1_week9_S68_L	plate4_1151R_0_M_NS1_week5_S50_L	plate4_1151R_0_M_NS1_week9_S71_L	plate4_1151R_NS1_week21_S36_L001	plate4_1151R_R_M_NS1_diabetes_S2	plate4_1193R_0_F_NS1_week5_S51_L	plate4_1193R_0_F_NS1_week9_S72_L	plate4_1193R_L_F_NS1_diabetes_S2	plate4_1193R_L_F_NS1_week5_S52_L	plate4_1193R_L_F_NS1_week9_S73_L	plate4_1193R_NS1_week24_S38_L001	plate4_2529R_0_F_NS1_week5_S53_L	plate4_2529R_0_F_NS1_week9_S74_L	plate4_2529R_L_F_NS1_diabetes_S2	plate4_2529R_L_F_NS1_week5_S54_L	plate4_2529R_L_F_NS1_week9_S75_L	plate4_2529R_NS1_week22_S37_L001	plate4_2529R_RL_F_NS1_week5_S55_	plate4_2529R_RL_F_NS1_week9_S76_	plate4_3861R_0_M_NS1_week5_S56_L	plate4_3861R_0_M_NS1_week9_S77_L	plate4_3861R_L_M_NS1_diabetes_S2	plate4_3861R_L_M_NS1_week5_S57_L	plate4_3861R_L_M_NS1_week9_S78_L	plate4_3861R_NS1_week28_S39_L001	plate4_3861R_R_M_NS1_week5_S58_L	plate4_3971R_0_F_NS1_week5_S59_L	plate4_3971R_0_F_NS1_week9_S79_L	plate4_3971R_NS1_week30_S40_L001	plate4_3971R_RL_F_NS1_diabetes_S	plate4_3971R_RL_F_NS1_week9_S81_	plate4_3971R_R_F_NS1_diabetes_S2	plate4_3971R_R_F_NS1_week9_S80_L	plate4_3975R_0_F_NS1_week5_S60_L	plate4_3975R_L_F_NS1_diabetes_S3	plate4_3975R_L_F_NS1_week5_S61_L	plate4_3975R_L_F_NS1_week9_S82_L	plate4_3975R_NS1_week14_S33_L001	plate4_3975R_RL_F_NS1_diabetes_S	plate4_3975R_RL_F_NS1_week9_S83_	plate4_3975R_R_F_NS1_diabetes_S3	plate4_NS1_defined_inocula_S88_L	plate5_2808_NS1_0_Female_week5_S	plate5_2808_NS1_0_Female_week9_S	plate5_2808_NS1_L_Female_week5_S	plate5_2808_NS1_L_Female_week9_S	plate5_2808_NS1_RR_Female_week5_	plate5_2808_NS1_RR_Female_week9_	plate5_2808_NS1_R_Female_week5_S	plate5_2808_NS1_R_Female_week9_S	plate5_2824_NS1_0_Male_week5_S43	plate5_2824_NS1_0_Male_week9_S55	plate5_2824_NS1_L_Male_week5_S44	plate5_2824_NS1_L_Male_week9_S56	plate5_2824_NS1_R_Male_week5_S45	plate5_2824_NS1_R_Male_week9_S57	plate5_2864_NS1_R_Male_week5_S46	plate5_2864_NS1_R_Male_week9_S58	plate5_2893_NS1_0_Male_week5_S47	plate5_2893_NS1_0_Male_week9_S59	plate5_2893_NS1_R_Male_week5_S48	plate5_2893_NS1_R_Male_week9_S60	plate5_2999_NS1_0_Female_week5_S	plate5_2999_NS1_0_Female_week9_S	plate5_2999_NS1_R_Female_week5_S	plate5_2999_NS1_R_Female_week9_S	plate5_NS1_mouse_inoculum_S35_L0
PWY-7229	13017.621270693275	10479.20659083923	14173.449551711365	12620.030687160188	12697.858858884241	10230.66596597707	12583.27396177476	13627.355306470361	7502.741324978393	11627.550646878499	9696.538415138524	12814.144999565717	11023.984492576774	11079.415984893834	10920.403098905355	17955.794709789636	13420.662265596859	13747.396751003746	14706.813557684853	12649.630446968764	11363.117489600674	7459.427132285382	11621.597721242724	13902.547510931534	11782.465769639506	5070.5269297401555	8384.610428418151	12227.77477819739	10423.254986056174	6351.836800226509	7525.329312222454	12494.60899759017	12195.534386816593	11537.409459226556	10760.418418881005	11666.031245368735	10524.01385410289	9345.677547709169	13281.501633241225	11693.35048318013	13453.095861030099	16447.826608001837	15396.052692890993	5811.013613098254	5859.352839264958	6210.980744987674	6368.4236285450315	6785.885282516787	6644.2990080554855	5883.50903768026	9321.61551599814	8127.338771644861	8349.363687539117	8027.790156456096	9210.568048839577	10196.01492521001	8052.206101566391	8431.763447377498	10262.782086277148	11738.560378420494	6751.361770686886	11084.879799553793	7734.502663870807	8377.256626377883	4171.609076327005	11344.78206282598	10576.390603139595	12897.6391979427	6838.026067092148	6611.7187888798535	6448.638451124235	5992.387425144017	6227.895332650689	7848.102020943413	7080.919527953643	9918.841998411894	7051.803350899004	6585.362132213004	8841.10630478007	9621.027136210938	6425.621862677811	9580.980566344932	5954.534762576053	6395.941718155923	5515.098598937289	4696.185863095062	6693.377100378506	9496.83877162783	7811.846530861621	7800.7192520788	10086.787694338596	12466.525542740483	6018.706233230157	7886.304528626354	7107.289093596058	4974.449446798455	6575.056401305396	8485.146165627093	8233.284589485293	9403.071435404969	5531.168826027905	7274.002266324919	6862.647949870355	6981.74130695999	6422.455497660418	24302.68237826722	13002.000722984107	14254.214265396748	10766.85727420584	5158.550999395413	14210.099129960698	14739.942723929302	12524.594618360723	8592.58371603987	16716.532377947893	11397.374444333273	10546.445689846767	9516.275224527506	12423.458871291046	7925.650314989931	14590.075505383807	9587.346723226792	16516.34942231267	7866.201883374278	19390.676778210167	7651.135119495382	11523.492549582536	22573.12746661784	17927.284587560833	9901.340002073479
PWY-7234	1113.2463636363636	858.1845454545453	849.1863636363637	919.0300000000001	765.56	839.120909090909	737.4381818181819	1123.1618181818183	5027.34	739.0427272727272	531.9718181818182	646.44	713.6772727272727	1099.7272727272727	480.64181818181817	567.0854545454545	545.5927272727273	962.1963636363636	560.4563636363637	547.9063636363636	642.1863636363636	566.5827272727272	695.9463636363637	609.7218181818182	500.1909090909091	590.6890909090909	297.17090909090905	420.1172727272727	496.32090909090914	370.92181818181814	404.27181818181816	418.5	726.7127272727272	740.6745454545455	846.0027272727272	675.4427272727272	571.1418181818182	523.0781818181817	672.0427272727272	811.7936363636363	458.4572727272727	706.4172727272727	559.0554545454546	584.2836363636363	280.49454545454546	556.8690909090909	328.5018181818182	638.9690909090909	531.9445454545455	345.6136363636364	959.1627272727272	442.7918181818182	491.38636363636357	359.30636363636364	657.9654545454547	513.5663636363637	481.09000000000003	656.8954545454545	990.0209090909092	503.01909090909083	607.1545454545454	669.7672727272728	794.0490909090909	367.0318181818182	278.93545454545455	646.5181818181818	767.7236363636364	933.9736363636364	651.8445454545454	275.1054545454545	750.3845454545454	481.16090909090906	291.1136363636364	467.6245454545454	472.94818181818175	560.1090909090908	630.3772727272727	296.9336363636363	435.1036363636364	770.5927272727272	548.2499999999999	511.5090909090909	534.2409090909091	408.62545454545455	398.25636363636363	352.6572727272727	446.02272727272725	973.5445454545454	632.8154545454545	538.7336363636364	444.3309090909091	1490.2954545454545	395.5709090909091	414.7963636363636	959.2254545454546	176.91454545454548	797.6472727272726	381.61545454545455	1369.451818181818	413.92636363636365	303.47636363636366	899.1163636363636	286.8509090909091	571.08	4197.426363636364	987.8690909090908	952.5145454545454	899.47	716.8481818181817	267.5181818181818	961.0354545454545	878.9345454545454	627.1963636363637	832.6027272727273	1379.3145454545454	1095.32	717.3772727272727	766.4581818181817	883.0690909090907	576.6281818181818	1113.0663636363636	728.5245454545455	953.5990909090907	473.50636363636363	1336.871818181818	710.2	494.0354545454545	1956.159090909091	1282.7554545454548	7035.067272727272
PWY-7237	1798.75	1855.4	1518.9	1424.3	1684.8	1909.15	1891.7	2201.35	2859.65	2547.35	3328.8	1125.4	2519.15	2556.85	590.5	1067.95	2971.15	1944.9	971.85	1316.0	2496.85	2653.95	3528.2	3075.3	2706.9	1636.3	1594.4	500.45	4099.4	1498.4	1152.4	1558.2	3041.7	4966.9	3463.05	3009.25	1648.95	4464.25	2763.6	1733.7	2279.9	672.95	3650.95	664.15	2322.3	1651.35	1564.95	618.8	1336.75	1528.15	1849.55	2204.75	898.3	2028.6	1562.65	1270.65	895.55	2010.25	1415.7	1669.3	1127.9	1446.15	1140.0	1923.55	1795.85	1830.95	1293.95	735.45	1379.25	1878.7	354.8	868.85	2583.5	800.5	1373.1	1197.85	1135.4	1001.3	1471.75	795.95	2237.55	1764.1	1780.1	1853.4	932.35	1915.8	1584.55	282.1	2478.0	2477.5	2151.1	690.4000000000001	414.8	3273.85	540.15	2906.7	1331.45	577.9	815.25	2774.35	927.65	1114.1	1845.1	1619.15	1582.25	6505.4	4328.2	2357.65	3709.55	1814.85	3706.85	2707.6	3265.2	1846.8	5995.3	4073.85	3669.35	4172.8	3866.1	2431.3	3460.55	2449.1	3487.2	3077.9	5492.55	2035.7	790.45	4731.45	2166.45	3442.6499999999996
PWY-7242	12045.087669734221	11621.009633486443	12855.49881420782	11578.221400806657	11640.347735281794	11726.17958765707	12367.541848800212	12733.321654503954	14077.890425675307	14823.366384458157	17614.547665002	11668.354945954416	13368.542712868903	24536.562413174368	20170.19788313439	9609.49510078212	12888.78697078985	11592.960717269696	11058.224242999253	10112.181594045755	12998.357376921955	19290.943550340704	16643.0175402141	14553.774774404981	14290.29489502852	20176.504502039505	12956.533481243063	11098.405375040493	13629.064765311963	15937.866269938293	15722.292871785974	11444.159599114415	10571.515633412871	13511.668244212133	16885.304376623026	15045.085499967678	13363.48152398738	17300.54896979983	17736.318148610466	13910.356354964784	12967.019885322992	10857.206810569183	17500.483122540365	12518.694312618329	12371.85283043525	13463.153749901338	9940.82387072845	14563.661302329934	13190.399511195017	8164.7357735081805	17064.697613668955	13375.159539066934	16130.810025571876	10311.536855977123	13398.795080317479	9385.346989404457	9765.052455735833	16859.363253646225	12300.416613622885	13161.771778609696	8769.282375898722	12330.02161947477	10041.620014775262	12435.16428605715	14272.55962371842	10751.333228738646	13773.41702179431	14024.321680011544	13377.469465508504	12825.022828945936	8298.261312440824	13556.717839280047	11341.966590233187	9584.925888103042	14574.497823344054	9632.905667759902	8670.683958062125	11906.79418490538	9575.735024984366	10599.032328126455	14451.731177288464	9258.995971058066	13484.95750370989	9908.984437066934	9904.367344460674	9300.328350703281	9973.554836248919	9368.132864057263	11516.509645115217	10802.866501910212	11725.404357122676	9523.644901032196	11157.145656613273	11003.471275347318	8112.476167057926	12697.974597901892	9088.144651227825	10486.242894597084	10349.09271549395	12017.117750028487	10266.88780846879	8361.044788662373	11464.000557488327	10639.894308732544	8481.403210191893	35204.070265451075	18149.462200049216	15834.50790190614	14274.348145013966	7660.116169493679	14243.00575509	18824.3476997276	13132.568283669965	14751.801829764165	22189.928993946676	20425.674331275797	11697.101490540368	20012.330927680523	14541.360525498483	12933.303445249578	15984.666591354635	13501.310454679384	16199.413148937248	15292.335431702197	21020.099224475714	12040.670467001033	9670.675287028238	26340.175977768904	16381.420481604859	13246.05863528683
PWY-7254	9084.252112852666	8519.09326645768	9740.36904075235	9008.487987460816	8850.89134796238	8133.467962382444	9027.63167398119	9472.246344827583	8070.2680626959245	10162.907435736679	11947.920263322885	8091.252150470219	9127.249956112852	17786.163949843256	14567.956062695923	7127.007460815047	8517.913316614422	8263.544539184953	7908.433504702193	6737.4839623824455	8814.501780564266	13608.49252664577	11472.600300940438	10379.073479623827	9413.614984326017	15434.389354231977	9614.8811661442	8427.317304075234	9100.736087774294	12422.530344827586	11429.750068965517	8217.156639498431	6697.604576802508	7511.019347962382	12087.66135423197	10251.068087774294	9312.289128526645	10858.940840125393	13155.046645768025	10065.003648902823	9257.060802507836	8598.86851410658	11811.327573667711	9892.555373040752	8375.387849529781	10061.559122257051	7245.789931034482	11813.25765517241	9855.211109717868	5827.137705329153	13207.065479623823	9886.640200626958	13129.872112852663	7077.788990595611	10236.815360501567	7097.914344827585	7721.114934169277	12096.209642633228	9446.825943573667	10070.59060815047	6763.809517241378	8945.996877742948	7618.821855799372	8805.69114733542	10464.078808777429	7865.220827586207	11320.66815047022	11903.26389968652	9706.294721003136	8602.791874608149	6827.095034482758	10587.752614420064	7209.880025078371	7470.096376175547	11327.522858934164	7307.854307210031	6365.845993730406	9156.682984326018	7098.976213166144	8588.936614420061	10598.54174294671	6806.780952978055	9566.254043887147	7199.3460188087765	7880.900163009403	5756.160601880878	6969.612564263324	7626.052401253919	7546.498495297805	7390.316200626959	8206.092150470218	7518.199862068966	8490.496213166143	6867.656689655171	6108.75848275862	7587.2330407523505	6339.146031347961	8455.17761755486	7749.031862068963	7977.651235109717	7469.153717868338	6424.470432601881	7513.629178683385	7500.865504702194	5464.3101065830715	25160.713053291536	11365.271736677112	11500.114570532913	8860.44315987461	4954.176865203762	8844.63321630094	13769.11628840125	8357.112451410658	11122.613981191225	14436.324263322882	14585.532112852663	6761.025968652037	13710.847485893413	8889.29721630094	8884.587197492161	11185.883661442007	9687.396526645767	10845.966733542318	10814.749504702195	13209.69615047022	8737.623611285264	6916.700426332288	18808.42190595611	11682.548351097177	7872.498695924764
PWY-7315	11337.386638655467	9180.61994397759	12296.63168067227	11403.620140056024	10718.520896358545	9087.127815126052	10941.085966386554	12418.410896358546	7780.290924369749	10141.90831932773	9607.18467787115	10863.234565826331	9960.568207282913	9896.92767507003	8788.009159663863	14782.65955182073	12036.005770308124	12004.783809523811	12456.597058823529	10781.19319327731	10060.812605042018	7063.824089635854	10909.755854341738	12379.523081232492	11011.180280112047	4655.475154061624	7389.012913165266	9855.466246498598	11403.462633053217	5137.508207282914	6178.514761904761	10520.441708683473	11241.241540616247	12544.390532212887	9456.241624649861	10149.518179271707	9046.934173669466	9589.141204481792	12463.22658263305	10127.604089635855	11637.141736694677	14104.992464985993	14493.656806722689	4902.547170868347	5905.415574229691	5673.672773109243	6118.79462184874	5784.753921568627	5637.019467787115	5518.767198879552	7606.8060504201685	8146.301204481793	6798.425462184873	7953.65619047619	7820.860224089636	9217.663921568626	7230.499971988796	8524.725518207282	8478.729467787114	10437.024481792718	5578.6796918767495	10151.087422969187	6350.3914565826335	7779.581792717085	4038.088235294118	9790.086022408963	9588.273193277311	11223.548599439782	5738.060560224089	6078.670504201681	5483.337927170868	5035.688739495798	6346.600728291317	6898.758487394957	6219.736386554621	9009.211036414568	6226.303585434172	5449.157338935574	8172.993893557423	8493.252829131654	6085.601176470589	8718.65056022409	5347.887170868346	6305.723473389356	5049.21081232493	4329.937899159663	6216.563445378151	7948.716582633054	6488.6887394957985	6960.099803921568	9447.283893557422	10023.835910364145	4355.627983193278	7906.287226890756	6166.820196078432	5435.371596638655	5498.913865546218	6590.640840336134	6518.687478991597	9104.717114845938	4845.092605042018	6145.972408963586	6420.269915966386	6965.921932773109	5963.56456582633	21384.582549019604	12892.340700280112	12298.188543417367	10773.63549019608	4750.652829131654	12976.694677871148	11627.415966386552	11300.751652661067	7506.7749019607845	16588.536386554624	9631.42619047619	10007.714145658263	7659.94675070028	11268.664901960783	7074.727142857143	14824.70179271709	8294.866218487394	14788.244537815124	7085.656330532212	18242.755266106444	6626.172689075631	9556.625630252098	19525.233669467787	15518.260364145657	9089.726778711483
PWY-7316	8088.466638655461	7856.513277310925	8820.418347338935	7937.046806722689	7825.037563025209	7227.844481792717	8207.779299719889	8990.960896358543	3203.227591036415	9422.848319327732	10964.158011204483	7144.167899159664	8395.201540616246	15997.977675070028	12343.289159663866	6220.256218487396	8074.522436974791	7303.837142857143	6745.937058823529	5951.973193277311	8240.872605042017	12553.027422969188	10409.102521008404	9667.003081232491	8663.616946778711	14009.23848739496	8898.4962464986	7070.619579831933	8361.749299719888	11469.041540616246	10356.798095238095	7470.545042016806	6685.691540616246	7745.753865546219	11503.95162464986	9561.39817927171	8071.6475070028	10717.767871148459	12126.029915966386	9063.210756302522	8585.25173669468	7127.075798319327	11183.796806722688	8438.310504201681	8147.175574229692	8950.75943977591	6777.187955182072	10629.703921568627	8817.829467787116	5372.283865546218	11840.452717086835	8996.72787114846	11894.102128851542	6318.229523809524	9367.176890756302	6438.597254901961	6699.029971988795	10794.895518207282	8455.659467787114	9269.001148459383	6121.243025210084	7847.947422969188	6770.424789915967	8276.208459383754	9778.471568627452	6949.086022408964	9938.809859943978	10189.288599439777	8725.17056022409	7987.257170868347	5934.6045938375355	9392.525406162464	7020.097394957984	6668.755154061624	10374.076386554621	6514.891036414566	5797.343585434173	8516.47400560224	6291.827226890756	7665.49949579832	9783.614509803921	6468.283893557423	8672.423837535014	6702.813473389356	7293.91081232493	5533.551232492997	5990.043445378151	6460.199915966386	7134.508739495798	7127.023137254902	7683.213893557423	6478.49924369748	7685.211316526611	6722.577226890756	5428.586862745097	7348.058263305322	5529.993865546218	7716.5041736694675	6257.167478991597	7671.003781512605	6686.225938375349	5736.2190756302525	6879.18324929972	6838.035266106443	2436.4212324929968	23688.105882352942	11064.760700280112	10180.335210084033	8752.455490196078	4862.072829131653	8852.074677871147	12615.459299719889	8207.88831932773	9967.368235294118	14047.99305322129	13552.549523809523	7025.937478991596	12685.600084033615	9027.978235294117	8450.057142857142	10204.181792717085	9167.166218487395	10476.777871148459	10281.616330532213	12446.62193277311	8068.369355742298	5805.645630252101	17305.500336134453	10576.193697478991	3330.140112044818
PWY-7323	12348.17697999675	11660.84818974416	13202.903479213568	12172.615645813185	11923.362313290138	11450.260861158427	12514.193101351526	13043.450729053075	11472.475101214575	14581.59802769813	17182.52758493893	11315.306414051063	12932.657508281198	25280.718413212253	20611.137869401107	9744.756537785346	12310.202754628479	11711.179597538328	11242.18908572211	9766.005530518441	12617.53411548305	19588.35022151655	16513.381425649015	14364.161096592523	13704.432124316321	21399.505642543503	13372.728850390735	11521.940671790877	12844.815770985439	17115.14311698094	16084.113797331192	11635.390217664835	9974.524044679923	11729.203037241828	17053.11366087768	14614.89972532975	13229.972764300572	16182.338395203325	17854.292641679003	13966.51536218983	12858.495500029956	11118.589654201365	16950.66366246972	13493.589243214557	12025.24510220746	14077.001419777285	10068.98435865481	15687.402053735741	13740.497364278317	8016.070349085429	18064.346393731124	13647.868333182118	17700.217673528437	10131.311132798659	14107.792342563193	9641.432684527226	10303.103082178533	17202.48031801491	12882.12078177881	13677.538619921084	9252.167134750194	12450.378786400868	10490.35110044423	12428.268395597059	14770.469556590291	10937.873237154517	14870.562391197544	15535.760080167078	13694.072317364398	12473.173382441304	8958.254393063484	14481.730834504539	10581.293033732483	10096.456781333722	15578.62872494458	9863.914055464733	8833.368917153837	12531.816933005795	9812.254511131461	11172.728129811436	14872.982510720614	9464.347805976153	13736.120142804564	9866.059776908527	10534.674862955895	8683.989818969283	9712.712598488415	10082.873398875297	11167.740657667915	10655.417929624844	11615.250814629677	10038.426575857431	11441.70443752086	10081.266874117313	8397.842553140861	11753.765066258102	8987.768646044284	11095.0752446183	10573.290310876395	11414.496152168518	10396.230365690613	8605.17407931114	10966.276129623131	10724.745399029369	7353.325345584647	35635.67884653902	17051.18377540208	16200.635254221912	13257.180611224758	7375.195392096276	13273.946875452577	19380.691679263215	12329.582636594743	15445.365068894387	21161.31288815469	20919.019642680447	10359.610243257355	20312.686998519228	13192.366825619913	12766.176998536352	15756.058947145879	13793.785110664126	15614.525970504403	15562.605337076633	19571.40555713809	12322.334128750073	9538.677472126403	26824.752499987168	16345.002976658596	11176.778547080829
PWY-7328	57.10526315789473	37.10526315789473	34.21052631578947	33.94736842105263	46.315789473684205	65.0	55.26315789473684	60.263157894736835	193.15789473684208	58.1578947368421	34.73684210526316	53.1578947368421	33.1578947368421	41.315789473684205	44.473684210526315	48.68421052631579	36.57894736842105	68.94736842105263	24.473684210526315	22.63157894736842	30.52631578947368	30.0	31.842105263157894	42.368421052631575	42.368421052631575	10.526315789473683	17.63157894736842	33.1578947368421	19.210526315789473	39.21052631578947	41.84210526315789	25.52631578947368	35.526315789473685	29.736842105263158	35.526315789473685	41.57894736842105	39.21052631578947	40.0	31.57894736842105	46.05263157894736	28.94736842105263	33.421052631578945	47.63157894736842	37.10526315789473	18.684210526315788	29.736842105263158	9.473684210526315	12.631578947368421	23.157894736842103	10.0	41.57894736842105	21.842105263157894	43.1578947368421	18.94736842105263	33.1578947368421	23.684210526315788	21.842105263157894	29.473684210526315	45.26315789473684	26.31578947368421	26.57894736842105	29.473684210526315	37.89473684210526	18.421052631578945	25.0	30.789473684210524	25.0	61.315789473684205	40.526315789473685	47.368421052631575	15.789473684210526	24.736842105263158	16.052631578947366	15.26315789473684	28.421052631578945	29.210526315789473	20.263157894736842	48.94736842105263	25.263157894736842	18.684210526315788	18.157894736842103	35.0	42.89473684210526	19.473684210526315	12.631578947368421	16.31578947368421	31.31578947368421	31.57894736842105	33.94736842105263	28.157894736842103	36.05263157894737	25.789473684210524	43.94736842105263	27.89473684210526	13.157894736842104	25.789473684210524	32.10526315789473	35.78947368421053	40.526315789473685	22.63157894736842	20.0	23.157894736842103	24.736842105263158	19.736842105263158	71.57894736842105	71.84210526315789	60.52631578947368	31.31578947368421	61.84210526315789	17.105263157894736	60.263157894736835	52.10526315789473	56.315789473684205	33.1578947368421	66.57894736842105	43.68421052631579	36.57894736842105	68.68421052631578	64.73684210526315	30.26315789473684	53.1578947368421	45.26315789473684	36.57894736842105	28.157894736842103	62.89473684210526	24.210526315789473	56.315789473684205	88.68421052631578	80.78947368421052	119.47368421052632
PWY-7371	323.0	283.0	321.0	422.0	111.0	221.0	242.0	501.0	1833.5	82.0	215.0	280.5	278.5	35.5	72.0	118.0	162.5	28.5	75.0	146.0	293.5	36.0	75.5	116.5	156.0	27.0	62.5	162.0	202.5	45.5	38.0	79.0	228.5	388.0	54.5	153.5	217.5	249.0	411.0	79.0	137.0	384.0	172.0	41.0	130.0	56.0	156.0	200.5	74.5	163.5	60.5	219.0	32.0	101.0	31.5	287.5	154.0	127.5	48.5	260.5	22.5	364.5	30.0	234.5	6.5	147.0	382.0	175.0	22.0	136.5	163.0	29.0	141.0	202.5	24.5	272.0	214.0	25.0	150.5	322.0	20.0	194.5	22.0	247.5	205.0	29.0	189.0	255.0	26.0	66.0	193.0	368.0	50.5	205.5	424.5	77.0	33.0	85.5	35.0	180.0	174.5	266.5	124.5	149.5	1984.0	133.5	433.0	132.5	178.5	32.0	381.5	73.5	192.5	83.0	525.0	51.0	243.5	97.5	212.0	67.5	638.5	129.5	258.5	54.5	427.0	76.5	134.5	119.0	774.5	3430.0
PWY-7374	323.0	283.0	321.0	422.0	111.0	221.0	242.0	501.0	1833.5	82.0	215.0	280.5	278.5	35.5	72.0	118.0	162.5	28.5	75.0	146.0	293.5	36.0	75.5	116.5	156.0	27.0	62.5	162.0	202.5	45.5	38.0	79.0	228.5	388.0	54.5	153.5	217.5	249.0	411.0	79.0	137.0	384.0	172.0	41.0	130.0	56.0	156.0	200.5	74.5	163.5	60.5	219.0	32.0	101.0	31.5	287.5	154.0	127.5	48.5	260.5	22.5	364.5	30.0	234.5	6.5	147.0	382.0	175.0	22.0	136.5	163.0	29.0	141.0	202.5	24.5	272.0	214.0	25.0	150.5	322.0	20.0	194.5	22.0	247.5	205.0	29.0	189.0	255.0	26.0	66.0	193.0	368.0	50.5	205.5	424.5	77.0	33.0	85.5	35.0	180.0	174.5	266.5	124.5	149.5	1984.0	133.5	433.0	132.5	178.5	32.0	381.5	73.5	192.5	83.0	525.0	51.0	243.5	97.5	212.0	67.5	638.5	129.5	258.5	54.5	427.0	76.5	134.5	119.0	774.5	3430.0
PWY-7399	17.647058823529413	21.176470588235293	17.258823529411764	0.0	0.0	16.08235294117647	20.388235294117646	21.56470588235294	27.847058823529416	21.964705882352945	13.729411764705883	16.47058823529412	0.0	0.0	20.388235294117646	0.0	20.388235294117646	18.03529411764706	20.0	21.176470588235293	16.47058823529412	0.0	20.0	0.0	25.494117647058825	0.0	0.0	12.941176470588236	21.964705882352945	0.0	0.0	14.117647058823529	0.0	18.823529411764707	0.0	14.505882352941176	17.258823529411764	22.35294117647059	8.623529411764705	0.0	0.0	12.552941176470588	18.03529411764706	0.0	7.847058823529412	9.411764705882353	0.0	23.14117647058824	0.0	9.8	0.0	11.764705882352942	0.0	16.858823529411765	7.847058823529412	9.411764705882353	5.094117647058824	23.14117647058824	10.976470588235294	0.0	0.0	20.0	7.447058823529412	10.588235294117647	0.0	0.0	10.588235294117647	14.117647058823529	0.0	16.08235294117647	6.670588235294118	4.705882352941177	12.941176470588236	0.0	7.847058823529412	8.23529411764706	7.847058823529412	3.5294117647058822	7.447058823529412	22.35294117647059	9.411764705882353	6.670588235294118	10.976470588235294	6.270588235294118	9.8	3.5294117647058822	0.0	12.15294117647059	0.0	0.0	12.941176470588236	9.023529411764706	13.329411764705883	12.15294117647059	12.941176470588236	15.682352941176472	0.0	13.729411764705883	14.505882352941176	0.0	12.941176470588236	6.670588235294118	13.729411764705883	0.0	27.44705882352941	28.235294117647058	24.317647058823532	17.258823529411764	15.682352941176472	7.847058823529412	14.117647058823529	21.176470588235293	13.729411764705883	0.0	21.56470588235294	12.941176470588236	14.117647058823529	9.8	31.376470588235296	0.0	0.0	19.611764705882354	16.08235294117647	18.43529411764706	33.72941176470589	0.0	15.682352941176472	22.35294117647059	16.858823529411765	41.56470588235294
