Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2529R_L_F_NS1_diabetes_S26_L001_R1_001	(1.0, 1.5015252335266878)	(2.0, 0.6859599487900867)	(3.0, 0.4077826423683004)	(4.0, 0.354043844536819)	(5.0, 0.29240228231835497)	(6.0, 0.25604956613823515)	(7.0, 0.18808579241018508)	(8.0, 0.2023107683067537)	(9.0, 0.12802478306911758)	('>10', 1.4556892000821888)	('>50', 0.3255938927436817)	('>100', 0.471004757464161)	('>500', 5.392846417676903)	('>1k', 25.23036558188054)	('>5k', 13.162844362958163)	('>10k+', 49.945470925729815)
2529R_L_F_NS1_diabetes_S26_L001_R2_001	(1.0, 5.625187690654191)	(2.0, 1.0115538415337684)	(3.0, 0.7396987466215682)	(4.0, 0.5816434588819169)	(5.0, 0.5057769207668842)	(6.0, 0.3698493733107841)	(7.0, 0.38723545496214573)	(8.0, 0.29082172944095847)	(9.0, 0.24182459024166655)	('>10', 2.048396529105881)	('>50', 0.2165357442033223)	('>100', 1.4477864356952062)	('>500', 2.9793421738924275)	('>1k', 32.908691460272806)	('>5k', 12.143387757037411)	('>10k+', 38.502268093379065)
2529R_L_F_NS1_week5_S54_L001_R1_001	(1.0, 1.32883474605567)	(2.0, 0.5005600188055698)	(3.0, 0.4189770323151592)	(4.0, 0.32633194596164217)	(5.0, 0.24889724691989656)	(6.0, 0.28208354650921613)	(7.0, 0.1548693980834912)	(8.0, 0.22124199726213026)	(9.0, 0.19911779753591727)	('>10', 1.9082122263858736)	('>50', 0.4756702941135801)	('>100', 1.4090349700631923)	('>500', 2.591296892932701)	('>1k', 17.772646192563503)	('>5k', 0.0)	('>10k+', 72.16222569449245)
2529R_L_F_NS1_week5_S54_L001_R2_001	(1.0, 4.886682614527302)	(2.0, 0.8379540646303184)	(3.0, 0.6056499675050816)	(4.0, 0.4812013440451334)	(5.0, 0.31112155864987073)	(6.0, 0.36504929548251497)	(7.0, 0.3290974709274188)	(8.0, 0.3429250957563019)	(9.0, 0.28623183395788104)	('>10', 2.613421092658914)	('>50', 0.5683153804670972)	('>100', 1.4892351940707145)	('>500', 2.230395884898851)	('>1k', 17.61086298206557)	('>5k', 22.79483953041386)	('>10k+', 44.247016689943166)
2529R_L_F_NS1_week9_S75_L001_R1_001	(1.0, 1.3619940156946875)	(2.0, 0.6464178851690848)	(3.0, 0.4445887201490431)	(4.0, 0.3217975498221645)	(5.0, 0.35284819059447864)	(6.0, 0.24558234065375711)	(7.0, 0.27663298142607123)	(8.0, 0.3048608366736295)	(9.0, 0.15243041833681475)	('>10', 1.614633320160334)	('>50', 0.22300005645571047)	('>100', 2.1354372494777847)	('>500', 1.895500479873539)	('>1k', 20.746062214192964)	('>5k', 20.63456218596511)	('>10k+', 48.64365155535482)
2529R_L_F_NS1_week9_S75_L001_R2_001	(1.0, 4.6971151131937)	(2.0, 0.942810365268447)	(3.0, 0.5927849601987241)	(4.0, 0.4742279681589793)	(5.0, 0.3810760458420369)	(6.0, 0.2794557669508271)	(7.0, 0.30627222943600746)	(8.0, 0.32744312087167615)	(9.0, 0.22864562750522216)	('>10', 2.3019815954383787)	('>50', 0.3034494439112516)	('>100', 2.441709478913792)	('>500', 3.041551402924406)	('>1k', 31.994862530344943)	('>5k', 26.63015864054649)	('>10k+', 25.05645571049512)
2529R_NS1_week22_S37_L001_R1_001	(1.0, 1.3211701793016672)	(2.0, 0.574079899339415)	(3.0, 0.42072978924189997)	(4.0, 0.2516514627241271)	(5.0, 0.24247666981230992)	(6.0, 0.267379679144385)	(7.0, 0.2660689944426969)	(8.0, 0.2516514627241271)	(9.0, 0.2477194086190626)	('>10', 1.6724336793540944)	('>50', 0.36174897766593267)	('>100', 0.9096151829715843)	('>500', 3.229527104959631)	('>1k', 18.173954073608055)	('>5k', 9.949407570514838)	('>10k+', 61.86038586557617)
2529R_NS1_week22_S37_L001_R2_001	(1.0, 3.8127817972108633)	(2.0, 0.8493236866939289)	(3.0, 0.6251966027052532)	(4.0, 0.4456327985739751)	(5.0, 0.39975883401488943)	(6.0, 0.2437873545139981)	(7.0, 0.2477194086190626)	(8.0, 0.20970955227010588)	(9.0, 0.2949040578798364)	('>10', 2.099716892104435)	('>50', 0.35650623885918004)	('>100', 1.4116074237181504)	('>500', 3.0814197336688687)	('>1k', 24.646115130544196)	('>5k', 9.455279437978401)	('>10k+', 51.820541050644856)
2529R_RL_F_NS1_week5_S55_L001_R1_001	(1.0, 1.2458935101964916)	(2.0, 0.5826566664600509)	(3.0, 0.3719085105064154)	(4.0, 0.3719085105064154)	(5.0, 0.23554205665406308)	(6.0, 0.2826504679848757)	(7.0, 0.24298022686419143)	(8.0, 0.1785160850430794)	(9.0, 0.13388706378230955)	('>10', 1.5917684249674582)	('>50', 0.43637265232752737)	('>100', 1.279365276142069)	('>500', 0.0)	('>1k', 26.33484162895928)	('>5k', 12.19364036447034)	('>10k+', 54.518068555135436)
2529R_RL_F_NS1_week5_S55_L001_R2_001	(1.0, 4.5211677927229905)	(2.0, 0.7611727515031302)	(3.0, 0.5355482551292382)	(4.0, 0.5851360565300936)	(5.0, 0.44009173743259156)	(6.0, 0.43885204239757014)	(7.0, 0.2776916878447902)	(8.0, 0.2776916878447902)	(9.0, 0.25661687224942664)	('>10', 2.4446786090621706)	('>50', 0.360751255191223)	('>100', 1.2334965598462777)	('>500', 0.8033223826938574)	('>1k', 24.419512799851237)	('>5k', 21.058699559908263)	('>10k+', 41.58556994979235)
2529R_RL_F_NS1_week9_S76_L001_R1_001	(1.0, 1.54833522774528)	(2.0, 0.7041667821795903)	(3.0, 0.4948573646419562)	(4.0, 0.36040032158797924)	(5.0, 0.29802334285159826)	(6.0, 0.21624019295278757)	(7.0, 0.17465554046186688)	(8.0, 0.2106955726206648)	(9.0, 0.14970474896731445)	('>10', 1.838041640098694)	('>50', 0.2772310166061379)	('>100', 1.169914890077902)	('>500', 3.967175847633833)	('>1k', 17.904965207507416)	('>5k', 20.383410495966288)	('>10k+', 50.302181808100684)
2529R_RL_F_NS1_week9_S76_L001_R2_001	(1.0, 4.696293421307976)	(2.0, 0.9924870394499737)	(3.0, 0.607135926367442)	(4.0, 0.41030190457708404)	(5.0, 0.3742618724182862)	(6.0, 0.3160433589309972)	(7.0, 0.30079565301765965)	(8.0, 0.22178481328491034)	(9.0, 0.36178647667100994)	('>10', 2.51309916553464)	('>50', 0.2647556208588617)	('>100', 1.5122951955864823)	('>500', 3.495883119403399)	('>1k', 22.906212747082144)	('>5k', 19.15943555765019)	('>10k+', 41.86742812785894)
2562R_0_F_NS6_week5_S10_L001_R1_001	(1.0, 1.4545908573033883)	(2.0, 0.7866027812026907)	(3.0, 0.4775802600159193)	(4.0, 0.40578714903313406)	(5.0, 0.3823763519735302)	(6.0, 0.28092956471524666)	(7.0, 0.24035084981193328)	(8.0, 0.1872863764768311)	(9.0, 0.168557738829148)	('>10', 1.4124514225961013)	('>50', 0.34960123609008475)	('>100', 2.3005009910570755)	('>500', 0.0)	('>1k', 29.026266914300873)	('>5k', 34.59959733429058)	('>10k+', 27.927520172303467)
2562R_0_F_NS6_week5_S10_L001_R2_001	(1.0, 4.416837045245267)	(2.0, 0.9270675635603141)	(3.0, 0.6461379988450674)	(4.0, 0.674230955316592)	(5.0, 0.35116195589405835)	(6.0, 0.4307586658967116)	(7.0, 0.3823763519735302)	(8.0, 0.3620869945218735)	(9.0, 0.3090225211867713)	('>10', 1.8119956924133411)	('>50', 0.4370015451126059)	('>100', 2.4487693724345667)	('>500', 0.0)	('>1k', 26.497900831863657)	('>5k', 60.304652505735646)	('>10k+', 0.0)
2562R_RL_F_NS6_week5_S11_L001_R1_001	(1.0, 1.4631470931672623)	(2.0, 0.7536888291284809)	(3.0, 0.49892077421181136)	(4.0, 0.3609214111319486)	(5.0, 0.2653833905381975)	(6.0, 0.2653833905381975)	(7.0, 0.21053748982697004)	(8.0, 0.1698453699444464)	(9.0, 0.04776901029687555)	('>10', 1.50914688086055)	('>50', 0.39630586320370825)	('>100', 2.752910371182902)	('>500', 2.5282191005272283)	('>1k', 29.024096811860865)	('>5k', 22.937971055518204)	('>10k+', 36.81575315806235)
2562R_RL_F_NS6_week5_S11_L001_R2_001	(1.0, 4.490286967906302)	(2.0, 0.9306110894872793)	(3.0, 0.6953044832100774)	(4.0, 0.5519974523194509)	(5.0, 0.4599978769328757)	(6.0, 0.2866140617812533)	(7.0, 0.4086904214288241)	(8.0, 0.2689218357453735)	(9.0, 0.23884505148437776)	('>10', 2.12306712430558)	('>50', 0.325536959060189)	('>100', 3.602137220905134)	('>500', 0.0)	('>1k', 17.66038002901525)	('>5k', 67.95760942641803)	('>10k+', 0.0)
3861R_0_M_NS1_week5_S56_L001_R1_001	(1.0, 1.3893804149790938)	(2.0, 0.5636165834349154)	(3.0, 0.3971530808855334)	(4.0, 0.3303055326176713)	(5.0, 0.2555935669065314)	(6.0, 0.3145766977311156)	(7.0, 0.16515276630883566)	(8.0, 0.18874601863866936)	(9.0, 0.141559513979002)	('>10', 1.8127482206755534)	('>50', 0.32375185141493973)	('>100', 0.7667807007195943)	('>500', 4.305768550194644)	('>1k', 18.436815959524466)	('>5k', 17.1444300263458)	('>10k+', 53.46362051564364)
3861R_0_M_NS1_week5_S56_L001_R2_001	(1.0, 4.853656298743004)	(2.0, 0.8808147536471236)	(3.0, 0.6566788565137037)	(4.0, 0.5033227163697849)	(5.0, 0.41288191577208916)	(6.0, 0.3617632023907829)	(7.0, 0.3486558399853198)	(8.0, 0.19923190856303985)	(9.0, 0.20054264480358616)	('>10', 2.5048169556840074)	('>50', 0.33161626885821766)	('>100', 0.7759558544034184)	('>500', 3.946626820284954)	('>1k', 24.607762180016515)	('>5k', 18.788093271990878)	('>10k+', 40.62758051197358)
3861R_0_M_NS1_week9_S77_L001_R1_001	(1.0, 1.4662802052172295)	(2.0, 0.6695909605220329)	(3.0, 0.45104391090720275)	(4.0, 0.32859556395988654)	(5.0, 0.30999581505649676)	(6.0, 0.2417967357440675)	(7.0, 0.28209619170141204)	(8.0, 0.26039648464745724)	(9.0, 0.16739774013050823)	('>10', 1.4213308120340375)	('>50', 0.21234713331370028)	('>100', 1.6460777779499978)	('>500', 3.3340049909326224)	('>1k', 20.34502534215788)	('>5k', 8.715532340313406)	('>10k+', 60.14848799541206)
3861R_0_M_NS1_week9_S77_L001_R2_001	(1.0, 4.871584233612846)	(2.0, 0.9857866918796596)	(3.0, 0.5765922160050839)	(4.0, 0.5269928855960444)	(5.0, 0.4649937225847451)	(6.0, 0.483593471488135)	(7.0, 0.2929460452283894)	(8.0, 0.33479548026101646)	(9.0, 0.22319698684067765)	('>10', 1.7669761458220314)	('>50', 0.3502952710138413)	('>100', 1.6584776105522576)	('>500', 3.104608087790815)	('>1k', 28.180169567710834)	('>5k', 23.105538075235984)	('>10k+', 33.07345350837764)
3861R_L_M_NS1_diabetes_S27_L001_R1_001	(1.0, 1.4162189655720507)	(2.0, 0.6643990208856534)	(3.0, 0.44823091839654133)	(4.0, 0.3178942683663413)	(5.0, 0.357631051912134)	(6.0, 0.1811997329688146)	(7.0, 0.15576819149950724)	(8.0, 0.25431541469307306)	(9.0, 0.1859681469943097)	('>10', 1.4925135899799726)	('>50', 0.715262103824268)	('>100', 1.8040499729789872)	('>500', 1.2668086594398702)	('>1k', 18.124741710906953)	('>5k', 20.521664494389167)	('>10k+', 52.09333375719236)
3861R_L_M_NS1_diabetes_S27_L001_R2_001	(1.0, 5.602886479956767)	(2.0, 0.9346091489970436)	(3.0, 0.672346377594812)	(4.0, 0.514988714753473)	(5.0, 0.5324728995136218)	(6.0, 0.4291572622945608)	(7.0, 0.33378898178465843)	(8.0, 0.292462726897034)	(9.0, 0.2574943573767365)	('>10', 1.8882919540960676)	('>50', 0.5467781415901071)	('>100', 1.7802079028515116)	('>500', 2.76568013478717)	('>1k', 25.409288870521664)	('>5k', 18.917887910480975)	('>10k+', 39.121658136503804)
3861R_L_M_NS1_week5_S57_L001_R1_001	(1.0, 1.615338438869991)	(2.0, 0.7458206756043876)	(3.0, 0.5784657922980372)	(4.0, 0.3856438615320248)	(5.0, 0.4274825823586124)	(6.0, 0.32743346733851164)	(7.0, 0.2801375220562822)	(8.0, 0.14552598548378293)	(9.0, 0.1800884070361814)	('>10', 1.1678460335073582)	('>50', 0.4220253579029705)	('>100', 1.331562767176614)	('>500', 3.543557746530115)	('>1k', 28.57038910010369)	('>5k', 30.25849053171557)	('>10k+', 30.020191730485873)
3861R_L_M_NS1_week5_S57_L001_R2_001	(1.0, 5.8974405617303045)	(2.0, 1.0623396940316154)	(3.0, 0.747639750422935)	(4.0, 0.5675513433867535)	(5.0, 0.6002946901206047)	(6.0, 0.41474905862878136)	(7.0, 0.3056045695159442)	(8.0, 0.24739417532243102)	(9.0, 0.2946901206046605)	('>10', 1.9445909810270496)	('>50', 0.4165681334473287)	('>100', 2.2101759045349536)	('>500', 2.6176486638895455)	('>1k', 34.664289742237095)	('>5k', 27.60082222181798)	('>10k+', 20.408200389282012)
3861R_L_M_NS1_week9_S78_L001_R1_001	(1.0, 1.4796565447468548)	(2.0, 0.679329999854221)	(3.0, 0.5248042917328747)	(4.0, 0.4140122745892678)	(5.0, 0.386314270303366)	(6.0, 0.34986952782191644)	(7.0, 0.2653177252649533)	(8.0, 0.18659708150502208)	(9.0, 0.1574412875198624)	('>10', 1.4300916949720834)	('>50', 0.11370759654212284)	('>100', 2.822280857763459)	('>500', 2.702742102424304)	('>1k', 17.752962957563742)	('>5k', 15.451113022435385)	('>10k+', 55.28375876496057)
3861R_L_M_NS1_week9_S78_L001_R2_001	(1.0, 4.922955814394216)	(2.0, 1.0437774246687173)	(3.0, 0.6953656865460589)	(4.0, 0.6122716736883537)	(5.0, 0.4373369097773955)	(6.0, 0.3323760514308206)	(7.0, 0.3367494205285945)	(8.0, 0.36153184541598027)	(9.0, 0.20992171669314985)	('>10', 2.261031823549135)	('>50', 0.39797658789742996)	('>100', 2.838316544455297)	('>500', 2.516145020919282)	('>1k', 31.781273233523333)	('>5k', 19.614560403516187)	('>10k+', 31.63840984299605)
3861R_NS1_week28_S39_L001_R1_001	(1.0, 1.3575748374199752)	(2.0, 0.5997115311622258)	(3.0, 0.4137250436498899)	(4.0, 0.3593208330170298)	(5.0, 0.2467167691490169)	(6.0, 0.25810369695589463)	(7.0, 0.2125559857283838)	(8.0, 0.12146056327336219)	(9.0, 0.17080391710316556)	('>10', 1.904147372150105)	('>50', 0.0)	('>100', 1.229788203142792)	('>500', 2.5898934689642954)	('>1k', 20.259874996836967)	('>5k', 20.120701434752903)	('>10k+', 50.15562134669399)
3861R_NS1_week28_S39_L001_R2_001	(1.0, 4.357397707431868)	(2.0, 0.8957716541410461)	(3.0, 0.6300766719805663)	(4.0, 0.5162073939117893)	(5.0, 0.4364988992636453)	(6.0, 0.4630683974796933)	(7.0, 0.2745514815658291)	(8.0, 0.22267769933449733)	(9.0, 0.2391254839444318)	('>10', 2.320402844201523)	('>50', 0.3378121916040385)	('>100', 1.403122548647486)	('>500', 2.4469242642779423)	('>1k', 26.807358485791642)	('>5k', 18.97821301146284)	('>10k+', 39.67079126496116)
3861R_R_M_NS1_week5_S58_L001_R1_001	(1.0, 1.3281857351797925)	(2.0, 0.6034812169765327)	(3.0, 0.45063444586457246)	(4.0, 0.3900227952512089)	(5.0, 0.2635289157102763)	(6.0, 0.18974081931139894)	(7.0, 0.20291726509691277)	(8.0, 0.22136428919663212)	(9.0, 0.15416441569051165)	('>10', 1.699761506331282)	('>50', 0.2068701988325669)	('>100', 0.8353866628015759)	('>500', 2.1214077714677244)	('>1k', 29.187145059491655)	('>5k', 10.593862411553108)	('>10k+', 51.551526491244246)
3861R_R_M_NS1_week5_S58_L001_R2_001	(1.0, 5.302201784090759)	(2.0, 1.00140987969905)	(3.0, 0.7194339398890544)	(4.0, 0.500704939849525)	(5.0, 0.5270578314205526)	(6.0, 0.3952933735654145)	(7.0, 0.33204643379494814)	(8.0, 0.2635289157102763)	(9.0, 0.18974081931139894)	('>10', 2.4336895365844016)	('>50', 0.37421106030859236)	('>100', 1.0066804580132556)	('>500', 1.1595272291252159)	('>1k', 29.01058068596577)	('>5k', 16.353286864401195)	('>10k+', 40.43060624827059)
3924R_L_F_S5_week5_S21_L001_R1_001	(1.0, 1.0632905423724817)	(2.0, 0.4455918237436786)	(3.0, 0.3677900767408141)	(4.0, 0.22633235491742407)	(5.0, 0.25933915667621504)	(6.0, 0.20511369664391554)	(7.0, 0.13202720703516402)	(8.0, 0.17917978097629406)	(9.0, 0.14853060791455952)	('>10', 2.022845422074478)	('>50', 0.2569815279791586)	('>100', 2.4755101319093256)	('>500', 0.7874479848168713)	('>1k', 5.373035800591765)	('>5k', 13.915903384375994)	('>10k+', 72.14108050123185)
3924R_L_F_S5_week5_S21_L001_R2_001	(1.0, 3.416203982034869)	(2.0, 0.6129834612346902)	(3.0, 0.4173002793790006)	(4.0, 0.29234595843500605)	(5.0, 0.3182798741026276)	(6.0, 0.27584255755561055)	(7.0, 0.29706121582911904)	(8.0, 0.11316617745871203)	(9.0, 0.19096792446157654)	('>10', 3.036625761808773)	('>50', 0.7615140691492497)	('>100', 2.692411972038524)	('>500', 2.0699979960156076)	('>1k', 5.482665535004892)	('>5k', 0.0)	('>10k+', 80.02263323549175)
3929R_0_F_S5_week5_S22_L001_R1_001	(1.0, 1.139907310567171)	(2.0, 0.4586495744537944)	(3.0, 0.3655763344495725)	(4.0, 0.30704574022011344)	(5.0, 0.23987948454696362)	(6.0, 0.13817058309905103)	(7.0, 0.15448238804824457)	(8.0, 0.16887515712106238)	(9.0, 0.0949922758805976)	('>10', 2.254867154741458)	('>50', 0.4394592156900373)	('>100', 1.2070735662403207)	('>500', 1.9151978046229576)	('>1k', 10.167052073038505)	('>5k', 20.917491052495226)	('>10k+', 60.03128028478493)
3929R_0_F_S5_week5_S22_L001_R2_001	(1.0, 4.321668793598096)	(2.0, 0.6659054491023709)	(3.0, 0.4576900565156065)	(4.0, 0.3415883859948762)	(5.0, 0.27826020207447777)	(6.0, 0.24179852042333932)	(7.0, 0.1410491369136146)	(8.0, 0.29936959671461055)	(9.0, 0.1727132288738138)	('>10', 3.611625519339084)	('>50', 0.5833869064182154)	('>100', 1.6302209769811646)	('>500', 2.742302267340888)	('>1k', 6.8365653095884635)	('>5k', 0.0)	('>10k+', 77.67585565012138)
3971R_0_F_NS1_week5_S59_L001_R1_001	(1.0, 1.327243789357138)	(2.0, 0.6449380665697876)	(3.0, 0.48162756902636494)	(4.0, 0.2823334025326967)	(5.0, 0.304477198809771)	(6.0, 0.24081378451318247)	(7.0, 0.21313403916683968)	(8.0, 0.088575185108297)	(9.0, 0.23666182271123107)	('>10', 1.9057504670957026)	('>50', 0.17438239568195973)	('>100', 1.3217078402878695)	('>500', 2.1396443152722995)	('>1k', 24.668189052660715)	('>5k', 11.5299979240191)	('>10k+', 54.44052314718705)
3971R_0_F_NS1_week5_S59_L001_R2_001	(1.0, 5.3311189537056265)	(2.0, 1.0795100685073697)	(3.0, 0.6809217355200332)	(4.0, 0.4760916199570964)	(5.0, 0.3875164348487994)	(6.0, 0.44841187461075355)	(7.0, 0.30032523700781955)	(8.0, 0.2767974534634281)	(9.0, 0.27402947892879387)	('>10', 2.496713030240122)	('>50', 0.18268631928586257)	('>100', 1.4711784651581206)	('>500', 3.285585772610892)	('>1k', 29.200747353124353)	('>5k', 10.659469932876618)	('>10k+', 43.448896270154314)
3971R_0_F_NS1_week9_S79_L001_R1_001	(1.0, 1.5051364837100087)	(2.0, 0.5330202524214852)	(3.0, 0.37687114763721746)	(4.0, 0.3475198121514529)	(5.0, 0.28177282066334014)	(6.0, 0.23246257704725568)	(7.0, 0.3122982095685354)	(8.0, 0.21602582917522747)	(9.0, 0.20076313472262985)	('>10', 1.9794540651599648)	('>50', 0.23715879072497797)	('>100', 2.2177869093043734)	('>500', 2.7508071617258585)	('>1k', 17.210449075432933)	('>5k', 17.60962723803933)	('>10k+', 53.98884649251541)
3971R_0_F_NS1_week9_S79_L001_R2_001	(1.0, 4.304079835632521)	(2.0, 0.8993249192838275)	(3.0, 0.6515996477839742)	(4.0, 0.47431758144995595)	(5.0, 0.3756970942177869)	(6.0, 0.26063985911358967)	(7.0, 0.22189609627238038)	(8.0, 0.36630466686234225)	(9.0, 0.22189609627238038)	('>10', 2.4514235397710595)	('>50', 0.3181684766656883)	('>100', 2.930437334898738)	('>500', 1.9935427061931317)	('>1k', 24.378045201056647)	('>5k', 16.579982389198708)	('>10k+', 43.572644555327265)
3971R_NS1_week30_S40_L001_R1_001	(1.0, 1.3288510079572595)	(2.0, 0.5908519813915583)	(3.0, 0.3565486094604231)	(4.0, 0.3667357125878638)	(5.0, 0.19242305907387913)	(6.0, 0.2173248667187341)	(7.0, 0.15054274621662309)	(8.0, 0.1901592583788923)	(9.0, 0.12224523752928793)	('>10', 1.8981968827464428)	('>50', 0.2410947740160956)	('>100', 0.4629472421248033)	('>500', 2.8444655732509307)	('>1k', 21.298968838783434)	('>5k', 17.916850600473133)	('>10k+', 51.82179360929064)
3971R_NS1_week30_S40_L001_R2_001	(1.0, 3.823559373832728)	(2.0, 0.860244264094989)	(3.0, 0.5738734761791572)	(4.0, 0.49803615289709896)	(5.0, 0.35088910772295606)	(6.0, 0.22411626880369453)	(7.0, 0.24562237540606924)	(8.0, 0.24449047505857585)	(9.0, 0.22411626880369453)	('>10', 2.290966303326655)	('>50', 0.3237234993831143)	('>100', 0.8659037658324561)	('>500', 2.755045445798952)	('>1k', 27.32407438849084)	('>5k', 16.8755022807792)	('>10k+', 42.519836553589826)
3971R_RL_F_NS1_diabetes_S29_L001_R1_001	(1.0, 1.4149347688596685)	(2.0, 0.5795055082439806)	(3.0, 0.4765476768300755)	(4.0, 0.31181514656782716)	(5.0, 0.30887349424171556)	(6.0, 0.2029740105016988)	(7.0, 0.2162114459692009)	(8.0, 0.1411993116533557)	(9.0, 0.13237435467502096)	('>10', 1.6899792613511009)	('>50', 0.11619526688140729)	('>100', 1.5723131683066378)	('>500', 3.1372722057979967)	('>1k', 24.77900836900087)	('>5k', 11.856329700392712)	('>10k+', 53.06446631072673)
3971R_RL_F_NS1_diabetes_S29_L001_R2_001	(1.0, 5.820059127211755)	(2.0, 0.9207371780729235)	(3.0, 0.6706967303534395)	(4.0, 0.5118475047434143)	(5.0, 0.40447719484034184)	(6.0, 0.42359793496006704)	(7.0, 0.3706481930900587)	(8.0, 0.20003235817558723)	(9.0, 0.2647487093500419)	('>10', 2.4562796923031667)	('>50', 0.07942461280501258)	('>100', 2.425392342878995)	('>500', 2.4842253894012267)	('>1k', 32.56409125005516)	('>5k', 10.751739251937813)	('>10k+', 39.652002529821004)
3971R_RL_F_NS1_week9_S81_L001_R1_001	(1.0, 1.4620004141644234)	(2.0, 0.5356526541036791)	(3.0, 0.4969973079312487)	(4.0, 0.4583419617588183)	(5.0, 0.32442879823289844)	(6.0, 0.20708221163802026)	(7.0, 0.2705874232070132)	(8.0, 0.2319320770345827)	(9.0, 0.16152412507765582)	('>10', 1.6193828950093188)	('>50', 0.20570166356043348)	('>100', 2.048733347138814)	('>500', 2.832884655208118)	('>1k', 20.2719679712846)	('>5k', 18.663629460895976)	('>10k+', 50.209153033754404)
3971R_RL_F_NS1_week9_S81_L001_R2_001	(1.0, 4.807068406157244)	(2.0, 0.9360115966038517)	(3.0, 0.6585214330089045)	(4.0, 0.585352384896804)	(5.0, 0.44867812521571065)	(6.0, 0.28163180782770764)	(7.0, 0.38655346172430455)	(8.0, 0.25402084627597155)	(9.0, 0.21122385587078069)	('>10', 2.573341616621799)	('>50', 0.29129564437081523)	('>100', 2.3538344722854974)	('>500', 1.6083385103886243)	('>1k', 27.92434596534824)	('>5k', 17.544004969973077)	('>10k+', 39.13577690343067)
3971R_R_F_NS1_diabetes_S28_L001_R1_001	(1.0, 1.702570101049485)	(2.0, 0.6758293530883452)	(3.0, 0.44351301296422657)	(4.0, 0.3899015498586607)	(5.0, 0.3005491113493843)	(6.0, 0.31192123988692855)	(7.0, 0.18195405660070832)	(8.0, 0.19495077492933036)	(9.0, 0.21931962179549663)	('>10', 1.6343373298242192)	('>50', 0.4370146537999155)	('>100', 0.6725801735061897)	('>500', 4.777918575559672)	('>1k', 25.379341716216658)	('>5k', 13.09419371608669)	('>10k+', 49.5841050134841)
3971R_R_F_NS1_diabetes_S28_L001_R2_001	(1.0, 6.0239789453163075)	(2.0, 0.9650063359001851)	(3.0, 0.8041719465834877)	(4.0, 0.51337037398057)	(5.0, 0.4223933456802158)	(6.0, 0.37040647236572766)	(7.0, 0.2615589563635182)	(8.0, 0.3769048315300387)	(9.0, 0.3655327029924944)	('>10', 1.9413848003379146)	('>50', 0.5279916821002697)	('>100', 1.7383110764531955)	('>500', 3.7820450336290086)	('>1k', 31.814341878675634)	('>5k', 11.99272183773597)	('>10k+', 38.09987978035546)
3971R_R_F_NS1_week9_S80_L001_R1_001	(1.0, 1.395741460361816)	(2.0, 0.622916939556681)	(3.0, 0.423525302362136)	(4.0, 0.3551208720837154)	(5.0, 0.35657628549389453)	(6.0, 0.26197441383224906)	(7.0, 0.25469734678135325)	(8.0, 0.16300630194006607)	(9.0, 0.26197441383224906)	('>10', 1.4903433320234611)	('>50', 0.09896811189218296)	('>100', 2.0608653888136925)	('>500', 0.0)	('>1k', 17.294677553158973)	('>5k', 43.66385771878502)	('>10k+', 31.295754559082507)
3971R_R_F_NS1_week9_S80_L001_R2_001	(1.0, 4.505959917914684)	(2.0, 0.8703372192871385)	(3.0, 0.6462035541195477)	(4.0, 0.6112736322752478)	(5.0, 0.37840748664658197)	(6.0, 0.3580316989040737)	(7.0, 0.3769520732364028)	(8.0, 0.16300630194006607)	(9.0, 0.26197441383224906)	('>10', 2.1976742493705337)	('>50', 0.29253809544601145)	('>100', 1.9313335953077473)	('>500', 0.0)	('>1k', 32.70896098036648)	('>5k', 33.9780814740427)	('>10k+', 20.719265307310543)
3975R_0_F_NS1_week5_S60_L001_R1_001	(1.0, 1.8510421221396296)	(2.0, 0.6996064713598601)	(3.0, 0.4955545838799009)	(4.0, 0.44049296344880084)	(5.0, 0.3400864791332653)	(6.0, 0.281785939853277)	(7.0, 0.26073296733550344)	(8.0, 0.23320215711995335)	(9.0, 0.2040518874799592)	('>10', 1.3894961861730555)	('>50', 0.22510485999773278)	('>100', 0.6672172828709777)	('>500', 5.13692529433675)	('>1k', 30.12518421350953)	('>5k', 13.514388896986185)	('>10k+', 44.13512769437562)
3975R_0_F_NS1_week5_S60_L001_R2_001	(1.0, 5.7409836596544075)	(2.0, 1.182205379844208)	(3.0, 0.7190399844531895)	(4.0, 0.6477837697776483)	(5.0, 0.49393512445545673)	(6.0, 0.3789535053199242)	(7.0, 0.39676755898880955)	(8.0, 0.15546810474663558)	(9.0, 0.34980323567993005)	('>10', 1.8737145540818474)	('>50', 0.4421124228732449)	('>100', 0.7206594438776337)	('>500', 3.62758911075483)	('>1k', 36.40706732092828)	('>5k', 12.638261348361917)	('>10k+', 34.22565547620204)
3975R_L_F_NS1_diabetes_S30_L001_R1_001	(1.0, 1.3606855362243573)	(2.0, 0.5375227213710724)	(3.0, 0.3895092183848351)	(4.0, 0.3116073747078681)	(5.0, 0.25967281225655675)	(6.0, 0.21812516229550769)	(7.0, 0.14541677486367177)	(8.0, 0.270059724746819)	(9.0, 0.18696442482472087)	('>10', 2.017657751233446)	('>50', 0.144118410802389)	('>100', 2.0202544793560113)	('>500', 4.520903661386653)	('>1k', 11.468449753310828)	('>5k', 7.273435471306154)	('>10k+', 68.87561672292911)
