pathway	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_0_M_NS1_week10	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1030R_R_M_NS1_week10	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3861R_R_M_NS1_week9	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3971R_NS1_week30	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	3975R_0_F_NS1_week5	3975R_0_F_NS1_week9	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	3975R_R_F_NS1_diabetes	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	NS1_defined_inocula	NS1_inocula	NS1_mouse_inoculum
PWY-7539	10125.344285714284	12096.334761904762	8677.84761904762	12380.715714285712	14438.04238095238	6869.8099999999995	12227.784285714282	11871.002380952381	16145.195714285712	12581.078571428572	14545.373333333337	9978.718095238095	11117.529523809522	11135.85523809524	22270.55571428571	18411.222380952382	8578.218571428572	10284.29380952381	16050.89380952381	8383.172857142858	10371.684285714287	10032.672857142858	9825.340476190473	8449.850476190479	10872.221428571429	12421.352857142861	8646.851428571428	9096.623333333333	15048.565238095236	11293.424285714282	12209.645238095236	8104.838571428571	11064.529999999997	9185.327142857144	10989.880476190476	12963.914285714289	9539.721428571425	13526.36142857143	14254.912857142857	17001.112857142853	13861.028571428571	12071.807142857137	11546.015714285713	12131.881904761904	10794.674761904762	8212.413809523807	13013.93238095238	8593.65142857143	9121.241428571428	19093.99857142857	11773.39380952381	10424.551904761905	9987.652857142855	11950.909047619049	11143.943809523807	13921.357619047618	8623.292380952384	7830.35238095238	11214.134761904761	8504.858095238094	10259.596666666665	12914.10904761905	8358.66	15332.799047619043	14300.144285714283	10256.49190476191	8465.590952380953	30692.175238095235	14393.802857142855	14062.691428571425	10980.918095238096	6206.439523809524	11274.93	17283.424285714285	10316.449999999999	13633.937619047618	17654.670476190473	18081.189523809524	8399.102380952381	17766.162380952384	10745.765238095237	11003.992857142857	13485.168095238096	12125.702380952376	13359.179523809524	13440.484285714281	16055.829047619045	10687.179047619047	8212.000476190477	23236.464285714283	14904.96523809524	12031.350952380953	8462.757142857143	9472.15619047619	7340.21380952381	8197.812857142857	9394.456666666667	9636.725714285712	9107.65142857143	10587.951428571429	10043.312380952379	9184.399047619048	9963.61476190476	14703.607142857145	12391.411904761902	11420.047619047615	13294.098571428576	9452.096666666666	10372.229523809523	8180.591904761904	7963.712857142856	9666.502380952377	11103.598571428573	11793.123809523808	7817.373333333332	14999.140000000001	10162.006190476191	9480.987619047619	9589.938571428573	9287.28619047619	7760.908571428571	9304.630000000001	9260.119523809522	12186.361904761907	11065.819523809525	9967.794761904763	14156.882380952384	7601.419999999999	9915.939523809524	12054.55095238095
PWY-7663	17226.906991191358	18002.850035647047	15662.740924818849	18978.174352086626	21521.335019333263	13338.601511720357	19124.6744911115	20859.091132497513	25429.8195098366	24317.085059427776	25838.19368092675	22573.20823351783	22722.49948041086	23770.273820208124	33769.33838837368	29844.253443206042	24768.141528683842	24024.32329465266	24313.519203081923	16901.661710073193	21010.031786085474	22890.114588453842	23653.947025294234	20579.145692086768	22780.853092757417	21621.823614335863	18678.61729962284	17109.538005940114	24051.463148504336	21334.711059524216	23864.13410145555	14741.849303645415	22375.409394874445	16781.545458361063	20034.467074871827	18290.756595352945	20383.845645765254	24210.33805248749	25949.666034072954	25599.48732814459	26240.13825254531	26073.6374043544	23918.76953524436	19127.731540944424	18434.33491152604	14277.220804383986	19270.917840385555	16122.47155590395	16882.33096149741	25346.303827165306	20556.18448736305	22054.9548932748	21904.696576654984	25574.844248521924	23384.512851510834	21210.855904235246	18417.404661763547	15014.30721668517	17992.62378030195	17279.45652935846	19746.895289112756	19956.960567778046	17634.8511475084	22135.342455498518	22373.1466968422	22132.247421052532	20463.97378885638	55906.40251188719	28891.54380014376	27921.4758199728	22554.917592106412	11753.459984678098	26042.6850420109	31160.20468065976	23233.01062962566	22368.03426954627	36297.017010922274	29747.449350973857	19919.354563004497	27562.57648533189	24101.040124314615	19470.911348239766	28930.434929749594	21936.933278881344	29968.358198596146	22020.227898597765	36666.684505623176	18648.381644519144	19252.799731111198	45029.296822320124	32638.741270168946	18500.780999859093	15811.862276732985	15434.217537684204	12688.502975228424	15851.297165038502	18230.130832492487	17536.85326849005	22301.02112270754	22457.62790059373	20320.477183134353	17120.302644930754	20444.619943281505	25781.136195353145	24883.591949234153	22469.692631314156	24755.106212258986	21056.341085609813	16638.000749833718	17491.64116375603	15217.696306166086	16333.906668024209	23419.32741928669	25052.874356887147	13984.520750445425	29525.367269840433	18326.080500247153	16583.62035660426	19854.646591638568	15485.418463704667	15034.468150642399	17134.280833452318	16492.739857300254	23451.108668330253	24436.650480306176	25440.92318677942	30239.643078384102	15862.633344326494	20518.29153522932	24659.408596464225
PWY-7664	3403.880666666667	3082.9076923076923	2580.7273333333333	3216.6080512820513	5114.771487179488	2646.4318461538464	3670.718871794872	3960.8376410256415	3789.506358974359	3471.7113846153848	4112.02758974359	4265.111846153845	4310.116820512821	4238.714307692308	5479.206205128205	5458.752923076923	3392.687846153846	3205.2580000000003	3380.9217435897435	3251.8751282051285	3884.9924615384616	1613.1866153846154	2167.3604615384615	3823.3795384615387	4262.479846153847	3003.828153846154	3690.219435897436	3139.485641025641	4623.0947179487175	2678.916871794872	4299.604256410256	1817.5995384615387	4175.20958974359	2215.4353846153845	3757.146256410257	2101.5213333333336	3497.886717948718	5131.763897435899	4774.271743589744	4020.8251282051283	4041.2173846153846	4381.71641025641	4165.079333333334	2990.1799487179483	3485.5986666666668	3065.602256410257	2883.4662051282057	3599.2223076923074	3197.6305128205126	3185.0118461538464	2584.522051282051	3233.385076923077	5387.221179487179	4008.787282051282	4063.711076923077	2594.049230769231	3542.916820512821	2905.7944102564106	3275.7174871794873	3252.351846153846	4489.470461538462	3350.880256410256	3302.5357435897436	2846.3306666666667	3221.7988205128204	2577.481846153846	3381.7025128205128	7608.334461538462	4845.354051282052	3436.0566153846153	3303.7322051282054	1321.0504102564103	3528.2236410256414	5089.565025641026	3286.8273846153847	2981.709230769231	5232.423897435899	3276.776820512821	3204.733538461539	3346.1259999999997	3661.0193846153848	2626.7866153846153	5615.695435897436	2192.331076923077	4183.240564102564	2573.1152820512816	4993.300307692308	2133.215897435897	3106.156307692308	4653.637692307692	6148.167846153846	2650.119948717949	3443.7515897435896	3715.4757948717947	2188.202871794872	3961.4669230769236	3489.7627692307697	2671.536	6108.722307692308	4039.418923076923	3957.930666666667	2809.5645128205124	3077.2929743589743	3609.115282051282	3870.1420512820514	3799.3042051282055	4331.353025641026	3860.2673846153853	4112.974564102564	2921.8053846153853	3271.637025641026	2594.9768205128207	3863.7681025641027	5178.482256410256	3071.808923076923	7223.75876923077	4022.09517948718	3752.6526153846153	3529.0963076923076	3259.1694871794875	3681.118	2811.9491794871797	3496.5933333333337	3650.8198461538464	3509.192256410257	6021.804923076923	4474.2535384615385	8769.298102564104	9049.93958974359	14143.354974358976
PWY-841	5703.864480807879	5548.899455239576	6055.32512154891	5909.242524553727	6755.604139011259	5595.315862292418	6338.077498972915	7829.901533361515	8725.611725570183	10743.395430142014	9209.537417452137	11910.458778086773	10338.36159946494	12163.90931615393	10473.398160567564	10338.687232761795	16406.768652342005	12408.903092303764	7814.934629922647	7701.042949453722	9809.641190319699	12422.315189340059	13403.848088660805	11792.991104309649	10593.391772696199	8577.3961047827	9550.268240559637	7653.650757100506	8260.183267890387	9502.358226704471	11023.93433862652	6228.842837029998	10414.285480409544	7147.820841108615	7927.107995983873	3944.2628694359178	10585.665657840294	10085.52997334971	12239.234828644776	7084.479383919674	10856.237649739161	12987.65825166517	11076.219452532607	6389.498912105869	6309.814736083911	6113.458491771477	5627.073965824345	6044.318015911591	7416.864351345616	4845.320974307475	7764.858741083574	11239.338979519138	10214.413985381165	13128.107448586601	11765.93676050911	6606.055242981613	9326.907046807923	6641.738284606728	6211.486606460139	8340.744219102218	9166.400981747207	6077.71100160233	8985.56946881177	5948.68551737305	7025.084408591255	11430.719605014834	11331.89264544502	22523.15983235326	12223.607759041199	13125.244966724778	10111.069746638927	4763.864575910631	13115.639587573422	13741.4136032091	11609.656149482718	7992.0395898167335	15661.306758618632	10504.978819411748	9856.532933054421	8773.54018176566	11627.676876360065	7358.379669767461	13871.803280643098	8820.0102849847	15349.368404862566	7316.515474307456	18015.222071043958	7047.415654968902	10673.95385373676	20740.977024949258	16604.53688573863	5610.671810639989	6142.43564165853	5378.715814365732	4416.194966943472	6442.031326773947	8930.053194244365	7245.23920629578	11165.72453180894	11859.733897509619	9581.118311229846	7246.843019749044	9427.75330188943	9975.488675959423	10820.314037195858	9802.596851010214	8882.799407521661	11589.83790658166	5822.014945922762	7377.572903539628	6686.609252939788	4773.772535413354	11704.57480142491	12794.309103915546	6184.714571917829	12775.986006107885	8023.210753020922	7702.65944865903	8904.718088827662	5298.296923515478	6866.296585523198	6478.686770651709	6745.015942370385	10877.226426161644	12404.872197727997	15465.972539686856	14413.50890035677	5993.646226729846	7084.552740797985	9155.403877340066
PWY-922	48.34	128.84	31.5	62.5	24.17	32.84	78.34	37.17	191.66000000000003	139.17000000000002	56.17	28.5	120.33	227.5	133.84	88.0	118.5	176.0	55.66	89.84	115.33	192.82999999999998	192.84	210.82999999999998	109.5	255.83	43.67	23.67	9.0	470.34000000000003	54.16	268.34	53.83	345.67	30.0	5.0	153.34	51.84	55.33	53.34	169.5	31.159999999999997	52.5	120.33	26.33	91.5	43.83	18.5	45.84	20.17	7.5	32.5	38.83	65.84	80.34	11.5	40.83	173.16	8.5	55.5	119.84	31.83	74.17	36.67	13.33	85.34	141.16	155.32999999999998	201.5	202.66000000000003	125.66	75.5	328.33000000000004	199.32999999999998	183.67000000000002	180.0	398.16999999999996	309.0	255.17000000000002	113.34	371.66999999999996	125.67	149.16	258.5	379.33	106.67	419.16999999999996	226.0	73.34	706.6700000000001	127.17	96.67	37.84	8.5	65.16	64.83	215.0	156.84	159.67000000000002	61.0	43.16	46.0	55.34	109.83	208.83999999999997	120.33	91.83	527.66	33.67	32.33	181.67000000000002	24.67	47.67	67.67	107.66	98.33	56.66	217.83	53.5	35.67	200.84	35.67	45.5	37.0	43.0	57.33	129.17000000000002	254.67	370.33000000000004	320.83
PWY0-1061	10427.428210496597	12174.516557847188	10746.946270022883	12732.499112157866	12770.014866712238	9085.616652203631	12622.967378228179	13624.526221730213	18221.3576034949	18511.002034087196	17151.858946774053	17502.522578977092	16267.50752652382	18165.490605218587	22849.495913251503	20056.866898421944	22469.8986764837	18823.895035959467	17780.841461856227	11180.228545276235	15569.421807928917	20607.541490683234	20681.193393117177	15746.451913875599	16666.796150257065	16169.02680049927	14114.312027697702	12219.664968795507	14648.51130613094	16759.643580492735	17644.743389996733	11541.09761523374	16280.406722042258	13051.578374988858	13686.940804481561	12121.12772965021	15474.180375196891	16949.451681327828	19175.592429344113	16720.630249635946	18852.806606882823	19718.742099468043	16998.204435941632	13455.697778240066	11886.533967428453	10245.958796992481	13564.155274450946	9655.12570135814	12141.019172635148	16598.44779012749	15423.237302297242	17975.46827156825	12994.301653095185	20449.59042794734	18164.034252280904	15447.785599869238	13839.798670539987	10728.04915019763	12583.46192308835	12586.378411542693	13907.976244316325	13467.493884959433	13136.85275713989	15475.311740764953	15765.237255341915	18374.63879000862	15558.614887366643	41476.06717034682	19869.666969597907	22127.789817082237	15961.753281375377	8658.658285387382	20079.121112514484	22631.43633570091	17644.864050046068	16483.764828672476	25800.27050863325	21640.68837558322	14248.080031353085	18773.114508454935	17297.32619899551	14142.348458349432	20133.52663050908	16805.092319534015	23028.080819489438	15535.508664596271	27488.251776724424	14128.710817260546	15515.236402567685	35847.343688519715	25267.5087427561	12473.51032853874	10341.240290350383	9736.45637017445	8282.409166988618	9997.544254658384	13752.093885999584	12422.444577402002	13109.911425748165	17369.308363101434	14892.668564147523	12473.737002734108	15208.333334868796	18977.041428125653	18419.74931736456	16451.56870679664	15925.1693227139	16660.930964961815	10518.20132470504	12208.302715088113	10827.063622098729	9771.933379000864	18024.5738961039	18648.9203044667	9757.316569586017	19483.61767660257	13163.46337573182	12215.801495735384	13596.277044785878	9997.04421171506	10683.639895390648	11543.834737733663	10545.991014146039	17925.82299845463	19535.53107224583	19635.85849728075	22286.64359460906	9486.915094950817	11583.266577610033	14135.63948824631
PWY0-1241	6207.235555555556	8473.724444444444	6978.955555555556	8960.18888888889	7251.15	5334.686666666667	8555.6	8012.597777777778	13448.947777777777	13356.122222222222	10960.128888888888	11214.25111111111	10168.035555555556	11444.397777777776	17008.18666666667	13515.24111111111	15839.564444444444	12645.774444444445	13748.844444444443	5973.394444444444	10017.707777777778	16401.25	15381.36777777778	9644.827777777778	10787.563333333334	11853.792222222224	8890.814444444446	7458.88	8574.368888888888	12003.958888888888	11494.242222222223	8611.27	10154.494444444445	9548.463333333335	8807.9	9808.213333333333	9843.131111111112	10241.781111111111	11965.580000000002	12449.223333333335	12880.91888888889	12803.25888888889	10647.573333333334	10101.50888888889	7459.166666666667	6758.857777777778	10464.26888888889	5196.694444444445	7773.0055555555555	13588.54111111111	11716.915555555555	12711.153333333334	4953.572222222222	14044.077777777777	11881.386666666667	12199.08888888889	8498.569999999998	6790.105555555556	9201.670000000002	7694.331111111112	8100.333333333334	10050.800000000001	8389.103333333333	12213.757777777779	12005.91111111111	13640.38111111111	10122.048888888887	30415.81888888889	12664.203333333335	16090.592222222222	10343.958888888888	6389.575555555556	13588.158888888887	15634.735555555555	11770.57	12336.75888888889	16635.716666666664	16667.399999999998	8714.107777777777	14407.066666666666	10719.307777777778	10379.952222222222	11070.94777777778	12635.802222222223	15190.238888888889	11667.766666666666	17696.77777777778	10743.996666666666	10058.93	26735.974444444444	16521.644444444442	9196.274444444445	5918.469999999999	5789.483333333333	5729.083333333334	5071.275555555556	8647.903333333334	8832.155555555555	5170.867777777778	11100.505555555555	9362.868888888888	8949.788888888888	10112.485555555555	14189.072222222221	12611.203333333335	10830.301111111112	9969.086666666668	10604.014444444445	6365.008888888889	7795.641111111111	6823.9911111111105	6325.786666666667	12001.658888888891	11713.338888888888	6383.668888888888	10532.494444444445	8417.88111111111	8225.13	8166.224444444444	6199.692222222222	6432.7444444444445	7433.875555555556	6112.557777777778	12653.1	13739.743333333334	10719.461111111112	14477.261111111111	3220.3166666666666	3803.5255555555555	4730.05
PWY0-1261	1371.7498315018313	2142.114344322344	1256.6466080586079	2277.7471648351648	2448.214432234432	1456.2410842490845	2050.46082051282	2598.7780805860803	2516.884263736263	2219.882622710623	2764.5054358974357	1879.8998534798536	2286.7353846153846	2732.5671794871796	3580.390974358974	2950.7156043956047	1730.7678534798536	1902.3682930402927	1706.6384761904762	2278.007120879121	2099.385655677656	1962.2998534798535	1692.2912673992676	1963.382725274725	1874.3740073260076	1740.636542124542	1811.7835311355311	1888.823355311355	3353.852	1858.2806739926737	2038.1267985347984	1165.5990476190477	2257.7722197802195	1498.9943003663006	1853.0427985347983	1318.5221391941393	2212.8784615384616	2813.6628717948724	3440.3709304029308	2432.1404395604395	3077.825128205128	2505.690710622711	2544.227560439561	1880.941611721612	1729.2539047619048	1644.6109304029303	1777.9171575091573	1506.3059926739927	1581.2555311355309	2079.837641025641	1420.4829304029304	1706.8006007326005	3683.982197802198	2216.048205128205	2453.555765567766	1681.103282051282	1674.8882637362638	1356.5286446886448	1277.0477655677655	2059.179926739927	2189.9898754578753	2179.5298168498166	1712.042271062271	1271.6479853479855	1551.8420659340659	1549.2130402930404	1913.5052600732604	4261.148864468865	2583.315736263736	2491.1447765567764	2350.011282051282	865.9867252747254	1668.383824175824	2710.2475457875457	1679.9878534798534	2236.9193260073257	3307.468293040293	2420.660058608059	1627.3378021978024	2157.9011575091577	1554.4218168498169	1676.0949597069598	3304.1434285714286	1520.6538315018315	2419.5591941391936	1741.2036043956045	3313.0127619047616	1486.957377289377	1583.9499047619047	3969.7939340659345	2259.769465201465	1908.9503150183152	1653.9792820512819	1426.4350769230768	1313.0503296703296	2187.7355897435896	2116.150681318681	1684.1356923076924	3229.10210989011	2721.1595457875455	2617.2490842490843	1714.4564981684982	1733.5166153846155	2285.5523663003664	2031.1037362637364	1948.4522490842492	2209.2672527472528	2146.147750915751	1508.4257142857143	1749.1243956043954	1398.696424908425	1591.5195018315019	2174.0132454212453	2287.508	2076.6651428571427	2345.3271062271065	1613.7741245421244	3074.248864468864	2037.4043076923072	1496.2787399267402	1758.9585347985349	1570.7296703296704	2113.2166153846156	2320.2561904761906	1798.6029157509158	2847.032747252747	2658.389304029304	4728.935677655678	7653.3331135531125	7514.102256410257
PWY0-1277	47.8360975609756	326.6341463414634	48.83121951219512	330.310243902439	64.89365853658536	75.76975609756097	245.5141463414634	76.77658536585365	520.3082926829268	433.510243902439	160.22634146341463	178.61853658536583	218.76292682926825	185.65463414634144	827.379512195122	230.7980487804878	229.29951219512193	87.4770731707317	297.69365853658536	46.829268292682926	155.36780487804876	653.7717073170732	203.04	96.66731707317072	107.87121951219513	309.40097560975613	104.52292682926829	90.14634146341463	218.09560975609753	393.69365853658536	118.07999999999998	287.49658536585366	121.91999999999999	367.7853658536585	58.8760975609756	215.90634146341463	202.03317073170732	144.66731707317072	285.16682926829264	411.10243902439026	357.57658536585365	203.8829268292683	134.97365853658536	484.01560975609755	47.332682926829264	359.7424390243902	381.33073170731706	56.195121951219505	96.0	499.3990243902439	168.58536585365852	126.94243902439024	60.53853658536585	249.52975609756095	152.86243902439026	340.8585365853658	156.71414634146342	144.84292682926827	191.67219512195123	127.2819512195122	211.2351219512195	476.4878048780488	132.6321951219512	229.1239024390244	290.6809756097561	199.86731707317074	206.72780487804877	549.2370731707316	213.57658536585365	452.40585365853656	335.83609756097565	116.90926829268292	168.25756097560975	374.2946341463414	151.52780487804876	467.12195121951214	261.74048780487806	626.0019512195121	88.30829268292683	432.16390243902435	212.73365853658535	295.52780487804876	135.30146341463416	218.59902439024387	228.95999999999998	191.8360975609756	348.3746341463414	339.33658536585364	208.05073170731703	977.560975609756	255.05560975609754	324.7960975609756	65.2331707317073	37.29951219512195	239.49658536585366	42.14634146341463	230.96195121951217	295.36390243902434	78.61463414634146	259.2351219512195	300.7141463414634	291.3482926829268	99.17268292682925	487.85560975609746	196.68292682926827	140.65170731707317	93.98634146341463	245.01073170731706	92.99121951219512	85.46341463414635	63.5590243902439	34.9580487804878	129.78731707317073	184.3082926829268	556.4253658536585	66.22829268292682	116.74536585365853	992.2770731707317	63.05560975609755	46.829268292682926	255.71121951219513	71.74243902439024	180.29268292682926	537.7053658536586	191.33268292682925	110.7160975609756	141.98634146341462	1608.4214634146342	2619.2663414634144	2680.1443902439023
PWY0-1296	2064.9976053511705	1950.6927224080264	1348.7160869565214	2224.5929431438126	1443.6003076923075	1198.9334247491638	2143.0246956521732	1826.4389364548495	2703.3187491638796	3005.1005083612035	3115.1947224080263	2180.386856187291	2569.507685618729	2032.0077926421402	4715.712020066889	3519.914013377926	1750.7227759197322	2494.768294314381	1645.8036989966554	2019.927170568562	1768.5173846153843	2595.4960468227423	2181.893491638796	2443.7843076923077	2390.4748829431437	2149.7679531772574	1286.7441204013376	1169.2197725752508	3036.104816053511	2409.314060200669	1664.0877458193977	1584.1158662207358	2040.6422341137122	2055.826294314381	1857.6185284280932	1860.4246488294314	2094.719210702341	1333.7832575250834	1575.537183946488	3403.6564347826084	3243.9840468227426	2213.2293511705684	2818.294949832776	2573.582668896321	2261.579157190635	1233.5199999999998	1805.9358127090297	2194.2598662207356	1240.6958996655517	2664.8457591973242	1597.0680602006687	1576.8872240802677	2497.9312642140467	1816.830481605351	1556.723558528428	1792.638294314381	1443.6404615384615	1617.0897859531772	1369.8554180602005	1565.0590969899663	1275.276100334448	2344.2293913043477	1543.9730836120398	1895.6214782608693	2402.9188227424747	1970.698642140468	2598.4744347826086	5518.075511705685	4089.9291973244144	3090.298013377926	3366.836073578595	1579.68381270903	3451.9918327759196	3594.168722408027	2871.1961270903007	2540.7471571906353	4742.953953177257	4235.5231103678925	2987.068200668896	4425.665431438127	3648.4139531772576	2425.1778996655516	3041.2379464882943	2454.090033444816	3508.0552107023404	2577.033685618729	5109.988234113713	2251.3836120401334	1900.4860668896322	6062.593685618728	3077.2039197324416	2552.5223812709028	1318.4063344481606	939.594515050167	2204.436608695652	1721.3549765886285	1549.4735117056855	2725.037170568562	3662.1789698996654	1789.681204013378	2309.2150033444814	2058.813076923077	1893.8215183946488	2909.187618729097	2736.566301003344	2503.8557792642137	3423.9025685618726	2126.875939799331	1383.4340869565215	2002.974040133779	1380.7801070234111	2742.099571906354	1891.5587692307693	2022.4304080267557	2424.3189163879592	2387.382969899666	1012.8867759197324	3076.871598662207	2086.0184280936455	1487.4045551839465	1506.9337591973242	2161.1252240802673	2096.0404682274248	2607.6227090301	1915.1335451505015	1490.1281204013374	3185.032749163879	4415.356595317725	7554.271163879597	7753.73537792642
PWY0-1297	1980.6458745198465	1796.6811205414303	1292.2055441741356	2082.2434955185663	1387.583491494421	1154.1179817084324	1996.6598584232665	1762.352642765685	2480.9248937259927	2818.4673967441004	2993.1178942747392	2081.1847484909454	2433.5835086884945	1901.6713060179254	4400.337882933969	3293.337395280776	1627.9825882568136	2372.7331754161332	1528.38855752698	1928.9114388147066	1693.6531904152187	2411.5110685933787	2044.486951893177	2284.8055152734587	2272.634807023962	1995.2975419791478	1220.3618251326138	1110.8578229376258	2899.3777190415217	2204.2604199743923	1569.7014311322482	1447.3260757270898	1926.7158628132427	1885.3539542710812	1778.7453429668922	1774.2654051582222	1924.3267616608746	1254.4002754710077	1462.1584163160783	3227.442141210902	3068.320903603439	2120.396920431681	2707.7040497530643	2377.485725626487	2154.9503588805565	1130.3835888055605	1679.9162066947138	2121.6607462959582	1166.184586793488	2507.413954271081	1529.0699652460216	1462.2463014450336	2458.944355588074	1709.7070927382476	1447.4537142857143	1687.859264678983	1356.7620709712824	1507.3382813243093	1299.212295591732	1484.8415712456556	1189.9795255167367	2211.784229376258	1469.5564492408998	1758.6458620815806	2264.2024093652826	1834.2764507042252	2480.353565758185	5181.152070971282	3871.281174318639	2852.9679154929577	3199.7078240351198	1489.329304920432	3228.965228095848	3256.2135525882572	2694.2261108468992	2356.572269983538	4512.777005304555	3858.5141046277668	2848.211066032559	3986.8868622644964	3414.1470327419056	2283.5235866105722	2877.6478935430764	2265.096144137553	3277.8023325406984	2409.2936762392537	4784.37525845985	2085.2971830985916	1760.7569866471556	5566.284437168465	2832.973509785989	2376.4763394914944	1293.6187773916226	929.3491329796963	2078.2801324309494	1708.086479239071	1425.2825827693432	2509.466906164258	3577.673544539967	1660.497142857143	2195.6179209804277	1937.2703237607461	1806.1875427108102	2729.5348897018475	2578.424636180721	2346.281986830071	3314.1786650813974	1914.4642663252241	1326.3801624291202	1978.2918935430766	1290.6829262849824	2628.777689409182	1789.456343149808	1928.4381558441557	2235.2457461130416	2287.9550305469184	950.3788337296506	2790.6787272727274	2023.020159136638	1409.1212215108835	1397.3595675873423	2061.797466252058	2003.857042253521	2443.66867386135	1811.9987159319555	1389.848015730748	3074.51439509786	3972.6126903237614	6952.053726358149	6922.2611344430225
