pathway	1030R_0_M_NS1_week10	1030R_R_M_NS1_week10	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	NS1_inocula	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	3861R_R_M_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3975R_0_F_NS1_week9	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_NS1_week30	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3975R_0_F_NS1_week5	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_R_F_NS1_diabetes	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	NS1_defined_inocula	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	NS1_mouse_inoculum
PWY-5097	0.9999999999858312	0.9999999999972717	0.9999999990754375	0.9999999691824946	0.999999999075505	0.9999999999999998	0.9999999999386944	0.9999999999921013	0.9058717565954698	0.9999999999998954	0.9999999999998651	0.9999999999991881	0.9999999999997323	0.9999999999991112	0.9999999238406441	0.9999999979809315	0.9999999999828433	0.9999998331833083	0.9999999542388537	0.999999999714302	0.9999999999999785	0.9999981504804902	0.9999999999999091	0.999999999480078	0.9999999999999998	0.9999969355825714	0.9999999175024218	0.9999997768694604	0.9999999999998782	0.999999478447344	0.9999998034062849	0.9999960835462447	0.9999999954480905	0.999999999999998	0.9999999999997229	0.9999999997550956	0.9999999999998573	0.9999999999999982	1.0	0.9999999999869684	0.999995840097121	0.9999999994465105	1.0	0.9999984258646427	0.999995222770385	0.9999999932628605	0.9999998700484339	0.9999460167967963	0.9999999909041805	0.9999996992856994	0.9999999999990948	0.9999999976650162	0.9999961054804258	0.9999999999982826	0.999999999724445	0.9999999984667891	0.9999999974842234	0.9999999991352794	0.9999999999110656	0.9999999921616296	0.9999999999973092	0.9999999999870193	0.9999891646731924	0.9999999999999967	0.9997200012591324	0.9999999995856177	0.9999999952336792	0.9999999983658308	0.9999999994324158	0.999999078532361	0.9999848070921185	0.999999958450974	0.999999945988443	0.9999999997898623	0.9999993911388413	0.9999999727926325	0.9999999999995781	0.9999926605823685	0.9999999999761643	0.9999999093570845	0.9999999869297378	0.9999999992668022	0.9999999213400941	0.999999982881011	0.9998979735660318	0.9999999990706255	0.9999999834361876	0.9999999997590204	0.9999999999996328	0.9999999999704748	0.9999999999510883	0.9999999999999998	0.9999999999999984	0.9995764897439599	0.9998827001709816	0.9999999999994389	0.999999999453829	0.9999999942671121	0.9999999982881541	0.9999999999263985	0.9999992467096597	0.9999999953224502	0.9999999890243865	0.9999999999748767	0.18743347539988806	1.0	1.0	0.9999999999999393	1.0	1.0	0.9999999999999856	0.9999999144871069	0.9999999999989898	0.9999999999160986	1.0	0.9999999999994097	0.9999999999999192	0.9999999999879216	0.9999999999999992	0.9999999999967485	1.0	0.9999999999997337	0.9999999999999998	0.9999999994821444	1.0	0.9999999978724797	0.9999999998756808	1.0	1.0	0.4254802318988317
PWY-5100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.796667169605991e-09	0.0	0.0	0.0	0.06146995148532061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4918315688721926e-08	0.0	0.0	0.0	0.0	0.0	7.149918344393329e-08	0.0	0.0	2.1999999999999975e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030511051755988993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.032283872734909e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.019506725366607e-06	0.0	1.2679999999999195e-13	0.0	0.0	6.437778411095093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1501249162570782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5342659996788753e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PWY-5101	0.9999273078098386	0.999837271187816	0.9998824048051889	0.9984945581761329	0.9995186690400656	0.9995721910549564	0.9994452472881709	0.999460361075994	0.7156372526829355	0.9444996708441308	0.9325649876288046	0.999999939933619	0.9861274257633935	0.7152948239937004	0.9998887625411539	0.9999967789178019	0.9777371472493522	0.9804352930623441	0.9999503718755733	0.9999833011595319	0.9991709483732848	0.059612497870511615	0.7154218148533226	0.9286972875911519	0.9990774619463307	0.4121068843616841	0.9561840249953014	0.9999979519266023	0.4129350115333501	0.9621120916304902	0.9717465561221764	0.9848739441603684	0.8995151827333112	0.058861418431240604	0.9341866835918063	0.8630643562128874	0.9999898184085181	0.5800627288953752	0.9999704982864116	0.9919311759979191	0.8740172717468544	0.9999999988134242	0.9991131763647829	0.393369352911681	0.9596903456244753	0.987664100986683	0.7156423500523154	0.9968761576442494	0.9851001330962832	0.9386874864578901	0.9955500595672668	0.9846224519341805	0.9701867970195734	0.995770754934226	0.9895086888082864	0.9991695757821115	0.999986074538422	0.9986853508879041	0.9956552821750838	0.9223942104658965	0.9999501489391648	0.9998136350877812	0.9680753973828851	0.9999996799589007	0.10568448216420268	0.9987177384179301	0.9998449394505432	0.99999937461378	0.9230739812911476	0.8382884438345863	0.9995646805820172	0.9741383686489776	0.3299561382315534	0.9999912662415642	0.8355254314819299	0.9994480385445678	0.9999845636495381	0.934351536682327	0.9990219362212592	0.9999022831836112	0.25777329032273316	0.9913429442920881	0.7156465467387884	0.9562003460709517	0.9605759785824949	0.609467178763458	0.9903665700572383	0.9999998956632619	0.9585634763975974	0.7300157517282528	0.9875816113697495	0.999999999999838	0.9999999999762601	0.00034065563284127633	0.9933911921000068	0.7156994914963368	0.9160364634443641	0.999979211649056	0.9923441925875776	0.8901763553070886	0.9963831097706614	0.9423535365042781	0.9994832714420008	0.9956224231443959	0.9953036578709326	0.9712555177500658	0.9347030484876226	0.9993721774449589	0.7155202200465152	0.999999996731902	0.9727450695736991	0.7159641024704714	0.952370134070675	0.9599972836818984	0.983947091940341	0.9014507431348007	0.715599633339316	0.8023218247354401	0.8911515799602019	0.8674943583033087	0.9997601684328035	0.9942733661807825	0.9903215922778388	0.7155270905970689	0.8358053463223178	0.9321506803851424	0.9999998959215924	0.9997312532657374	0.9999999999991658	0.9981751223065096
PWY-5103	0.999486950825308	0.9998356769159549	0.9998792579194218	0.9982274453060221	0.9994567449473888	0.9995721343354396	0.9994222975084699	0.9994453941319649	0.0006498121799703199	0.9444953333390876	0.9325649841409445	0.9999999397158267	0.9861268578196896	0.7144627578166599	0.9995903299325553	0.9999957130071069	0.9777368064846196	0.9804023498642565	0.9998824835246638	0.9999504922108602	0.9991709200114709	0.05958962514755571	0.7154192675442937	0.9286961686165176	0.9990774619315924	0.4098740636810246	0.9561706641591456	0.9999285478378233	0.4129350113090526	0.9610403922426228	0.9716176870497233	0.9845287505710646	0.8992809189903772	0.05886141842684155	0.9341846274513733	0.8630225412118511	0.9999897179103443	0.5800627288874892	0.9999704982862292	0.991916245473809	0.8739448175783148	0.9999999759566203	0.9991131763644837	0.393360982377175	0.9032210238006195	0.9876628472854152	0.7137291439161264	0.8850619546192642	0.9850994447470938	0.9326686033768494	0.9955500584507874	0.978222282134153	0.9666764353753373	0.9957707343465881	0.9890366965576591	0.999168574553056	0.9999795085228654	0.9956078426643045	0.9956552722996733	0.921787693073868	0.9996661494565151	0.9998135665596033	0.9533434770212056	0.9999996790830493	0.10557818279901071	0.9981076100990934	0.999838344587579	0.9997421142275787	0.9213776670791777	0.8382830824279485	0.9912723708261322	0.973567986202525	0.32995584883422924	0.999988978249053	0.8344455932471	0.9994462513860695	0.999979286501101	0.9340147574525569	0.9990217097437377	0.99970253538578	0.25773239203424714	0.9913226157222383	0.7132407765850612	0.9562001052793665	0.9577874523535057	0.6094532659591614	0.9903571777095377	0.9934018649417445	0.95639157468605	0.7299666806157741	0.9875815518792342	0.995782421991722	0.9999917521263184	0.0003406554941342737	0.9658622060871457	0.7156994911707484	0.9003520692275154	0.9999740265506304	0.8438809507785672	0.8901762213798955	0.9963631571828332	0.9420148913817749	0.9982512398748644	0.9956224175471988	5.949598482829581e-05	0.9712555177222436	0.9347030483793034	0.9993515368500786	0.715520219379991	0.9999977646874993	0.9727449691558694	0.7158526617406943	0.9523685056987953	0.9593127283471976	0.9839470919390011	0.8936383963511659	0.7155991156380523	0.678316665578	0.8911475184289402	0.8674878035731552	0.9997601684187358	0.994206308739843	0.9903206003961198	0.7153159175259344	0.8358042560385885	0.9311871894189327	0.9999998461610553	0.9997288883239949	0.9999999999990752	2.2524999999996953e-13
PWY-5104	0.9999273078098386	0.999837271187816	0.9998824048051889	0.9984945581761329	0.9995186690400656	0.9995721910549564	0.9994452472881709	0.999460361075994	0.7156372526829355	0.9444996708441308	0.9325649876288046	0.999999939933619	0.9861274257633935	0.7152948239937004	0.9998887625411539	0.9999967789178019	0.9777371472493522	0.9804352930623441	0.9999503718755733	0.9999833011595319	0.9991709483732848	0.059612497870511615	0.7154218148533226	0.9286972875911519	0.9990774619463307	0.4121068843616841	0.9561840249953014	0.9999979519266023	0.4129350115333501	0.9621120916304902	0.9717465561221764	0.9848739441603684	0.8995151827333112	0.058861418431240604	0.9341866835918063	0.8630643562128874	0.9999898184085181	0.5800627288953752	0.9999704982864116	0.9919311759979191	0.8740172717468544	0.9999999988134242	0.9991131763647829	0.393369352911681	0.9596903456244753	0.987664100986683	0.7156423500523154	0.9968761576442494	0.9851001330962832	0.9386874864578901	0.9955500595672668	0.9846224519341805	0.9701867970195734	0.995770754934226	0.9895086888082864	0.9991695757821115	0.999986074538422	0.9986853508879041	0.9956552821750838	0.9223942104658965	0.9999501489391648	0.9998136350877812	0.9680753973828851	0.9999996799589007	0.10568448216420268	0.9987177384179301	0.9998449394505432	0.99999937461378	0.9230739812911476	0.8382884438345863	0.9995646805820172	0.9741383686489776	0.3299561382315534	0.9999912662415642	0.8355254314819299	0.9994480385445678	0.9999845636495381	0.934351536682327	0.9990219362212592	0.9999022831836112	0.25777329032273316	0.9913429442920881	0.7156465467387884	0.9562003460709517	0.9605759785824949	0.609467178763458	0.9903665700572383	0.9999998956632619	0.9585634763975974	0.7300157517282528	0.9875816113697495	0.999999999999838	0.9999999999762601	0.00034065563284127633	0.9933911921000068	0.7156994914963368	0.9160364634443641	0.999979211649056	0.9923441925875776	0.8901763553070886	0.9963831097706614	0.9423535365042781	0.9994832714420008	0.9956224231443959	0.9953036578709326	0.9712555177500658	0.9347030484876226	0.9993721774449589	0.7155202200465152	0.999999996731902	0.9727450695736991	0.7159641024704714	0.952370134070675	0.9599972836818984	0.983947091940341	0.9014507431348007	0.715599633339316	0.8023218247354401	0.8911515799602019	0.8674943583033087	0.9997601684328035	0.9942733661807825	0.9903215922778388	0.7155270905970689	0.8358053463223178	0.9321506803851424	0.9999998959215924	0.9997312532657374	0.9999999999991658	0.9981751223065096
PWY-5484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999144851857823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22747999984102e-11	0.0	0.0	0.0	0.6997011210437026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.304873707204487e-07	2.0555639996240358e-10	0.0	2.5739999999994113e-13	0.7215579932580214	0.0	6.299999999999965e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14436407395008397	0.0	0.0	0.0	0.0	3.2943950221076425e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0076588990950115e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64999999999948e-14	0.0	2.699999999999993e-15	3.396221998974726e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.428028877526065e-06	5.721978576881694e-08	0.0	0.0	0.0	0.0	0.0	0.0	8.99999999999999e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999956	1.0	1.0	1.0	1.0	0.9999999999999989	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999998	1.0	0.999999999999984	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999836	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999995005828	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999991	1.0	1.0	0.9999999999999996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-5667	1.0	0.999999999999809	0.9999999999999982	0.9999999999992046	1.0	1.0	0.9999999999999991	1.0	1.0	0.9999999999999805	0.9999999999998841	1.0	0.9999999999999853	0.9999714051869341	0.999997442321836	0.9999999999992866	0.9999999999999825	0.9999999999999993	0.9999999999276907	0.9999999999998628	1.0	0.9975321470312168	0.9999999999269678	0.9999999999999993	1.0	0.9816693659958609	0.9999914470351247	0.9999999976150233	0.9999999999996547	0.9999460243815615	0.9998506406170999	0.9999999655744273	0.9999999999998979	1.0	0.9999999998641438	0.9999999999952649	0.9999999999999807	0.9999999999999996	1.0	0.9999999999993219	0.9999999868876466	0.9999999999999993	1.0	0.9999990732626522	0.9993449380133328	0.9999999964046178	0.999706152348483	0.9935791934345544	0.9999999996341868	0.9998982897616591	0.9999999999999196	0.9999994530113575	0.9988212361755696	0.9999999999987037	0.9999999989587194	0.9999999999901061	0.9999999504325536	0.9999999999983602	0.9999999999496829	0.9998423059980233	1.0	0.9999999999967455	0.9999999691465228	1.0	0.9785711435108082	0.9999999999997624	0.9999999999910165	0.9999994225593855	0.9999894715411716	0.999999095555737	0.9999945734878605	0.9998043972141032	0.999999937979441	0.999999999749897	0.9971247029607333	0.9999999999651144	0.9999999999999922	0.9990880294688474	0.9999999999236233	0.9999999999846387	0.9997058773208193	0.9999999999534768	0.9999105331097042	0.9999999992838036	0.9999245198810612	0.9999995528116644	0.9999999980962262	0.9999999999615634	0.9999999961686825	0.9999992678415397	0.9999999999936648	1.0	1.0	0.9993614690355673	0.9854421334645824	0.9999999999999769	0.9999218055465636	0.9999999288644827	0.9999999551987617	0.9999999999819675	0.9999995082129589	0.9999966978886936	0.9999999999998199	0.9999999999859117	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999355311614	1.0	0.9999999426225725	1.0	0.9999999999975686	1.0	0.9999999443781467	1.0	0.9999999969043984	1.0	0.9999999999999742	1.0	0.9999999525326713	1.0	0.9999999990370378	0.9999999999999281	1.0	1.0	1.0
PWY-5686	0.9999999999637025	0.9999999999936695	0.9999999983813007	0.9999999045837443	0.9999999989216347	0.9999999999902912	0.9999999991783559	0.9999999999412639	0.9987178260110868	0.999999977474589	0.9999999999791344	0.9999999999983998	0.9999999997311716	0.999962794020949	0.9999918762197588	0.999999997673671	0.9999999999664455	0.9999997125327393	0.9999999165735795	0.9999999994099147	0.9999999999990656	0.9980942753940009	0.9999999976817993	0.9999999993944634	0.9999999999999764	0.9923661917006255	0.9999952560394045	0.9999996614337986	0.999999999999722	0.9999340366715501	0.9999110544524029	0.9999940078658677	0.9999999946951732	0.9999999999999551	0.9999999999763561	0.9999999886365187	0.9999999999847131	0.9999999999999476	1.0	0.9999998207328421	0.999996215752682	0.9999999999936328	1.0	0.9999939707457988	0.9973473363478068	0.9999999710264973	0.9997741937600013	0.9997883141545222	0.9999999858418349	0.9999127191659979	0.9999999999856435	0.9999984970390252	0.9993701733994979	0.9999999999885603	0.999999422531726	0.9999999683432239	0.9999999966610997	0.9999998147504794	0.999999999353709	0.9999982704060352	0.9999999998467898	0.9999999995680833	0.9999580924789916	0.9999999999997261	0.9915739642826152	0.9999999907670334	0.999999992756201	0.9999999971785626	0.9999021695540786	0.9999966149995124	0.9999704808817381	0.9997718054006683	0.9999996744909849	0.9999999946732447	0.9995290305963269	0.9999999603882394	0.9999999998879877	0.9995987455622926	0.9999999982173465	0.9999998108475738	0.9997795185829444	0.9999999559469361	0.9998527978710041	0.9999999773713452	0.999806375798454	0.9999973050804689	0.9999999287368815	0.9999999809761245	0.9999999920357558	0.9999998187896457	0.9999999988891294	0.9999999999999996	0.999999999999972	0.9990810810396554	0.9991850447410263	0.9999999999888147	0.9999131395897164	0.99999989001658	0.9998749436698845	0.9999999993882991	0.9999969060021928	0.9999989399710338	0.9999999841399394	0.9999999996625956	0.9999351922363102	1.0	0.9999999999999978	0.999999999799897	0.9999999999947934	1.0	0.999999999997688	0.9999964997844533	0.9999999999982249	0.9999986004030924	1.0	0.9999999986091282	0.9999999999979418	0.9999995238753965	0.9999999999992918	0.9999999707888716	1.0	0.9999999997397664	0.9999999999997019	0.9999999047327578	0.9999999999999895	0.9999995986971655	0.9999999997709352	1.0	1.0	0.9999988587353763
PWY-5695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.15033596867082072	0.0	0.0	0.9999994039083695	0.9957671276858441	0.0	0.0	0.0	0.0	0.0	0.0	0.9999871835342367	0.0	0.0	0.0	1.0	0.0	0.0	0.2253445769958017	0.006513612423252953	0.00048548119533633446	0.0	0.0	0.9345835910464856	0.0	0.0	0.0	0.6679817164761818	1.900059999981949e-11	0.0	0.0	0.0	0.0	0.9999887415277249	0.9989757385426714	3.978799999992084e-12	0.9237434140103473	0.9999999999999996	1.5575399999878702e-11	0.9717375598868059	0.007601230555262193	1.6082725575286504e-06	0.0	2.8721352704026167e-05	0.0	0.0	0.0	0.0	4.2259999999991073e-13	1.0	0.0	0.0	0.0	0.0	0.9749170117585516	0.0	0.0	0.0	0.737366164049557	0.8758107689457657	1.9819198715996615e-07	0.12402060041049932	0.9998849675115428	0.0	0.0	0.0	5.991721182049638e-09	2.6999999999999633e-14	0.0	0.0	0.6681015035961182	0.0	0.998625125980932	0.00011919647207911683	0.41445753787336326	0.9998683273803697	0.9272169321297669	0.0	4.928109296541599e-05	0.0	0.0	0.0	3.193561353895116e-05	0.9999999985945083	0.9853901960340382	0.0	0.9676334796813266	0.0	0.9991500993504477	0.0	0.9760350051422737	0.9694241932439368	6.1485999999810975e-12	0.10130840802062606	1.0	0.0	1.3953559999026492e-10	0.0	0.0	0.0	0.0	0.0	0.0	8.599999999999961e-15	0.0	5.685560130957052e-06	0.0	0.9999997028018512	0.0	0.0	0.0	0.0	0.0	1.4033999999901523e-11	0.0	0.0	0.0	0.0	0.0	1.0
PWY-5913	0.910979690617909	6.582759753362989e-07	0.9952893183032047	0.8242385961244728	0.9974055634421954	4.271912935650331e-05	0.8908388120446659	0.8824707366204254	0.0	0.0	0.0	0.9999927205214989	2.4999999999999688e-14	0.0	0.0	0.9999150116980299	0.9999213922380271	0.9995108372484365	0.9993190273173165	0.9985001669132083	4.194669191202375e-09	0.0	0.0	0.7762586668351668	7.431359999723874e-11	0.0	0.0	0.9970476296771381	0.0	0.0	0.0	0.9954090345574308	0.962701664914767	0.0	0.0	0.0	0.0	0.0	0.0	0.0001784963755048726	0.9964506912441194	0.9995444218082606	0.4958109350168586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9971442795049937	0.0	0.0	0.0	0.0	0.0	2.0980232099149072e-07	0.0	1.7011715603735306e-05	0.0	0.9778463005209641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963900931630633	0.0	0.0	0.0014984682619140835	0.0	0.0	0.991651368491235	0.0	0.0	0.0	0.0	0.0	0.0005297789537431356	0.0	0.0	0.0004349397494344375	0.6680661199400431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022866399483332934	1.516313513995792e-06	0.0	0.9999079222544841	0.0	0.9901364354215569	0.0	0.0	0.0	0.991222818305331	0.0	0.6679669090427417	0.0	0.0859593334593653	0.0	0.9993718884555646	0.0	0.9850611504996173	0.0	0.9999788160473616	1.1129723406459397e-06	0.9997052587788807	0.0
PWY-5941	1.0	1.0	1.0	0.9999999999999969	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.579142341297321e-08	1.0	0.9999999999999143	1.0	0.9997305246690259	1.0	1.0	1.0	1.0	1.0	0.9999999999757367	0.9999999999996525	1.0	1.0	0.9999999999971472	1.0	0.9999999999999938	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999981413	1.2014159998917448e-10	1.0	1.0	0.9999999999996385	1.0	0.9999999999999822	0.9999999999999409	0.9999999999999993	1.0	1.0	0.9999999999999989	0.9999999986065091	1.0	0.9999999999999549	0.9999999999999978	1.0	0.999999999965046	1.0	1.0	0.9999999999992482	1.0	0.9999995864809772	1.0	0.9999999945807461	1.0	0.9999999999999956	1.0	1.0	1.0	0.999999999873832	0.9999999999937246	1.0	1.0	0.9999999988492059	0.9999999999999998	1.0	0.999999999380893	1.0	0.9999999999999578	0.999999999953354	0.9999999999999987	1.0	0.9999999999999991	0.9999999985316761	1.0	1.0	1.0	1.0	0.9999999999999956	1.0	1.0	1.0	1.0	0.9999999999999691	1.0	0.9999999999999996	0.9999999999999749	0.9999999999991565	1.0	1.0	1.0	0.9999999999999925	1.0	3.510302227583335e-08	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999967	1.0	0.9999999999999991	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999998084	1.0	1.0	1.0	0.0
PWY-5973	0.9999999993528569	0.9999999999504731	0.9999999895559015	0.999999525210051	0.9999999886725189	0.9999999995708215	0.9999999879902572	0.9999999989308421	0.9526605366312754	0.999999756745582	0.9999999998424081	0.9999999999696026	0.9999999978517679	0.9998622777047198	0.9999550875297342	0.9999999808284035	0.9999999997901966	0.999998275194871	0.9999997525190705	0.999999996661197	0.999999999988962	0.9954347705720941	0.9999999884196364	0.9999999964915205	0.9999999999996134	0.9896176527587396	0.9999872451850046	0.9999984319477437	0.9999999999985505	0.9998289741105556	0.9996612019989721	0.9999816404033931	0.9999999641461484	0.9999999999991662	0.9999999998605389	0.9999999245300547	0.9999999998343106	0.9999999999993101	0.9999999999999989	0.9999990120283554	0.9999887255430993	0.9999999999551804	0.9999999999999986	0.9999824780260285	0.9929736028584123	0.9999999520407977	0.9994056467961442	0.9995408562328074	0.9999999632820574	0.9997822138127277	0.9999999999387932	0.9999942230618747	0.9981144007863474	0.9999999999573592	0.9999980680361216	0.9999998871107532	0.9999999860540995	0.999999085774507	0.9999999968099118	0.9999921378235459	0.9999999989827305	0.9999999973268213	0.9998932310374392	0.9999999999969755	0.9819439471591055	0.9999999475754598	0.9999999697202642	0.999999960294018	0.9995825697640491	0.9999644374794867	0.999946324118398	0.9993922664121954	0.9999990963229126	0.9999999833233527	0.9987451197762139	0.9999998472574272	0.9999999994396596	0.9982863539709208	0.9999999921284762	0.9999992511780492	0.9994779581876877	0.999999772344244	0.9994268374826231	0.9999999074053932	0.9995705377288719	0.9999929008112037	0.9999997585586734	0.9999998507546574	0.9999999462337965	0.9999992460165225	0.9999999924879234	0.9999999999999961	0.9999999999999375	0.9974843641258669	0.9963473850659591	0.9999999999221941	0.9996994211328744	0.9999993374612368	0.9995051487933327	0.9999999973283892	0.9999903798984012	0.9999954380420449	0.9999999568985648	0.9999999980114651	0.9992918175396621	0.9999999999999993	0.9999999999999318	0.9999999989256529	0.9999999998200927	0.9999999999999997	0.9999999999583438	0.9999905171907926	0.9999999999650004	0.9999950362302205	1.0	0.9999999923507364	0.9999999999803123	0.9999958822156307	0.9999999999761489	0.9999998759410873	0.9999999999999997	0.9999999983183485	0.9999999999962416	0.9999996896134339	0.9999999999996103	0.9999988062429783	0.9999999963155602	0.9999999999999993	1.0	0.9999591577843895
