pathway	016R_0_F_NS6_week5	016R_0_F_NS6_week9	016R_R_F_NS6_Pellet_week9	016R_R_F_NS6_week5	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week5	1075R_0_M_NS6_week9	1075R_L_M_NS6_week9	1075R_RL_M_NS6_Pellet_week9	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1184R_0_M_NS6_week9	1186R_0_M_NS6_week5	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week5	1186R_RR_M_NS6_week9	184R_0_F_NS6_week10	184R_0_M_NS6_week5	184R_0_M_NS6_week9	184R_L_F_NS6_week10	2403R_0_F_NS6_week5	2403R_0_F_NS6_week9	2403R_L_F_NS6_week10	2476R_R_F_NS6_week5	2476R_R_F_NS6_week9	2506R_0_F_NS6_week10	2562R_0_F_NS6_week5	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week5	2562R_RL_F_NS6_week9	3894R_0_M_NS6_week10	NS6_defined_inocula	NS6_defined_inocula.1	NS6_inocula
PWY-2942	15855.668409127571	22470.726811584955	16811.22429215835	12743.164053622153	23242.697871146982	20454.87804668654	10871.714637982772	18771.66789268783	21379.48987847922	16437.47764776221	14437.907038116873	11163.872797568658	23803.394481698495	11319.533076186322	23026.51094620192	12825.0541775712	23662.632946629696	19212.89325988744	10950.693433471333	25582.20954189947	21658.529868836893	13009.327617295827	22194.168648721945	22387.15836442968	12059.67939566893	22066.91057719147	17301.03905002626	12393.300151399471	21537.92210683762	11081.796083999152	20867.68131362501	20417.43584692921	24239.12005250017	15370.017746898426	17845.497989255226
PWY-3001	11100.19030672806	18355.98358513561	13537.183130260908	10242.127645274832	17274.027989810304	15583.895646626854	8669.59471458386	15943.721046803044	18675.328701571503	14442.313613730399	11659.917732276706	8642.661776742085	21572.632903173915	8608.513401712838	19865.121541214834	10459.679375340704	20666.98349441069	13056.429231148722	7648.905544897505	22318.427228969656	18634.960522350906	9701.251430634706	16303.244025882244	18031.996553473266	10170.30114945282	18544.27828359432	11351.882341378472	9809.18878614548	16054.868039169563	9555.779761970614	16089.460722310763	17174.768071443043	20170.88301691165	12543.538038525263	15077.658900308756
PWY-4984	315.1196581196581	986.9649572649572	470.9905982905983	145.70170940170942	448.63247863247864	215.6153846153846	92.96666666666667	577.8452991452991	305.52991452991455	403.64871794871794	128.4957264957265	64.65726495726496	295.77008547008546	214.5982905982906	519.4965811965811	306.2735042735043	465.04273504273505	206.05982905982907	101.5991452991453	937.119658119658	356.55641025641023	84.34188034188034	675.282905982906	937.7008547008547	45.64017094017094	227.71025641025642	313.8025641025641	91.28205128205128	364.8290598290598	107.32393162393161	307.1102564102564	292.8623931623931	2083.111111111111	1374.803418803419	2268.084615384615
PWY-5097	16805.554668967787	23959.428331819996	17847.98478931524	13529.55184992809	24646.63662842139	21635.686674497472	11695.011437926658	20050.328418749323	22856.799377943225	17602.455851464743	15428.737253366442	11916.71564776837	25485.056430316607	11962.596201778879	24803.86330165092	13675.488378927312	25416.021441606496	20259.671386612947	11579.570411021954	27616.28307047533	23182.746824693353	13903.896492667525	23430.430886435875	23775.829205671114	12927.879139862029	23322.61835338288	18078.478394365666	13204.024709885813	22768.022516395024	11906.891080817528	22210.549850664785	21931.920661906388	25118.659762946176	15937.98876662787	18344.351514018555
PWY-5100	11458.480482886289	19262.23984635788	13269.89729324088	10137.285338756401	17904.903233743553	16422.882955839577	8981.302177614358	15867.858548084847	18683.264378796415	15017.80884074812	11731.485598588635	8807.717008716914	21670.6798010409	9214.86885834104	21458.82856805996	10948.68859294406	22689.96359055451	13381.565391263452	7844.42718131963	22358.20268135266	18162.85968148444	10091.017352491488	17871.484171460696	18249.326965556054	9979.79378226735	19334.536493600575	12972.8256600431	10141.946603511744	16631.438079351952	9437.868484915887	15467.441550701034	17954.064679562474	21773.9854391297	14017.535189283275	14165.337970928505
PWY-5101	17246.739960453273	24852.984118239703	18246.846569808327	13707.653298863685	25166.60209380578	22544.33400238103	11631.213096675636	20596.45677253598	23132.428406606534	18405.89249444944	15610.068596550029	12308.75536535492	25779.15650270719	12061.887784680186	25038.7184513783	13505.053448531975	25920.488923635185	21292.287736034497	11912.965277758492	27956.610768611125	23628.295752644477	14103.643729443727	23366.02680031779	24627.35931638426	13032.903137202185	23505.798889526817	18320.39977024261	13250.733631847592	22904.000969173772	12200.490068493353	22450.651351296507	22508.078096178273	23448.588569939446	14640.595232729382	19361.525961498624
PWY-5103	15151.640170134744	21726.98337797805	16063.506043208405	12076.580279075428	22132.23009684194	19822.202250917984	10181.549482863373	18013.696251611414	20356.60990153449	16149.300986183558	13711.450197918308	10765.864876895082	22659.651669205366	10604.27864777199	21882.229965616294	11887.056762128492	22672.219478691564	18772.792641443615	10473.0554296822	24406.453346254828	20751.664100627117	12410.004651745823	20565.92547283032	21630.441817706236	11418.079469666038	20718.493897093646	16128.447571672075	11591.220228750646	20151.264756131626	10667.160560295242	19780.254634842422	19697.827168281947	20538.210606701166	12817.990016177391	16901.372050252645
PWY-5104	15580.55786942519	22707.86280798684	16413.05703537499	12283.038276167548	22822.120338786826	20511.339196233257	10450.779703136748	18449.14760305847	20934.490645109236	16785.596517836748	14057.975384359865	11082.566115686412	23397.614670822742	10875.66355024908	22983.481305390786	12230.174921640217	23953.56222829307	19232.885340498477	10676.073546417176	25194.05742851438	21184.98841444292	12843.751568897314	21117.08983800527	22307.049186178167	11705.861637698627	21290.971468054795	16560.649202516688	11869.290853258413	20611.465994522845	10928.782034404092	20111.21976622661	20547.128467736315	21281.110067679336	13283.032313563226	17531.466154242407
PWY-5154	9113.033101471878	14908.12895902933	11302.647465831104	8500.196238128226	14032.36067535854	12701.534759537677	6547.463757898626	12475.324561175272	15647.509764305336	11743.105183786058	9428.40063081096	6788.561609558795	17878.47432585693	6774.519226128702	15772.598777940684	8401.590561757484	16266.717979451993	10893.196500076765	6066.026289127437	18114.516624707572	15321.556176559432	8109.586951488521	13499.340396229443	15023.619131835418	7951.005023547982	15195.146288020884	9078.217705368425	7281.196306113478	12606.897748280975	7271.424843740318	13442.780357985632	13364.618817719558	15926.718527002513	9817.156634492878	11547.812591040403
PWY-5188	5335.340909090909	5185.864545454547	3766.9136363636367	2934.7272727272725	6619.949090909092	5817.647272727273	2922.596363636364	4340.736363636363	3353.17	3152.8827272727276	3377.427272727273	3368.9563636363637	3227.5536363636356	3454.851818181818	4351.854545454546	2880.22	4410.322727272727	6694.061818181817	3824.798181818182	4318.831818181819	3985.3245454545454	3420.8463636363635	6819.285454545454	5134.6390909090915	2661.5281818181816	4712.581818181818	7186.703636363636	3806.556363636363	6436.741818181818	2462.9354545454544	4977.45090909091	4513.511818181818	5288.152727272727	3558.7781818181816	5200.068181818181
PWY-5189	5263.5085714285715	5114.57	3697.4985714285713	2890.6428571428573	6467.635714285715	5719.011428571429	2897.657142857143	4251.93	3273.151428571429	3112.448571428571	3314.0499999999997	3335.097142857143	3088.64	3436.328571428571	4279.77	2857.074285714286	4346.282857142857	6579.124285714285	3772.554285714286	4192.272857142858	3824.635714285714	3368.295714285714	6724.27	4989.9971428571425	2571.62	4610.757142857143	7164.024285714286	3762.587142857143	6365.42	2393.744285714286	4870.72	4435.6900000000005	4144.38	2790.2685714285712	4624.621428571429
PWY-5304	6917.24	5927.930000000001	5040.29	4247.66	9798.599999999997	7404.95	2823.9100000000003	6156.650000000001	5138.07	3752.19	4769.000000000001	4055.39	5217.140000000001	3535.5	6236.990000000001	3138.44	6040.9400000000005	7839.389999999999	4566.040000000001	8081.3099999999995	6372.63	5630.24	7173.83	7291.589999999999	3924.5	5768.679999999999	6753.33	3554.38	7888.72	3423.39	8023.7300000000005	6523.330000000001	1731.52	1239.13	2649.86
PWY-5347	3875.4714393939394	9440.678865690032	6561.86188253012	5156.726890972984	5706.112978048558	7278.159358570646	3087.5745634811974	5648.753414795545	10398.504743291345	7902.323730832421	4611.963400191676	2930.4990585067544	11478.356736719605	4235.605687294633	8315.77012595838	5372.572752601314	8988.475379928805	6826.068285186199	2596.739428623585	8178.480538289521	8481.235767159547	3339.8549705640744	9061.896459474261	8954.629604554582	2867.001807685287	10305.668871622855	5599.144536327128	3125.2202717688942	5731.707545865279	3224.025408908361	6102.453874132894	5738.479789612998	8861.85446969697	5469.900719696971	6153.014204545454
PWY-5384	6044.396666666667	5788.185333333334	3709.5640000000003	3146.134666666667	6987.104666666667	6106.8353333333325	2951.934666666667	4283.128666666667	3368.5826666666667	3194.5576666666666	3515.695333333333	3795.436	3123.906	3673.4936666666667	5190.208333333334	2934.7563333333333	5343.145666666667	6546.9636666666665	3619.8033333333337	4619.601333333334	3997.3393333333333	3604.4646666666663	5811.066666666667	5339.359333333334	2951.132666666667	4621.426333333333	7070.638333333333	4076.668	6443.0403333333325	2633.9333333333334	4937.764	4813.092333333334	2934.03	1964.3890000000001	4002.017
PWY-5484	10611.838517946893	16603.992342056914	9837.453817672429	8726.713475333025	15920.003583063837	11490.392686910825	8451.025533030162	12199.05770464324	14162.816096805982	8250.090746364554	10240.120066030742	8193.978692914108	16248.006407299057	7370.224716864447	18307.23923617708	9257.829029749299	17952.330786421073	10121.013772021173	6066.030560079225	21149.708898589288	14948.884809802083	9187.55919840042	11035.862579230341	13360.668599310204	9330.002006493789	12436.176005168205	8209.349490579549	9238.327681832503	14353.75245392655	9095.641521277214	14672.844447780062	15755.09015857806	11778.044665289592	7825.140139796421	8887.564558780747
PWY-5505	14599.179913661843	24610.818463570882	18488.647387822555	13942.118940410704	23297.57885958359	21330.990200106065	12003.765091334251	22073.621560624328	25713.15815855655	19697.930670297737	15868.216727447434	11496.570451372909	29540.857612434058	11899.215926509918	27066.98658704015	14421.633871502134	27896.92629214973	17768.022022759284	10759.035535927283	30188.15502362322	25318.543306674954	13122.719694679996	23597.52816399459	24364.56309551372	13765.562165219524	25649.496038815672	15690.341043935516	13409.12212586324	22382.874778637288	13021.054662966975	21974.580134433756	22956.90063340158	21624.354403730675	13818.938379833713	15106.887549763624
PWY-5509	7299.318501028705	11897.956275105325	9815.711408837073	7431.677495836192	12088.364909375912	10937.88043205643	5677.27842950916	10626.3263779759	13806.695480552562	10194.656652297443	8146.968088566671	5370.840324287253	15722.353862055454	6056.265991966298	13105.656096796316	7671.495806799256	13637.283548545116	9554.497574213774	5418.770157734888	14830.004471441167	13230.936155579502	7047.785339472911	12940.44959341628	12671.163592632507	6593.559613010679	13790.890581953561	8378.545711766435	6112.380532967571	11392.25751641031	6113.031855589302	11822.462547271476	11279.857674145193	11599.600784755561	7457.054707553639	7659.571201136475
PWY-5659	15888.247520322815	22787.435404399523	17203.96489236254	13276.412961744141	23142.794331550806	20545.138269181803	12214.229077393196	20816.50785900374	22172.400581771166	17631.49773990715	15534.861563730392	12405.269010401362	24995.058853107686	11415.62345752287	22896.24921235627	12814.676212023272	23380.48475289416	20470.361911813678	11932.44697283109	28291.03292354704	23396.313495524082	13367.058168889933	22881.048833127657	22356.412721200366	13044.851112221111	21816.673524122936	17884.067572035805	13652.45642338054	21557.46096824743	12719.41255783432	21731.306570292447	22420.18178546943	25094.282851070493	15952.184587177528	18797.8475518599
PWY-5667	14872.964089635854	20654.409949579833	15402.844431372554	11584.27593277311	21553.708039215682	19220.17767507002	9926.662011204482	17340.01756862745	19154.06966386555	15289.438773109245	13189.384201680676	10434.516028011203	21312.985764705885	10476.012156862747	20778.891338935573	11484.915462184874	21482.7625210084	18443.72095238095	10458.466072829131	23241.506778711482	19670.74960224089	12032.11114845938	20963.17744537815	20627.656050420166	10896.084151260502	20308.033215686275	16921.720929971994	11446.804425770311	19910.144005602233	10061.928913165266	18973.475719887952	18856.68081792717	24229.05498599439	15284.577142857144	17802.308016806724
PWY-5676	158.6192893401015	149.2300507614213	410.1843654822335	234.52629441624362	358.17258883248724	230.25380710659897	144.9831472081218	520.1945177664975	373.5228426395939	476.7021319796954	209.78680203045684	103.1792893401015	492.92223350253795	194.43654822335023	57.998375634517764	411.89847715736033	66.51776649746192	125.36040609137055	180.80040609137055	43.492385786802025	459.66335025380704	117.68527918781724	485.24710659898466	478.41624365482227	67.36203045685278	298.4856852791878	246.44832487309642	130.47715736040607	401.6649746192893	187.60568527918778	384.6006091370558	325.75796954314717	3525.441624365482	2328.121827411167	3623.5041624365476
PWY-5677	111.28205128205127	104.69487179487179	287.7717948717949	164.53589743589743	251.28205128205127	161.53846153846152	101.71538461538461	364.951282051282	262.05128205128204	334.4384615384615	147.17948717948715	72.38717948717948	345.81794871794864	136.4102564102564	40.68974358974359	288.97435897435895	46.666666666666664	87.94871794871794	126.84358974358973	30.51282051282051	322.4846153846153	82.56410256410255	340.4333333333333	335.64102564102564	47.25897435897435	209.4076923076923	172.89999999999998	91.53846153846153	281.79487179487177	131.6179487179487	269.82307692307694	228.5410256410256	2473.333333333333	1633.3333333333333	2542.1307692307687
PWY-5686	16552.977064454644	23481.500770057613	17714.67742558757	13277.72966495944	24215.64175450498	21704.32299820318	11271.730208727413	19675.794685459736	22304.47051112475	17577.70680572036	15044.808574029434	11653.48885808522	24814.097743636765	11779.122474880973	23493.280912913237	13140.498293942692	24256.26594878312	20968.0941629743	11752.22809187445	26560.88808429054	22733.401764832757	13565.284610352002	23761.913579979435	23614.412491329036	12407.245392221206	23160.766568958257	18594.52623268904	12809.890313482345	22358.243254488323	11496.4578940531	21746.652714524636	21268.41982101722	27261.609214603628	17268.35307270339	19536.133000652284
PWY-5695	13031.186899815246	21875.103194707674	15028.084021216999	11361.49826378211	19622.753816318018	17679.10260468443	9950.582248286551	17869.829914536032	20940.18154264259	16945.754616365695	13296.385748375951	10281.286663567556	24404.183726324576	9611.057211752784	23440.261762917944	11738.319988795522	24425.808111568036	14964.796526372254	8530.87237785327	26563.546617080872	21249.04682686692	11366.926953453722	18385.941878300255	20557.374252577632	11308.646284522316	20216.59568651291	13255.35426473568	11025.724272721855	17365.999868883733	10812.176375707731	17784.394870016095	20445.965383395916	29576.53385040826	18585.021370761075	21149.299668395015
PWY-5705	1130.521568627451	1434.174117647059	576.2188235294118	549.8513725490196	856.5601960784313	736.894705882353	508.463137254902	1069.5407843137255	633.0194117647059	672.0135294117647	600.2211764705883	862.1527450980393	683.2164705882352	543.2505882352941	1213.455882352941	429.45529411764704	1053.4776470588235	458.09764705882355	387.6460784313726	1529.6660784313724	777.4027450980392	440.90529411764703	742.4823529411765	1017.6654901960784	587.6527450980393	495.17686274509805	949.9127450980392	790.2023529411765	590.03	525.9637254901961	519.503137254902	841.2403921568628	4402.704901960785	2919.3060784313725	2732.03294117647
PWY-5747	423.0	80.43	44.86	200.57	187.57	84.43	58.57	80.43	56.29	45.14	136.43	272.14	24.29	206.28	70.0	134.57	60.71	64.43	26.0	60.57	86.14	124.57	91.0	58.29	112.14	114.57	502.0	240.57	66.43	54.0	62.86	97.86	539.0	366.86	647.5799999999999
PWY-5837	4485.856315789473	3334.8163157894737	2770.0821052631577	2303.932631578947	5026.484210526316	4314.817368421052	1505.9852631578947	2196.9763157894736	2232.2152631578947	1941.1415789473685	2307.041052631579	2336.5363157894735	1672.586842105263	2254.823684210526	2102.1184210526317	1773.3152631578946	2083.3505263157895	5582.302105263158	2738.6568421052634	2178.4457894736843	2498.547368421053	2875.512631578947	4438.248947368421	3795.6757894736843	1425.5242105263158	2676.21	5166.752105263158	1946.6431578947368	4104.0926315789475	1137.9342105263158	3920.476842105263	2536.831052631579	4065.646842105263	2755.726842105263	3453.9163157894736
PWY-5838	4379.415714285714	3325.398	2763.1417142857144	2235.3005714285714	4996.599142857143	4298.842285714286	1472.2434285714285	2186.058	2225.8982857142855	1934.4297142857142	2267.328	2296.9154285714285	1664.9739999999997	2214.503714285714	2094.0	1734.744857142857	2074.4445714285716	5574.610857142858	2724.4128571428573	2165.3005714285714	2491.941142857143	2851.459142857143	4427.27	3787.9554285714285	1388.674	2662.1734285714283	5098.0028571428575	1908.4434285714285	4092.998	1124.5428571428572	3915.656	2523.326	1133.06	793.3417142857143	2495.752285714286
PWY-5840	435.08571428571435	82.72800000000002	46.14171428571429	206.30057142857146	214.92914285714286	102.17228571428574	60.24342857142858	95.72800000000002	68.22828571428572	57.09971428571429	145.998	279.9154285714286	36.314	218.1737142857143	72.00000000000001	145.41485714285716	78.44457142857144	66.27085714285715	33.74285714285715	62.30057142857144	102.27114285714288	128.12914285714285	104.27000000000001	73.62542857142857	115.34400000000001	126.17342857142857	530.6728571428572	254.4434285714286	75.99800000000002	55.54285714285715	64.656	120.656	724.7300000000001	480.3417142857143	882.7522857142857
PWY-5845	435.08571428571435	82.72800000000002	46.14171428571429	206.30057142857146	214.92914285714286	102.17228571428574	60.24342857142858	95.72800000000002	68.22828571428572	57.09971428571429	145.998	279.9154285714286	36.314	218.1737142857143	72.00000000000001	145.41485714285716	78.44457142857144	66.27085714285715	33.74285714285715	62.30057142857144	102.27114285714288	128.12914285714285	104.27000000000001	73.62542857142857	115.34400000000001	126.17342857142857	530.6728571428572	254.4434285714286	75.99800000000002	55.54285714285715	64.656	120.656	724.7300000000001	480.3417142857143	882.7522857142857
PWY-5850	435.08571428571435	82.72800000000002	46.14171428571429	206.30057142857146	214.92914285714286	102.17228571428574	60.24342857142858	95.72800000000002	68.22828571428572	57.09971428571429	145.998	279.9154285714286	36.314	218.1737142857143	72.00000000000001	145.41485714285716	78.44457142857144	66.27085714285715	33.74285714285715	62.30057142857144	102.27114285714288	128.12914285714285	104.27000000000001	73.62542857142857	115.34400000000001	126.17342857142857	530.6728571428572	254.4434285714286	75.99800000000002	55.54285714285715	64.656	120.656	724.7300000000001	480.3417142857143	882.7522857142857
PWY-5855	541.125	723.9300000000001	429.86	275.82	589.6949999999999	502.18	254.945	336.43	325.665	271.765	340.68	412.64	512.29	300.905	474.375	255.57	578.46	530.8050000000001	217.875	574.945	507.765	212.07	419.25	587.29	356.14	800.5699999999999	807.125	481.445	540.9300000000001	228.625	428.235	523.985	4826.25	2768.11	3704.455
PWY-5856	541.125	723.9300000000001	429.86	275.82	589.6949999999999	502.18	254.945	336.43	325.665	271.765	340.68	412.64	512.29	300.905	474.375	255.57	578.46	530.8050000000001	217.875	574.945	507.765	212.07	419.25	587.29	356.14	800.5699999999999	807.125	481.445	540.9300000000001	228.625	428.235	523.985	4826.25	2768.11	3704.455
PWY-5857	541.125	723.9300000000001	429.86	275.82	589.6949999999999	502.18	254.945	336.43	325.665	271.765	340.68	412.64	512.29	300.905	474.375	255.57	578.46	530.8050000000001	217.875	574.945	507.765	212.07	419.25	587.29	356.14	800.5699999999999	807.125	481.445	540.9300000000001	228.625	428.235	523.985	4826.25	2768.11	3704.455
PWY-5860	540.0579710144928	88.26028985507246	51.47710144927536	280.2904347826087	238.391884057971	116.09753623188406	100.11652173913043	103.26028985507246	71.7340579710145	62.10594202898551	187.03173913043477	308.9721739130435	44.3427536231884	253.91536231884058	76.71014492753623	185.08753623188403	85.01623188405797	70.89797101449277	50.46376811594203	74.5368115942029	103.55521739130435	149.31942028985506	110.95985507246377	78.8276811594203	154.6823188405797	134.88130434782607	578.489420289855	284.36289855072465	84.98826086956522	68.68115942028986	65.59304347826087	130.11478260869563	4587.764782608696	3064.8104347826084	2103.738985507246
PWY-5861	4385.721304347826	3326.5969565217392	2763.810434782609	2238.2904347826084	4999.395217391304	4300.100869565217	1473.1165217391303	2187.256956521739	2226.737391304348	1935.1026086956522	2269.3617391304347	2300.9721739130437	1665.3360869565215	2217.578695652174	2095.0434782608695	1736.7508695652173	2075.3495652173915	5575.571304347826	2724.8004347826086	2166.2034782608694	2493.2252173913043	2853.3160869565218	4428.62652173913	3788.824347826087	1390.3456521739129	2663.881304347826	5105.486086956522	1912.0295652173913	4093.9882608695652	1125.3478260869565	3916.593043478261	2524.784782608696	1141.0947826086956	798.8104347826087	2505.405652173913
PWY-5862	441.3913043478261	83.92695652173913	46.810434782608695	209.29043478260868	217.72521739130434	103.43086956521739	61.116521739130434	96.92695652173913	69.06739130434782	57.772608695652174	148.03173913043477	283.9721739130435	36.676086956521736	221.24869565217392	73.04347826086956	147.42086956521737	79.3495652173913	67.2313043478261	34.130434782608695	63.203478260869566	103.55521739130435	129.98608695652172	105.62652173913044	74.49434782608695	117.01565217391304	127.88130434782607	538.1560869565218	258.02956521739134	76.98826086956522	56.34782608695652	65.59304347826087	122.11478260869565	732.7647826086957	485.8104347826087	892.4056521739129
PWY-5863	4479.784545454545	3333.6618181818185	2769.438181818182	2301.053636363636	5023.791818181819	4313.605454545454	1505.1445454545456	2195.8218181818183	2231.407272727273	1940.4936363636364	2305.0827272727274	2332.63	1672.2381818181816	2251.862727272727	2101.1136363636365	1771.3836363636362	2082.4790909090907	5581.377272727273	2738.2836363636366	2177.5763636363636	2497.3109090909093	2873.7245454545455	4436.942727272727	3794.839090909091	1423.9145454545453	2674.5654545454545	5159.546363636364	1943.19	4103.139090909091	1137.159090909091	3919.5745454545454	2535.426363636364	4057.91	2750.460909090909	3444.620909090909
PWY-5896	435.08571428571435	82.72800000000002	46.14171428571429	206.30057142857146	214.92914285714286	102.17228571428574	60.24342857142858	95.72800000000002	68.22828571428572	57.09971428571429	145.998	279.9154285714286	36.314	218.1737142857143	72.00000000000001	145.41485714285716	78.44457142857144	66.27085714285715	33.74285714285715	62.30057142857144	102.27114285714288	128.12914285714285	104.27000000000001	73.62542857142857	115.34400000000001	126.17342857142857	530.6728571428572	254.4434285714286	75.99800000000002	55.54285714285715	64.656	120.656	724.7300000000001	480.3417142857143	882.7522857142857
PWY-5897	4381.198852459016	3325.737049180328	2763.330819672131	2236.1460655737706	4997.389836065574	4299.198196721311	1472.4903278688525	2186.397049180328	2226.1355737704916	1934.62	2267.9031147540986	2298.06262295082	1665.0763934426227	2215.373278688525	2094.2950819672133	1735.3121311475409	2074.7004918032785	5574.882459016394	2724.5224590163934	2165.5559016393445	2492.304262295082	2851.984262295082	4427.653606557377	3788.2011475409836	1389.1467213114754	2662.656393442623	5100.1190163934425	1909.4575409836066	4093.2780327868854	1124.7704918032787	3915.9209836065575	2523.738524590164	1135.332131147541	794.8881967213115	2498.482131147541
PWY-5898	4381.198852459016	3325.737049180328	2763.330819672131	2236.1460655737706	4997.389836065574	4299.198196721311	1472.4903278688525	2186.397049180328	2226.1355737704916	1934.62	2267.9031147540986	2298.06262295082	1665.0763934426227	2215.373278688525	2094.2950819672133	1735.3121311475409	2074.7004918032785	5574.882459016394	2724.5224590163934	2165.5559016393445	2492.304262295082	2851.984262295082	4427.653606557377	3788.2011475409836	1389.1467213114754	2662.656393442623	5100.1190163934425	1909.4575409836066	4093.2780327868854	1124.7704918032787	3915.9209836065575	2523.738524590164	1135.332131147541	794.8881967213115	2498.482131147541
PWY-5899	4381.198852459016	3325.737049180328	2763.330819672131	2236.1460655737706	4997.389836065574	4299.198196721311	1472.4903278688525	2186.397049180328	2226.1355737704916	1934.62	2267.9031147540986	2298.06262295082	1665.0763934426227	2215.373278688525	2094.2950819672133	1735.3121311475409	2074.7004918032785	5574.882459016394	2724.5224590163934	2165.5559016393445	2492.304262295082	2851.984262295082	4427.653606557377	3788.2011475409836	1389.1467213114754	2662.656393442623	5100.1190163934425	1909.4575409836066	4093.2780327868854	1124.7704918032787	3915.9209836065575	2523.738524590164	1135.332131147541	794.8881967213115	2498.482131147541
PWY-5910	74.0	3.25	3.5	53.25	15.5	9.5	29.25	4.75	2.0	3.25	29.25	18.75	5.75	24.5	2.75	28.25	4.25	2.75	12.25	8.5	0.0	14.5	4.0	3.25	28.25	5.25	30.25	19.75	6.0	9.25	0.0	6.0	2891.25	1934.25	908.5
PWY-5913	8679.827079889808	6573.626528925621	5998.887107438017	5030.71608815427	11627.467264856356	8528.600798898073	2963.133443526171	7085.568823297914	5862.483951200315	4445.577646595828	5323.071157024794	4623.782727272727	5803.592345533254	4095.2119362455724	6790.307300275484	3670.5806336088153	6833.940177095631	8787.625206611572	5240.451845730028	8297.948457300272	6431.265970090517	6707.420716253442	8086.441806375442	8376.355804801258	4502.009807162534	6839.029889807162	8187.340448642267	4081.0451515151517	9076.621389216843	3437.862947658402	8913.416170798899	7497.479842581661	2462.1016450216453	1591.2292168437625	3339.799606454153
PWY-5918	445.2631578947369	84.66315789473684	47.22105263157894	211.12631578947367	197.44210526315788	88.87368421052632	61.652631578947364	84.66315789473684	59.252631578947366	47.51578947368421	143.61052631578946	286.46315789473687	25.568421052631578	217.13684210526316	73.68421052631578	141.65263157894736	63.90526315789474	67.82105263157895	27.36842105263158	63.757894736842104	90.67368421052632	131.12631578947367	95.78947368421052	61.3578947368421	118.0421052631579	120.59999999999998	528.421052631579	253.2315789473684	69.92631578947369	56.84210526315789	66.16842105263157	103.01052631578946	567.3684210526316	386.1684210526316	681.6631578947369
PWY-5941	9286.136923076921	15282.702051282053	11957.139999999998	9100.015897435896	14929.202564102567	13467.340000000002	7448.136410256409	14079.99230769231	16390.355897435897	11926.963076923077	9946.101025641026	6879.4707692307675	18590.153333333332	7709.076923076923	16784.95076923077	9320.378461538463	17407.290256410255	11025.07076923077	6663.338461538461	18213.926666666663	15606.830256410254	8063.632307692308	14332.093333333336	15651.83282051282	9070.191282051283	16672.48	9311.033846153847	8584.828205128204	14771.66205128205	8297.247692307694	14181.246153846154	13913.098974358974	13048.162051282052	8139.1405128205115	8903.878974358975
PWY-5971	10210.853201970445	8650.098029556651	7919.097044334976	6504.466995073892	15609.189162561577	9460.120197044336	5484.026600985222	11665.340394088671	9228.588177339905	5956.235467980297	7965.722660098522	5860.560591133004	10497.041379310345	4753.443842364532	13006.263546798033	5931.7078817734	12711.728571428572	7421.094088669951	5883.666502463055	15726.644334975374	10137.74039408867	9141.109359605913	8595.424137931035	11115.647290640394	8344.686206896551	9700.533990147784	6557.624630541872	6518.5847290640395	12424.381773399014	6331.996551724138	12518.760591133008	12661.575369458129	11607.933990147785	6832.832512315272	8008.783743842368
PWY-5973	16535.444088883538	23042.22305286903	17442.05596968769	13250.758430977636	24415.891493043266	21164.58764346993	11133.610714173772	19610.369575940906	22028.758261604267	16752.674155935903	14982.856797246304	11485.523569969793	24677.363641821783	11637.474081902346	23647.073921057934	13205.828339490032	24353.396439969598	19838.656025016302	11403.158918881305	26513.683331905224	22360.673825415808	13600.043987475954	23002.51775778925	23237.70447996596	12700.116550912857	22986.217623170804	17868.812045745148	12804.701620379152	22503.72807900934	11506.860750163334	21811.426910827813	21216.62282413652	30591.4240235474	19485.929861329547	20749.774103006413
PWY-5989	11357.871941923777	9271.082858439202	8442.954909255897	7136.993793103447	16811.121506352083	10157.733756805808	5859.773411978223	12442.556814882035	9847.899038112524	6342.723103448276	8612.961751361163	6547.413375680581	11206.985499092561	5275.394074410163	13836.517486388386	6414.924637023594	13504.569664246823	8015.9161252268605	6269.7088475499095	16750.0532123412	10939.555617059892	9822.075027223233	9242.371388384756	11908.846497277678	9019.031950998185	10450.526569872956	7559.204591651543	7208.622059891107	13204.48674228675	6798.152967332124	13344.411724137932	13506.236569872959	14179.328874773139	8520.210762250454	9819.847976406534
PWY-6121	16063.342598476404	22920.94542270531	17483.871142697884	13141.282537160907	23711.650847268676	21321.067057785192	10871.533079710147	19302.65401802304	22123.704805834266	17151.087705314007	14682.743574879225	11200.00416852471	24618.401922147907	11638.284194537344	23104.445516536605	13044.68389539205	23894.16452248235	20182.76811315496	11342.554373838724	25634.35712467484	22254.3290942029	13133.968353771832	23296.280964325524	23314.02778985507	12198.447989594948	23246.505168153108	17997.910911371237	12481.298956707542	22111.793366778144	11201.07988851728	21335.94576086957	20477.511712188785	26687.12780100333	16891.556898922332	18993.56855444073
