Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3997R_S2_R_Male_week5_S74_L001_R2_001	(1.0, 3.4340412456009135)	(2.0, 0.6423970454374156)	(3.0, 0.415702781208147)	(4.0, 0.3525066819728779)	(5.0, 0.2464068089448571)	(6.0, 0.22959316786391384)	(7.0, 0.21104018460218346)	(8.0, 0.1484238660938433)	(9.0, 0.18784895552502046)	('>10', 3.5297050655442113)	('>50', 1.090567547353591)	('>100', 1.4656856776767027)	('>500', 1.2720389148823916)	('>1k', 8.72222125592101)	('>5k', 0.0)	('>10k+', 78.05182080137291)
3997R_S2_R_Male_week9_S88_L001_R1_001	(1.0, 1.1879758466789185)	(2.0, 0.5757041593219068)	(3.0, 0.44443610996512023)	(4.0, 0.25128455162584856)	(5.0, 0.2531598094738026)	(6.0, 0.23065671529835355)	(7.0, 0.16408506169598322)	(8.0, 0.17252372201177663)	(9.0, 0.09282526347372763)	('>10', 1.804935678655815)	('>50', 0.6657165360237033)	('>100', 1.3248696695795672)	('>500', 1.5686531898135994)	('>1k', 13.236507519783972)	('>5k', 19.677080598582304)	('>10k+', 58.349585568015605)
3997R_S2_R_Male_week9_S88_L001_R2_001	(1.0, 3.5658027978847087)	(2.0, 0.7163484979184638)	(3.0, 0.47537786445636276)	(4.0, 0.37880208528672693)	(5.0, 0.30941754491242546)	(6.0, 0.2587855830176649)	(7.0, 0.2362824888422158)	(8.0, 0.24753403592994036)	(9.0, 0.16877320631586845)	('>10', 3.306079585943067)	('>50', 0.73978922101789)	('>100', 1.7468026853692382)	('>500', 1.8565052694745527)	('>1k', 6.912200427558789)	('>5k', 7.9707834827288755)	('>10k+', 71.1107152233432)
NS1_mouse_inoculum_S35_L001_R1_001	(1.0, 1.3473288422371925)	(2.0, 0.6266645777847407)	(3.0, 0.42769857433808556)	(4.0, 0.37599874667084443)	(5.0, 0.3329155569481435)	(6.0, 0.26789910700297664)	(7.0, 0.1809493968353439)	(8.0, 0.18799937333542222)	(9.0, 0.190349365502115)	('>10', 1.8110606297979008)	('>50', 0.5843647187842707)	('>100', 1.1138962870123768)	('>500', 1.128779570734764)	('>1k', 22.0820930596898)	('>5k', 16.234529218235938)	('>10k+', 53.10747297509009)
NS1_mouse_inoculum_S35_L001_R2_001	(1.0, 4.848817170609431)	(2.0, 1.0700297665674448)	(3.0, 0.6368478771737428)	(4.0, 0.5765314115619614)	(5.0, 0.4817483941720194)	(6.0, 0.3665987780040733)	(7.0, 0.3618987936706878)	(8.0, 0.20053266489111704)	(9.0, 0.25379915400282)	('>10', 3.3824220585931384)	('>50', 0.835030549898167)	('>100', 1.9551934826883912)	('>500', 1.0637631207895972)	('>1k', 21.670844430518564)	('>5k', 23.102772990756698)	('>10k+', 39.193169356102146)
Positive_Control_S89_L001_R1_001	(1.0, 1.0852114956625991)	(2.0, 0.43959678363983384)	(3.0, 0.35760302618977075)	(4.0, 0.2645848979901194)	(5.0, 0.22048741499176616)	(6.0, 0.20257281252368517)	(7.0, 0.24598127235018913)	(8.0, 0.23702397111614862)	(9.0, 0.1798350478526593)	('>10', 2.774007289865158)	('>50', 0.6380354571324234)	('>100', 1.0576505687886284)	('>500', 0.0)	('>1k', 1.7811248992303612)	('>5k', 3.843371252575224)	('>10k+', 86.67291381009143)
Positive_Control_S89_L001_R2_001	(1.0, 4.278833897183962)	(2.0, 0.8516326404056968)	(3.0, 0.5498404911357169)	(4.0, 0.5126332398558564)	(5.0, 0.47198087271674943)	(6.0, 0.33073112248764924)	(7.0, 0.30385921878552774)	(8.0, 0.35277986398682587)	(9.0, 0.32246284442545803)	('>10', 3.972907608882887)	('>50', 1.3587536948867591)	('>100', 2.685812323868452)	('>500', 0.6442366656790668)	('>1k', 1.0307786650865067)	('>5k', 3.493347481275795)	('>10k+', 78.83940936933709)
S2_mouse_inoculum_S36_L001_R1_001	(1.0, 1.2601120990227117)	(2.0, 0.6160293587225979)	(3.0, 0.5083959763435566)	(4.0, 0.3801519462749117)	(5.0, 0.3091597153440547)	(6.0, 0.28854906765445104)	(7.0, 0.19637367104261252)	(8.0, 0.21526676475808254)	(9.0, 0.19064849112883372)	('>10', 1.7999965648920517)	('>50', 0.350381010723262)	('>100', 0.8507617351875283)	('>500', 1.0110667727733345)	('>1k', 14.704552090549445)	('>5k', 23.36102412018298)	('>10k+', 53.957530615399584)
S2_mouse_inoculum_S36_L001_R2_001	(1.0, 3.9824351480245266)	(2.0, 0.9206089301356295)	(3.0, 0.5925561210761049)	(4.0, 0.46030446506781475)	(5.0, 0.39503741405073656)	(6.0, 0.3366405789301929)	(7.0, 0.32461770111125743)	(8.0, 0.24274762834422073)	(9.0, 0.32461770111125743)	('>10', 3.4568636319396338)	('>50', 1.003624038885422)	('>100', 1.2337762714193294)	('>500', 0.378434392300778)	('>1k', 11.188146587506512)	('>5k', 11.877458249125478)	('>10k+', 63.28213114097111)
negative_ctrl_S90_L001_R1_001	(1.0, 1.8316963100610568)	(2.0, 0.8039743638363229)	(3.0, 0.4095718457279381)	(4.0, 0.33372520763017177)	(5.0, 0.30338655239106527)	(6.0, 0.3640638628692783)	(7.0, 0.3185558800106185)	(8.0, 0.3944025181083849)	(9.0, 0.17065493571997423)	('>10', 3.6671849520270015)	('>50', 0.9442906443171907)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 28.02912510902954)	('>10k+', 62.42936781827145)
negative_ctrl_S90_L001_R2_001	(1.0, 4.247411733474913)	(2.0, 0.7888050362167698)	(3.0, 0.4892108157305927)	(4.0, 0.47024915620615115)	(5.0, 0.3981948500132732)	(6.0, 0.5916037771625773)	(7.0, 0.29200955667640033)	(8.0, 0.30338655239106527)	(9.0, 0.34130987143994845)	('>10', 3.9212711896545183)	('>50', 0.24650157381774052)	('>100', 1.7217186848192951)	('>500', 0.0)	('>1k', 0.0)	('>5k', 27.069665137092798)	('>10k+', 59.11866206530395)
