Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2518R_0_M_S5_week9_S78_L001_R1_001	(1.0, 3.2753043526343437)	(2.0, 1.3197061994857568)	(3.0, 0.7326581205245648)	(4.0, 0.4018099881115852)	(5.0, 0.2995143260006083)	(6.0, 0.22117980996967995)	(7.0, 0.14192371139721127)	(8.0, 0.15482586697877596)	(9.0, 0.14929637172953397)	('>10', 1.9463823277331833)	('>50', 1.945460745191643)	('>100', 10.919831534711406)	('>500', 19.44815637412565)	('>1k', 59.043950271406054)	('>5k', 0.0)	('>10k+', 0.0)
2518R_0_M_S5_week9_S78_L001_R2_001	(1.0, 7.577251656544619)	(2.0, 1.568533485701647)	(3.0, 0.8460127731340257)	(4.0, 0.4607912707701665)	(5.0, 0.4331437945239565)	(6.0, 0.2709452672128579)	(7.0, 0.2064344893050346)	(8.0, 0.1621985273110986)	(9.0, 0.20735607184657495)	('>10', 3.0550461252062044)	('>50', 1.286529227990305)	('>100', 12.586974352357869)	('>500', 31.06562589278309)	('>1k', 40.27315706531255)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week5_S5_L001_R1_001	(1.0, 3.303267492031829)	(2.0, 1.2900847769996313)	(3.0, 0.6374536545174649)	(4.0, 0.39895058650072635)	(5.0, 0.3631751262982155)	(6.0, 0.15611109906550164)	(7.0, 0.1441859456646647)	(8.0, 0.1474382602285293)	(9.0, 0.15611109906550164)	('>10', 2.511870948158106)	('>50', 1.3789813750785977)	('>100', 18.67370612085601)	('>500', 16.091368357147502)	('>1k', 54.74729515838772)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week5_S5_L001_R2_001	(1.0, 6.830944688970317)	(2.0, 1.452700505192862)	(3.0, 0.6764814292838403)	(4.0, 0.3772684894082956)	(5.0, 0.3089698835671386)	(6.0, 0.29921293987554476)	(7.0, 0.15936341362936624)	(8.0, 0.17345677673944623)	(9.0, 0.17562498644868932)	('>10', 3.6057327464712388)	('>50', 5.353309772121159)	('>100', 22.12549597797099)	('>500', 10.720712907352398)	('>1k', 47.74072548296871)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week6_S6_L001_R1_001	(1.0, 3.4434923649867146)	(2.0, 1.2741028459231911)	(3.0, 0.6882716378730805)	(4.0, 0.4140300705345043)	(5.0, 0.23475931834430658)	(6.0, 0.1536606447344552)	(7.0, 0.14192267881723986)	(8.0, 0.11951383479346514)	(9.0, 0.14405685443855176)	('>10', 2.0669490892405538)	('>50', 1.7991100487659129)	('>100', 17.41273889428361)	('>500', 15.688324992263613)	('>1k', 56.419066725000796)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week6_S6_L001_R2_001	(1.0, 6.754665841452093)	(2.0, 1.4512394224920768)	(3.0, 0.7106804818968553)	(4.0, 0.525007202842722)	(5.0, 0.24543019645086595)	(6.0, 0.18567327905413336)	(7.0, 0.19420998153938088)	(8.0, 0.1621973472197027)	(9.0, 0.16326443503035865)	('>10', 3.4221506087735962)	('>50', 4.513781439074621)	('>100', 19.195842625889682)	('>500', 20.95973877690395)	('>1k', 41.51611836137995)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week7_S7_L001_R1_001	(1.0, 3.2917210759989555)	(2.0, 1.144946461217028)	(3.0, 0.5829198224079394)	(4.0, 0.43875685557586835)	(5.0, 0.24027161138678504)	(6.0, 0.1692347871506921)	(7.0, 0.19012797074954296)	(8.0, 0.09193000783494386)	(9.0, 0.10342125881431183)	('>10', 2.591799425437451)	('>50', 2.2084095063985374)	('>100', 19.00966309741447)	('>500', 9.93366414207365)	('>1k', 54.136328022982504)	('>5k', 5.866805954557326)	('>10k+', 0.0)
2529R_R_F_NS1_week7_S7_L001_R2_001	(1.0, 6.786106032906764)	(2.0, 1.4708801253591017)	(3.0, 0.8054322277357011)	(4.0, 0.4345782188560982)	(5.0, 0.2716113867850614)	(6.0, 0.2695220684251763)	(7.0, 0.15356489945155394)	(8.0, 0.167145468790807)	(9.0, 0.19744058500914077)	('>10', 3.0671193523113085)	('>50', 5.1909114651345)	('>100', 18.118568816923478)	('>500', 13.826064246539566)	('>1k', 49.24105510577174)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week9_S8_L001_R1_001	(1.0, 3.7710288157237244)	(2.0, 1.3125312309144412)	(3.0, 0.6329465326744766)	(4.0, 0.4264060851701738)	(5.0, 0.22208650269279884)	(6.0, 0.1532396868580312)	(7.0, 0.1710066070734551)	(8.0, 0.1154849814002554)	(9.0, 0.10993281883293542)	('>10', 2.0531897173949254)	('>50', 3.0781189273221923)	('>100', 22.104269613014267)	('>500', 21.81222586197324)	('>1k', 44.03753261895508)	('>5k', 0.0)	('>10k+', 0.0)
2529R_R_F_NS1_week9_S8_L001_R2_001	(1.0, 7.178946199544722)	(2.0, 1.596801954361224)	(3.0, 0.77286102937094)	(4.0, 0.4130808950086058)	(5.0, 0.25539947809671865)	(6.0, 0.17989006718116707)	(7.0, 0.1321414691022153)	(8.0, 0.15990228193881517)	(9.0, 0.21986563766587083)	('>10', 4.081949919493643)	('>50', 3.7632557881294764)	('>100', 25.617678085614347)	('>500', 24.54833157514852)	('>1k', 31.079895619343734)	('>5k', 0.0)	('>10k+', 0.0)
2562R_0_F_NS6_week9_S82_L001_R1_001	(1.0, 3.162420214168909)	(2.0, 1.2431643544161348)	(3.0, 0.5776230416205096)	(4.0, 0.3868403931705087)	(5.0, 0.28573438131912576)	(6.0, 0.1899034657382497)	(7.0, 0.1784740904854847)	(8.0, 0.16880308065622196)	(9.0, 0.09495173286912485)	('>10', 2.44852385222697)	('>50', 2.7289831372755886)	('>100', 10.496562395597053)	('>500', 13.071688558316188)	('>1k', 59.64199679977493)	('>5k', 5.324330502365002)	('>10k+', 0.0)
2562R_0_F_NS6_week9_S82_L001_R2_001	(1.0, 6.33539062087883)	(2.0, 1.441859647271896)	(3.0, 0.6936751595716621)	(4.0, 0.3727734697824902)	(5.0, 0.2989221219953931)	(6.0, 0.16352798438571503)	(7.0, 0.12923985862741993)	(8.0, 0.19693692743225896)	(9.0, 0.22946668776705173)	('>10', 3.9862144150797416)	('>50', 1.5121942642119885)	('>100', 22.584445499463698)	('>500', 23.46802412477361)	('>1k', 38.58732921875824)	('>5k', 0.0)	('>10k+', 0.0)
2562R_RL_F_NS6_week9_S83_L001_R1_001	(1.0, 3.335929134624745)	(2.0, 1.2654531295629319)	(3.0, 0.534410590869269)	(4.0, 0.41273240533437167)	(5.0, 0.31636328239073297)	(6.0, 0.1810571400759272)	(7.0, 0.20441935169862746)	(8.0, 0.12459846198773483)	(9.0, 0.11389078166066388)	('>10', 2.3440085661442613)	('>50', 2.727538206950258)	('>100', 17.634576073201597)	('>500', 13.863525747104058)	('>1k', 51.50880950063272)	('>5k', 5.432687627762095)	('>10k+', 0.0)
2562R_RL_F_NS6_week9_S83_L001_R2_001	(1.0, 6.109218339336124)	(2.0, 1.3491677212109412)	(3.0, 0.6862649664168208)	(4.0, 0.3309646646549207)	(5.0, 0.22388786138421105)	(6.0, 0.1985787987929524)	(7.0, 0.18397741652876473)	(8.0, 0.13238586586196827)	(9.0, 0.11389078166066388)	('>10', 4.859340017521658)	('>50', 0.9987345468704371)	('>100', 22.531879684610143)	('>500', 24.551737564489436)	('>1k', 37.72997177066096)	('>5k', 0.0)	('>10k+', 0.0)
3795R_0_F_S2_week5_S43_L001_R1_001	(1.0, 3.1782573131962186)	(2.0, 1.2176714142359617)	(3.0, 0.6577449467479572)	(4.0, 0.41825832511152145)	(5.0, 0.2782767082395204)	(6.0, 0.2782767082395204)	(7.0, 0.18298801723629066)	(8.0, 0.09444542825098873)	(9.0, 0.1214298363226998)	('>10', 2.193326418578765)	('>50', 2.3586059180179952)	('>100', 19.927985360958623)	('>500', 10.150353748724566)	('>1k', 54.08012682671794)	('>5k', 4.862253029421437)	('>10k+', 0.0)
3795R_0_F_S2_week5_S43_L001_R2_001	(1.0, 6.851509861957887)	(2.0, 1.5785878721950974)	(3.0, 0.8070024538946089)	(4.0, 0.4789732432728714)	(5.0, 0.3246561596127737)	(6.0, 0.23780009613195377)	(7.0, 0.18889085650197746)	(8.0, 0.09444542825098873)	(9.0, 0.15178729540337474)	('>10', 2.474132915075008)	('>50', 3.5315844063851856)	('>100', 14.236805046084308)	('>500', 5.4348284381930565)	('>1k', 63.608995927040915)	('>5k', 0.0)	('>10k+', 0.0)
3795R_0_F_S2_week6_S44_L001_R1_001	(1.0, 3.2213447081679196)	(2.0, 1.2479939184052709)	(3.0, 0.6366669482219782)	(4.0, 0.4138863079651997)	(5.0, 0.24812061829546417)	(6.0, 0.19638482979981417)	(7.0, 0.22911563476644986)	(8.0, 0.18582650561702846)	(9.0, 0.11402990117408565)	('>10', 2.728270968831827)	('>50', 3.150603936143255)	('>100', 19.00709519385083)	('>500', 4.213827181349776)	('>1k', 50.44767294535012)	('>5k', 13.959160402060986)	('>10k+', 0.0)
3795R_0_F_S2_week6_S44_L001_R2_001	(1.0, 6.796393276459161)	(2.0, 1.3472421657234563)	(3.0, 0.8140467944927781)	(4.0, 0.5828194948897711)	(5.0, 0.32730804966635696)	(6.0, 0.2597347748965284)	(7.0, 0.11825323084719992)	(8.0, 0.14359320888588561)	(9.0, 0.09502491764507137)	('>10', 4.078680631810119)	('>50', 3.3987245544387195)	('>100', 14.858729622434327)	('>500', 14.94425204831489)	('>1k', 52.23519722949573)	('>5k', 0.0)	('>10k+', 0.0)
3795R_0_F_S2_week7_S45_L001_R1_001	(1.0, 3.749628308058281)	(2.0, 1.3539498463673307)	(3.0, 0.6809396372286649)	(4.0, 0.4004361185449499)	(5.0, 0.26266230548121716)	(6.0, 0.13083556348498365)	(7.0, 0.15957974031123007)	(8.0, 0.15858856179998018)	(9.0, 0.12488849241748438)	('>10', 1.833680245812271)	('>50', 2.3818019625334523)	('>100', 25.248290217068092)	('>500', 15.700267618198039)	('>1k', 47.814451382694024)	('>5k', 0.0)	('>10k+', 0.0)
3795R_0_F_S2_week7_S45_L001_R2_001	(1.0, 7.568639111904053)	(2.0, 1.6493210427197937)	(3.0, 0.8266428783823967)	(4.0, 0.49955396966993754)	(5.0, 0.31222123104371097)	(6.0, 0.18435920309247694)	(7.0, 0.16651798988997918)	(8.0, 0.1744474179799782)	(9.0, 0.08920606601248886)	('>10', 3.2837744077708395)	('>50', 3.52066607195956)	('>100', 14.903360095153136)	('>500', 16.690454950936665)	('>1k', 50.130835563484986)	('>5k', 0.0)	('>10k+', 0.0)
3795R_0_F_S2_week9_S46_L001_R1_001	(1.0, 3.4004268384598904)	(2.0, 1.231325817379783)	(3.0, 0.65691867061241)	(4.0, 0.39986353863364094)	(5.0, 0.2261133105368803)	(6.0, 0.26181541220059823)	(7.0, 0.1555024872464159)	(8.0, 0.16502304769007403)	(9.0, 0.1785105083185897)	('>10', 1.469339828471236)	('>50', 1.4701332085082075)	('>100', 18.283442952008443)	('>500', 16.10640813055862)	('>1k', 55.99517624937521)	('>5k', 0.0)	('>10k+', 0.0)
3795R_0_F_S2_week9_S46_L001_R2_001	(1.0, 7.084883730155582)	(2.0, 1.6867259586014296)	(3.0, 0.859230580040145)	(4.0, 0.49506914307022204)	(5.0, 0.40462381885546994)	(6.0, 0.328459335306205)	(7.0, 0.21659275009322218)	(8.0, 0.13328784621121365)	(9.0, 0.09282546432566663)	('>10', 2.4737589552771673)	('>50', 4.26679783883278)	('>100', 10.106074910943091)	('>500', 11.872932253278643)	('>1k', 59.978737415009164)	('>5k', 0.0)	('>10k+', 0.0)
3861R_R_M_NS1_week9_S34_L001_R1_001	(1.0, 3.781089306328051)	(2.0, 1.2215342638262148)	(3.0, 0.5918774268023926)	(4.0, 0.3945849512015951)	(5.0, 0.22562703326686953)	(6.0, 0.14482107251547907)	(7.0, 0.13957393220694722)	(8.0, 0.09234966943016057)	(9.0, 0.01888970511071466)	('>10', 1.6633434778045963)	('>50', 2.8261097701752544)	('>100', 20.59817399517263)	('>500', 29.91919403924861)	('>1k', 38.382831356910486)	('>5k', 0.0)	('>10k+', 0.0)
3861R_R_M_NS1_week9_S34_L001_R2_001	(1.0, 6.823381257214818)	(2.0, 1.4440130129079651)	(3.0, 0.6422499737642985)	(4.0, 0.30643299401826)	(5.0, 0.2308741735754014)	(6.0, 0.17000734599643194)	(7.0, 0.16161192150278098)	(8.0, 0.1679084898730192)	(9.0, 0.14167278833035996)	('>10', 5.088676671214188)	('>50', 2.509182495539931)	('>100', 22.79882464057089)	('>500', 50.10179452198552)	('>1k', 9.413369713506139)	('>5k', 0.0)	('>10k+', 0.0)
3909R_0_M_S2_week5_S61_L001_R1_001	(1.0, 3.3059053318372604)	(2.0, 1.3118342129687348)	(3.0, 0.7023230686115614)	(4.0, 0.41557578024352737)	(5.0, 0.29436617767249856)	(6.0, 0.18285334330715206)	(7.0, 0.18423859590796382)	(8.0, 0.16068930169416393)	(9.0, 0.07480364044383493)	('>10', 1.83199656457355)	('>50', 1.7080164568008975)	('>100', 22.740999321226226)	('>500', 10.28273005582568)	('>1k', 56.803668148886956)	('>5k', 0.0)	('>10k+', 0.0)
3909R_0_M_S2_week5_S61_L001_R2_001	(1.0, 6.225325188048041)	(2.0, 1.529318871296181)	(3.0, 0.8353073182894901)	(4.0, 0.5651830611311972)	(5.0, 0.4986909362922329)	(6.0, 0.39479699123135104)	(7.0, 0.20363213231932845)	(8.0, 0.2050173849201402)	(9.0, 0.21817728462785188)	('>10', 3.211015528681655)	('>50', 2.346617905775118)	('>100', 11.242710108188229)	('>500', 14.954494452063333)	('>1k', 57.56971283713585)	('>5k', 0.0)	('>10k+', 0.0)
3909R_0_M_S2_week6_S62_L001_R1_001	(1.0, 2.8075256505242363)	(2.0, 1.1472575829011473)	(3.0, 0.6920590018185492)	(4.0, 0.4490244942861633)	(5.0, 0.30028513055387174)	(6.0, 0.23573785950023576)	(7.0, 0.17287443030017285)	(8.0, 0.13470734828584902)	(9.0, 0.14649424126086077)	('>10', 1.815742798769673)	('>50', 0.9451965604723738)	('>100', 17.789789182999932)	('>500', 11.735816438786737)	('>1k', 29.541882759704542)	('>5k', 32.08560651983566)	('>10k+', 0.0)
3909R_0_M_S2_week6_S62_L001_R2_001	(1.0, 5.6919467456949775)	(2.0, 1.3987112997013986)	(3.0, 0.7408904155721694)	(4.0, 0.5859769650434431)	(5.0, 0.4939269437147797)	(6.0, 0.3805482589075234)	(7.0, 0.31431714600031435)	(8.0, 0.27390494151455963)	(9.0, 0.16164881794301877)	('>10', 2.374778294155946)	('>50', 2.640825307020498)	('>100', 9.398643946027256)	('>500', 8.704339821737275)	('>1k', 59.94645382905638)	('>5k', 6.893087267910465)	('>10k+', 0.0)
3909R_0_M_S2_week7_S63_L001_R1_001	(1.0, 3.34101947701516)	(2.0, 1.2232415902140672)	(3.0, 0.6868468822057597)	(4.0, 0.43827372483605614)	(5.0, 0.28618620091906655)	(6.0, 0.19624196634450275)	(7.0, 0.15454054849629592)	(8.0, 0.1635349719537523)	(9.0, 0.12510425354462051)	('>10', 2.1104188130631734)	('>50', 2.204451421936581)	('>100', 17.3306186527989)	('>500', 14.14822809857888)	('>1k', 43.10373023271026)	('>5k', 14.487563165382916)	('>10k+', 0.0)
3909R_0_M_S2_week7_S63_L001_R2_001	(1.0, 6.233135456017269)	(2.0, 1.519239889450359)	(3.0, 0.9444144630329196)	(4.0, 0.565831002959983)	(5.0, 0.47425141866588166)	(6.0, 0.31398714615120443)	(7.0, 0.24612013279039724)	(8.0, 0.21586616297895306)	(9.0, 0.16925869597213364)	('>10', 3.663183371764052)	('>50', 2.5928469803267427)	('>100', 9.277338958936369)	('>500', 14.046836415967553)	('>1k', 59.73768990498618)	('>5k', 0.0)	('>10k+', 0.0)
3909R_0_M_S2_week9_S64_L001_R1_001	(1.0, 3.466001228017696)	(2.0, 1.281546672544358)	(3.0, 0.6777713053198356)	(4.0, 0.4565706818646977)	(5.0, 0.29126060739644505)	(6.0, 0.1936489443770959)	(7.0, 0.14326873120581893)	(8.0, 0.18892579939228868)	(9.0, 0.06376245729489743)	('>10', 1.8380905899208086)	('>50', 2.1277768156556514)	('>100', 17.64409528157816)	('>500', 20.2229324432829)	('>1k', 47.01575956043264)	('>5k', 4.388588881716706)	('>10k+', 0.0)
3909R_0_M_S2_week9_S64_L001_R2_001	(1.0, 6.29595226474802)	(2.0, 1.5979973865264416)	(3.0, 0.814742509879245)	(4.0, 0.6738353511658296)	(5.0, 0.44869877355668564)	(6.0, 0.34478958389092684)	(7.0, 0.2479651117023789)	(8.0, 0.18262827274587906)	(9.0, 0.16294850197584898)	('>10', 2.825227891745517)	('>50', 3.418769778169624)	('>100', 10.984460852999984)	('>500', 17.381173544090558)	('>1k', 54.62081017680306)	('>5k', 0.0)	('>10k+', 0.0)
3918R_R_M_S2_week5_S65_L001_R1_001	(1.0, 3.6419091725997097)	(2.0, 1.3357987143153383)	(3.0, 0.803552913527338)	(4.0, 0.37326328886431187)	(5.0, 0.25921061726688327)	(6.0, 0.24365798023087024)	(7.0, 0.18144743208681827)	(8.0, 0.13133337941522086)	(9.0, 0.12442109628810397)	('>10', 1.922478744729384)	('>50', 1.5656321282919747)	('>100', 20.40592382663994)	('>500', 17.573615815303796)	('>1k', 51.43775489044031)	('>5k', 0.0)	('>10k+', 0.0)
3918R_R_M_S2_week5_S65_L001_R2_001	(1.0, 6.14761180617958)	(2.0, 1.5379829957835072)	(3.0, 0.7957765950093315)	(4.0, 0.5495265086057924)	(5.0, 0.3024123868113638)	(6.0, 0.24365798023087024)	(7.0, 0.18144743208681827)	(8.0, 0.13824566254233775)	(9.0, 0.15552637036012995)	('>10', 3.5572337042925275)	('>50', 1.4438031381765397)	('>100', 9.604617405128915)	('>500', 22.44591138453031)	('>1k', 52.89624663026198)	('>5k', 0.0)	('>10k+', 0.0)
3918R_R_M_S2_week6_S66_L001_R1_001	(1.0, 3.45527764561952)	(2.0, 1.204716917012166)	(3.0, 0.6244477672806362)	(4.0, 0.3364371644124244)	(5.0, 0.3016040236525522)	(6.0, 0.18860871338272275)	(7.0, 0.16057228301502072)	(8.0, 0.14952762862774416)	(9.0, 0.09175559029429756)	('>10', 1.8402093386800786)	('>50', 1.6244137837286752)	('>100', 20.16414055597091)	('>500', 16.321450417997692)	('>1k', 49.17419968735132)	('>5k', 4.362638482974241)	('>10k+', 0.0)
3918R_R_M_S2_week6_S66_L001_R2_001	(1.0, 5.824780806089853)	(2.0, 1.5020729966696118)	(3.0, 0.8563855094134438)	(4.0, 0.45198124107931764)	(5.0, 0.3016040236525522)	(6.0, 0.142730918235574)	(7.0, 0.11299531026982941)	(8.0, 0.08156052470604228)	(9.0, 0.04587779514714878)	('>10', 3.330388092163393)	('>50', 3.8647794467477743)	('>100', 5.894447087609597)	('>500', 23.44610208659009)	('>1k', 54.14429416162577)	('>5k', 0.0)	('>10k+', 0.0)
3918R_R_M_S2_week7_S67_L001_R1_001	(1.0, 3.4580561568726598)	(2.0, 1.2767234977167508)	(3.0, 0.7039360374168471)	(4.0, 0.42662790146475577)	(5.0, 0.25281653420133676)	(6.0, 0.16591085056962723)	(7.0, 0.19909302068355272)	(8.0, 0.11376744039060153)	(9.0, 0.15643023053707714)	('>10', 1.8313397696209333)	('>50', 1.7610251710461864)	('>100', 15.31673171425411)	('>500', 20.93873939355634)	('>1k', 49.22179910566151)	('>5k', 4.1770031760077115)	('>10k+', 0.0)
3918R_R_M_S2_week7_S67_L001_R2_001	(1.0, 5.419754451941157)	(2.0, 1.4315736249150695)	(3.0, 0.881697663027162)	(4.0, 0.44242893485233936)	(5.0, 0.2330652424668573)	(6.0, 0.12798837043942674)	(7.0, 0.11613759539873907)	(8.0, 0.06320413355033419)	(9.0, 0.09243604531736375)	('>10', 3.3506091298370912)	('>50', 2.8291750280468344)	('>100', 5.50349992889535)	('>500', 20.720685132807688)	('>1k', 58.787744718504584)	('>5k', 0.0)	('>10k+', 0.0)
3918R_R_M_S2_week9_S68_L001_R1_001	(1.0, 3.762000325432554)	(2.0, 1.3104084178553994)	(3.0, 0.644356457124261)	(4.0, 0.412214568530672)	(5.0, 0.25492216738081036)	(6.0, 0.2017681835439605)	(7.0, 0.19742908282258503)	(8.0, 0.12149482019851386)	(9.0, 0.07810381298475891)	('>10', 2.45593100829853)	('>50', 2.9625210175191192)	('>100', 18.634268047947064)	('>500', 20.7788685794869)	('>1k', 48.18571351087487)	('>5k', 0.0)	('>10k+', 0.0)
3918R_R_M_S2_week9_S68_L001_R2_001	(1.0, 5.878396702283452)	(2.0, 1.42539458697185)	(3.0, 0.7159516190269567)	(4.0, 0.38184086348104357)	(5.0, 0.2657699191842491)	(6.0, 0.15620762596951782)	(7.0, 0.10630796767369963)	(8.0, 0.0867820144275099)	(9.0, 0.14644464934642296)	('>10', 4.1959103975701035)	('>50', 2.5991213321039215)	('>100', 11.202473287411184)	('>500', 31.052774312523727)	('>1k', 41.78662472202636)	('>5k', 0.0)	('>10k+', 0.0)
3924R_L_F_S5_week9_S72_L001_R1_001	(1.0, 3.0921127539485025)	(2.0, 1.2540867613331381)	(3.0, 0.6855999609622798)	(4.0, 0.4261617788187837)	(5.0, 0.34158005172497924)	(6.0, 0.2147074610842727)	(7.0, 0.15940402413832366)	(8.0, 0.18868231428617901)	(9.0, 0.1463914507392768)	('>10', 1.9551391532067859)	('>50', 1.389092210348249)	('>100', 9.646383317880902)	('>500', 13.514370760747571)	('>1k', 66.98628800078076)	('>5k', 0.0)	('>10k+', 0.0)
3924R_L_F_S5_week9_S72_L001_R2_001	(1.0, 5.9727711901624945)	(2.0, 1.4378893605946745)	(3.0, 0.8368711267261991)	(4.0, 0.4944777891637795)	(5.0, 0.30498218904016006)	(6.0, 0.20494803103498754)	(7.0, 0.1423250215520747)	(8.0, 0.1366320206899917)	(9.0, 0.06587615283267458)	('>10', 3.036809317002554)	('>50', 2.1251158932318353)	('>100', 10.169326111355097)	('>500', 22.116495063354964)	('>1k', 52.95548073325851)	('>5k', 0.0)	('>10k+', 0.0)
3929R_0_F_S5_week9_S73_L001_R1_001	(1.0, 3.259410539145043)	(2.0, 1.3521859790995858)	(3.0, 0.6991509721410161)	(4.0, 0.4710416443635585)	(5.0, 0.3088122668467385)	(6.0, 0.24210881720784302)	(7.0, 0.1959928520253967)	(8.0, 0.13834789554733887)	(9.0, 0.16305287689507794)	('>10', 1.5720603130944637)	('>50', 1.453476402625316)	('>100', 9.829288578887123)	('>500', 17.38983637067354)	('>1k', 57.66883796002734)	('>5k', 5.256396531420618)	('>10k+', 0.0)
3929R_0_F_S5_week9_S73_L001_R2_001	(1.0, 7.567959286190738)	(2.0, 1.617352778898652)	(3.0, 0.9239663024054416)	(4.0, 0.6522115075803118)	(5.0, 0.4364546704767238)	(6.0, 0.3261057537901559)	(7.0, 0.25940230415126037)	(8.0, 0.13834789554733887)	(9.0, 0.17046437129939968)	('>10', 2.824602867424835)	('>50', 1.4715933889469912)	('>100', 13.719499641777771)	('>500', 24.66133588069141)	('>1k', 45.23070335081897)	('>5k', 0.0)	('>10k+', 0.0)
3969R_0_F_S2_week5_S47_L001_R1_001	(1.0, 3.3195966348253796)	(2.0, 1.2325047002297889)	(3.0, 0.7064587804090625)	(4.0, 0.36082572117667167)	(5.0, 0.32759177317355714)	(6.0, 0.22219268093510836)	(7.0, 0.2858119528267847)	(8.0, 0.1595229504149496)	(9.0, 0.10255046812389615)	('>10', 2.546669958410088)	('>50', 2.737527774085117)	('>100', 19.08388248475986)	('>500', 9.816358698748505)	('>1k', 52.66536262984979)	('>5k', 6.433142792031449)	('>10k+', 0.0)
3969R_0_F_S2_week5_S47_L001_R2_001	(1.0, 7.452950225041305)	(2.0, 1.614220331579847)	(3.0, 0.8289496173348274)	(4.0, 0.565926657424464)	(5.0, 0.36557342803425946)	(6.0, 0.216495432706003)	(7.0, 0.13293579201245798)	(8.0, 0.16711928138709004)	(9.0, 0.08545872343658013)	('>10', 3.457280133695425)	('>50', 3.140133315608561)	('>100', 14.01238201948459)	('>500', 9.578023814497598)	('>1k', 58.382551227757)	('>5k', 0.0)	('>10k+', 0.0)
3969R_0_F_S2_week6_S48_L001_R1_001	(1.0, 3.4686827500283157)	(2.0, 1.266659115792653)	(3.0, 0.6484313059236606)	(4.0, 0.4983576849020274)	(5.0, 0.31619284932230907)	(6.0, 0.18122097632800996)	(7.0, 0.16517536904896743)	(8.0, 0.12081398421867331)	(9.0, 0.18688413183826028)	('>10', 2.232227130290331)	('>50', 2.8532865179144484)	('>100', 18.696907917091405)	('>500', 15.107411182844412)	('>1k', 54.25774908445653)	('>5k', 0.0)	('>10k+', 0.0)
3969R_0_F_S2_week6_S48_L001_R2_001	(1.0, 7.900101936799185)	(2.0, 1.6291010684486729)	(3.0, 0.8947785706195492)	(4.0, 0.4870313738815268)	(5.0, 0.31619284932230907)	(6.0, 0.27749462000226527)	(7.0, 0.13214029523917395)	(8.0, 0.16611922830067583)	(9.0, 0.05096839959225281)	('>10', 4.002907086495262)	('>50', 1.99909389511836)	('>100', 12.974289273983464)	('>500', 20.912145580850982)	('>1k', 48.25763582134633)	('>5k', 0.0)	('>10k+', 0.0)
3969R_0_F_S2_week7_S49_L001_R1_001	(1.0, 3.232508081270203)	(2.0, 1.2585031462578655)	(3.0, 0.6300015750039375)	(4.0, 0.43200108000270004)	(5.0, 0.3225008062520156)	(6.0, 0.17100042750106875)	(7.0, 0.18375045937614845)	(8.0, 0.15600039000097501)	(9.0, 0.15525038812597033)	('>10', 1.9252548131370328)	('>50', 2.349755874389686)	('>100', 14.071535178837946)	('>500', 15.973539933849834)	('>1k', 54.379635949089874)	('>5k', 4.758761896904742)	('>10k+', 0.0)
3969R_0_F_S2_week7_S49_L001_R2_001	(1.0, 5.769014422536056)	(2.0, 1.3290033225083062)	(3.0, 0.8640021600054001)	(4.0, 0.6060015150037875)	(5.0, 0.3975009937524844)	(6.0, 0.2790006975017438)	(7.0, 0.2572506431266078)	(8.0, 0.16800042000105)	(9.0, 0.14175035437588593)	('>10', 2.523756309390773)	('>50', 3.0862577156442894)	('>100', 8.991022477556195)	('>500', 10.650026625066563)	('>1k', 61.13865284663211)	('>5k', 3.7987594968987426)	('>10k+', 0.0)
3969R_0_F_S2_week9_S50_L001_R1_001	(1.0, 3.59646857394282)	(2.0, 1.1631132409346994)	(3.0, 0.648512152429051)	(4.0, 0.39408113097458564)	(5.0, 0.31086496982218526)	(6.0, 0.19512755028838702)	(7.0, 0.16069327670808345)	(8.0, 0.11478091193434531)	(9.0, 0.0946942523458349)	('>10', 1.837451098548978)	('>50', 2.6629171568768113)	('>100', 14.581958353659118)	('>500', 24.477985977598593)	('>1k', 49.761351353936504)	('>5k', 0.0)	('>10k+', 0.0)
3969R_0_F_S2_week9_S50_L001_R2_001	(1.0, 5.9743464661826735)	(2.0, 1.4194572775880705)	(3.0, 0.8551177939108726)	(4.0, 0.5777305900695381)	(5.0, 0.28216974183859894)	(6.0, 0.3099084622227324)	(7.0, 0.1539977235119133)	(8.0, 0.13008503352559136)	(9.0, 0.13773709432121437)	('>10', 2.8370015399772353)	('>50', 3.198561412570423)	('>100', 8.422049413182588)	('>500', 20.032138655341615)	('>1k', 55.66969879575693)	('>5k', 0.0)	('>10k+', 0.0)
