pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
PWY-7013	1782.9691342964943	1210.3980061525554	1743.8099922485208	1745.5593351342654	1615.2675969840411	1186.0986365428357	1961.7433359526617	1667.3412406079835	1962.5034600000356	1907.323149665352	2557.8104024503646	1783.8014801789402	1684.8312080894325	1892.5753486237606	1998.284091473185	1899.6522273114952	2104.6438314521706	2410.954051570369	1646.856738969158	2229.213392401744	2382.2138215568802	2156.5791420967275	1900.9187139631822	2221.144196177789	1721.8789377143312	2359.4096767414685	1539.8254461725458	1496.04395317403	1170.7901186276472	1288.2776285429502	1068.2854708049504	1595.8489455768215	1669.3188651010785	2198.311189138563	1410.7870491351239	1294.8716289330239	1582.4690104840563	1583.1547465249173	1316.0516852949352	1886.863998598071	1225.7531405946727	2042.6897718265884	1198.9360266681003	1785.2319477198212	1721.3174070559419	2255.6366988610216	1945.2076589548367	1376.4874035151045	1645.0357378665171	1351.7212836174413	1279.5803271811828	1158.1505630153254	1625.9416506446041	1117.9044947550515	1946.8916890965334	1465.2117155127678	1793.9019224212782	1356.6781851919934	1233.1241709486837	1344.706166458596	2471.573086193827	1561.54871518762	1573.7190709392517	1692.6520095061198	1624.199204205619	1539.4183147537333	1883.2349651584068	2026.1188260448946	1576.1958060186312	5356.3175131314865	2784.3370500359306	2577.7410421317004	1784.627485037584	969.4860004110485	2173.6852585851248	4190.989235143262	2090.0854708203346	1475.1395442464902	3125.015584160811	3907.1316485551442	1345.6823721128455	5309.132420788827	2249.5021237302594	1278.2139395593656	2393.88838385664	1833.9266018861258	2251.2914752829215	1959.8596012903402	3587.363933609122	1328.4010469782793	1577.64657275345	3704.681645339362	3227.6687236732614
PWY-7090	808.91312859634	788.6715185916189	684.0776689806202	730.4757063905355	824.5464107930993	717.6978517208396	824.4762489485621	807.1340198298716	476.45631937704525	855.275353193595	527.6073097725107	860.4066845722447	301.8599947102996	866.5625330554008	467.0559634613656	880.971743648693	334.57856175985125	1581.1240500943472	403.77844456448923	318.9793391154035	904.5013663538924	582.4953120677765	992.6291354462818	1879.8066756008282	659.2841536320783	1035.73747057033	751.0138239237118	474.0104060142519	669.3146369217088	453.62988459257946	614.8942055944791	519.3503833803608	691.0569383217776	577.0293932454267	363.86017122743004	868.5603693648387	403.2137990509489	498.7628831397778	511.0474054652503	628.2347876601525	296.7105680964464	851.9050666102589	370.41255017763837	384.2584446751891	243.96052915196324	721.496869552017	230.8041095185659	601.3558393565452	252.10084006601042	906.4605736944868	265.0912038776544	854.0920388634539	264.20898407438955	617.942139468498	240.34363031326762	296.990337259721	332.45443785117703	693.7902650151167	232.07042823326194	899.7658360210291	386.97923881024184	280.303576610452	683.3349110495407	690.2230640344362	559.6489083613453	360.7544004574094	300.35107448983314	713.178024789967	699.4765542265714	1333.9530774249545	902.5070089969225	803.8598103606826	523.2477483707969	249.92991060870304	692.0869948797745	745.3718161097664	766.3437160953112	453.5874712773648	1305.4806382570766	671.7633589757138	744.6654184684681	602.6648548739287	998.7709231714288	397.4595913885095	1441.291204782184	385.6939229578427	769.6820934883716	497.87279131932274	1613.2275861959824	438.93196698086496	895.2910009006621	710.257247384695	1103.3128128769692
PWY-7094	544.7867957307385	456.2798609619972	716.173341341855	454.68068935622125	732.1455745191289	844.3382572717102	393.48072144930757	537.1873979518613	1210.3809386556463	642.020934407839	2304.4840503595096	272.8037179146624	1777.8052362717092	332.16601407192303	1170.371440709245	416.29895397667485	1392.979886439331	197.39348536166938	648.9460539317901	604.1569968318222	253.85907310418955	1343.4681339146493	296.7459442736892	213.4970530417121	1495.557235239476	440.50514573362483	154.70431909874966	905.7035466003468	155.0327151794328	917.9898048786971	232.5022476897252	702.700281666953	243.01343252045768	1417.3315404083482	829.1659628884515	150.3158033209342	868.3979935017071	318.92691747627134	1070.4007634721806	360.48595478654164	784.7557016912742	374.99785733162656	994.7364795251332	189.08485775736256	635.7373900617432	587.5787613092447	1329.5121429353417	152.73456414091922	1056.7606806092579	179.82691212707908	944.150549854809	452.534693375687	561.8653773365359	376.4271857924485	1321.5236378035725	391.71018107299915	919.2419747709754	205.75966837686204	682.9114008527853	136.26544730826387	841.7899704638407	817.5492279714538	306.3509654787718	269.0196540613494	115.05194810144164	1475.1510777133872	2550.945605129968	202.98560691124297	227.24900438442248	1608.5221272343917	649.7421858469697	1259.7933894323755	962.8895890032426	341.4555480478369	502.5818005522128	1075.5141324483827	455.81740107705576	1267.570618122621	785.6092490158834	1720.1796125105602	271.75159111224997	1234.2614993771147	627.8811575121795	830.7486431478006	416.8899623284666	625.5606600033309	676.887799397222	558.0434588122968	1026.825782042521	929.4891530043175	595.2091138228197	2644.523920433195	747.4782009357078
PWY-7111	20877.087836851417	18503.718043280773	23202.16759723213	20801.08973571681	19980.808280767033	18374.548856179368	21121.602366403415	21944.176235384683	22084.498188380763	19891.93836242861	28884.270331723208	22200.265319039827	22393.56923296398	20077.139697776493	21959.586444903536	21528.788309610878	20936.192300857878	18564.72231668535	18317.21523779311	18695.71400057442	20975.731056547	22655.525167335698	21891.66768509041	24350.812182355665	20891.41566454327	27366.177940262824	14404.17447547054	14621.377843058943	13349.372279579884	15949.053444424177	11333.991026143	15776.724719013038	17436.678741345055	21168.181329366882	20245.033121904195	14598.433566854657	18592.10155960035	16235.864764074311	18499.095528422487	20457.723695651734	12783.897203934433	19364.50650095563	14561.446949552135	17171.832571952902	15627.972312012093	17732.719474021655	16439.445531629797	15858.281750203449	16256.565451281096	13767.541728442588	18203.357610856678	15921.831506901795	15104.2680639812	15019.003825940732	17105.828660625168	15309.163029773013	15895.08760082115	13179.222922998693	11302.44607070532	13071.247150087645	15348.141669021908	15252.324897664746	18324.0251624813	15919.7115943211	14623.28962283054	11977.609512443396	14530.035175794086	17421.874702123427	15121.464958523842	49699.38296010265	25918.14827127737	25166.31857818664	20745.350206112238	10776.356502460556	23997.34981862867	26287.92030232124	21314.73348967931	19342.93713522031	32424.47492382192	25730.084955606875	18540.85762351543	23374.948661891423	21774.28852223945	17376.68710329797	25006.980600146755	19451.872892841642	27073.793266391614	19202.40910414026	33668.00040805534	16466.20576465481	17423.39130518337	40666.81985152696	28592.48915860324
PWY-7184	12402.986905897704	10287.650143094728	13591.273674179354	12078.788621438978	11877.388138765258	10012.70291663293	12108.44788448042	12877.230834541997	11491.375335409517	10557.975025043575	11127.963212783294	12632.188518553918	12593.990027361511	10871.107802002647	7522.867023856056	11194.700060026447	5312.9155306168705	8751.441989039065	6536.640927173222	11135.725522182835	10121.644142299348	10832.767960982235	9230.53618974752	11909.404869216612	11320.532789554965	14646.654065754614	5317.842328174759	5606.881488945746	6150.344076915309	6052.185831918717	5589.484495072634	6328.03439648557	7591.56625028608	9373.48842139501	8492.42357086638	7241.68124382267	9159.887372577341	9376.857659255427	10111.251137383211	11050.17052271226	6738.82197461421	10540.987614494932	7724.031626167287	8125.2107893531975	4538.826226991981	10415.027053561396	7012.082440869743	6438.630427013197	6225.184048682037	5614.852669287236	7407.258700454929	9137.834187779396	6511.9469235542865	8153.927640250335	6476.637871514244	8792.996389043965	6069.947015977842	6062.293785068635	4727.420586121172	6192.410444228821	7686.804222930209	7639.35966685919	9699.205638078138	7879.404273212175	4951.70475956378	6210.919272105767	7856.094280929842	8931.847910620685	6825.8212602283065	24174.942688483414	12801.661028093162	13840.100655082819	10510.29774839296	5216.990132661513	13623.520159806563	13957.041429601124	11915.888039728747	8812.44183062577	16558.413309460575	11705.000437633322	10058.964957430022	9633.546808399667	11915.248395078885	8092.240964282402	13565.745126501	9768.026385910613	15552.10173694626	8054.080655702564	18699.32220968311	7905.901861316011	10568.118515034392	22231.07009498336	16889.72872128188
PWY-7196	14855.748895114268	12748.147181266924	16148.537473078268	14558.489656479813	14246.754025431625	12378.315978377072	14657.863077307578	15605.830596088064	14381.48045258917	13338.27032738657	16287.026585165251	15096.979145961086	14904.43318755777	13555.065810037451	11489.400349733163	14180.815232134371	8886.526705111444	12492.622956454032	9951.563638277683	13028.135243756813	13218.35823833288	14336.8804242838	12995.981848322666	16480.916786575097	14044.152314531466	18274.37677905072	8407.711183078427	8489.48851389932	8475.564548803239	9076.607621351715	7451.3620729356135	9467.088486226512	10899.853598559586	13092.122420169542	12071.873649771147	9743.686555632628	12043.657568279232	11344.667849326564	12619.28998159551	14018.692671482971	8544.938028756664	13163.083994866845	9742.494815349897	10925.76150708593	7082.476064350415	12627.412662485398	9714.576492398062	9330.560805384774	9022.542393833764	8413.396445778204	10436.218328543053	11194.52262731282	9162.24014439145	10290.730365490137	9469.760381277038	10757.797169521637	8859.35570479648	8406.645616282265	6589.800467484121	8513.191940655593	10043.89184464802	9869.407491024429	12165.580731131504	10037.879304045633	7566.834208606869	8049.614544002281	9739.137409490126	11521.04667412357	9253.287591623855	31656.688910084926	16552.153220202028	16993.618972104257	13346.684504791114	6751.616646736311	16299.57279060947	18164.297713509695	14450.399278454712	11884.493476950704	21141.670017041146	15943.786327661972	12271.170538352102	13902.521239970954	14756.208936881685	10720.766836897157	17181.19899199822	12569.147875355713	18695.983595882295	11329.907764001366	22717.4340303312	10341.757943542694	12222.385075882647	27394.19808870451	20080.37183881846
PWY-7197	12094.01354567565	9933.45245059075	13254.01398688358	11759.856840558115	11772.481467100954	9662.769791395493	11786.60808923382	12642.484052838325	10860.93227610196	10206.654038300183	10503.393048989092	12369.180658512167	12649.388127577995	10503.139981183393	7115.2729710114945	10892.335811710427	4945.18362907803	9402.853796703423	6166.8887800888615	11048.838830001641	10397.279963547835	10156.835373245498	8894.7671304645	12155.858598401444	10838.461393307145	14252.83645357904	5547.9213446243175	5456.347467562846	5987.247148156491	5857.242521197499	5480.638325520825	6270.833791962596	7589.132408862235	8826.7610167833	7962.339212088275	7338.41995784363	8623.123881164121	9228.29352327212	9527.491172668571	10805.688316473714	6291.591155560555	10186.21597105271	7200.813904959908	7845.3070881664735	4076.9610059804513	10273.23533145404	6474.764463615559	6291.5362683660405	5719.456418247625	5821.1740094945435	6798.514675216185	9019.053001768832	6195.038612844247	8055.210203637908	6058.3661660481275	8695.032664236229	5674.987685338283	5956.6551156574915	4464.626251785249	6152.256560841999	7299.951000461068	7266.0658427502585	9358.711894528276	7419.020737180091	4759.208137923343	6000.37543260617	7429.626454728574	8724.007685759845	6503.821808015469	22832.3349233054	12171.407915780199	13179.785581779637	10072.441635559626	4891.131512777298	13189.200941064448	13605.693437475858	11595.089320371453	8145.597998749113	15699.737907566521	10833.747422520884	9800.07117655966	9062.895998720667	11573.881798133836	7545.464051498119	13358.634964684577	9092.656550461605	15212.482088267117	7537.9259781044	17986.345794912464	7265.081377623743	10447.28040104386	20999.568135992246	16411.23215261483
PWY-7198	780.5871100218117	618.4873189446026	851.3735331979213	832.9518313607582	677.4236936147935	634.8816471341345	813.8188192564636	622.8323858612029	938.7120664222051	866.1350804536794	1340.7866228616322	769.5936500042275	849.1321975528999	792.3983873325486	1082.2704815976344	1038.5007047579024	1140.7836373317791	1333.0708797536352	528.4377040201425	712.3153041689338	1298.0484294115272	807.9603537514713	954.7716865851974	1152.7398874609826	862.157148111218	1195.913255359477	822.9117523643646	705.9748448365478	622.1021140078732	633.5773643973429	572.0841319650926	749.2917179586639	940.3488965485583	827.580786083137	714.9159168523867	693.8393487510509	788.0876456160903	819.9253405977906	658.2873223855576	874.7307004985997	531.3309368767116	978.6058367941143	569.852712223933	951.001755110066	951.1724837571522	726.7647715396714	937.9025619810532	769.8769096141083	920.4048480198246	755.4196659712281	729.6545160916037	524.705173484562	930.8888430263514	566.6428544798357	1066.6789729617917	569.8430851294537	810.9458257762228	769.4971358272342	627.5108805270785	741.9556810862117	760.8802718060266	636.1791105900904	814.5016003204026	907.8386429536823	891.9283352710584	585.2356543122662	801.8468572995955	1055.0654316173425	841.619836388597	2161.8411159195707	1305.714090726704	933.3947536498514	932.633709506192	386.00389137052133	731.750246357898	1080.4674107266853	762.0774765572505	671.977523335697	1266.7716903107962	892.4429541808867	566.4500397731845	981.6816476350078	795.7676628807675	635.7830038615243	996.9359605266917	552.2720329220632	954.7256990685845	561.9991300614561	1354.8759684118725	506.7673602186228	614.5266649372793	1198.2945694008613	960.2777470896845
PWY-7199	11480.216704841057	10632.511280198243	11973.058258005438	11271.134476062982	10599.672806890714	10230.42906033453	11354.47004297398	12384.115463775739	12339.383538964876	11600.63629968365	20386.400828506125	10966.737749443908	10011.403020951739	11352.354287028807	15680.723730311931	12032.03878398694	16527.747533196674	12155.599821061927	13310.067474139136	9324.97320431509	11618.511072040814	14079.370468012537	14012.582368645706	16525.556556965443	11919.232797546169	14961.262624504772	10461.881664193545	10914.42357491766	8742.756881217587	11299.60379073675	7136.899815357577	11361.512733435027	11751.229366258209	14704.763551498034	13869.551753070346	8960.355807536565	11716.556951282919	8844.607068974134	11047.461496163998	11994.91079748112	7814.940873425612	11331.118206052082	8915.558486162965	10771.38659516252	11578.2242890263	9828.99299224862	11198.064707176489	10470.684274137588	11564.406852199963	9445.23229525441	12204.717236496768	8976.88330713038	10277.395431385865	8573.890865724072	12049.832172910043	8490.558767244329	11099.037631719597	8888.002497954798	7249.255461499157	8760.635653719177	9573.702063589204	8974.061058326837	10214.147894221825	9039.67392994803	9779.017132420197	7795.529127501277	9211.568041203253	10305.512378350859	9434.925279702322	29661.348421541745	15466.4309197776	13865.380368877473	11666.264345189848	6147.49765436694	12302.062100783209	16586.350718975336	11094.381818680213	12552.808590345972	19197.711322514046	17256.521284450773	9599.3206953469	16720.550661618832	12321.821920799526	10548.063592361339	14992.376313179459	11547.554767684162	14112.815348486582	12556.066035803942	18099.318928098623	10197.985692954802	8618.47846670233	22797.488357730555	15482.11259183669
PWY-7200	11091.63669440338	9543.831798200928	12037.824693327102	10932.043091054436	10442.451462933317	9171.505439575873	10890.507058178531	11728.25426253418	10782.804319376319	9936.921561527233	12014.546242654078	10971.389690686681	11021.38433434035	10105.84894853782	8328.201007391488	10410.64792810477	6273.564986497593	8736.38773374858	7250.329528766382	9524.166660476336	9473.853735129056	10781.513524802576	9473.197478552878	12085.878189111141	10571.066146203195	13457.829858321942	5838.766324270924	6148.3586563146655	6275.9132718970895	6567.621693586592	5501.726904705675	6817.814027019614	7886.992952098191	9804.49022332408	9016.027379404812	7028.315145066737	9124.76050446532	8487.561142823719	9617.89016913523	10473.964034891937	6544.1300046441365	9920.248927283445	7469.5617108069255	8114.509063654856	5192.645942239721	9358.7984778912	7342.528272607477	6736.290252519897	6759.886392086768	5921.930068397642	7854.274724574382	8375.257477770998	6835.053741507395	7592.586396991704	7016.707606894233	7991.76569392947	6539.3837690024575	6210.285485308579	4853.964726830957	6231.006725157634	7507.238203292782	7362.183886488857	9055.945452771426	7467.361976439707	5379.1596263219035	6066.203599922294	7535.822603880159	8499.070362145727	6846.439516053799	23707.03954376043	12385.637527637022	12783.018429858746	9854.04710037784	5024.450117140176	12037.777389443001	13532.959939554563	10599.991915765171	9002.385728813324	15845.967190641732	12049.975646577826	8931.459638016446	10287.745527110772	10931.60762479935	8033.000318325202	12823.292655408648	9499.581719022864	13745.381823896263	8392.514708944944	16831.78762614994	7874.369453155366	8995.056759157143	20684.932231709085	15182.950570766086
PWY-7208	17790.32623280323	15497.12881226833	19557.234494499287	17601.176301023177	16880.196843036847	15073.603366014304	17750.085094992843	18424.956052273403	18142.97002122423	16334.192658858505	23507.260273264445	18352.157993592144	18766.91778830065	16603.252526826735	17642.19481790118	17378.136507388495	17104.023052042303	14575.89536249046	15381.663681304382	15366.28246659826	15124.910123237161	18758.991379892763	17315.26497166823	19922.201688778936	17246.407573938533	22285.879577847078	11446.419188168058	12275.773574613282	10908.943990620846	13050.167949149152	9230.31216530575	13058.150450801944	14117.624734949815	17938.89658526515	17086.459616029417	11768.2582624567	15657.327193664723	13511.15429177316	15896.021033075986	17076.721421222624	10961.301414010712	16071.05189637301	12459.261442330382	13962.816297198617	12639.640589025668	15052.927444234781	13549.50800652312	12685.177373490955	13474.30694886747	10777.205407812779	15066.561825152288	13255.085510175064	12450.139954431404	12368.058145244877	13787.640916190803	12740.939255213623	12991.296307105868	10660.175210666257	8949.843591775138	10580.750162999197	12841.726027002014	12484.765624204247	14995.632306048607	12664.366079907873	11315.240560378337	9851.671815816037	11793.736777357632	14048.40496060829	12138.625381489514	41049.700369954924	20860.78698988825	21218.57381642877	16522.491738634857	8778.348594909678	19893.256076941834	22547.802042837535	17547.475176566088	16153.118799678978	26526.33356662502	21851.41210460141	14726.571633321191	19965.590609710627	17758.137473227263	14198.977927766273	20497.476734679352	16456.800713995002	22548.421541123742	15900.209661229814	27743.550939926143	13825.037455848073	14661.362774116176	34452.81673880137	24217.237984494343
PWY-7209	1613.399781703282	1506.9069737668385	1448.33317621644	1365.4877896097594	1437.4494261050284	1929.1450246910263	1687.6552917361507	1715.402612937425	1705.2026361709231	1630.113598032319	3305.36416205249	1535.2474392392587	978.4503131399409	1663.8293775323991	2423.0893453819785	2299.976239649109	1854.8564632338246	1599.1552521982119	1195.8459981976612	1398.796017927693	2299.3810813218856	1313.8976971360166	2178.822196832873	1676.9052815843402	1712.0480694178013	2147.8536618796365	1522.3359356990818	1426.4183462992387	1047.5437529090216	1531.8505527220304	797.7266394963328	1701.996668514081	1363.3258713000396	1495.9129527338564	1185.452051982406	1608.9595198779425	1095.2835661480135	916.4838359952408	969.4947832790734	1124.8209173173339	499.858889771164	1763.76827547557	857.1215841516048	1420.7053754845624	1288.7598643617946	1238.3479981357493	1518.5296541555072	1946.2201599487796	1189.0494297336365	1653.7644699271868	1212.8117931722481	1041.867028697495	1032.135394802368	1153.7427799735294	1146.2027570781831	900.9446951381136	1734.4501172051835	811.4940355049348	1402.9828820109863	1540.3647451375596	1546.8964410831472	1069.9584273180267	1308.620503640873	1083.0637485786906	2125.517643237319	1328.2651949576261	1439.3138559571069	1420.5265538490582	1782.4058803838527	2845.089602812817	2579.1631541932693	1706.9777074158499	1878.0825978401426	878.6119815599159	1779.4962222959323	2177.367695704481	1581.687815848185	1369.283661283761	2383.8024162954557	1590.7467767266319	1706.072294204698	2089.901915247108	1812.4965656691686	1376.7430248856767	1999.558482419209	1193.7390029458759	1869.2068925201727	1398.8330930858485	2674.340727883963	991.2264119288135	1489.4567942660062	2493.414763284618	2050.7775245595576
PWY-7210	1078.270631785401	854.8153705631945	1177.0546118326122	1147.2554147364797	938.6794137300581	875.9239618581781	1121.6395177813863	866.8441295071883	1282.8518409618318	1182.4059240114957	1783.0113253238683	1064.8445383139435	1175.3229333806428	1087.877909095305	1417.7697692833408	1409.721407623703	1426.9475675937051	1744.5354017779093	718.4788027302181	984.6594445354766	1726.5674549373994	1106.3464151809674	1283.6129945986793	1556.945565812449	1181.43729780764	1634.074129600466	1071.7756810265184	935.1740231207762	838.0859805868406	849.9870051259794	770.8269626067106	997.7205664789104	1249.623970213521	1122.5677811600674	971.7840591341351	938.516307681472	1072.6884619383572	1118.4287095824436	907.482461469105	1196.4139748791224	726.8845714452942	1328.764980971662	781.6873620226552	1271.5057541507294	1196.0628678641283	1000.2538887751407	1240.1377755985272	1024.959185301168	1204.7884606311388	996.6492044580094	983.591623996631	726.4532057648977	1224.7140764310266	779.1101328349852	1383.3041650974014	786.318903344664	1070.2474704837373	1021.35531888516	830.1886837890121	988.8440553790232	1028.56954583857	867.8989737556566	1111.4276035308112	1216.6626887218156	1144.4461127832249	792.8986789490122	1082.9302549925244	1411.3548358261726	1120.1530856268869	2937.9670935880013	1761.982050064318	1286.167839796427	1268.3916125900507	529.1806661094257	1016.2595441004244	1478.30828766508	1052.170277860997	918.5991520240648	1733.822461021604	1219.8827762741123	784.8210196361327	1320.7348993376086	1095.6146856177108	868.5384995338671	1366.8652206217762	764.4892789159145	1320.247322603888	770.5201817954753	1861.4124627498109	698.1037664404554	851.6871784678118	1663.0195545652814	1331.3460121335272
PWY-7211	14494.19691960179	12119.86760528064	15945.327834552172	14193.744873754937	13861.515042931196	11781.038993936141	14211.09478377157	15055.390516230811	13614.328185534954	12481.557947675425	13685.343473179517	14840.319813969727	15035.582133203594	12817.032873249287	9346.375172417887	13242.945697662133	6808.462590526237	10545.641267003213	8186.467620966896	12933.828426684486	11885.419573562407	12998.23049674616	11246.192221959145	14292.332386364074	13348.582113720828	17308.53236596704	6653.758551387841	6944.115140288139	7460.59760456707	7485.173687001089	6690.935995292828	7780.880860302049	9281.266685539214	11408.668422901152	10417.542968945232	8658.856450352323	10970.308423582623	10978.496931382851	11971.18344558987	13090.34849647844	8008.347596574625	12443.055032861494	9158.877172389632	9766.048607547857	5685.819097017306	12169.901266155783	8503.393536257772	7889.650213444614	7656.236626666918	6891.890795110464	9095.36939079766	10724.13162384036	7882.8443567218255	9625.662550121164	7930.255439136937	10295.88330451034	7473.927452031174	7319.195540185346	5728.08432978665	7391.549773654208	9140.279165170889	9081.467486789194	11498.161977557053	9351.57099824802	6153.4201235094315	7310.265532006032	9130.234246597594	10598.05221401509	8235.616346847515	28941.930578188145	15271.588318935695	16346.91207728208	12489.396172399616	6252.2389660754425	16020.854376111105	16558.802914248845	14011.084909888352	10670.6089949621	19723.86157040282	14176.132018030847	11811.704796346816	11788.382079066663	14015.914699970286	9748.977673152473	16056.222690253153	11723.625570521139	18253.603620550748	9861.149135794747	21993.626047840444	9513.471604762284	12299.359612600114	26308.96425277739	19774.933259573383
PWY-7219	24028.631436723063	20985.370292464482	26490.022346887596	23730.25016199434	22850.275604534785	20723.146298082516	24195.64687021124	24952.773970662227	25002.808179229774	22467.222222158995	31758.74906089608	25428.54264020285	25725.682150286408	22852.19931226797	23920.872095513085	24229.69963356558	22431.136122170246	20235.679884527577	20254.37985078712	21423.627721588105	21663.079589045203	25474.465039564566	24126.537749563075	26855.758503135017	23554.70955568342	30873.83618704102	15644.436223119696	16156.831414580192	14785.927012717044	17465.828187789346	12570.138512453545	17485.327902363828	19080.531282261993	23785.627868303025	22447.376111636888	16270.464544765675	20996.950622945835	18359.42571796204	21244.825007746404	23045.961774632553	14650.622412307868	21944.274605290746	16691.294294318624	19104.266998865918	16899.843131328827	20522.13591914824	18338.52201391223	17463.785511360744	17868.613940115967	14999.276860361862	20057.360769555653	17935.967664815606	16664.926979718068	16853.630900471886	18607.219688237245	17354.053956001462	17620.575711183665	14421.437595374537	12556.522304848208	14439.84654726165	17768.80041965866	17191.471132112354	20622.00653673362	17739.68152903388	15913.763744771657	13488.895810937753	15906.33689201948	19504.185329567677	16872.65565796555	56073.493495973154	29168.87472588333	28937.72917261555	23205.597606018167	12208.642236792468	27677.983312193515	30567.584954590275	24431.939693469725	21652.603029601567	36660.16921100406	29552.17563773857	20743.40694263509	27220.031263785037	24760.96261280992	19457.398464451056	28079.88666729161	22302.793211324428	31092.668390427498	21581.71170426977	38671.33866755794	18670.676943502356	20088.206630027747	46907.516804225095	32989.16307145215
