Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2476R_R_F_NS6_week9_S81_L001_R1_001	(1.0, 1.2980269989615785)	(2.0, 0.433499810446851)	(3.0, 0.34366810067744646)	(4.0, 0.3098781914981292)	(5.0, 0.2060360315812029)	(6.0, 0.1829599960441082)	(7.0, 0.08076612437983154)	(8.0, 0.13845621322256838)	(9.0, 0.11867675419077288)	('>10', 1.9680561736636504)	('>50', 0.726895119418484)	('>100', 1.3721999703308114)	('>500', 1.9317938321053587)	('>1k', 8.148312976973413)	('>5k', 21.878554121544777)	('>10k+', 60.86221958496102)
2476R_R_F_NS6_week9_S81_L001_R2_001	(1.0, 4.086106578318416)	(2.0, 0.70052250737609)	(3.0, 0.4845967462789893)	(4.0, 0.43514809869950055)	(5.0, 0.4409171075837742)	(6.0, 0.3560302625723186)	(7.0, 0.3461405330564209)	(8.0, 0.2900987324663337)	(9.0, 0.23735350838154576)	('>10', 2.774069129209316)	('>50', 0.6947534984918162)	('>100', 1.1653397946232837)	('>500', 1.3326410522672205)	('>1k', 5.677528886251627)	('>5k', 23.66859516392227)	('>10k+', 57.310158400501074)
2518R_0_M_S5_week9_S78_L001_R1_001	(1.0, 1.1745732849831738)	(2.0, 0.39338883036738037)	(3.0, 0.33559236713804963)	(4.0, 0.28711791410699805)	(5.0, 0.24703327025439764)	(6.0, 0.2013554202828298)	(7.0, 0.18271139988627147)	(8.0, 0.17152498764833649)	(9.0, 0.18457580192592732)	('>10', 2.010757599768814)	('>50', 0.5369477874208795)	('>100', 1.559572306172103)	('>500', 1.6117755632824662)	('>1k', 7.608624723835448)	('>5k', 7.479048782079367)	('>10k+', 76.01539996084755)
2518R_0_M_S5_week9_S78_L001_R2_001	(1.0, 4.863292720442236)	(2.0, 0.663727126117476)	(3.0, 0.41669385586307833)	(4.0, 0.3766092120104779)	(5.0, 0.27499930084923513)	(6.0, 0.2181350386397323)	(7.0, 0.24144006413543018)	(8.0, 0.22372824475869976)	(9.0, 0.2684738937104397)	('>10', 3.516262246790898)	('>50', 1.3992337307617013)	('>100', 1.6406737948971315)	('>500', 1.3749965042461756)	('>1k', 6.242950229787551)	('>5k', 9.275400147287762)	('>10k+', 69.00338388970198)
2529R_R_F_NS1_week5_S5_L001_R1_001	(1.0, 1.2967292272061877)	(2.0, 0.4894142323406673)	(3.0, 0.337564727217112)	(4.0, 0.30151412528130395)	(5.0, 0.20756407175162228)	(6.0, 0.1966396469225895)	(7.0, 0.2370600187900107)	(8.0, 0.19226987699097642)	(9.0, 0.049159911730647377)	('>10', 1.826563831414276)	('>50', 0.47630492254582796)	('>100', 1.7642946098887895)	('>500', 1.457318272192969)	('>1k', 18.26563831414276)	('>5k', 10.615263606371125)	('>10k+', 62.28670060521313)
2529R_R_F_NS1_week5_S5_L001_R2_001	(1.0, 4.082457558609539)	(2.0, 0.7079027289213222)	(3.0, 0.45554851537066576)	(4.0, 0.4326072232296969)	(5.0, 0.3823548690161463)	(6.0, 0.22285826651226812)	(7.0, 0.22941292140968775)	(8.0, 0.2709257357600122)	(9.0, 0.3047914527300138)	('>10', 2.589088684480762)	('>50', 0.4959688872380869)	('>100', 1.2410146605781205)	('>500', 0.7439533308571303)	('>1k', 19.028163167209247)	('>5k', 10.199043020384977)	('>10k+', 58.61390897769232)
2529R_R_F_NS1_week6_S6_L001_R1_001	(1.0, 1.213821872446566)	(2.0, 0.4666064593815852)	(3.0, 0.3354405883111857)	(4.0, 0.29243538468154645)	(5.0, 0.2795338235926547)	(6.0, 0.16126951361114694)	(7.0, 0.22577731905560572)	(8.0, 0.18062185524448457)	(9.0, 0.13546639143336342)	('>10', 1.741710747000387)	('>50', 0.4279017761149099)	('>100', 1.8782522685244916)	('>500', 0.7343138519760891)	('>1k', 13.897131552917902)	('>5k', 7.096933728981207)	('>10k+', 70.93278286672687)
2529R_R_F_NS1_week6_S6_L001_R2_001	(1.0, 4.020986539371264)	(2.0, 0.786995226422397)	(3.0, 0.5225132241001161)	(4.0, 0.477357760288995)	(5.0, 0.3816711822130478)	(6.0, 0.21287575796671396)	(7.0, 0.25588096159635315)	(8.0, 0.2580312217778351)	(9.0, 0.23222809960005159)	('>10', 2.795338235926547)	('>50', 0.47198210983529004)	('>100', 1.1245860749150647)	('>500', 0.0)	('>1k', 15.181912011353374)	('>5k', 16.670967187029632)	('>10k+', 56.60667440760332)
2529R_R_F_NS1_week7_S7_L001_R1_001	(1.0, 1.2959395298402974)	(2.0, 0.45057848803545675)	(3.0, 0.356883428607523)	(4.0, 0.3074040152017602)	(5.0, 0.24213329964522207)	(6.0, 0.15791302150775352)	(7.0, 0.15475476107759845)	(8.0, 0.1852846119024308)	(9.0, 0.10422259419511733)	('>10', 1.7191464274810768)	('>50', 0.15580751455431682)	('>100', 1.286464748549832)	('>500', 2.375011843476613)	('>1k', 18.397919759130005)	('>5k', 8.467296213245744)	('>10k+', 64.34323974354925)
2529R_R_F_NS1_week7_S7_L001_R2_001	(1.0, 4.055206392319111)	(2.0, 0.793776121445641)	(3.0, 0.3853077724789186)	(4.0, 0.40846834896672246)	(5.0, 0.31582604301550704)	(6.0, 0.2589773552727158)	(7.0, 0.18423185842571246)	(8.0, 0.19370663971617766)	(9.0, 0.17054606322837382)	('>10', 2.956131762625146)	('>50', 0.2442388065986588)	('>100', 1.265409679015465)	('>500', 1.5422838433923927)	('>1k', 19.024308077777427)	('>5k', 14.527997978713325)	('>10k+', 53.67358325700871)
2529R_R_F_NS1_week9_S8_L001_R1_001	(1.0, 1.5367924211750756)	(2.0, 0.6196382833558893)	(3.0, 0.375809500374691)	(4.0, 0.3176485062690841)	(5.0, 0.24606574429295244)	(6.0, 0.24159182166944423)	(7.0, 0.2113928439607637)	(8.0, 0.1700090596933126)	(9.0, 0.14092856264050913)	('>10', 1.57705772478665)	('>50', 0.24494726363707542)	('>100', 0.7437896361582427)	('>500', 1.6665361772568146)	('>1k', 24.906327245070297)	('>5k', 17.421454695941033)	('>10k+', 49.580010513718165)
2529R_R_F_NS1_week9_S8_L001_R2_001	(1.0, 4.536557540237342)	(2.0, 0.8388604919077924)	(3.0, 0.5804914604001924)	(4.0, 0.44291833972731437)	(5.0, 0.335544196763117)	(6.0, 0.3154115449573299)	(7.0, 0.1879047501873455)	(8.0, 0.2058004406813784)	(9.0, 0.24159182166944423)	('>10', 2.772713545919223)	('>50', 0.5089086984240608)	('>100', 1.1341393850593355)	('>500', 2.968447660697708)	('>1k', 25.777623675998523)	('>5k', 27.48554363752279)	('>10k+', 31.667542809847106)
2562R_0_F_NS6_week9_S82_L001_R1_001	(1.0, 1.2265978050355069)	(2.0, 0.4068024443520787)	(3.0, 0.3236732492018713)	(4.0, 0.29006782988583)	(5.0, 0.2741494733677052)	(6.0, 0.2546937042899971)	(7.0, 0.22285699125374744)	(8.0, 0.1485713275024983)	(9.0, 0.11142849562687372)	('>10', 1.8589103000610203)	('>50', 0.6597274423622841)	('>100', 0.9126524403724896)	('>500', 1.8677538314599789)	('>1k', 7.70271584849262)	('>5k', 19.568081926474882)	('>10k+', 64.17131689026063)
2562R_0_F_NS6_week9_S82_L001_R2_001	(1.0, 3.664759411728291)	(2.0, 0.6491152046835342)	(3.0, 0.5093874085799942)	(4.0, 0.3714283187562457)	(5.0, 0.3714283187562457)	(6.0, 0.3289793680412462)	(7.0, 0.2723807670879136)	(8.0, 0.3466664308391627)	(9.0, 0.19897945647656023)	('>10', 2.7574130901951768)	('>50', 0.7631967597300954)	('>100', 1.0373462330978005)	('>500', 1.8536041812216453)	('>1k', 7.621355359622204)	('>5k', 19.943047657790707)	('>10k+', 59.31091203339317)
2562R_RL_F_NS6_week9_S83_L001_R1_001	(1.0, 1.2069421196370362)	(2.0, 0.4835599408764769)	(3.0, 0.25254749948609523)	(4.0, 0.3288990690981705)	(5.0, 0.2789768889671982)	(6.0, 0.23492790649869322)	(7.0, 0.19185779030726613)	(8.0, 0.15661860433246214)	(9.0, 0.07047837194960796)	('>10', 1.7276989790424728)	('>50', 0.36609598762713025)	('>100', 0.9074090388512025)	('>500', 3.13824528431171)	('>1k', 16.07102653706477)	('>5k', 7.10656917158547)	('>10k+', 67.47814681036424)
2562R_RL_F_NS6_week9_S83_L001_R2_001	(1.0, 3.321293278125275)	(2.0, 0.5677424407051753)	(3.0, 0.46985581299738644)	(4.0, 0.36805372018128607)	(5.0, 0.3034485458941454)	(6.0, 0.40525063871024575)	(7.0, 0.3288990690981705)	(8.0, 0.2505897669319394)	(9.0, 0.29953308078583385)	('>10', 2.5567987157274445)	('>50', 0.5276089233449819)	('>100', 0.7390440391938058)	('>500', 2.444229093863487)	('>1k', 6.932330974265606)	('>5k', 15.034407149639287)	('>10k+', 65.45091475053593)
3795R_0_F_S2_week5_S43_L001_R1_001	(1.0, 1.1804744074172004)	(2.0, 0.48958981926118)	(3.0, 0.25332434899054085)	(4.0, 0.25929495654250645)	(5.0, 0.17911822655896828)	(6.0, 0.16376523571105672)	(7.0, 0.15523579635110585)	(8.0, 0.14329458124717462)	(9.0, 0.11514743135933674)	('>10', 1.8466236214293636)	('>50', 0.15864757209508618)	('>100', 1.7408585733659727)	('>500', 0.8444144966351362)	('>1k', 18.932796547282948)	('>5k', 11.781714587900137)	('>10k+', 61.755699797852294)
3795R_0_F_S2_week5_S43_L001_R2_001	(1.0, 4.097542668520398)	(2.0, 0.5561194462687967)	(3.0, 0.3659129485418923)	(4.0, 0.25929495654250645)	(5.0, 0.2175007036787472)	(6.0, 0.15352990847911566)	(7.0, 0.17911822655896828)	(8.0, 0.10917682380737115)	(9.0, 0.09979444051142518)	('>10', 3.2684811627331736)	('>50', 0.6618844943321875)	('>100', 1.4704753456555302)	('>500', 0.8171202906832934)	('>1k', 6.279373256795831)	('>5k', 13.5592497505139)	('>10k+', 67.90542557637687)
3795R_0_F_S2_week6_S44_L001_R1_001	(1.0, 1.2693633966413649)	(2.0, 0.3907375972840534)	(3.0, 0.27864074560420204)	(4.0, 0.18362531894223275)	(5.0, 0.21351781272352646)	(6.0, 0.13451622201582167)	(7.0, 0.11956997512517482)	(8.0, 0.18789567519670328)	(9.0, 0.1056913172981456)	('>10', 1.9227279035753557)	('>50', 0.46226606454643476)	('>100', 1.2405384919236888)	('>500', 2.3615070087222025)	('>1k', 21.891981338543168)	('>5k', 0.0)	('>10k+', 69.23742113185793)
3795R_0_F_S2_week6_S44_L001_R2_001	(1.0, 4.014134879202298)	(2.0, 0.5957146974986388)	(3.0, 0.40354866604746503)	(4.0, 0.2946545815584665)	(5.0, 0.21885575804161464)	(6.0, 0.16013835954264485)	(7.0, 0.15693559235179194)	(8.0, 0.17081425017882115)	(9.0, 0.09608301572558692)	('>10', 3.2614845893518667)	('>50', 0.6053229990711976)	('>100', 1.8618753269491508)	('>500', 0.7184874398146666)	('>1k', 5.562139021447864)	('>5k', 13.021383808944261)	('>10k+', 68.85842701427367)
3795R_0_F_S2_week7_S45_L001_R1_001	(1.0, 1.4371822002025896)	(2.0, 0.5495993340621208)	(3.0, 0.33998936906397614)	(4.0, 0.3409922875567903)	(5.0, 0.31591932523643806)	(6.0, 0.16247279583588242)	(7.0, 0.19657202459156145)	(8.0, 0.2166303944478432)	(9.0, 0.19857786157718962)	('>10', 1.589625811110331)	('>50', 0.39214113069030876)	('>100', 1.1563650222146444)	('>500', 1.555526582354652)	('>1k', 18.965188699114425)	('>5k', 11.431264981094987)	('>10k+', 61.15195218084626)
3795R_0_F_S2_week7_S45_L001_R2_001	(1.0, 4.815011684000441)	(2.0, 0.6900079230560933)	(3.0, 0.349015635499303)	(4.0, 0.3369806135855339)	(5.0, 0.27078799305980406)	(6.0, 0.2166303944478432)	(7.0, 0.23167417184005454)	(8.0, 0.24070043827538137)	(9.0, 0.180525328706536)	('>10', 3.2043245845410144)	('>50', 0.8825682736763982)	('>100', 1.4141150748678655)	('>500', 0.8364340230069502)	('>1k', 6.758667723074145)	('>5k', 7.057537433932744)	('>10k+', 72.51501870442989)
3795R_0_F_S2_week9_S46_L001_R1_001	(1.0, 1.2814340506796333)	(2.0, 0.4862548745847576)	(3.0, 0.33219392422127003)	(4.0, 0.3241699163898384)	(5.0, 0.2166482114486544)	(6.0, 0.2070194020509364)	(7.0, 0.15165374801405807)	(8.0, 0.25034904434066724)	(9.0, 0.12276731982090415)	('>10', 1.8479290035787073)	('>50', 0.16368975976120553)	('>100', 1.3367997047165119)	('>500', 0.4365060260298814)	('>1k', 13.083947169932438)	('>5k', 16.94108773450163)	('>10k+', 62.81755010992891)
3795R_0_F_S2_week9_S46_L001_R2_001	(1.0, 4.575289265482323)	(2.0, 0.5969861826585143)	(3.0, 0.4020027923547253)	(4.0, 0.25034904434066724)	(5.0, 0.23670823102723346)	(6.0, 0.17813297385778248)	(7.0, 0.18535458090607096)	(8.0, 0.10912650650747036)	(9.0, 0.15165374801405807)	('>10', 3.413412931491021)	('>50', 1.1402115128464365)	('>100', 1.533387896586587)	('>500', 0.0)	('>1k', 7.069953300274421)	('>5k', 0.0)	('>10k+', 80.1574310336527)
3861R_R_M_NS1_week9_S34_L001_R1_001	(1.0, 1.3062148326775818)	(2.0, 0.6324829716123028)	(3.0, 0.47277573296103564)	(4.0, 0.41037356686550747)	(5.0, 0.29085755383508904)	(6.0, 0.24749333671785761)	(7.0, 0.251723992046368)	(8.0, 0.17768752379743621)	(9.0, 0.24749333671785761)	('>10', 1.1126623513982314)	('>50', 0.2527816558784956)	('>100', 0.645174937597834)	('>500', 3.137030926090451)	('>1k', 6.062529085755383)	('>5k', 35.64327114270001)	('>10k+', 49.10944705334857)
3861R_R_M_NS1_week9_S34_L001_R2_001	(1.0, 3.6817277996361635)	(2.0, 0.6874814908829378)	(3.0, 0.47912171595380126)	(4.0, 0.41037356686550747)	(5.0, 0.35431738376274485)	(6.0, 0.2728772686889199)	(7.0, 0.26653128569615436)	(8.0, 0.16922621314041544)	(9.0, 0.24749333671785761)	('>10', 2.57435376739857)	('>50', 0.6853661632186826)	('>100', 1.0312222363244066)	('>500', 3.012226593899395)	('>1k', 12.738503194144773)	('>5k', 36.18267969708508)	('>10k+', 37.20649828658459)
3909R_0_M_S2_week5_S61_L001_R1_001	(1.0, 1.279366807655262)	(2.0, 0.48438656001786784)	(3.0, 0.36643075505674444)	(4.0, 0.26801792369864735)	(5.0, 0.21287881960439436)	(6.0, 0.1884501026006114)	(7.0, 0.14657230202269775)	(8.0, 0.15634378882421096)	(9.0, 0.13819674190711503)	('>10', 1.9166073397825147)	('>50', 0.4529782095844326)	('>100', 0.9317810628585786)	('>500', 0.37759816854418804)	('>1k', 20.556416377011878)	('>5k', 14.604882951547385)	('>10k+', 57.919092089283474)
3909R_0_M_S2_week5_S61_L001_R2_001	(1.0, 3.991652358418136)	(2.0, 0.5960606948923043)	(3.0, 0.36643075505674444)	(4.0, 0.32106313776400464)	(5.0, 0.27569552047126483)	(6.0, 0.20520122283177689)	(7.0, 0.17100101902648074)	(8.0, 0.1619274955679328)	(9.0, 0.15704175216717617)	('>10', 3.2420397280734816)	('>50', 1.1216270921451206)	('>100', 1.2479584572218267)	('>500', 1.6088055055348494)	('>1k', 6.424054608651954)	('>5k', 4.704970894928598)	('>10k+', 75.40446975724835)
3909R_0_M_S2_week6_S62_L001_R1_001	(1.0, 1.0850257396617073)	(2.0, 0.42428013803247155)	(3.0, 0.31396730214402896)	(4.0, 0.20365446625558634)	(5.0, 0.14991231543813996)	(6.0, 0.2002602251513266)	(7.0, 0.13067828251400124)	(8.0, 0.1538722633931097)	(9.0, 0.09164450981501386)	('>10', 1.9652655993664083)	('>50', 0.6352887933472874)	('>100', 1.0058267805623127)	('>500', 0.3026531651298297)	('>1k', 13.714431181761611)	('>5k', 6.433218306273688)	('>10k+', 73.19002093115347)
3909R_0_M_S2_week6_S62_L001_R2_001	(1.0, 3.634666515811506)	(2.0, 0.552129886292923)	(3.0, 0.3479097131866267)	(4.0, 0.24891101431238333)	(5.0, 0.20365446625558634)	(6.0, 0.16292357300446908)	(7.0, 0.13859817842394073)	(8.0, 0.1312439893647112)	(9.0, 0.16292357300446908)	('>10', 2.882842111217967)	('>50', 1.2875487922158737)	('>100', 1.850427108672286)	('>500', 0.8485602760649431)	('>1k', 6.71946597273293)	('>5k', 0.0)	('>10k+', 80.82819482943938)
3909R_0_M_S2_week7_S63_L001_R1_001	(1.0, 1.343968621505146)	(2.0, 0.48946496699819536)	(3.0, 0.3312540685745363)	(4.0, 0.2603887703222723)	(5.0, 0.22248407590827066)	(6.0, 0.26203680051418543)	(7.0, 0.20765180418105258)	(8.0, 0.1450266568883542)	(9.0, 0.12607430968135336)	('>10', 1.9240752490585629)	('>50', 0.22660415138805343)	('>100', 1.323368244106232)	('>500', 0.7449096467447284)	('>1k', 16.523974719216856)	('>5k', 11.274998557973582)	('>10k+', 64.59371935693862)
3909R_0_M_S2_week7_S63_L001_R2_001	(1.0, 3.909127615217911)	(2.0, 0.5735145067857643)	(3.0, 0.36586270260471176)	(4.0, 0.23731634763548867)	(5.0, 0.17716324563065994)	(6.0, 0.17304317015087717)	(7.0, 0.19611559283766078)	(8.0, 0.15821089842365912)	(9.0, 0.11865817381774434)	('>10', 3.362805606598713)	('>50', 0.9542094811176941)	('>100', 1.7559761694834248)	('>500', 1.5911731502921134)	('>1k', 3.9206638265613027)	('>5k', 6.454510246627717)	('>10k+', 76.05164926621455)
3909R_0_M_S2_week9_S64_L001_R1_001	(1.0, 1.278127527314822)	(2.0, 0.5708758186517816)	(3.0, 0.34252549119106895)	(4.0, 0.31081016793263666)	(5.0, 0.21804284740172217)	(6.0, 0.19504923803935872)	(7.0, 0.17760581024722094)	(8.0, 0.19029193955059387)	(9.0, 0.09990326826406178)	('>10', 2.055945830227875)	('>50', 0.14668337007024942)	('>100', 0.8555208448962116)	('>500', 1.707077274385119)	('>1k', 10.226605984681498)	('>5k', 15.424747466738555)	('>10k+', 66.20018712040722)
3909R_0_M_S2_week9_S64_L001_R2_001	(1.0, 4.099998414233838)	(2.0, 0.6422352959832544)	(3.0, 0.43767146096636594)	(4.0, 0.3330108942135393)	(5.0, 0.25768700147476253)	(6.0, 0.20932113350565326)	(7.0, 0.17760581024722094)	(8.0, 0.1966350042022803)	(9.0, 0.18553464106182901)	('>10', 3.239720270848861)	('>50', 1.0466056675282662)	('>100', 1.6174814861800477)	('>500', 0.784161367564739)	('>1k', 8.066792470782257)	('>5k', 0.0)	('>10k+', 78.70553908120709)
3918R_R_M_S2_week5_S65_L001_R1_001	(1.0, 1.2973782510644598)	(2.0, 0.5903506404172508)	(3.0, 0.3186848589863035)	(4.0, 0.3134605170357084)	(5.0, 0.33087499020435884)	(6.0, 0.2821144653321376)	(7.0, 0.23770755875207888)	(8.0, 0.13931578534920372)	(9.0, 0.1410572326660688)	('>10', 1.9512917185472847)	('>50', 0.4832516304300504)	('>100', 1.1119141118183322)	('>500', 2.1141170426741662)	('>1k', 10.723832577254957)	('>5k', 21.53909113864533)	('>10k+', 58.42555748082231)
3918R_R_M_S2_week5_S65_L001_R2_001	(1.0, 3.968758435135441)	(2.0, 0.6338868233388769)	(3.0, 0.3630917655663622)	(4.0, 0.24380262436110653)	(5.0, 0.20026644143948036)	(6.0, 0.19852499412261532)	(7.0, 0.23770755875207888)	(8.0, 0.16021315315158427)	(9.0, 0.1645667714437469)	('>10', 3.615244629811837)	('>50', 1.0474805610943254)	('>100', 1.4384354837305284)	('>500', 1.8476756031938144)	('>1k', 4.861250185028777)	('>5k', 8.097730023422468)	('>10k+', 72.92136494640697)
3918R_R_M_S2_week6_S66_L001_R1_001	(1.0, 1.269039876775629)	(2.0, 0.5083005305493753)	(3.0, 0.35427006674653433)	(4.0, 0.26356323806263904)	(5.0, 0.2224884477152148)	(6.0, 0.2002396029436933)	(7.0, 0.13777169262365224)	(8.0, 0.17114495978093444)	(9.0, 0.12322437104227281)	('>10', 1.900564778367277)	('>50', 0.12579154543898682)	('>100', 0.9772377203491358)	('>500', 0.48348451138113985)	('>1k', 15.349991442752012)	('>5k', 17.564607222317303)	('>10k+', 60.34827999315419)
3918R_R_M_S2_week6_S66_L001_R2_001	(1.0, 3.453705288379257)	(2.0, 0.5408180729077529)	(3.0, 0.3825089851103885)	(4.0, 0.27040903645387643)	(5.0, 0.20537395173712134)	(6.0, 0.22077699811740545)	(7.0, 0.19767242854697928)	(8.0, 0.17799075817217183)	(9.0, 0.2002396029436933)	('>10', 3.4511381139825428)	('>50', 0.8634263220948143)	('>100', 1.5557076844086941)	('>500', 0.0)	('>1k', 6.934793770323464)	('>5k', 0.0)	('>10k+', 81.54543898682184)
3918R_R_M_S2_week7_S67_L001_R1_001	(1.0, 1.1948704894036786)	(2.0, 0.5234519187933558)	(3.0, 0.37707630624323807)	(4.0, 0.26729459683064977)	(5.0, 0.21876789919175205)	(6.0, 0.22433653662572392)	(7.0, 0.21717685992490293)	(8.0, 0.1909247120218927)	(9.0, 0.17183224081970344)	('>10', 1.631610768153758)	('>50', 0.4081015719467957)	('>100', 1.3205625914847579)	('>500', 0.0)	('>1k', 11.045790110099919)	('>5k', 16.794214981225736)	('>10k+', 65.41398841723414)
3918R_R_M_S2_week7_S67_L001_R2_001	(1.0, 3.0524088334500097)	(2.0, 0.4900400941895246)	(3.0, 0.3126392159358493)	(4.0, 0.26093043976325336)	(5.0, 0.202857506523261)	(6.0, 0.18615159422134536)	(7.0, 0.1113727486794374)	(8.0, 0.165468083752307)	(9.0, 0.12887418061477757)	('>10', 3.342773499649972)	('>50', 0.8734805575001592)	('>100', 1.1153185260612233)	('>500', 0.0)	('>1k', 6.537580347482976)	('>5k', 0.0)	('>10k+', 83.22010437217591)
3918R_R_M_S2_week9_S68_L001_R1_001	(1.0, 1.3385052447552448)	(2.0, 0.5441433566433567)	(3.0, 0.4228583916083916)	(4.0, 0.3277972027972028)	(5.0, 0.2458479020979021)	(6.0, 0.3277972027972028)	(7.0, 0.23710664335664333)	(8.0, 0.22727272727272727)	(9.0, 0.1868444055944056)	('>10', 1.4739947552447552)	('>50', 0.2829982517482517)	('>100', 1.5362762237762237)	('>500', 2.0716783216783217)	('>1k', 15.635926573426573)	('>5k', 6.531905594405594)	('>10k+', 68.6090472027972)
3918R_R_M_S2_week9_S68_L001_R2_001	(1.0, 3.3249562937062938)	(2.0, 0.49388111888111885)	(3.0, 0.26551573426573427)	(4.0, 0.27972027972027974)	(5.0, 0.26223776223776224)	(6.0, 0.1966783216783217)	(7.0, 0.2065122377622378)	(8.0, 0.13986013986013987)	(9.0, 0.22618006993006995)	('>10', 3.24409965034965)	('>50', 0.5845716783216783)	('>100', 1.5002185314685315)	('>500', 1.916520979020979)	('>1k', 5.234921328671328)	('>5k', 8.698645104895105)	('>10k+', 73.42548076923077)
3924R_L_F_S5_week9_S72_L001_R1_001	(1.0, 1.1260339038571778)	(2.0, 0.3865367291786095)	(3.0, 0.2874457456391778)	(4.0, 0.258783064450086)	(5.0, 0.22520678077143558)	(6.0, 0.22111211203013678)	(7.0, 0.21210384079927933)	(8.0, 0.14413233969371878)	(9.0, 0.11055605601506839)	('>10', 2.099746130538039)	('>50', 0.3996396691507657)	('>100', 1.2251248873966096)	('>500', 1.1432315125706332)	('>1k', 7.431823765457375)	('>5k', 7.792973548439932)	('>10k+', 76.93554991401196)
3924R_L_F_S5_week9_S72_L001_R2_001	(1.0, 3.7335189583162722)	(2.0, 0.5945459012365899)	(3.0, 0.3414953730243223)	(4.0, 0.27843747440832034)	(5.0, 0.29072148063221687)	(6.0, 0.24076652198837112)	(7.0, 0.16624355089673246)	(8.0, 0.18999262959626567)	(9.0, 0.13266726721808206)	('>10', 3.154532798296618)	('>50', 1.4192121857341742)	('>100', 1.2161166161657522)	('>500', 1.0122021128490704)	('>1k', 6.413889116370486)	('>5k', 0.0)	('>10k+', 80.81565801326673)
3929R_0_F_S5_week9_S73_L001_R1_001	(1.0, 1.2382119718838331)	(2.0, 0.3802186257097831)	(3.0, 0.36270855742051683)	(4.0, 0.2334675771902177)	(5.0, 0.2543128965822014)	(6.0, 0.23513520274157643)	(7.0, 0.15759061460339696)	(8.0, 0.20678556836847853)	(9.0, 0.23263376441453837)	('>10', 2.097872943609242)	('>50', 0.43441645612894086)	('>100', 1.2373781591081539)	('>500', 1.3824615820763606)	('>1k', 4.686027799317941)	('>5k', 4.555953006311963)	('>10k+', 82.30482527453286)
3929R_0_F_S5_week9_S73_L001_R2_001	(1.0, 5.0470687311871)	(2.0, 0.8138012690630445)	(3.0, 0.44775746053981036)	(4.0, 0.286831594833696)	(5.0, 0.2251294494334242)	(6.0, 0.2501438327038047)	(7.0, 0.2451409560497286)	(8.0, 0.2134560705739133)	(9.0, 0.21762513445231008)	('>10', 3.6504323319241894)	('>50', 1.0889594850372297)	('>100', 1.9077636307543504)	('>500', 1.3299313772085617)	('>1k', 8.159691822798107)	('>5k', 0.0)	('>10k+', 76.11626685344073)
3969R_0_F_S2_week5_S47_L001_R1_001	(1.0, 1.356978678797088)	(2.0, 0.45777593983516224)	(3.0, 0.3837239495677095)	(4.0, 0.25389253805983786)	(5.0, 0.23561996903280405)	(6.0, 0.16733826372125676)	(7.0, 0.13463998230445948)	(8.0, 0.17695540531443243)	(9.0, 0.12117598407401353)	('>10', 2.1100008655427436)	('>50', 0.1606062646060338)	('>100', 1.4108346717188718)	('>500', 2.3119608389994326)	('>1k', 21.79725142093267)	('>5k', 5.540435271828508)	('>10k+', 63.38080995566497)
3969R_0_F_S2_week5_S47_L001_R2_001	(1.0, 4.679701099239284)	(2.0, 0.5904924938209866)	(3.0, 0.37506852213385133)	(4.0, 0.26158625133437835)	(5.0, 0.22600282743962838)	(6.0, 0.18464911858897298)	(7.0, 0.14137198141968244)	(8.0, 0.17695540531443243)	(9.0, 0.1731085486771622)	('>10', 3.509294967349804)	('>50', 0.7366730460372568)	('>100', 1.5223935141997096)	('>500', 1.450264952250892)	('>1k', 4.585453111626162)	('>5k', 13.90253988709476)	('>10k+', 67.48444427347304)
3969R_0_F_S2_week6_S48_L001_R1_001	(1.0, 1.2732587017155084)	(2.0, 0.49669506743590724)	(3.0, 0.3381347189852138)	(4.0, 0.2941963091735758)	(5.0, 0.24834753371795362)	(6.0, 0.20058839261834716)	(7.0, 0.20058839261834716)	(8.0, 0.1528292515187407)	(9.0, 0.14614297176479576)	('>10', 1.9858250869216367)	('>50', 0.20058839261834716)	('>100', 1.218813280861957)	('>500', 2.3516601077446224)	('>1k', 13.086004661292172)	('>5k', 19.180071065601958)	('>10k+', 58.62625606541092)
3969R_0_F_S2_week6_S48_L001_R2_001	(1.0, 4.960264394605128)	(2.0, 0.7068352882741756)	(3.0, 0.44129446376036374)	(4.0, 0.3476865472051351)	(5.0, 0.3390899018072059)	(6.0, 0.21778168341420548)	(7.0, 0.140411874832843)	(8.0, 0.22924387727811102)	(9.0, 0.18052955335651244)	('>10', 3.559966377564666)	('>50', 1.0210904367095863)	('>100', 1.4432812440301073)	('>500', 2.481564971535552)	('>1k', 4.863790929583923)	('>5k', 8.876513964772856)	('>10k+', 70.19065449126963)
3969R_0_F_S2_week7_S49_L001_R1_001	(1.0, 1.2436344953684815)	(2.0, 0.4503075086510419)	(3.0, 0.32413074028741107)	(4.0, 0.26897562597277)	(5.0, 0.26066458135001586)	(6.0, 0.1767985856113151)	(7.0, 0.2168427097027668)	(8.0, 0.19342067485682335)	(9.0, 0.16999864001087991)	('>10', 1.9750064221708448)	('>50', 0.22062045725856413)	('>100', 1.1053689348262992)	('>500', 1.657675627483869)	('>1k', 6.52492557837315)	('>5k', 19.935929401453677)	('>10k+', 65.27570001662208)
