pathway	Plate1_1002R_0_M_NS6_week10_S69_L001	Plate1_1002R_L_M_NS6_week10_S70_L001	Plate1_1075R_0_M_NS6_week9_S72_L001	Plate1_184R_0_F_NS6_week10_S65_L001	Plate1_184R_L_F_NS6_week10_S66_L001	Plate1_2403R_L_F_NS6_week10_S67_L001	Plate1_2506R_0_F_NS6_week10_S68_L001	Plate1_3894R_0_M_NS6_week10_S71_L001	Plate2_016R_0_F_NS6_week9_S79_L001	Plate2_1075R_L_M_NS6_week9_S84_L001	Plate2_1184R_0_M_NS6_week9_S85_L001	Plate2_1186R_0_M_NS6_week9_S86_L001	Plate2_1186R_RR_M_NS6_week9_S87_L001	Plate2_184R_0_M_NS6_week9_S88_L001	Plate2_2403R_0_F_NS6_week9_S80_L001	Plate2_2476R_R_F_NS6_week9_S81_L001	Plate2_2562R_0_F_NS6_week9_S82_L001	Plate2_2562R_RL_F_NS6_week9_S83_L001	Plate3_016R_0_F_NS6_week5_S1_L001	Plate3_016R_R_F_NS6_Pellet_week9_S2_L001	Plate3_1075R_RL_M_NS6_Pellet_week9_S3_L001	Plate4_016R_R_F_NS6_week5_S1_L001	Plate4_1075R_0_M_NS6_week5_S2_L001	Plate4_1075R_RL_M_NS6_week5_S3_L001	Plate4_1184R_0_M_NS6_week5_S4_L001	Plate4_1186R_0_M_NS6_week5_S5_L001	Plate4_1186R_RR_M_NS6_week5_S6_L001	Plate4_184R_0_M_NS6_week5_S7_L001	Plate4_2403R_0_F_NS6_week5_S8_L001	Plate4_2476R_R_F_NS6_week5_S9_L001	Plate4_2562R_0_F_NS6_week5_S10_L001	Plate4_2562R_RL_F_NS6_week5_S11_L001
PPGPPMET-PWY	16332.70241418182	14067.95254886558	13654.889561351029	12706.55298125199	15749.713497221948	15895.7564456384	11389.655820011534	14652.66013264286	15596.461795964555	15340.1153993146	17088.553355956235	16613.463215501164	17063.456826948568	18609.708334284303	15390.424556538643	15142.157707764747	14993.654773725946	14896.370034994023	11063.169674854289	12233.198874284386	11974.735994350196	9038.421621093075	7835.952834597576	10487.220584687031	7802.13039830507	7900.044625856528	9333.248950420706	7341.917557882108	9088.466399842648	9032.835302175688	8953.794613801943	8034.063862937041
PWY-1269	17053.09237989851	14924.50677137334	13006.31485639579	14578.085517996858	15105.57257903824	16613.284950255475	12656.00175017691	13088.39333615336	15005.988305566494	15599.764269172067	17004.75571876362	15061.41489579839	15490.056900754495	16610.244997399604	16111.344123482031	16366.711073475908	15409.988574494935	15513.359788893538	12119.432517647903	12629.605581929467	11201.160904771727	9589.298859719871	6778.049116408134	10045.268310274792	7483.747137711502	8091.160714667006	9033.591083260106	7786.598802870645	9412.602679526093	8481.949252706794	8014.079523261012	7252.329730869178
PWY-1622	5126.016333449783	4239.957786812488	4292.215396168618	3078.6085882642687	4713.030128300191	4053.392386324948	4506.118198077497	5500.108408598602	6102.243853210875	3804.2518407580133	4689.080811308355	6735.289683912241	6831.613551140208	6799.8858266300385	3837.6457205152965	4913.387752104793	5526.904869869072	3418.2331966103666	4241.577164919093	2947.520377197616	2922.595717174619	3050.8194824436755	3482.722921072238	3539.979393636558	3363.758767671678	3520.141823238581	3399.923692412202	2143.2333076502237	2357.316658271283	3595.051101245576	4491.117481423342	3526.691085120729
PWY-181	2374.8980103710237	1191.2033567020694	1080.6865878866904	939.5941635675489	1190.6537338200394	856.9418900498781	4365.584433117082	1308.173621383238	1153.5595041985732	810.1872016551803	369.6862084869056	996.5584976074219	872.1595410222395	880.0535205941619	1296.5277269906535	1532.9525719954963	970.4899097290397	914.966701993604	3717.493124570284	657.4678544477863	637.182179149548	2103.6590284983986	794.37902300926	1638.77176926278	2447.9922351699315	2137.977716813301	1561.554251745326	385.2098458428096	1495.9755044689455	1304.7412573261065	2376.4630917414033	724.1762099138793
PWY-1861	992.0116106875096	396.40362457571365	1180.171143041819	517.1129649535097	3467.1505132502366	2448.2392910085186	2032.8625621744097	518.1920219936526	2981.850188912862	490.9331445999864	281.548740104465	2909.043046852879	1511.846670114341	5920.477480908373	1549.1242923835368	473.63356903858323	1225.767071161538	1588.6347653183736	1862.5491486213875	982.6434007776909	667.4561096859413	972.4491703097999	345.6855134673464	647.1537815547092	1104.4056110248857	883.1434266590378	634.1304315454299	151.74989641581772	543.191706664726	548.4771572691911	998.2407350939875	567.902379881582
PWY-2941	590.0700619802847	773.889350359656	881.8628756309095	963.6273278370873	50.32094927680869	54.110644000867666	3738.814419791365	70.23732654409169	153.87062962150355	97.2966541712353	240.5373122626673	355.6511719069574	244.86867806249487	182.32252535622004	4318.410723933955	2305.5305718746063	2057.4918835192175	162.33238130125017	302.11563245902533	294.0566236435326	47.706615911834604	332.912178388184	1026.9790125132824	521.1428136021881	391.57320039460376	1225.1469309586448	930.9296373455577	1131.574540361456	68.15792174580176	168.59275538196513	1369.9686120049507	105.12355387281866
PWY-2942	24983.394400769208	21983.0634934327	20348.985086387	20625.244227824198	23288.570596240937	24008.55936862583	18607.875145925114	21884.682853314593	23731.119270659437	22821.818987915667	25531.007541314546	24559.966173736317	25212.31805345999	27336.928776694487	23887.555230749378	23529.67692473442	22929.474251860156	22222.661353555235	17283.645464874666	18091.75115095631	17766.462516191226	13561.49455284893	11685.663260414782	15452.001915316783	12029.928750985828	12035.022190960959	13574.47458984794	11785.288087976749	13905.681994086257	12925.598107220942	13307.708689032565	11884.289618360413
PWY-3001	22011.123804190276	19801.916424779633	18845.812602434755	17842.2106612455	21623.361380916696	21956.80367561645	15795.206285993158	20117.647654512504	21810.73635692766	21302.30162338629	24155.438294187144	22645.45153000348	23426.54427308999	25289.79866560769	20977.04757677208	21742.18910826406	20166.46599568483	19768.569507252283	14973.695407800133	16502.407510242527	16789.244243285957	12330.067955272963	10475.309426132122	13991.997352817407	10825.10992781008	10712.802356564353	12253.568770424674	10232.849997156913	12202.995552477882	11841.654529262476	11956.797394532012	11025.331365781478
PWY-3781	523.6052758661931	298.62894288897354	3270.9005959841475	1357.7525276723898	2247.180777078212	344.44851420881344	500.0427817911335	3421.1156741393647	1207.3286391689974	1698.414843558839	2327.867645673504	741.9987764560959	691.8299975835273	3876.4852272499693	557.1516400027301	264.35868880460816	810.161499086244	1421.835602668234	683.7215546405243	1158.1021368772274	1876.7465492107972	1002.6483161513031	2132.041395041739	1659.4405596043005	1711.6237591066651	385.25175882347884	569.5440355171196	1344.6010362858951	721.688066309049	1906.7711786605275	2225.6224016537512	2237.2839667339827
PWY-4984	9814.068506588157	7485.689940443057	8114.115493653411	6408.849754153529	7617.003975094802	8640.011132077425	5821.804460447068	8852.583948777525	8528.299807376517	7029.400874397177	8346.768719134881	8549.953704777756	9267.300907310702	10962.535680435181	7505.519671024926	7343.788929727912	8150.514182796082	8064.726890331607	6089.054998317489	6199.282825325436	5618.40891207567	4398.449033410623	3728.5614299549343	5583.17949505919	4423.052812883647	3531.8457459060346	3917.4397949867634	4248.888774611783	5276.141044141327	5119.995294863528	4625.801921923472	4515.900421257951
PWY-5022	566.9171810233859	549.3793642452524	612.0664204543893	262.54035569855574	416.13917185796896	203.4546133749097	1337.8785953013755	469.4357556859874	341.9642736883381	306.5339190596332	445.05318574074727	502.1449018669357	512.7462150227948	439.68731735962484	329.4039677705738	400.42035327651763	370.89620528040996	314.78923192819417	898.5995368639003	223.36972614020866	246.38852011546027	473.4245100810062	417.38957290455227	407.0197511086566	686.037532366293	588.8398525112144	406.1377937920582	351.2698568822403	320.5209286679128	350.2719170128181	720.9477964925767	222.41837222464554
PWY-5097	26016.233273046393	22839.092924649227	21544.15250920973	21098.626802022947	24774.70862802342	25194.46445595466	18781.993980050254	23382.09800940598	25098.95962694394	24276.58879726789	27261.950115890257	26381.783371360896	27028.047844369587	29464.59572748307	24671.277241532916	24633.00275582393	23776.895821651728	23290.25986799154	17893.43932171663	18970.946959472796	18907.051225452615	14234.924463668314	12422.238588593715	16333.706959290517	12661.75084659638	12516.955250418096	14346.288140748517	12103.345982616807	14605.77554779319	13763.281421030752	14010.664929878752	12691.290785775385
PWY-5100	20916.873825879782	19066.6111314629	18784.256583949715	16629.285980402467	21163.52876639358	20901.256528268408	16231.377144336404	20773.752482032967	21915.324975561853	20983.693154797245	24381.31693165421	23622.066505910578	24691.2902845297	26018.230411116954	21303.900536609708	21880.46345259749	19439.506793848403	18230.014567242102	13903.603594568085	15582.952470621567	17064.078672515796	11647.427684190698	10750.551206746924	13683.927703637342	10671.22859193097	10604.655195169764	12208.664542794479	9766.38514143962	11646.45657051822	11656.60658895762	12206.904846239166	11061.270545158446
PWY-5101	26578.07585423632	23863.705025032603	22217.32246813238	22402.477864424996	25004.742831145006	25965.27724544523	19940.568830751516	23885.278961968084	26214.80412837267	24276.828391359526	27340.776427852958	26584.295291442868	27432.925532716155	29828.29767002507	25347.253282424073	25009.208303930096	24285.42166770939	23377.859462982145	18393.41708890764	19277.452606544757	19465.624198053603	14322.720840773576	12567.085854191573	16487.16045117532	13130.864686746041	12820.944650008976	14174.553403500995	12726.985196737822	14701.428293781046	13864.554703282269	14374.478153342043	12967.093535158869
PWY-5103	23221.12533371592	20810.710489926503	19194.603444832603	19588.68407452605	21843.308713451184	22681.758834162792	17086.314393322198	20760.54788482706	22739.31684855033	21263.028128409383	23897.119042715596	23040.216634149343	23824.947502369552	25817.55692664542	21781.548357678374	21751.73817257423	21074.487796178495	20507.84071003812	16049.185127026069	16871.020885246824	16981.829984923177	12540.061425885562	10831.628084204713	14367.323262079219	11380.640294865228	11094.584522292505	12337.64698804384	11025.039561671036	12875.509902622664	12054.25690074754	12344.369655673658	11256.645923130523
PWY-5104	24685.333914261122	22280.797095326398	20439.671933112026	20853.876985149553	22961.295424956916	23936.927493513373	18557.624261938323	22773.929288663334	24510.965147383053	22641.52823452405	25669.374721472544	25020.482415693714	26095.9968051345	27649.722158208508	23493.417936335023	23111.68212427899	22109.376481704414	21362.178647612654	16996.683598568485	17704.87730904771	18426.523897316398	13157.879331046386	11797.56596843837	15376.52516508431	12310.014115490854	11734.983034885434	13146.416222426635	11776.951986686354	13873.514738975457	12791.576376134944	13274.63252808767	12001.560089518427
PWY-5154	18262.869672201214	16646.623666187403	14952.36125266091	14713.974227181585	17053.057178379044	17784.960183814754	12766.459135713574	16602.012738324713	18357.206678764192	17279.347681600782	19498.6085535301	18065.347684976117	18457.875455789606	20411.346435173233	17390.666648405124	17588.67261343382	16409.505636561844	16067.813738767261	12635.200691315347	13289.04860402993	13312.030438968923	9826.126921060724	8662.231819543691	11376.884658087993	9264.603274304343	8751.558790570885	9653.01270301149	8476.546989908078	10249.230416179307	9323.412874616448	9883.233271803452	8770.684574291934
PWY-5179	81.57166798490506	48.38211943884957	26.042721011005867	15.535921896237124	0.0	18.118420777438875	158.42994154539787	32.684399681524944	18.29953826118125	11.390065829963653	26.91145521309676	15.562183975211173	23.03453033018971	42.82922669240755	22.396541447917674	29.201132283930967	31.49340040982557	0.0	329.14023901727455	18.793266016616517	17.357200409974734	204.84743849815936	92.80795931120915	125.99284616740346	97.79270876765582	116.3726226471628	118.37480943179249	44.23912145153866	71.67025019612579	119.12264299831757	101.29708506608605	43.99489271734387
PWY-5180	599.1864552471217	320.54694358599	288.065879143518	316.2282698532404	0.0	343.7580023575022	855.6921490789844	317.48588736161696	277.9369704154356	236.0061030292194	272.5506627729111	274.18293673672457	239.83368929136807	356.09540380272006	315.62707366363543	363.97456641851124	239.88930408433745	0.0	842.1679575944507	189.9472985653291	133.68656336015772	417.6321638072769	155.8055982942673	359.77725042324874	532.8919606183962	389.5342301984301	275.46862776973177	136.9901719101469	325.2710235567097	366.3252973256112	508.7776063313614	220.59274917788636
PWY-5182	599.1864552471217	320.54694358599	288.065879143518	316.2282698532404	0.0	343.7580023575022	855.6921490789844	317.48588736161696	277.9369704154356	236.0061030292194	272.5506627729111	274.18293673672457	239.83368929136807	356.09540380272006	315.62707366363543	363.97456641851124	239.88930408433745	0.0	842.1679575944507	189.9472985653291	133.68656336015772	417.6321638072769	155.8055982942673	359.77725042324874	532.8919606183962	389.5342301984301	275.46862776973177	136.9901719101469	325.2710235567097	366.3252973256112	508.7776063313614	220.59274917788636
PWY-5188	8801.856139332109	7796.1582957567025	6052.804596627358	8676.44895262866	5827.597939931028	7103.173973376249	8931.955953819772	6479.819476157667	7261.8165850116475	4932.074553159694	4918.907800276276	6316.061699453635	6416.336849812802	6524.976524231188	8979.920421654348	6493.942074184149	8348.5683565309	6796.925422490489	6856.961485647619	5200.775566527983	4592.345642555348	3989.5302252562806	3952.837815606828	4665.160126669958	4470.720382885514	4466.84961343279	3930.608988117779	4897.102033097996	4659.692505015121	3672.6411517572897	4942.792965533689	3436.0691597556734
PWY-5189	8342.858502445457	7390.518733606995	5716.8894484336015	8283.55627156985	5523.659352711515	6699.6319611574445	8563.342616182072	6187.681038832234	6906.65855784922	4646.257318885341	4645.174558886496	6004.375150195244	6095.745620758874	6233.098034197244	8504.861513312731	6073.845343607994	7872.8417753285885	6413.336452014717	6541.95606267516	4891.657575017272	4363.796717686733	3751.957681127694	3763.773590873235	4420.684996918196	4279.724593073673	4225.349287465569	3696.9997726482648	4666.2890069095465	4439.241696543549	3466.1071282573084	4696.826202806008	3256.563959040135
PWY-5265	499.71709968860455	373.66187100319246	208.14497934775838	125.61725977172497	0.0	68.78057829721548	1222.126468268392	93.47918759524063	113.60557656718146	70.54136003927486	193.1182830383982	116.69393640870551	156.5143673532441	211.96213294610877	188.17930137122886	241.47735875201462	272.7832909350763	0.0	0.0	139.3157391268088	62.34719642266868	322.0574696830379	883.2163912514828	636.5615684541532	451.95813905180506	833.5007449257984	840.678878686174	483.5891375090567	29.799751228269212	150.70771354460936	734.1297685574438	139.40271629507333
PWY-5304	9819.94	7421.51	6196.3099999999995	7854.98	5587.54	7313.68	6767.260000000001	6549.790000000001	5967.68	5166.610000000001	5268.5	5935.25	6083.020000000001	7277.72	7212.7300000000005	5781.61	7749.800000000002	7761.14	7023.670000000001	5128.0	3834.49	4261.89	2822.9300000000003	4729.740000000001	4026.2000000000003	3453.1700000000005	3149.1000000000004	4575.77	5640.5599999999995	3902.07	3563.24	3327.2400000000002
PWY-5345	14403.90741858462	12846.291564763573	7945.791459537065	14200.342360142988	9337.214336478879	12611.569486699796	12105.948681615562	10665.261132721467	11654.984486479614	8449.48891433489	9540.187622382331	8384.568783552448	10030.451603991722	9026.644612258711	13369.597284248506	10226.127926059586	12777.001202131014	12267.80069935783	10357.989143729474	9335.579478720425	8082.395798855123	6705.622274523635	5069.331470980617	7308.949473178531	6340.429710824778	6331.617695560537	5731.603323806097	6932.381772897965	8013.188156274173	5047.5749888809805	5955.621401256009	4266.460487518622
PWY-5347	14776.586383185482	15054.632084595349	13270.176776160186	13779.447157067447	16832.65040746791	17435.102949495704	11960.98453109407	13732.426186866827	17365.73705445794	17780.12445740011	19981.632717858876	17123.017860304073	17966.161753807057	18280.94804294797	17113.150176586136	18082.305673719307	13907.198847560127	14096.357891771097	10070.617814698531	12967.65865416216	13801.338874385938	9815.394057000176	7288.742454805995	10184.998442665572	7209.355026473116	8376.706500925178	9905.942664638942	6708.945727967437	8258.549914086429	7641.772606048911	7900.580144895895	7628.583934069521
PWY-5384	9010.265617919506	7738.788392230519	4125.715456497751	9600.374604739833	4704.7803236825785	6967.303576320687	8754.044742220767	4725.894269953767	6175.583708990519	4223.534526040816	3206.085245788514	4233.589210262378	4438.01844704231	4166.227973102333	7986.435037329079	5016.673608597743	7457.740838133257	7175.120988957222	7664.8778988928	5121.076487100915	3631.6209027317254	4129.660334230712	2808.0809249332533	4233.312264748367	4192.25162635868	3999.0992601802923	3227.443511839622	4821.910254563201	5125.338613919764	2633.449908068401	3644.658875273415	2490.5340450855347
PWY-5415	73.28841410510289	44.575744645733955	22.940252059522365	13.488686477494904	0.0	15.92152886510009	139.13911379627828	28.84252572157283	15.850676300640753	9.82299578517152	27.505143999632907	13.467495312035972	20.491236156829327	40.45915348708647	19.46210666175137	25.413839452663076	28.496090453320797	0.0	315.15427906198335	16.836620027191195	15.454776966592467	205.72491335923857	105.0949167405322	124.09415845715796	86.68562824101839	107.04176697886415	115.59254983044147	51.4588455584327	66.05968459124543	120.62483699414486	90.78542465519357	42.42287274314521
PWY-5419	24.48191973520894	15.078502313840977	7.580090996828899	4.383035401331932	0.0	5.19077133105802	46.55778546712803	9.556691729323308	5.19325551232166	3.1938283510125363	9.15487310727234	4.3941889782687	6.784008853230047	13.557272223248939	6.378816714935872	8.335313531353137	9.539079851930195	0.0	114.77491856677524	5.5798664612223945	5.185060773480663	77.41467181467182	45.039922854387655	45.09579831932772	29.455337690631804	37.581802864363944	42.72418807561804	19.221143984220912	22.591681735985535	43.64706597750076	30.951415952195376	14.63540727382026
PWY-5420	41.89274824091869	25.717915309705884	13.080949853902569	7.611556524350311	0.0	9.009632035318754	78.83580119216843	16.461162589249522	8.997644229696926	5.549278947071843	15.737519513150765	7.625928250653401	11.699141388692416	23.257438650795923	11.041269903184276	14.398760027645304	16.350416298177326	0.0	185.95176982499714	9.613793748347652	8.891380294293278	122.38885702489297	68.49442071521413	73.8365386672507	49.94820679983046	62.316998600982686	68.97847491083957	31.30078966129126	38.08903387011802	71.65025368803981	52.365104748090985	24.7295100430466
PWY-5484	22587.17757259081	18091.017716843653	17034.66703833293	16737.843067861795	20300.84484283928	20812.712009461582	14585.449366636316	19361.328775778242	21407.70259371628	20015.010280173497	22303.059943418924	22525.889613236326	22732.360649169317	24735.152538571892	19302.7635946368	19615.261417518668	20669.819184807086	20050.72742517929	15639.569019087836	15793.099110528656	13014.596246246088	12195.326126865222	10577.363329899263	13956.6008126244	10759.20396162438	10716.063792032426	12653.555713605141	9802.699051520023	12474.567231918387	11725.26034150731	12118.837909921194	10667.72697419043
PWY-5505	25336.235396917804	22893.727920070563	22991.717104365678	19634.045277788773	26669.46928368848	26280.887015717453	16681.972404642544	24328.083495721654	26120.110825107957	26907.70505363114	30807.384571295228	28196.459101989214	29200.148088936814	31637.860380233626	24574.37234705991	26660.60759866489	23530.09861453091	23496.28217909898	16418.387579224825	19910.534373537703	20826.651981297335	14755.47621591376	12459.144119758555	16698.365380516265	12210.856588741073	12467.809620327238	14997.158298122866	11397.909692824123	14181.603290374247	14343.025124370233	13843.519826409674	13500.291510006813
PWY-5509	16878.033005899462	15155.512819189204	14483.419802056038	13662.67190101751	16637.996804568156	16742.915353655513	12659.70482180133	15304.260338251432	16432.8335830706	16656.336835646856	18791.552196635846	17440.39234268543	18046.92772813317	19328.238783514244	17086.611633521807	17277.401321997524	15860.783754811606	15270.720412629305	11242.114021035795	12731.774743219305	12951.57026489457	9570.109039495228	8073.993069621364	10760.695291453563	8073.437100278638	8482.2282437758	9719.522967429204	7878.866561554014	9391.887173379106	9032.10955674061	9201.071245280367	8410.248998124973
PWY-5659	24084.96581930365	21226.140363900806	21966.56086567844	21331.883033728984	23882.892626845412	23157.53391082328	18645.35464551594	23984.381671874533	23775.033963616388	23090.46968322254	26216.949992031812	24631.016561528253	25432.489068833624	29596.264045558146	23543.614419158916	22446.60623653989	21970.225203610404	22159.468077333284	16928.308148604847	18018.16009790705	18589.783190772607	13727.991472720109	12921.012830410291	16141.729974284031	13082.045123390939	11647.373087570639	13109.189562732556	12440.653937380343	13972.158699286701	13755.847002332383	14279.632087195128	13225.082541945845
PWY-5667	21278.613283157498	18865.4374055921	17284.53644615321	17852.69558928117	19538.32868040661	20466.241002142586	16907.003988612338	18510.919261262985	20083.135548831833	19037.68386553737	21400.969385266257	20523.39190228282	21212.372514123377	23054.067157104804	20757.31323696198	20304.000502836072	19545.411704843078	18650.37173722233	14603.94666424786	15316.86746012588	15058.221121038554	11360.836144396322	9658.451548877203	12939.151330569508	10098.101225665412	10181.732043434007	11220.964580871345	10152.45712419481	11741.20930039967	10810.988776407412	11164.275105007811	9916.865054798378
PWY-5676	5223.520098881955	4581.080861707396	5551.063504839987	3185.8944065941214	4554.963261453436	4088.1694768359143	5991.268940666235	5638.257951405468	4960.065344404745	4104.733446506726	4892.700853328003	5597.707527133971	5601.690726832896	6854.062500259109	4747.308234554083	4589.6176977211	5270.379367772049	3670.0693687768357	4957.9080765836825	3067.7577035066984	3109.48372653477	2554.007929148081	1964.09091256271	3390.823811765559	3496.5959007249194	2985.839328695047	2341.398300176582	2688.2597752390907	2651.3156087442853	3550.04565059642	3747.240117146393	2845.478142296015
PWY-5677	1083.9383189782955	994.1085781906145	1013.2548232940886	943.546686241667	680.3573971060657	700.8964824870139	1776.9747782707316	777.6310693321968	964.955760558155	505.1067985585874	715.001205266743	842.3216522148987	862.1733684869636	823.2012378552118	1693.7261412527153	1661.6479953496723	1513.5073945434337	590.4511140629459	926.4814526778932	627.6090683559167	418.37904861373823	552.9592305191126	811.8815936355958	707.4648100400584	859.2586989844413	1005.2091852901245	800.8915087404247	755.595408985921	368.56629416387335	570.4145488626093	1340.7245535374473	376.9517032987544
PWY-5686	25817.884549612918	23070.29905918999	21596.124113439877	22506.009396468857	24614.66777432859	25155.96103402435	19804.070038420687	23490.39700192639	25179.124765983033	23917.332382958797	26803.67617713389	25174.705052406884	25989.24642899097	29271.346586306077	25346.81474723616	24380.173708875584	23662.883312545837	23202.882309266697	17854.47031894124	19093.004571791484	19208.186806416696	14110.065875584096	12437.892063711699	16233.959693325936	12726.958880866765	12441.440468514924	13903.790730003773	12673.54937318158	14526.738816757166	13423.382014974599	13941.073736245653	12599.470713303432
PWY-5695	23635.45835043982	21278.959194568866	20955.301000236544	19369.44053279528	23977.026062666297	24052.59151634931	18561.33894038737	23944.477770142792	25245.520707635307	23867.86055373106	27896.305228082256	26170.888933677994	27579.296167485958	30038.826689881542	24564.01066990036	24202.560842903677	21038.901693946365	20711.37562476962	15700.81048047622	17831.28476424831	19627.005780234314	13002.626613417327	12154.188716091687	15631.821962190223	12186.531333126783	11490.361187707154	13634.801917067283	11029.293449537654	13544.900057726434	12861.643194869608	13368.730136525268	12237.220683587399
PWY-5705	979.1394691341353	849.8181111296248	1128.07068415667	556.8208571159513	1012.1330805584896	1193.5167733995384	999.8733652599294	912.2811669367817	1595.5103601533797	696.5177701675999	808.1753031944751	1294.2630085131402	1075.4232413099667	1978.5801173244322	850.2550966063114	590.9782117662254	661.6560072586134	648.4825236897408	1217.1610301331486	639.3407420663444	682.7446718743662	611.5053233144422	545.0970733165132	690.1331309937704	948.2514980034251	582.7659236473802	439.08053540585405	440.8258093708427	507.20823669205436	705.2136799165348	871.2273293813128	618.1831350649583
PWY-5747	303.3235714469797	153.9534533364855	148.30065501501198	111.84176108738447	156.62462467572567	96.27754038492654	718.7252146155568	177.3230806260289	140.34339358823357	103.90021088772923	47.17583346557405	130.002303444587	112.67203027297381	111.08700862473957	143.00514163323191	191.69610277822352	118.31227230131371	112.39135917316693	629.3379678634966	79.56179446306105	84.23413684465694	312.9121332898728	107.05296922066381	232.37538438893947	441.1867767651978	308.0216163698637	204.41409198770498	49.344250616788	205.86984026653315	196.07240350386414	392.48509895985325	100.02445850026724
PWY-5837	9243.793639241998	8046.816619429594	7013.625382152739	8863.038306295139	6862.423700530664	7667.692598379237	7905.019820085268	7338.58295577021	6900.0386320152775	6293.71386960307	6168.73156786358	5497.837501800909	5499.270214321052	7809.819255081991	8314.105542341626	6092.758374209323	7875.82795147448	8047.829454583435	7413.6299647675405	6135.856224649723	5540.006274978051	4911.252599144807	3970.4208385403517	5455.18297470759	4760.01842877827	4153.671753665978	3919.554361471427	5013.699324783112	5475.918889368409	4350.393467795881	4752.83835664883	3880.393455905594
PWY-5838	14049.696517949813	12308.967004256483	10311.830870526068	12723.802220280488	11629.561946810747	12825.172906881973	10806.378440762648	10770.705901345224	11864.417758236039	11354.997459428787	11644.390979377658	10245.097975240526	10351.631983390369	12780.626164198504	13020.476932659496	11332.571063233114	12553.954823082957	12750.160705832577	10334.794943252891	10057.208258346644	8754.499797349621	7810.795718703072	5828.782825001314	8316.051688744526	6492.770765606205	6584.037792094366	6856.890042448957	6807.134477870098	7916.7939111547585	6652.757147020953	6824.567741453984	5921.6859335975
PWY-5840	13041.53885206739	11494.209107181692	9994.90471187604	11964.363689706473	11104.227553432478	11832.268432983934	10454.773276058746	10459.274966010626	11397.680185242218	10469.31311477924	10981.823289633785	10001.784073722378	10077.235673176385	12486.211702799887	12546.037114809402	10750.85177863109	11975.160974173466	11508.227085192768	9784.697364092424	9145.700399158124	8360.081482019876	7016.228612196882	5722.23719619703	7853.210480641048	6259.59059917897	6309.864580281197	6508.537598996532	6463.486408436635	7345.456645007334	6366.770101543141	6700.601655217498	5762.411702903324
PWY-5845	13041.53885206739	11338.751918523596	8708.818920733154	11964.363689706473	9909.676064328081	11569.534322260984	10286.519363484367	9235.779601733231	10583.118349402303	9528.368224395623	9166.263581646135	8948.172731484443	9007.613813600472	10046.235682037202	11932.191638818524	9920.012611920158	11497.389032200892	11508.227085192768	9784.697364092424	8898.416447870886	7482.042634118887	7016.228612196882	5096.937117945346	7400.954374834304	6024.056561751647	6066.108180566151	6028.465410847126	6354.340754989847	7345.456645007334	5677.793752535429	6088.161563976496	4935.575658470561
PWY-5850	13041.53885206739	11338.751918523596	8708.818920733154	11964.363689706473	9909.676064328081	11569.534322260984	10286.519363484367	9235.779601733231	10583.118349402303	9528.368224395623	9166.263581646135	8948.172731484443	9007.613813600472	10046.235682037202	11932.191638818524	9920.012611920158	11497.389032200892	11508.227085192768	9784.697364092424	8898.416447870886	7482.042634118887	7016.228612196882	5096.937117945346	7400.954374834304	6024.056561751647	6066.108180566151	6028.465410847126	6354.340754989847	7345.456645007334	5677.793752535429	6088.161563976496	4935.575658470561
PWY-5855	3188.301566803741	2886.27822470122	2288.8753058823218	2610.701305921621	2909.425558851315	3307.5819305882815	2714.147453822834	3104.9972818733386	3776.5148928240424	2544.693285593734	3232.921950468561	2663.815662548917	3267.05148342087	3368.979776906752	2641.379963208957	2962.753928004921	2775.8586248747797	2744.442184451629	1934.8381765461045	2529.46917158391	2313.1526883944334	1367.5770101161609	1504.5538990635382	2048.3282147824034	1826.1369590949248	1337.3530449843504	1462.499875349102	1368.8689273235	1487.6224231125689	1720.0082990867857	1924.4537952337218	1426.7792789562138
PWY-5856	3188.301566803741	2886.27822470122	2288.8753058823218	2610.701305921621	2909.425558851315	3307.5819305882815	2714.147453822834	3104.9972818733386	3776.5148928240424	2544.693285593734	3232.921950468561	2663.815662548917	3267.05148342087	3368.979776906752	2641.379963208957	2962.753928004921	2775.8586248747797	2744.442184451629	1934.8381765461045	2529.46917158391	2313.1526883944334	1367.5770101161609	1504.5538990635382	2048.3282147824034	1826.1369590949248	1337.3530449843504	1462.499875349102	1368.8689273235	1487.6224231125689	1720.0082990867857	1924.4537952337218	1426.7792789562138
PWY-5857	3188.301566803741	2886.27822470122	2288.8753058823218	2610.701305921621	2909.425558851315	3307.5819305882815	2714.147453822834	3104.9972818733386	3776.5148928240424	2544.693285593734	3232.921950468561	2663.815662548917	3267.05148342087	3368.979776906752	2641.379963208957	2962.753928004921	2775.8586248747797	2744.442184451629	1934.8381765461045	2529.46917158391	2313.1526883944334	1367.5770101161609	1504.5538990635382	2048.3282147824034	1826.1369590949248	1337.3530449843504	1462.499875349102	1368.8689273235	1487.6224231125689	1720.0082990867857	1924.4537952337218	1426.7792789562138
