pathway	plate1_1002R_0_M_NS6_week10_S69_	plate1_1002R_L_M_NS6_week10_S70_	plate1_1075R_0_M_NS6_week9_S72_L	plate1_184R_0_F_NS6_week10_S65_L	plate1_184R_L_F_NS6_week10_S66_L	plate1_2403R_L_F_NS6_week10_S67_	plate1_2506R_0_F_NS6_week10_S68_	plate1_3894R_0_M_NS6_week10_S71_	plate1_T1D_NS6_defined_mouse_ino	plate2_016R_0_F_NS6_week9_S79_L0	plate2_1075R_L_M_NS6_week9_S84_L	plate2_1184R_0_M_NS6_week9_S85_L	plate2_1186R_0_M_NS6_week9_S86_L	plate2_1186R_RR_M_NS6_week9_S87_	plate2_184R_0_M_NS6_week9_S88_L0	plate2_2403R_0_F_NS6_week9_S80_L	plate2_2476R_R_F_NS6_week9_S81_L	plate2_2562R_0_F_NS6_week9_S82_L	plate2_2562R_RL_F_NS6_week9_S83_	plate3_016R_0_F_NS6_week5_S1_L00	plate3_016R_R_F_NS6_Pellet_week9	plate3_1075R_RL_M_NS6_Pellet_wee	plate3_NS6_defined_inocula_S86_L	plate4_016R_R_F_NS6_week5_S1_L00	plate4_1075R_0_M_NS6_week5_S2_L0	plate4_1075R_RL_M_NS6_week5_S3_L	plate4_1184R_0_M_NS6_week5_S4_L0	plate4_1186R_0_M_NS6_week5_S5_L0	plate4_1186R_RR_M_NS6_week5_S6_L	plate4_184R_0_M_NS6_week5_S7_L00	plate4_2403R_0_F_NS6_week5_S8_L0	plate4_2476R_R_F_NS6_week5_S9_L0	plate4_2562R_0_F_NS6_week5_S10_L	plate4_2562R_RL_F_NS6_week5_S11_	plate4_NS6_defined_inocula_S86_L
PWY-5897	13617.272219475504	11944.460321775254	9952.799471515898	12422.379747272187	11127.444751422741	12300.37723852126	10563.489145800966	10467.724447125493	8842.593523589396	11432.229134405268	10807.051979730866	10962.909113159662	9749.276493938449	9835.090251251093	12265.151810310743	12533.07901574576	10771.573035945654	12170.429514743195	12342.460060464215	9991.8689502709	9598.357970244093	8386.082501154955	11838.599325864316	7568.32254552487	5682.13586641379	8080.187364124708	6361.626408048329	6400.008307126698	6598.662479585358	6672.9775794586385	7729.59991834487	6461.583866862426	6673.231453031602	5749.439117597941	7648.539012242539
PWY-5898	13617.272219475504	11944.460321775254	9952.799471515898	12422.379747272187	11127.444751422741	12300.37723852126	10563.489145800966	10467.724447125493	8842.593523589396	11432.229134405268	10807.051979730866	10962.909113159662	9749.276493938449	9835.090251251093	12265.151810310743	12533.07901574576	10771.573035945654	12170.429514743195	12342.460060464215	9991.8689502709	9598.357970244093	8386.082501154955	11838.599325864316	7568.32254552487	5682.13586641379	8080.187364124708	6361.626408048329	6400.008307126698	6598.662479585358	6672.9775794586385	7729.59991834487	6461.583866862426	6673.231453031602	5749.439117597941	7648.539012242539
PWY-5899	13617.272219475504	11944.460321775254	9952.799471515898	12422.379747272187	11127.444751422741	12300.37723852126	10563.489145800966	10467.724447125493	8842.593523589396	11432.229134405268	10807.051979730866	10962.909113159662	9749.276493938449	9835.090251251093	12265.151810310743	12533.07901574576	10771.573035945654	12170.429514743195	12342.460060464215	9991.8689502709	9598.357970244093	8386.082501154955	11838.599325864316	7568.32254552487	5682.13586641379	8080.187364124708	6361.626408048329	6400.008307126698	6598.662479585358	6672.9775794586385	7729.59991834487	6461.583866862426	6673.231453031602	5749.439117597941	7648.539012242539
PWY-5910	37.62911783896901	22.87672848980763	11.634427655081536	6.772099385603381	0.0	7.9725890979530565	73.83694918320253	14.682348274480235	1737.986660948113	8.00562055080333	4.936284420120727	13.428889828215102	6.77943635252687	10.370758080988328	20.309463784394424	9.840261476900046	12.907174404243774	14.54813488213497	0.0	173.6315355435315	8.524663044337327	7.927495455533183	4712.6541854603065	122.15414097362867	64.4883792635867	68.23771438587917	45.63267122391447	58.6770964442638	65.96763518445154	27.260256846870682	34.78186616291859	65.28284735286405	47.89153566740829	21.892158179160198	3143.196275256937
PWY-5913	23509.484864627084	20387.702946086803	17523.96124714456	19842.27927350108	17327.979073540148	19613.71927170922	17547.303884158315	18457.3179109513	10122.479468734635	17100.353816585306	16037.288749738402	16661.794798218216	18044.212757679226	17978.309632641005	20482.319021728003	19722.635702427757	17551.88676644756	20816.66346321915	20378.5957197632	15940.445456194513	14659.905198816743	12550.728849593395	8142.543983443967	12073.390576123094	8646.735290215902	13327.098856019984	11223.390895042874	10072.539711307096	9544.88179445816	11199.85011485159	13297.720498744406	11221.87429014925	11021.910759363444	9426.77003989981	5227.377694871297
PWY-5918	1370.5336225052731	837.2143403282282	698.8511765137027	752.7527441677981	985.7607541359084	857.9865415955601	1563.8864472594278	820.0606495812945	2379.1815955109987	677.9430481148107	598.5876365481802	702.5371384699897	607.1071102256361	634.1051669258308	826.7834614838381	775.0449695859378	898.8512706166522	616.129336583098	688.4841656071889	1346.8879781693095	475.49724767752923	387.3848548546408	3606.8174596236504	852.212274265176	439.65656302546915	857.7070086884185	889.5193890089517	736.8700431270063	678.258449286796	393.78290795869714	701.4757456542318	824.8686553350152	994.2864529639986	434.50942397682314	2315.1298766781374
PWY-5920	535.7137162700276	263.7558963066874	243.47618727104535	208.10362266388037	277.96719171662664	196.7275727790961	989.1718246501247	296.2585611130224	1462.5124817744563	244.8242480672883	180.3868868848581	89.08486409239941	212.21034563127526	193.47929425963113	202.36709807271393	273.7862931951103	338.0651209047179	205.8785389619706	202.02684787941223	825.287016573946	144.05598988529516	138.81152348750263	1528.7759595408563	455.56353466697624	170.0117805426582	374.3163469974735	552.0846967955964	433.1016249967536	341.6667465299686	88.04033093647524	326.88378942913823	322.29302279240494	547.5424885228769	155.7993990707557	1022.5182594052205
PWY-5941	22929.2582945813	20770.245159410915	18087.28388119259	18752.49926041633	21082.372772597755	22921.485083550375	17537.567320758106	18845.489098028695	17241.02552779659	22462.778623551538	21090.1892262499	23468.94781276753	23071.24637199128	23765.436451158006	24197.899611140452	23337.155985036883	23122.80674418128	21722.24167221687	20223.07905923421	15171.896167425995	16777.852310904487	16249.2040032943	23126.487748458152	12360.238673960186	10027.874815996063	13782.916316713554	10298.316428999336	11469.587797146987	12830.486103592662	10557.294542998861	12404.36551819967	11216.64174807576	11660.034476059924	10160.90472281453	14686.536299731299
PWY-5971	29180.86221954592	22107.65513321296	23056.130657761412	18906.14129921074	23587.83532688435	25006.43938145035	17347.512935706764	24979.93607536285	21952.023062893357	22582.975595648317	22517.693021953568	25572.968434217993	27064.523445612173	27433.27275769121	30962.37148605988	22264.492708255333	23726.332098510637	25503.46762779822	24935.232593735873	19449.318545392995	18306.07538975394	16041.213947958237	31512.28565633251	14390.495869219005	12139.483927859525	16842.689986556317	12805.016045157761	11819.11620465476	13937.497443184191	12468.754031234905	16431.40780883944	15520.852856175898	14314.539031585937	13168.889318128751	19504.222461328518
PWY-5973	25869.609794404645	22594.39136663756	20838.12206510322	21064.64838074794	23623.690228364278	24740.45192571989	19110.008023425937	22390.997276513925	22468.777923102458	24350.318825216968	23238.109839166977	26052.167671344738	24985.540178606298	25807.794443186696	27833.562819845898	24521.336051119033	24441.78245923882	23809.776062405785	22942.29132977695	17525.428616601443	18458.73005712633	17912.22623104867	33118.09350572164	13984.0438628388	11732.19332116686	15836.317983346204	12170.808402411823	12358.649607989362	13935.634333589765	12129.06942903997	14353.754695898537	13398.840971573221	13550.901182253738	12135.502381184759	21118.957529751664
PWY-5989	28676.589873265402	20578.125196876364	22485.81658643439	17115.704834450917	22129.88584801296	23667.21113018999	15590.467365253633	24217.32024889881	20037.17483568237	20379.568315553694	20799.217764640794	23650.31647571931	26052.202539732283	26152.686693943273	30278.77361985951	20029.414339654893	21935.03271410613	24476.670868214245	24239.437501281176	19014.736301447003	17182.75751856489	14291.149287151027	28852.23178353414	13705.529535265665	11410.745027716706	16135.066833537947	12124.32449640746	10846.870120408692	12997.24306097158	11791.597794067326	16257.546913132526	15378.731869575107	13547.95235588725	12668.048446185001	17638.82658223956
PWY-6121	25742.395331050484	23157.5042345446	20924.64269503396	21929.030271977113	23747.25154984885	25030.882167203752	19688.243173743336	22239.633085690195	20415.829108705242	24856.41481692528	23405.90845573669	25956.623565691956	24942.884317282682	25750.54691949506	27509.92161059059	25117.651931040084	24848.1926459486	24152.536814645857	22904.11376579237	17548.945929993777	18727.94053897541	18357.994394074965	28972.522389954804	14103.601359946031	11948.865469172122	15864.785145599313	12294.889704971374	12707.709894776432	14014.820015570036	12431.942725019875	14161.656803035468	13262.586974511314	13791.115606357424	12179.432954756716	18373.155631789356
PWY-6122	24738.363137968652	22260.17037274664	20030.932439175267	21216.58570752184	22597.209966594022	23874.83478675596	19100.396074734057	21402.35426523731	19624.86893408841	23858.149114627777	22136.286554229428	24514.981076834338	23860.31643406994	24615.941141808893	26289.772468677776	24093.186257795503	23566.633378000926	23219.384978473412	21858.644358050213	16948.28232346965	17830.688391331867	17517.005292476784	27865.06726998463	13417.353043576879	11555.576247411596	15183.777074776792	11900.59218073243	12208.344965609473	13344.59322568483	12059.857316572828	13597.411612147313	12685.321873415922	13333.283780301055	11687.604292663395	17704.11810136916
PWY-6123	22652.09692164743	19883.98115886539	18138.429303274293	18874.837209452096	21003.088618279628	21775.15563803562	16972.20196619166	19780.97828695669	17691.330367876144	22102.152421306488	20610.312903756017	22984.85864647643	22231.227607999128	22854.236468431383	24862.61675266263	21742.73449386732	21506.033115521	21177.1599524426	20266.2396463677	15397.175677866777	16402.351044128918	15752.261013442196	24469.156965737875	12307.869268822558	10526.799414240682	13931.24360560493	10750.597683915734	11067.436023917342	12435.2805278852	10708.254982578941	12525.969192968088	11672.966342820473	12077.72491637828	10715.770182131455	15551.522724536828
PWY-6125	17774.522126141273	13599.855299284392	12428.831861207893	13746.340210774393	12011.761769510022	13961.008248001981	13336.157418103696	13426.484694669334	9292.776997603993	12237.981176034293	11114.229839025274	11577.898203064711	13419.114156660178	13353.771421064297	15547.885864141204	14901.5659827557	12202.918986104638	15147.822356023866	14575.846162712298	12758.595884326995	9987.589043493941	7965.242446543175	12932.62689865719	8400.040477382609	7111.065741798989	9763.627346172672	8167.133939426511	7450.27113771534	7635.53289434819	8373.409520740548	10172.22442719932	8308.641297786386	8519.47999670039	7117.378436555671	8827.301550303919
PWY-6126	19629.075743565852	15830.468926361615	14408.294594176394	15887.6328060979	14363.600603294002	16417.12488385561	15255.84355756126	15423.843161035604	11589.952254420865	14650.24272731642	13503.486380032024	14211.454701722418	15767.992234881374	15843.169584177977	18047.14456430076	17565.312645217098	14746.590101049727	17067.509913164642	16370.29905874341	14015.219392109197	11792.498540148503	9980.848091155054	16146.888820477136	9689.23518449409	8212.80580447384	11166.94960612844	9198.01772554223	8646.578363302897	8986.971244614888	9448.665577405809	11219.645862427453	9327.518010801045	9690.024774017162	8199.724447053764	10870.827463874184
PWY-6143	63.81429369310664	44.73365087485314	38.328856035013246	0.0	40.12734878274992	40.09177395926493	41.524248541183	58.587806740779605	506.6723330090111	0.0	30.45958515966861	33.528311545087256	0.0	47.176498198133864	0.0	31.427177381197097	24.56221968969643	22.63666132757142	0.0	0.0	0.0	30.705608122506447	385.23838606306066	0.0	0.0	16.85514387831398	0.0	17.672688170392778	20.591810596934735	20.52414426242972	0.0	0.0	20.764170569709137	0.0	250.51277935854387
PWY-6147	17029.998648123335	15413.403986467494	15148.701544259573	13308.86490591992	16643.11970585594	17500.688801356773	12555.71061751209	15057.672315934267	13587.740689575097	17316.73496086821	17157.618694922458	19398.063601076603	17946.34872055571	18592.212524080216	19572.14478230626	17281.09433270199	18424.896833494306	16576.21264738427	15463.309023696847	11184.506549110767	13130.994066856818	12793.004189922778	21149.262622305585	9933.568511027355	8228.531456517136	10939.875309074083	8092.623479164871	8789.342588813963	10033.131811144729	7919.369392766396	9064.859297011812	9616.618503549227	9737.837235743566	8688.388861932568	13420.302344690164
PWY-6151	9870.03509074776	10397.776812369764	9264.507568580764	9557.626549864079	12603.560806914082	12061.729041122135	8917.469186872775	9373.781067553426	9995.694202533212	12363.654221208637	13304.110715835941	14681.901142645662	12879.36299505074	12848.366472594931	13473.750026710906	13213.639164181384	13473.955187784584	10099.16017306015	10034.830111701644	6904.78425433463	8989.04867822718	9952.769307833441	16439.258783934758	7186.323500019505	5764.761517057138	7411.634993999521	5225.289337230631	6385.67979500376	7731.566246825696	4816.730760619638	5785.956196738369	5464.157400394741	6067.9350041977095	5551.885944834952	10495.80470088594
PWY-6163	20402.355633884887	18346.534573906134	16553.457768412667	17598.54783471845	19059.609149521224	19692.587605582623	16188.186696633771	18165.565833902852	17181.263243546207	19833.23972737031	18676.772629952262	20904.242111061234	20042.440788483153	20796.866750483565	22343.406235107388	20326.41660437391	19669.94202948526	18864.85859032786	18044.881407863286	13965.021942416013	14740.211121242595	14912.391543744146	23968.241163497885	11102.868607997589	9630.241478361339	12710.88832371002	9969.053870347869	10046.553377901866	11153.451559269912	9935.421837533844	11442.251915321083	10437.4845175722	10993.86098932459	9704.50851523946	15207.276352693532
PWY-621	12383.599833239954	11629.789867409738	11752.164301802728	9595.514322246021	12070.479898431393	10667.368293199304	10505.652236344002	15322.462863863186	10900.680159073907	15438.108991006804	9649.31803613138	12360.398163431295	18757.352580207204	19744.428810945858	18220.99556297573	11146.589006938748	12013.91097757761	12775.571945529082	8122.6395560704495	8176.782795760095	6846.3083847448115	10055.341097078202	17513.22072166578	5127.137837824606	8199.224617782653	8101.152126305242	7703.303964301999	7183.100036219835	7113.515462275716	5877.853353794558	6345.013104298801	8027.609688852796	9778.319287115217	8152.707830652047	11194.324526873977
PWY-622	10255.211644169749	9209.575300471613	7214.122327873836	8956.272620941225	7976.064436427527	9044.971740342186	8831.909615006049	8382.799943344604	7349.35957721865	9701.699341457012	6971.72913188266	6381.956965601541	7787.763031111477	7784.623007006198	8437.171363873085	9509.666456167124	7568.242263748494	9186.652513234276	8229.117090660036	7653.932794840998	6513.6836110448085	6332.094542672904	4459.9515031230485	4961.572338311109	4759.393763968195	6138.222887183365	5789.3868944130845	5070.773110788663	4794.3667133760055	5404.155783590757	5818.313189652263	4553.936004486481	5690.300383727597	4108.498599256724	3104.6461128371457
PWY-6263	934.9520210306091	975.1815683515588	621.8923775010315	1067.6496562098357	981.3335592331745	1209.5495008867101	718.873233201862	985.1336435517287	5545.852133187239	1453.8065221898105	643.4421991826113	1127.1225241126515	940.2437603460005	1177.66348717684	1178.9752015744077	774.5719533065854	1531.9871224732208	1094.8298318954758	847.6525002049812	281.4577454080225	886.7827020426787	544.7125134709936	7536.523659877518	182.60997901723707	458.72003031078737	482.43499979410115	332.8872022197891	229.88452490920307	293.03487147283323	453.5052964899083	205.64831105454678	564.9369763592276	558.4739178057738	411.518418535378	4379.250361775085
PWY-6269	16537.394956051194	14898.38421936271	14240.140858312625	13450.154535125039	16378.573114797975	16399.918783783658	12481.275265950737	15140.034920170097	10610.758705843195	16296.698369698333	16448.88746031857	18445.145957271474	17197.94376612742	17795.196210572652	19060.150153275405	16755.700237506244	16991.492069437823	15703.044388901511	15125.387187753673	10920.48325172518	12454.687254596314	12774.54428451215	14163.151654866855	9516.807258088815	8009.954027311658	10682.96840259745	8010.012660027267	8440.21998570524	9702.56216155794	7813.2315871696155	9317.264310859176	8927.598814607692	9135.063248888719	8332.73185371967	9114.568956312893
PWY-6277	24738.363137968652	22260.17037274664	20030.932439175267	21216.58570752184	22597.209966594022	23874.83478675596	19100.396074734057	21402.35426523731	19624.86893408841	23858.149114627777	22136.286554229428	24514.981076834338	23860.31643406994	24615.941141808893	26289.772468677776	24093.186257795503	23566.633378000926	23219.384978473412	21858.644358050213	16948.28232346965	17830.688391331867	17517.005292476784	27865.06726998463	13417.353043576879	11555.576247411596	15183.777074776792	11900.59218073243	12208.344965609473	13344.59322568483	12059.857316572828	13597.411612147313	12685.321873415922	13333.283780301055	11687.604292663395	17704.11810136916
PWY-6282	27394.870971297554	19706.07062848076	21323.72453674029	16525.76188994682	21022.57535312416	22483.891081312504	15180.182463905307	23132.51454770065	19538.230316138684	19510.917996131106	19732.832144300715	22424.59919818143	24733.251793403622	24866.205814836805	28657.844690356258	19238.221689422906	20847.221928740917	23400.872619161262	23041.76181173374	18276.951008173728	16340.845353828954	13663.512574573559	28059.00924880929	13022.035325928784	10949.293831100578	15378.86292599596	11669.70143858636	10409.926499868803	12393.720119406318	11363.412181900867	15540.76737144595	14581.707336923173	13006.149077440985	12054.466397954662	17197.460069827273
PWY-6317	9575.005727296086	8774.570493106194	9665.460123844005	7637.514644246893	11998.913268923774	8346.196471855286	9733.088967539486	12079.826898333198	13668.412447371784	11607.614340486067	8276.29224088173	10285.850175178786	13800.106174585737	13437.498277257599	16708.71403755125	10319.770214455675	9059.708240093367	9539.765360743995	7837.222766854184	7293.231968562043	5967.06206790167	8359.3147511496	22130.534510911995	4946.181783242667	6965.9594404786885	7261.893184745811	6882.885860335598	5823.578638862932	5673.892450754942	5304.942579857259	6566.844805663733	6278.048869394609	7894.737182302735	6650.825095453123	14168.505905808594
PWY-6344	1997.3090852936991	2408.218408660909	2762.8627949211864	1339.7178736694134	2681.7402048946933	964.3279036834614	1096.2438554094942	3006.319741922555	2944.863061201934	1804.6477308369483	2320.5220871165066	2993.096141587454	2970.472255763809	2753.165500387285	2483.913193978122	946.4387270348944	1532.359890289025	1844.1941126948027	1893.6922119653507	1850.1931761668905	1260.3762597563282	2045.7788046752246	2965.6716913800533	1335.8279306749114	1970.0792551270854	2097.282061207507	2215.8773356783577	954.5109636758575	831.4550725807866	1536.0508060485922	1503.1245605504903	2138.3439746241716	2284.5000914920415	1993.9174442158305	2003.4009430695994
PWY-6353	16288.851901931886	13965.59549478344	14965.333923842529	12458.894785869777	17210.500771826937	16475.57357802215	11174.63190669429	18853.942161424322	18017.71689704228	18437.071212445364	15867.764356477011	18830.898209220606	19881.353454412263	20618.027218066218	24314.003509851944	14400.004579570072	11896.886924797342	11519.987917827904	13606.363911738204	11794.244314216443	11609.996604051712	14366.502113099657	24879.805081225	8200.99274991636	8602.534670010375	11198.448873258756	9551.399236779613	6751.228211957647	8405.431360468592	7384.978110876239	10204.487268433255	8977.027567048739	8954.52686637412	8890.457361911707	15911.483670196538
PWY-6383	55.99870684486532	45.68661717298138	29.755938201142413	33.49517935270562	29.30207600791603	27.60188968667811	49.373383329375784	30.887449521342266	0.0	9.363291906472423	15.48696072514739	10.09190147174179	15.11921993166108	14.120045486703008	17.913510023015476	14.220156054202766	18.148062071973467	17.950813095687096	24.3243711058738	41.011701984426814	20.041362990752035	20.894377447211923	0.0	36.24600254414884	77.09902390007485	65.73713986850099	90.47054742514486	11.42322903090034	6.464441194348843	49.157103227665566	15.762012365979043	15.75004698978334	65.2576470608899	39.153371284277355	0.0
PWY-6385	21206.33229901541	19034.53173581238	17942.727254920123	17393.93697912094	20735.768535409716	21199.378357693895	15891.841387047405	19229.945523502556	18770.575718320393	21240.38198406995	20541.565810022355	23233.795023696908	21525.69313789119	22439.22788461865	24337.350202347658	21122.9514341932	21409.92756024618	19876.34509813402	19280.996382572666	13899.681041938054	16021.760942475787	15990.479705903097	27071.477666657087	11865.544200318245	10085.211324185728	13547.132713284327	10220.835318831414	10468.246236285926	11995.034603579246	10011.490368829465	11683.169142617346	11362.5048945601	11571.579129948876	10471.067088504618	17192.447400082714
PWY-6386	19096.297662882094	17331.865988937003	16802.514356619995	15346.415449265618	19463.63776275612	19492.340097657947	14106.837578199731	17908.951989601243	17517.36954545871	19601.42248466533	19371.126519400812	22191.671056833282	20314.708950331213	21235.540573985414	22884.516168031845	19299.690107869556	20186.795502458295	18100.390332265866	17502.068117319126	12291.53370323457	14736.316716548903	15107.466105844675	25914.275633004752	10926.45920779644	9342.396737878136	12485.449800776658	9261.52870305619	9603.151379239662	11174.808988664974	8928.230445013613	10504.547564469412	10608.548662598301	10701.825781066535	9842.247746246358	16399.011363066023
PWY-6387	20330.00101727527	18394.100290409708	17457.945940511003	16690.465146160157	20146.192167413403	20541.220834909585	15309.265206608992	18607.518995822025	18355.377268781456	20587.26095731835	19996.25687678001	22728.18523851872	20895.15542819097	21825.655028316298	23600.930541396734	20552.313749097117	20888.485515169792	19161.328350860116	18536.991662086857	13234.680206110359	15528.879148843207	15669.033937061058	26751.570228898254	11447.499495762937	9781.264431383457	13096.12059028219	9834.239267475983	10126.082319865995	11633.492163057736	9632.787700261491	11172.673441049898	10991.839611425532	11212.39520735282	10162.535293903089	16993.684894730977
PWY-6396	624.4433742416317	307.07724154236337	301.85165260256304	229.68870266894004	313.3153375757289	218.84641046434476	1293.952423252424	362.03501241637656	1665.1830885587453	304.0484369685919	207.8645804505943	94.42251128046306	267.3946877612708	233.33105149266487	233.182841308512	323.849696969697	401.1955454565222	249.37265666168116	226.65733177581083	1120.1934208161063	166.25007652099822	170.2109746558992	1606.9949532887845	558.9806870482929	217.04548067020022	450.83908499480697	807.3993339249362	621.0596068793124	429.7578875771559	98.67768920381853	379.2690814966782	392.15298645375435	779.3488595631695	201.97655545536523	1078.7773096020724
PWY-6467	16384.659999999996	14583.449999999997	12149.58	14323.919999999998	14500.560000000001	16119.26	12061.970000000003	12296.1	10620.359999999999	14673.070000000003	14989.74	16143.82	14070.499999999998	14525.779999999997	15435.25	15605.8	15790.85	14954.639999999998	15053.849999999997	11297.920000000002	12169.780000000002	10845.859999999999	13797.86	9245.14	6449.189999999999	9661.310000000003	7071.84	7767.579999999998	8672.999999999998	7596.140000000001	9055.019999999999	7827.220000000001	7565.2	6805.48	8637.9
PWY-6470	4037.722761586064	10205.357490923734	9607.577744884602	7178.062794173659	9668.867537973303	10979.687965950605	8574.68278251205	4088.628401668117	11146.654483597316	3962.701395235734	9605.190096673754	11279.502212445124	7565.956803758741	9462.033511617768	3720.9827299837884	12151.047178592953	12695.731765427383	5151.757882863873	2671.515792017458	2864.5997780826324	7012.713693515435	9689.539068616921	16613.469639356208	4689.350071826745	1552.4943022500738	4694.3222235387775	2365.602323423587	4936.4634602194055	4685.820329056289	4308.663511765018	2127.7596859940527	2805.52469414017	2889.3780990654504	3187.045693431395	10452.97068938483
PWY-6471	4326.930766392947	12301.236920014848	12335.124087695343	9485.65780054338	11761.717434626209	13661.82400794787	10217.742140873108	4415.821136276616	13038.414598156249	4180.108072032263	13430.821831527232	15071.386829805506	8153.479235909978	10386.007515777452	3914.5528787708668	15167.558308677024	15830.284181984352	5556.4132922491435	2908.2160463526457	3131.8113821983975	9401.400989087942	13163.511101122856	20106.937070310967	6584.893370739266	1638.6319861113166	5638.7880361257885	2598.947578317155	5656.553789131774	5402.158806088887	5382.897384063258	2346.932194849001	3119.745675978187	3120.873891750681	3579.368789784208	12555.871010359355
PWY-6478	8106.282527510109	6737.621845127215	5041.296245111408	4537.24933420342	6158.332750496593	7054.596681240463	4911.842700751045	7118.106100431589	4561.214542722828	8647.13598605116	5420.205187987681	6395.880841341192	10412.674618161462	10597.590401068155	8989.158413903022	6073.691932522474	6080.649337178222	7095.109720837073	5676.4576888600195	4957.313313489227	3492.3527610896863	3902.883140010677	4631.3913342956985	3140.715927891393	4033.113892829326	4621.116713161629	4028.7911488491914	3919.86251544161	4333.7713577607	2678.2120326927147	4196.431637299755	3985.034218364935	4415.436784868346	4119.411693418146	3343.8945224192717
PWY-6507	21259.478492386275	19613.64499020072	19194.09558679613	16633.76415614028	21279.91413573505	21840.075911086933	15396.330149046735	19684.409164938417	13991.243188059549	19988.168933339828	21104.148728191714	23638.669308593977	23064.321422048597	23841.814003470976	25169.789010485954	21304.151664433673	21679.499901765546	19228.22777991283	18621.310789911186	14602.261533081955	15986.320628824045	17758.315868764475	23571.658795219093	12210.321085303814	9772.582308819276	13611.98139360119	10110.112760590831	10514.499608875842	12021.51575811669	9971.52398217376	12323.757702350902	11648.16573109556	11223.219221006706	10548.929099533612	14949.360338234932
PWY-6519	26594.886194491228	20765.393435705446	21033.17701543486	17893.206649558488	22019.76460860961	23564.612856440184	16103.782939088629	22266.22107639365	16773.740401827043	21113.75187533614	21583.266514352432	24214.329900255	24801.8586713997	25214.60736499421	28048.490037233107	21102.343094802924	22563.672330431356	23402.343445844297	23086.642658427103	17689.200613722358	17318.7167516319	15262.12100238726	24273.701496598587	13648.042698810626	10923.001336007472	15469.396147267313	11444.71915501908	11191.019887207285	13247.607683670853	11284.716729707232	15030.169166069913	14159.977955005124	12771.300601635663	11867.115159317704	15189.96082460444
PWY-6545	3600.970651209382	3323.410800144081	2584.1473013036125	3981.069765675855	4570.83450975437	3022.248459622947	4643.311063660551	5200.572487777718	5301.351467242065	3522.020819444528	3770.860160222616	4534.334458987292	4204.998149260847	4586.621216701398	5732.112586101395	5382.62174125986	3608.8062935378703	2425.5319788403813	3454.6667308566016	2050.7761066208473	2382.0981745683016	3674.232098742462	6824.279723465255	1718.3795632754131	2385.430997975789	2748.043743341039	2172.7474677057353	1491.660509514461	2129.8476310287524	2221.7678588272183	2995.640810307791	1535.0776372861517	2106.4424482971012	1976.9966688253526	4422.589396446057
PWY-6572	15426.600338602415	16303.938303867093	16289.22938633618	12986.746431818683	17646.452093688073	18354.01174717113	11477.228512479229	13100.341601228209	7716.024467106167	14072.6384072076	19149.191873688687	21603.21596715367	16906.048477322194	17944.550845203154	18020.282997557417	17957.60075985162	19920.200326661645	14038.214654315314	14004.198018985067	9693.46040885571	13214.442144669454	16260.885575207767	14822.52111616084	10298.58380225716	5217.94378763058	9963.303629145754	6151.236446664802	7906.815258559696	8975.399166244608	7328.425632527119	8918.232896656942	8227.841772076923	6634.1158888927985	7389.389511986097	8927.237863937255
PWY-6588	1686.2873190297178	986.0061365646684	1776.0939406442867	610.3134851672296	1600.8263682012962	1574.7603846998343	2398.6228411046686	1312.6290576825525	10104.700017301026	760.6120865256711	1258.9005266637582	1485.8420025708867	451.61508400861806	441.6216625738891	372.15198079154294	1708.412091781694	1278.2962941181408	1403.4763922488714	1294.1701483503493	1892.373182480969	1302.4605289597148	1495.7521092793543	10245.047469948151	1311.6338540938777	647.9691353334534	1085.1130705301866	1258.978169396483	1267.3219867254447	1572.3368506810405	622.0635980477117	773.056775333653	621.4568988999756	1252.3435553306865	749.0075674955538	6769.484624807999
PWY-6590	1486.0713108747982	711.7351633275716	687.5680513109718	543.991850333452	730.413897506083	502.0856271773155	3270.4520858166384	830.6261565500491	4339.521954272021	689.9644258122966	483.9077753666428	215.10800739007075	606.4903880748692	529.1571322532078	528.7114074352062	774.8309722432073	955.6857966094117	572.4294365536449	533.6004664943188	2597.8341240935215	385.5328338947706	391.6160369795346	4024.4385329433394	1399.524993196081	495.5881286575191	1073.4949551324135	1854.4230062557451	1490.0472955427038	1054.7100164725352	226.0778827805519	945.7957876975986	895.4925085635543	1773.5946288565215	458.79961122431024	2709.276856285924
PWY-6608	15464.391281516102	12671.758641420049	14649.706730970822	10986.405685462032	16598.813325299896	16281.2362290087	10255.24489141929	17639.580961715612	22601.47424606933	20638.752055195702	14177.72984897462	16865.7250595903	20314.526656564594	20004.46712482281	25649.19248483511	13451.702712125814	11071.677086281896	11103.187920590153	13268.618614105999	11152.28544664568	10404.03871651866	14280.455032687485	27692.43956077044	7505.72778973031	8096.672348117177	10081.406660203487	9641.762852547346	6129.076115937752	7509.928367483208	6485.91165652861	10055.654821778846	8357.638850185676	8405.268983578891	8360.822486079618	17558.962583131462
